LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734687900.396206,203892.000,31332,1,SF,1,100,1.2931
1734687900.662204,204158.000,31381,1,SF,1,100,1.2782
1734687900.996202,204492.000,31431,1,SF,1,100,1.2634
1734687901.396199,204892.000,31496,1,SF,1,100,1.2488
1734687901.662197,205158.000,31549,1,SF,1,100,1.2343
1734687901.996195,205492.000,31597,1,SF,1,100,1.2201
1734687902.329193,205825.000,31648,1,SF,1,100,1.2059
1734687902.729190,206225.000,31713,1,SF,1,100,1.1920
1734687902.995188,206491.000,31765,1,SF,1,100,1.1782
1734687903.329186,206825.000,31816,1,SF,1,100,1.1646
1734687903.662184,207158.000,31866,1,SF,1,100,1.1511
1734687904.062181,207558.000,31931,1,SF,1,100,1.1378
1734687904.329180,207825.000,31982,1,SF,1,100,1.1246
1734687904.662178,208158.000,32030,1,SF,1,100,1.1116
1734687905.062175,208558.000,32102,1,SF,1,100,1.0988
1734687905.395173,208891.000,32151,1,SF,1,100,1.0860
1734687905.662171,209158.000,32203,1,SF,1,100,1.0735
1734687905.995169,209491.000,32252,1,SF,1,100,1.0611
1734687906.395166,209891.000,32317,1,SF,1,100,1.0488
1734687906.662164,210158.000,32365,1,SF,1,100,1.0367
1734687906.995162,210491.000,32414,1,SF,1,100,1.0247
1734687907.395159,210891.000,32482,1,SF,1,100,1.0128
1734687907.662158,211158.000,32531,1,SF,1,100,1.0011
1734687907.995155,211491.000,32582,1,SF,1,100,0.9895
1734687908.328153,211824.000,32632,1,SF,1,100,0.9781
1734687908.728151,212224.000,32699,1,SF,1,100,0.9667
1734687908.995149,212491.000,32750,1,SF,1,100,0.9556
1734687909.328147,212824.000,32800,1,SF,1,100,0.9445
1734687909.728144,213224.000,32865,1,SF,1,100,0.9336
1734687910.128141,213624.000,32921,1,SF,1,100,0.9228
1734687910.328140,213824.000,32953,1,SF,1,100,0.9121
1734687910.728137,214224.000,33020,1,SF,1,100,0.9016
1734687910.995136,214491.000,33071,1,SF,1,100,0.8911
1734687911.328133,214824.000,33121,1,SF,1,100,0.8808
1734687911.661131,215157.000,33172,1,SF,1,100,0.8706
1734687912.061128,215557.000,33237,1,SF,1,100,0.8606
1734687912.328127,215824.000,33287,1,SF,1,100,0.8506
1734687912.661124,216157.000,33336,1,SF,1,100,0.8408
1734687913.061122,216557.000,33405,1,SF,1,100,0.8310
1734687913.328120,216824.000,33453,1,SF,1,100,0.8214
1734687913.661118,217157.000,33506,1,SF,1,100,0.8119
1734687913.994116,217490.000,33554,1,SF,1,100,0.8025
1734687914.394113,217890.000,33621,1,SF,1,100,0.7932
1734687914.661111,218157.000,33670,1,SF,1,100,0.7841
1734687914.994109,218490.000,33718,1,SF,1,100,0.7750
1734687915.327107,218823.000,33776,1,SF,1,100,0.7660
1734687915.661105,219157.000,33825,1,SF,1,100,0.7572
1734687916.061102,219557.000,33892,1,SF,1,100,0.7484
1734687916.327100,219823.000,33944,1,SF,1,100,0.7398
1734687916.661098,220157.000,33993,1,SF,1,100,0.7312
1734687917.061095,220557.000,34060,1,SF,1,100,0.7227
1734687917.327094,220823.000,34108,1,SF,1,100,0.7144
1734687917.661091,221157.000,34159,1,SF,1,100,0.7061
1734687917.994089,221490.000,34209,1,SF,1,100,0.6979
1734687918.394087,221890.000,34276,1,SF,1,100,0.6899
1734687918.661085,222157.000,34327,1,SF,1,100,0.6819
1734687918.994083,222490.000,34375,1,SF,1,100,0.6740
1734687919.394080,222890.000,34443,1,SF,1,100,0.6662
1734687919.661078,223157.000,34493,1,SF,1,100,0.6585
1734687919.994076,223490.000,34543,1,SF,1,100,0.6509
1734687920.327074,223823.000,34597,1,SF,1,100,0.6434
1734687920.660072,224156.000,34649,1,SF,1,100,0.6359
1734687921.060069,224556.000,34714,1,SF,1,100,0.6286
1734687921.327067,224823.000,34765,1,SF,1,100,0.6213
1734687921.660065,225156.000,34815,1,SF,1,100,0.6141
1734687921.994063,225490.000,34866,1,SF,1,100,0.6070
1734687922.394060,225890.000,34933,1,SF,1,100,0.6000
1734687922.660058,226156.000,34981,1,SF,1,100,0.5930
1734687922.994056,226490.000,35032,1,SF,1,100,0.5862
1734687923.393054,226889.000,35100,1,SF,1,100,0.5794
1734687923.727051,227223.000,35151,1,SF,1,100,0.5727
1734687923.993049,227489.000,35200,1,SF,1,100,0.5661
1734687924.327047,227823.000,35250,1,SF,1,100,0.5595
1734687924.727045,228223.000,35315,1,SF,1,100,0.5530
1734687924.993043,228489.000,35368,1,SF,1,100,0.5466
1734687925.327041,228823.000,35416,1,SF,1,100,0.5403
1734687925.660038,229156.000,35474,1,SF,1,100,0.5341
1734687925.993036,229489.000,35522,1,SF,1,100,0.5279
1734687926.393034,229889.000,35587,1,SF,1,100,0.5218
1734687926.660032,230156.000,35638,1,SF,1,100,0.5157
1734687926.993030,230489.000,35686,1,SF,1,100,0.5098
1734687927.393027,230889.000,35754,1,SF,1,100,0.5039
1734687927.726025,231222.000,35804,1,SF,1,100,0.4981
1734687927.993023,231489.000,35852,1,SF,1,100,0.4923
1734687928.326021,231822.000,35905,1,SF,1,100,0.4866
1734687928.726018,232222.000,35970,1,SF,1,100,0.4810
1734687928.993016,232489.000,36022,1,SF,1,100,0.4754
1734687929.326014,232822.000,36073,1,SF,1,100,0.4699
1734687929.726012,233222.000,36140,1,SF,1,100,0.4645
1734687930.059009,233555.000,36190,1,SF,1,100,0.4591
1734687930.326008,233822.000,36241,1,SF,1,100,0.4538
1734687930.659005,234155.000,36296,1,SF,1,100,0.4485
1734687930.993003,234489.000,36347,1,SF,1,100,0.4434
1734687931.326001,234822.000,36397,1,SF,1,100,0.4382
1734687931.725998,235222.000,36464,1,SF,1,100,0.4332
1734687931.992996,235489.000,36513,1,SF,1,100,0.4281
1734687932.325994,235822.000,36561,1,SF,1,100,0.4232
1734687932.725992,236222.000,36629,1,SF,1,100,0.4183
1734687933.058990,236555.000,36681,1,SF,1,100,0.4135
1734687933.325988,236822.000,36731,1,SF,1,100,0.4087
1734687933.658985,237155.000,36780,1,SF,1,100,0.4039
1734687934.058983,237555.000,36845,1,SF,1,100,0.3993
1734687934.325981,237822.000,36897,1,SF,1,100,0.3947
1734687934.658979,238155.000,36946,1,SF,1,100,0.3901
1734687935.058976,238555.000,37013,1,SF,1,100,0.3856
1734687935.391974,238888.000,37063,1,SF,1,100,0.3811
1734687935.725972,239222.000,37119,1,SF,1,100,0.3767
1734687935.991970,239488.000,37169,1,SF,1,100,0.3723
1734687936.324968,239821.000,37219,1,SF,1,100,0.3680
1734687936.658966,240155.000,37268,1,SF,1,100,0.3638
1734687937.058963,240555.000,37335,1,SF,1,100,0.3596
1734687937.324961,240821.000,37384,1,SF,1,100,0.3554
1734687937.658959,241155.000,37434,1,SF,1,100,0.3513
1734687938.058956,241555.000,37501,1,SF,1,100,0.3472
1734687938.324955,241821.000,37554,1,SF,1,100,0.3432
1734687938.658952,242155.000,37602,1,SF,1,100,0.3393
1734687938.991950,242488.000,37653,1,SF,1,100,0.3353
1734687939.324948,242821.000,37703,1,SF,1,100,0.3314
1734687939.724945,243221.000,37768,1,SF,1,100,0.3276
1734687939.991944,243488.000,37817,1,SF,1,100,0.3238
1734687940.324941,243821.000,37869,1,SF,1,100,0.3201
1734687940.657939,244154.000,37918,1,SF,1,100,0.3164
1734687941.057936,244554.000,37974,1,SF,1,100,0.3127
1734687941.324935,244821.000,38022,1,SF,1,100,0.3091
1734687941.657933,245154.000,38073,1,SF,1,100,0.3055
1734687942.057930,245554.000,38138,1,SF,1,100,0.3020
1734687942.324928,245821.000,38190,1,SF,1,100,0.2985
1734687942.657926,246154.000,38239,1,SF,1,100,0.2950
1734687942.990924,246487.000,38287,1,SF,1,100,0.2916
1734687943.390921,246887.000,38358,1,SF,1,100,0.2883
1734687943.657919,247154.000,38409,1,SF,1,100,0.2849
1734687943.990917,247487.000,38459,1,SF,1,100,0.2816
1734687944.390914,247887.000,38524,1,SF,1,100,0.2784
1734687944.657913,248154.000,38575,1,SF,1,100,0.2751
