LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734688032.987328,336484.000,52949,2,RD,1,100,TU
1734688035.546311,339043.000,53785,2,RD,1,100,TL
1734688038.105294,341602.000,53785,2,RD,1,100,TU
1734688040.659777,344156.500,54608,2,RD,1,100,TL
1734688043.214260,346711.000,54608,2,RD,1,100,TU
1734688045.771743,349268.500,55439,2,RD,1,100,TL
1734688048.329226,351826.000,55439,2,RD,1,100,TU
1734688050.899209,354396.000,56267,2,RD,1,100,TL
1734688053.469192,356966.000,56267,2,RD,1,100,TU
1734688056.041175,359538.000,57100,2,RD,1,100,TL
1734688058.613158,362110.000,57100,2,RD,1,100,TU
1734688061.181141,364678.000,57935,2,RD,1,100,TL
1734688063.749124,367246.000,57935,2,RD,1,100,TU
1734688066.311107,369808.000,58770,2,RD,1,100,TL
1734688068.873090,372370.000,58770,2,RD,1,100,TU
1734688071.434573,374931.500,59607,2,RD,1,100,TL
1734688073.996056,377493.000,59607,2,RD,1,100,TU
1734688076.550039,380047.000,60431,2,RD,1,100,TL
1734688079.104022,382601.000,60431,2,RD,1,100,TU
1734688081.659005,385156.000,61252,2,RD,1,100,TL
1734688084.213988,387711.000,61252,2,RD,1,100,TU
1734688086.769471,390266.500,62074,2,RD,1,100,TL
1734688089.324955,392822.000,62074,2,RD,1,100,TU
1734688091.881438,395378.500,62860,2,RD,1,100,TL
1734688094.437921,397935.000,62860,2,RD,1,100,TU
1734688096.997904,400495.000,63691,2,RD,1,100,TL
1734688099.557887,403055.000,63691,2,RD,1,100,TU
1734688102.120870,405618.000,64526,2,RD,1,100,TL
1734688104.683853,408181.000,64526,2,RD,1,100,TU
1734688107.250836,410748.000,65362,2,RD,1,100,TL
1734688109.817819,413315.000,65362,2,RD,1,100,TU
1734688112.377302,415874.500,642,2,RD,1,100,TL
1734688114.936785,418434.000,642,2,RD,1,100,TU
1734688117.490268,420987.500,1479,2,RD,1,100,TL
1734688120.043751,423541.000,1479,2,RD,1,100,TU
1734688122.607234,426104.500,2316,2,RD,1,100,TL
1734688125.170717,428668.000,2316,2,RD,1,100,TU
1734688127.722700,431220.000,3150,2,RD,1,100,TL
1734688130.274683,433772.000,3150,2,RD,1,100,TU
1734688132.828166,436325.500,3987,2,RD,1,100,TL
1734688135.381649,438879.000,3987,2,RD,1,100,TU
1734688137.938133,441435.500,4822,2,RD,1,100,TL
1734688140.494616,443992.000,4822,2,RD,1,100,TU
1734688143.061599,446559.000,5659,2,RD,1,100,TL
1734688145.628582,449126.000,5659,2,RD,1,100,TU
1734688148.181065,451678.500,6480,2,RD,1,100,TL
1734688150.733548,454231.000,6480,2,RD,1,100,TU
1734688153.292531,456790.000,7315,2,RD,1,100,TL
1734688155.851514,459349.000,7315,2,RD,1,100,TU
1734688158.400997,461898.500,8149,2,RD,1,100,TL
1734688160.950480,464448.000,8149,2,RD,1,100,TU
1734688163.513963,467011.500,8985,2,RD,1,100,TL
1734688166.077446,469575.000,8985,2,RD,1,100,TU
1734688168.630429,472128.000,9820,2,RD,1,100,TL
1734688171.183413,474681.000,9820,2,RD,1,100,TU
1734688173.737396,477235.000,10655,2,RD,1,100,TL
1734688176.291379,479789.000,10655,2,RD,1,100,TU
1734688178.845362,482343.000,11491,2,RD,1,100,TL
1734688181.399345,484897.000,11491,2,RD,1,100,TU
1734688183.958328,487456.000,12311,2,RD,1,100,TL
1734688186.517311,490015.000,12311,2,RD,1,100,TU
1734688189.081794,492579.500,13145,2,RD,1,100,TL
1734688191.646277,495144.000,13145,2,RD,1,100,TU
1734688194.197760,497695.500,13980,2,RD,1,100,TL
1734688196.749243,500247.000,13980,2,RD,1,100,TU
1734688199.305226,502803.000,14814,2,RD,1,100,TL
1734688201.861209,505359.000,14814,2,RD,1,100,TU
1734688204.415192,507913.000,15650,2,RD,1,100,TL
1734688206.969176,510467.000,15650,2,RD,1,100,TU
1734688209.523159,513021.000,16484,2,RD,1,100,TL
1734688212.077142,515575.000,16484,2,RD,1,100,TU
1734688214.631125,518129.000,17317,2,RD,1,100,TL
1734688217.185108,520683.000,17317,2,RD,1,100,TU
1734688219.738591,523236.500,18154,2,RD,1,100,TL
1734688222.292074,525790.000,18154,2,RD,1,100,TU
1734688224.862557,528360.500,18988,2,RD,1,100,TL
1734688227.433040,530931.000,18988,2,RD,1,100,TU
1734688229.985523,533483.500,19824,2,RD,1,100,TL
1734688232.538006,536036.000,19824,2,RD,1,100,TU
1734688235.092489,538590.500,20661,2,RD,1,100,TL
1734688237.646972,541145.000,20661,2,RD,1,100,TU
1734688240.201455,543699.500,21495,2,RD,1,100,TL
1734688242.755939,546254.000,21495,2,RD,1,100,TU
1734688245.309422,548807.500,22332,2,RD,1,100,TL
1734688247.862905,551361.000,22332,2,RD,1,100,TU
1734688250.418388,553916.500,23150,2,RD,1,100,TL
1734688252.973871,556472.000,23150,2,RD,1,100,TU
1734688255.530354,559028.500,23974,2,RD,1,100,TL
1734688258.086837,561585.000,23974,2,RD,1,100,TU
1734688260.639820,564138.000,24795,2,RD,1,100,TL
1734688263.192803,566691.000,24795,2,RD,1,100,TU
1734688265.823286,569321.500,25616,2,RD,1,100,TL
1734688268.453768,571952.000,25616,2,RD,1,100,TU
1734688271.007252,574505.500,26420,2,RD,1,100,TL
1734688273.560735,577059.000,26420,2,RD,1,100,TU
1734688276.129217,579627.500,27258,2,RD,1,100,TL
1734688278.697701,582196.000,27258,2,RD,1,100,TU
1734688281.250684,584749.000,28094,2,RD,1,100,TL
1734688283.803667,587302.000,28094,2,RD,1,100,TU
1734688286.370650,589869.000,28929,2,RD,1,100,TL
1734688288.937633,592436.000,28929,2,RD,1,100,TU
1734688291.496616,594995.000,29763,2,RD,1,100,TL
1734688294.055599,597554.000,29763,2,RD,1,100,TU
1734688296.619582,600118.000,30598,2,RD,1,100,TL
1734688299.183565,602682.000,30598,2,RD,1,100,TU
