LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734687904.926176,208422.000,32079,2,AK,1,100,31291
1734687904.926176,208422.000,32079,2,AK,1,100,RD
1734687904.929176,208425.000,32081,2,AK,1,100,31291
1734687904.932176,208428.000,32081,2,AK,1,100,RD
1734687904.954675,208450.500,32084,2,AK,1,100,32082
1734687904.977175,208473.000,32084,2,AK,1,100,RD
1734687907.505159,211001.000,32917,2,AK,1,100,32082
1734687910.033142,213529.000,32917,2,AK,1,100,RD
1734687910.045142,213541.000,32920,2,AK,1,100,32918
1734687910.057142,213553.000,32920,2,AK,1,100,RD
1734687912.605125,216101.000,33755,2,AK,1,100,32918
1734687915.153108,218649.000,33755,2,AK,1,100,RD
1734687915.162608,218658.500,33758,2,AK,1,100,33756
1734687915.172108,218668.000,33758,2,AK,1,100,RD
1734687917.718091,221214.000,34592,2,AK,1,100,33756
1734687920.264074,223760.000,34592,2,AK,1,100,RD
1734687920.298574,223794.500,34595,2,AK,1,100,34593
1734687920.333074,223829.000,34595,2,AK,1,100,RD
1734687922.859557,226355.500,35434,2,AK,1,100,34593
1734687925.386040,228882.000,35434,2,AK,1,100,RD
1734687925.418540,228914.500,35437,2,AK,1,100,35435
1734687925.451040,228947.000,35437,2,AK,1,100,RD
1734687927.983023,231479.000,36275,2,AK,1,100,35435
1734687930.515006,234011.000,36275,2,AK,1,100,RD
1734687930.556006,234052.000,36278,2,AK,1,100,36276
1734687930.597006,234093.000,36278,2,AK,1,100,RD
1734687933.118489,236614.500,37114,2,AK,1,100,36276
1734687935.639972,239136.000,37114,2,AK,1,100,RD
1734687935.660972,239157.000,37117,2,AK,1,100,37115
1734687935.681972,239178.000,37117,2,AK,1,100,RD
1734687938.214955,241711.000,37936,2,AK,1,100,37115
1734687940.747939,244244.000,37936,2,AK,1,100,RD
1734687943.313921,246810.000,38773,2,AK,1,100,37937
1734687945.879905,249376.000,38773,2,AK,1,100,RD
1734687945.881404,249377.500,38775,2,AK,1,100,37937
1734687945.882905,249379.000,38775,2,AK,1,100,RD
1734687945.915404,249411.500,38778,2,AK,1,100,38776
1734687945.947904,249444.000,38778,2,AK,1,100,RD
1734687948.467887,251964.000,39598,2,AK,1,100,38776
1734687950.987871,254484.000,39598,2,AK,1,100,RD
1734687951.033370,254529.500,39601,2,AK,1,100,39599
1734687951.078870,254575.000,39601,2,AK,1,100,RD
1734687953.602353,257098.500,40440,2,AK,1,100,39599
1734687956.125837,259622.000,40440,2,AK,1,100,RD
1734687956.133837,259630.000,40443,2,AK,1,100,40441
1734687956.141837,259638.000,40443,2,AK,1,100,RD
1734687958.693820,262190.000,41279,2,AK,1,100,40441
1734687961.245803,264742.000,41279,2,AK,1,100,RD
1734687961.293303,264789.500,41282,2,AK,1,100,41280
1734687961.340802,264837.000,41282,2,AK,1,100,RD
1734687963.852786,267349.000,42115,2,AK,1,100,41280
1734687966.364769,269861.000,42115,2,AK,1,100,RD
1734687966.384769,269881.000,42118,2,AK,1,100,42116
1734687966.404769,269901.000,42118,2,AK,1,100,RD
1734687968.947752,272444.000,42953,2,AK,1,100,42116
1734687971.490735,274987.000,42953,2,AK,1,100,RD
1734687974.044718,277541.000,43769,2,AK,1,100,42954
1734687976.598701,280095.000,43769,2,AK,1,100,RD
1734687976.601201,280097.500,43771,2,AK,1,100,42954
1734687976.603701,280100.000,43771,2,AK,1,100,RD
1734687976.624201,280120.500,43774,2,AK,1,100,43772
1734687976.644701,280141.000,43774,2,AK,1,100,RD
1734687979.184684,282681.000,44607,2,AK,1,100,43772
1734687981.724667,285221.000,44607,2,AK,1,100,RD
1734687981.743667,285240.000,44610,2,AK,1,100,44608
1734687981.762667,285259.000,44610,2,AK,1,100,RD
1734687984.306150,287802.500,45444,2,AK,1,100,44608
1734687986.849633,290346.000,45444,2,AK,1,100,RD
1734687986.855633,290352.000,45447,2,AK,1,100,45445
1734687986.861633,290358.000,45447,2,AK,1,100,RD
1734687989.419116,292915.500,46277,2,AK,1,100,45445
1734687991.976599,295473.000,46277,2,AK,1,100,RD
1734687991.988599,295485.000,46280,2,AK,1,100,46278
1734687992.000599,295497.000,46280,2,AK,1,100,RD
1734687994.549582,298046.000,47117,2,AK,1,100,46278
1734687997.098565,300595.000,47117,2,AK,1,100,RD
