LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1734687971.216737,274713,42902,1,HR,1,100,121
1734687972.216730,275713,43055,1,HR,1,100,107
1734687973.229723,276726,43222,1,HR,1,100,97
1734687974.109718,277606,43371,1,HR,1,100,91
1734687974.949712,278446,43503,1,HR,1,100,86
1734687975.909706,279406,43669,1,HR,1,100,81
1734687976.882699,280379,43811,1,HR,1,100,77
1734687977.762693,281259,43960,1,HR,1,100,75
1734687978.882686,282379,44143,1,HR,1,100,70
1734687979.721680,283218,44276,1,HR,1,100,70
1734687980.441676,283938,44391,1,HR,1,100,73
1734687981.295670,284792,44540,1,HR,1,100,73
1734687982.175664,285672,44680,1,HR,1,100,72
1734687982.774660,286271,44779,1,HR,1,100,78
1734687983.614655,287111,44913,1,HR,1,100,77
1734687984.708647,288205,45096,1,HR,1,100,72
1734687985.708641,289205,45260,1,HR,1,100,69
1734687986.548635,290045,45393,1,HR,1,100,70
1734687987.467629,290964,45532,1,HR,1,100,69
1734687988.640621,292137,45731,1,HR,1,100,65
1734687989.520616,293017,45881,1,HR,1,100,66
1734687990.401610,293898,46013,1,HR,1,100,66
1734687991.320604,294817,46162,1,HR,1,100,66
1734687992.133598,295630,46300,1,HR,1,100,68
1734687992.854594,296351,46418,1,HR,1,100,71
1734687993.333590,296830,46501,1,HR,1,100,83
1734687993.494589,296991,46521,1,HR,1,100,148
1734687994.293584,297790,46653,1,HR,1,100,132
1734687995.547576,299044,46867,1,HR,1,100,113
1734687996.307570,299804,46984,1,HR,1,100,106
1734687997.506563,301003,47171,1,HR,1,100,93
1734687998.720555,302217,47370,1,HR,1,100,84
1734688000.439543,303936,47651,1,HR,1,100,73
1734688002.239531,305736,47950,1,HR,1,100,64
1734688002.933527,306430,48051,1,HR,1,100,69
1734688004.172518,307669,48267,1,HR,1,100,65
1734688005.732508,309229,48514,1,HR,1,100,59
1734688006.905500,310402,48696,1,HR,1,100,57
1734688007.985493,311482,48883,1,HR,1,100,57
1734688009.679482,313176,49149,1,HR,1,100,52
1734688009.839481,313336,49167,1,HR,1,100,124
1734688010.878474,314375,49333,1,HR,1,100,109
1734688011.798468,315295,49481,1,HR,1,100,99
