LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1734687900.404206,203900.000,31339,1,TH,1,100,34.093
1734687900.537205,204033.000,31370,1,TH,1,100,34.100
1734687900.670204,204166.000,31388,1,TH,1,100,34.084
1734687900.804203,204300.000,31404,1,TH,1,100,34.084
1734687900.937202,204433.000,31438,1,TH,1,100,34.126
1734687901.071201,204567.000,31455,1,TH,1,100,34.126
1734687901.204201,204700.000,31471,1,TH,1,100,34.077
1734687901.337199,204833.000,31503,1,TH,1,100,34.077
1734687901.470199,204966.000,31522,1,TH,1,100,34.141
1734687901.604198,205100.000,31538,1,TH,1,100,34.141
1734687901.737197,205233.000,31570,1,TH,1,100,34.079
1734687901.870196,205366.000,31587,1,TH,1,100,34.079
1734687902.004195,205500.000,31604,1,TH,1,100,34.110
1734687902.137194,205633.000,31621,1,TH,1,100,34.110
1734687902.270193,205766.000,31655,1,TH,1,100,34.069
1734687902.404192,205900.000,31671,1,TH,1,100,34.069
1734687902.537192,206033.000,31688,1,TH,1,100,34.138
1734687902.670191,206166.000,31720,1,TH,1,100,34.138
1734687902.804190,206300.000,31736,1,TH,1,100,34.131
1734687902.937189,206433.000,31755,1,TH,1,100,34.131
1734687903.070188,206566.000,31789,1,TH,1,100,34.105
1734687903.203187,206699.000,31805,1,TH,1,100,34.105
1734687903.337186,206833.000,31823,1,TH,1,100,34.064
1734687903.470185,206966.000,31854,1,TH,1,100,34.064
1734687903.603184,207099.000,31873,1,TH,1,100,34.046
1734687903.737184,207233.000,31890,1,TH,1,100,34.046
1734687903.870183,207366.000,31906,1,TH,1,100,34.151
1734687904.004182,207500.000,31938,1,TH,1,100,34.151
1734687904.137181,207633.000,31955,1,TH,1,100,34.084
1734687904.270180,207766.000,31971,1,TH,1,100,34.077
1734687904.404179,207900.000,32003,1,TH,1,100,34.183
1734687904.537178,208033.000,32020,1,TH,1,100,34.183
1734687904.670177,208166.000,32037,1,TH,1,100,34.080
1734687904.803177,208299.000,32068,1,TH,1,100,34.080
1734687904.937176,208433.000,32092,1,TH,1,100,34.070
1734687905.070175,208566.000,32109,1,TH,1,100,34.070
1734687905.203174,208699.000,32140,1,TH,1,100,34.121
1734687905.337173,208833.000,32158,1,TH,1,100,34.121
1734687905.470172,208966.000,32174,1,TH,1,100,34.113
1734687905.603171,209099.000,32193,1,TH,1,100,34.113
1734687905.737170,209233.000,32225,1,TH,1,100,34.115
1734687905.870169,209366.000,32241,1,TH,1,100,34.115
