203791,31327,1,RB,1,100,2024-12-20_16-44-59-793511
203793,31328,4,EM,1,100,RS,RB,2024-12-20_16-44-59-793511.csv,PS,MN
203786,31329,1,PI,1,100,154912
203786,31330,1,PR,1,100,144289
203786,31331,1,PG,1,100,8734
203892,31332,1,SF,1,100,1.2931
203866,31333,2,PI,1,100,154824,154818
203866,31334,2,PR,1,100,144284,144253
203866,31335,2,PG,1,100,8724,8715
203892,31336,2,EA,1,100,3.055688,3.059705
203892,31337,2,EL,1,100,-19152.400391,-19153.000000
203885,31338,1,T1,1,100,36.106
203900,31339,1,TH,1,100,34.093
203879,31340,3,AX,1,100,0.883,0.878,0.882
203879,31341,3,AY,1,100,-0.372,-0.365,-0.362
203879,31342,3,AZ,1,100,-0.088,-0.105,-0.086
203879,31343,3,GX,1,100,0.366,0.793,-0.244
203879,31344,3,GY,1,100,-2.686,-2.289,-1.038
203879,31345,3,GZ,1,100,-1.343,-1.556,-0.519
203879,31346,3,MX,1,100,-24,-25,-25
203879,31347,3,MY,1,100,-37,-37,-37
203879,31348,3,MZ,1,100, 5, 4, 5
203994,31349,4,EM,1,100,RS,RB,2024-12-20_16-44-59-793511.csv,PS,MN
203986,31350,3,PI,1,100,154802,154859,154849
203986,31351,3,PR,1,100,144260,144306,144285
203986,31352,3,PG,1,100,8739,8715,8734
203958,31353,1,EA,1,100,3.059705
203958,31354,1,EL,1,100,-19153.000000
203999,31355,3,AX,1,100,0.888,0.892,0.879
203999,31356,3,AY,1,100,-0.373,-0.382,-0.365
203999,31357,3,AZ,1,100,-0.066,-0.085,-0.096
203999,31358,3,GX,1,100,-1.617,-0.275,0.977
203999,31359,3,GY,1,100,-0.549,-2.106,-2.594
203999,31360,3,GZ,1,100,0.641,0.031,-1.617
203999,31361,3,MX,1,100,-24,-25,-23
203999,31362,3,MY,1,100,-38,-37,-37
203999,31363,3,MZ,1,100, 5, 4, 5
204106,31364,3,PI,1,100,154792,154747,154694
204106,31365,3,PR,1,100,144223,144223,144162
204106,31366,3,PG,1,100,8736,8732,8728
204092,31367,2,EA,1,100,3.061042,3.066427
204092,31368,2,EL,1,100,-19153.199219,-19154.000000
204018,31369,1,T1,1,100,36.081
204033,31370,1,TH,1,100,34.100
204079,31371,2,AX,1,100,0.879,0.892
204079,31372,2,AY,1,100,-0.366,-0.380
204079,31373,2,AZ,1,100,-0.093,-0.090
204079,31374,2,GX,1,100,0.092,-0.946
204079,31375,2,GY,1,100,-2.228,-2.411
204079,31376,2,GZ,1,100,-1.892,-0.244
204079,31377,2,MX,1,100,-24,-24
204079,31378,2,MY,1,100,-37,-38
204079,31379,2,MZ,1,100, 5, 5
204195,31380,4,EM,1,100,RS,RB,2024-12-20_16-44-59-793511.csv,PS,MN
204158,31381,1,SF,1,100,1.2782
204186,31382,2,PI,1,100,154668,154677
204186,31383,2,PR,1,100,144148,144157
204186,31384,2,PG,1,100,8722,8724
204158,31385,1,EA,1,100,3.067769
204158,31386,1,EL,1,100,-19154.199219
204152,31387,1,T1,1,100,36.106
204166,31388,1,TH,1,100,34.084
204199,31389,3,AX,1,100,0.878,0.879,0.888
204199,31390,3,AY,1,100,-0.365,-0.365,-0.378
204199,31391,3,AZ,1,100,-0.093,-0.099,-0.102
204199,31392,3,GX,1,100,-0.641,-0.183,-0.580
204199,31393,3,GY,1,100,-2.289,-2.197,-2.075
204199,31394,3,GZ,1,100,-0.763,-1.923,-0.427
204199,31395,3,MX,1,100,-23,-24,-25
204199,31396,3,MY,1,100,-37,-37,-37
204199,31397,3,MZ,1,100, 5, 5, 5
204306,31398,3,PI,1,100,154695,154730,154817
204306,31399,3,PR,1,100,144147,144188,144248
204306,31400,3,PG,1,100,8730,8748,8745
204292,31401,2,EA,1,100,3.071831,3.071831
204292,31402,2,EL,1,100,-19154.800781,-19154.800781
