LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1734687950.498874,253995.000,39543,3,GY,1,100,-0.549
1734687950.538874,254035.000,39543,3,GY,1,100,-0.946
1734687950.578873,254075.000,39543,3,GY,1,100,-0.610
1734687950.618873,254115.000,39561,2,GY,1,100,-0.092
1734687950.658873,254155.000,39561,2,GY,1,100,-0.183
1734687950.694206,254190.333,39576,3,GY,1,100,-0.397
1734687950.729539,254225.667,39576,3,GY,1,100,-0.671
1734687950.764872,254261.000,39576,3,GY,1,100,-0.427
1734687950.804872,254301.000,39592,3,GY,1,100,-0.580
1734687950.844872,254341.000,39592,3,GY,1,100,-0.610
1734687950.884871,254381.000,39592,3,GY,1,100,-0.488
1734687950.924871,254421.000,39615,5,GY,1,100,-0.549
1734687950.964871,254461.000,39615,5,GY,1,100,-0.153
1734687951.004871,254501.000,39615,5,GY,1,100,-0.549
1734687951.044870,254541.000,39615,5,GY,1,100,-0.427
1734687951.084870,254581.000,39615,5,GY,1,100,-0.549
1734687951.124870,254621.000,39631,3,GY,1,100,-0.519
1734687951.164870,254661.000,39631,3,GY,1,100,-0.397
1734687951.204869,254701.000,39631,3,GY,1,100,-0.214
1734687951.244869,254741.000,39646,2,GY,1,100,-0.641
1734687951.284869,254781.000,39646,2,GY,1,100,-0.580
1734687951.324868,254821.000,39663,3,GY,1,100,-0.610
1734687951.364868,254861.000,39663,3,GY,1,100,-0.427
1734687951.404868,254901.000,39663,3,GY,1,100,-0.092
1734687951.444868,254941.000,39682,2,GY,1,100,-0.671
1734687951.484867,254981.000,39682,2,GY,1,100,-0.732
1734687951.524867,255021.000,39698,3,GY,1,100,-0.183
1734687951.564867,255061.000,39698,3,GY,1,100,-0.092
1734687951.604867,255101.000,39698,3,GY,1,100,-0.702
1734687951.644866,255141.000,39714,2,GY,1,100,-0.854
1734687951.684866,255181.000,39714,2,GY,1,100,-0.275
1734687951.724866,255221.000,39730,3,GY,1,100,-0.366
1734687951.764866,255261.000,39730,3,GY,1,100,-0.702
1734687951.804865,255301.000,39730,3,GY,1,100,-0.671
1734687951.840532,255336.667,39747,3,GY,1,100,-0.519
1734687951.876198,255372.333,39747,3,GY,1,100,-0.305
1734687951.911865,255408.000,39747,3,GY,1,100,-0.488
1734687951.951864,255448.000,39764,2,GY,1,100,-0.519
1734687951.991864,255488.000,39764,2,GY,1,100,-0.946
1734687952.031864,255528.000,39780,3,GY,1,100,-0.427
1734687952.071863,255568.000,39780,3,GY,1,100,-0.641
1734687952.111863,255608.000,39780,3,GY,1,100,-0.519
1734687952.151863,255648.000,39795,2,GY,1,100,-0.641
1734687952.191863,255688.000,39795,2,GY,1,100,-0.732
1734687952.231863,255728.000,39813,3,GY,1,100,-0.610
1734687952.271862,255768.000,39813,3,GY,1,100,-0.427
1734687952.311862,255808.000,39813,3,GY,1,100,-0.183
1734687952.351862,255848.000,39831,2,GY,1,100,-0.977
1734687952.391861,255888.000,39831,2,GY,1,100,-1.038
1734687952.431861,255928.000,39848,3,GY,1,100,-0.153
1734687952.471861,255968.000,39848,3,GY,1,100,-0.153
1734687952.511861,256008.000,39848,3,GY,1,100,-0.793
1734687952.551860,256048.000,39864,2,GY,1,100,-0.793
1734687952.591860,256088.000,39864,2,GY,1,100,-0.580
1734687952.631860,256128.000,39882,3,GY,1,100,-0.214
1734687952.671860,256168.000,39882,3,GY,1,100,-0.397
1734687952.711859,256208.000,39882,3,GY,1,100,-0.702
1734687952.751859,256248.000,39898,3,GY,1,100,-0.275
1734687952.791859,256288.000,39898,3,GY,1,100,-0.519
1734687952.831858,256328.000,39898,3,GY,1,100,-0.580
1734687952.871858,256368.000,39915,2,GY,1,100,-0.153
1734687952.911858,256408.000,39915,2,GY,1,100,-0.732
1734687952.951858,256448.000,39930,3,GY,1,100,-0.427
1734687952.991858,256488.000,39930,3,GY,1,100,-0.641
1734687953.031857,256528.000,39930,3,GY,1,100,-0.488
1734687953.067190,256563.333,39949,3,GY,1,100,-0.488
1734687953.102523,256598.667,39949,3,GY,1,100,-0.305
1734687953.137856,256634.000,39949,3,GY,1,100,-0.397
1734687953.177856,256674.000,39965,2,GY,1,100,-0.519
1734687953.217856,256714.000,39965,2,GY,1,100,-0.427
1734687953.257856,256754.000,39985,3,GY,1,100,-0.854
1734687953.297855,256794.000,39985,3,GY,1,100,-0.702
1734687953.337855,256834.000,39985,3,GY,1,100,-0.214
1734687953.377855,256874.000,39999,2,GY,1,100,-0.092
1734687953.417855,256914.000,39999,2,GY,1,100,-0.610
1734687953.457854,256954.000,40018,3,GY,1,100,-0.793
1734687953.497854,256994.000,40018,3,GY,1,100,-0.732
1734687953.537854,257034.000,40018,3,GY,1,100,-0.580
1734687953.577853,257074.000,40034,2,GY,1,100,-0.610
1734687953.617853,257114.000,40034,2,GY,1,100,-0.763
1734687953.657853,257154.000,40052,3,GY,1,100,-0.702
1734687953.697853,257194.000,40052,3,GY,1,100,-0.580
1734687953.737853,257234.000,40052,3,GY,1,100,-0.641
1734687953.777852,257274.000,40067,2,GY,1,100,-0.610
1734687953.817852,257314.000,40067,2,GY,1,100,-0.702
1734687953.857852,257354.000,40083,3,GY,1,100,-0.610
1734687953.897851,257394.000,40083,3,GY,1,100,-0.244
1734687953.937851,257434.000,40083,3,GY,1,100,-0.275
1734687953.977851,257474.000,40100,2,GY,1,100,0.977
1734687954.017851,257514.000,40100,2,GY,1,100,-0.244
1734687954.057850,257554.000,40119,3,GY,1,100,-0.641
1734687954.097850,257594.000,40119,3,GY,1,100,-0.519
1734687954.137850,257634.000,40119,3,GY,1,100,-0.580
1734687954.173183,257669.333,40135,3,GY,1,100,-0.336
1734687954.208516,257704.667,40135,3,GY,1,100,-0.336
1734687954.243849,257740.000,40135,3,GY,1,100,-0.702
1734687954.284349,257780.500,40151,2,GY,1,100,-0.641
1734687954.324849,257821.000,40151,2,GY,1,100,-0.336
1734687954.364515,257860.667,40167,3,GY,1,100,-0.336
1734687954.404181,257900.333,40167,3,GY,1,100,-0.244
1734687954.443848,257940.000,40167,3,GY,1,100,-0.732
1734687954.483848,257980.000,40184,2,GY,1,100,-0.824
1734687954.523847,258020.000,40184,2,GY,1,100,-0.397
1734687954.563847,258060.000,40201,3,GY,1,100,-0.763
1734687954.603847,258100.000,40201,3,GY,1,100,-0.549
1734687954.643847,258140.000,40201,3,GY,1,100,-1.099
1734687954.683846,258180.000,40216,2,GY,1,100,-0.427
1734687954.723846,258220.000,40216,2,GY,1,100,-0.580
1734687954.763846,258260.000,40232,3,GY,1,100,-0.305
1734687954.803845,258300.000,40232,3,GY,1,100,-0.580
1734687954.843845,258340.000,40232,3,GY,1,100,-0.183
1734687954.884178,258380.333,40249,3,GY,1,100,0.031
1734687954.924511,258420.667,40249,3,GY,1,100,-0.549
1734687954.964844,258461.000,40249,3,GY,1,100,-0.916
1734687955.004844,258501.000,40268,2,GY,1,100,-0.427
1734687955.044844,258541.000,40268,2,GY,1,100,0.061
1734687955.084844,258581.000,40283,3,GY,1,100,-0.671
1734687955.124843,258621.000,40283,3,GY,1,100,-0.916
1734687955.164843,258661.000,40283,3,GY,1,100,-0.549
1734687955.204843,258701.000,40301,2,GY,1,100,-0.671
1734687955.244843,258741.000,40301,2,GY,1,100,-1.160
1734687955.284842,258781.000,40319,3,GY,1,100,-0.549
1734687955.324842,258821.000,40319,3,GY,1,100,0.275
1734687955.364842,258861.000,40319,3,GY,1,100,-0.336
1734687955.400175,258896.333,40335,3,GY,1,100,-0.610
1734687955.435508,258931.667,40335,3,GY,1,100,-0.519
1734687955.470841,258967.000,40335,3,GY,1,100,-0.519
1734687955.510841,259007.000,40350,2,GY,1,100,-0.732
1734687955.550840,259047.000,40350,2,GY,1,100,-1.007
1734687955.590840,259087.000,40367,3,GY,1,100,-1.404
1734687955.630840,259127.000,40367,3,GY,1,100,-0.763
1734687955.670840,259167.000,40367,3,GY,1,100,-0.702
1734687955.710840,259207.000,40384,2,GY,1,100,-0.580
1734687955.750839,259247.000,40384,2,GY,1,100,-0.702
1734687955.790839,259287.000,40402,3,GY,1,100,-0.366
1734687955.830839,259327.000,40402,3,GY,1,100,-0.244
1734687955.870838,259367.000,40402,3,GY,1,100,-0.732
1734687955.910838,259407.000,40418,2,GY,1,100,-1.068
1734687955.950838,259447.000,40418,2,GY,1,100,-0.885
1734687955.990838,259487.000,40434,3,GY,1,100,-0.763
1734687956.030837,259527.000,40434,3,GY,1,100,-0.732
1734687956.070837,259567.000,40434,3,GY,1,100,-0.885
1734687956.110837,259607.000,40456,4,GY,1,100,-0.793
1734687956.150836,259647.000,40456,4,GY,1,100,-0.244
1734687956.190836,259687.000,40456,4,GY,1,100,-0.488
1734687956.230836,259727.000,40456,4,GY,1,100,-1.160
1734687956.270836,259767.000,40473,2,GY,1,100,-0.824
1734687956.310835,259807.000,40473,2,GY,1,100,-0.671
1734687956.350835,259847.000,40490,3,GY,1,100,-0.427
1734687956.390835,259887.000,40490,3,GY,1,100,-0.763
1734687956.430835,259927.000,40490,3,GY,1,100,-1.160
1734687956.470834,259967.000,40506,2,GY,1,100,-0.885
1734687956.510834,260007.000,40506,2,GY,1,100,-0.183
1734687956.546500,260042.667,40521,3,GY,1,100,-0.427
1734687956.582167,260078.333,40521,3,GY,1,100,-0.702
1734687956.617833,260114.000,40521,3,GY,1,100,-0.397
1734687956.657500,260153.667,40540,3,GY,1,100,-0.549
1734687956.697166,260193.333,40540,3,GY,1,100,-0.793
1734687956.736833,260233.000,40540,3,GY,1,100,-0.031
1734687956.777332,260273.500,40557,2,GY,1,100,0.122
1734687956.817832,260314.000,40557,2,GY,1,100,0.122
1734687956.857832,260354.000,40575,3,GY,1,100,-0.244
1734687956.897832,260394.000,40575,3,GY,1,100,-0.519
1734687956.937831,260434.000,40575,3,GY,1,100,-0.275
1734687956.977331,260473.500,40591,2,GY,1,100,-0.427
1734687957.016831,260513.000,40591,2,GY,1,100,-0.366
1734687957.056830,260553.000,40607,3,GY,1,100,-0.488
1734687957.096830,260593.000,40607,3,GY,1,100,-0.397
1734687957.136830,260633.000,40607,3,GY,1,100,-0.610
1734687957.177330,260673.500,40624,2,GY,1,100,-0.641
1734687957.217829,260714.000,40624,2,GY,1,100,-0.519
1734687957.257496,260753.667,40641,3,GY,1,100,-0.488
1734687957.297162,260793.333,40641,3,GY,1,100,-0.305
1734687957.336829,260833.000,40641,3,GY,1,100,-0.519
1734687957.376828,260873.000,40657,2,GY,1,100,-0.671
1734687957.416828,260913.000,40657,2,GY,1,100,-0.488
1734687957.457161,260953.333,40674,3,GY,1,100,-0.427
1734687957.497494,260993.667,40674,3,GY,1,100,-0.580
1734687957.537827,261034.000,40674,3,GY,1,100,-0.641
1734687957.577494,261073.667,40692,3,GY,1,100,-0.214
1734687957.617160,261113.333,40692,3,GY,1,100,0.031
1734687957.656826,261153.000,40692,3,GY,1,100,-0.671
1734687957.696826,261193.000,40708,2,GY,1,100,-0.763
1734687957.736826,261233.000,40708,2,GY,1,100,-0.671
1734687957.772826,261269.000,40725,3,GY,1,100,-0.305
1734687957.808825,261305.000,40725,3,GY,1,100,-0.488
1734687957.844825,261341.000,40725,3,GY,1,100,-0.641
1734687957.884825,261381.000,40739,2,GY,1,100,-0.610
1734687957.924825,261421.000,40739,2,GY,1,100,-0.336
1734687957.964824,261461.000,40759,3,GY,1,100,-0.397
1734687958.004824,261501.000,40759,3,GY,1,100,-0.397
1734687958.044824,261541.000,40759,3,GY,1,100,-1.068
1734687958.084824,261581.000,40775,3,GY,1,100,-1.373
1734687958.124823,261621.000,40775,3,GY,1,100,-1.068
1734687958.164823,261661.000,40775,3,GY,1,100,0.549
1734687958.204823,261701.000,40792,2,GY,1,100,0.397
1734687958.244823,261741.000,40792,2,GY,1,100,0.244
1734687958.284822,261781.000,40807,3,GY,1,100,0.580
1734687958.324822,261821.000,40807,3,GY,1,100,-0.977
1734687958.364822,261861.000,40807,3,GY,1,100,-0.519
1734687958.404822,261901.000,40824,2,GY,1,100,-0.397
1734687958.444821,261941.000,40824,2,GY,1,100,-0.092
1734687958.484488,261980.667,40840,3,GY,1,100,-0.153
1734687958.524154,262020.333,40840,3,GY,1,100,-0.458
1734687958.563821,262060.000,40840,3,GY,1,100,-0.793
1734687958.603820,262100.000,40860,2,GY,1,100,-0.427
1734687958.643820,262140.000,40860,2,GY,1,100,-1.190
1734687958.683820,262180.000,40874,3,GY,1,100,-2.777
1734687958.723819,262220.000,40874,3,GY,1,100,-2.411
1734687958.763819,262260.000,40874,3,GY,1,100,-1.770
1734687958.803819,262300.000,40891,2,GY,1,100,-0.153
1734687958.843819,262340.000,40891,2,GY,1,100,-0.031
1734687958.883818,262380.000,40907,3,GY,1,100,-0.336
1734687958.923818,262420.000,40907,3,GY,1,100,-0.366
1734687958.963818,262460.000,40907,3,GY,1,100,-0.824
1734687958.999151,262495.333,40925,3,GY,1,100,-0.397
1734687959.034484,262530.667,40925,3,GY,1,100,0.183
1734687959.069817,262566.000,40925,3,GY,1,100,-0.366
1734687959.110317,262606.500,40939,2,GY,1,100,0.031
1734687959.150817,262647.000,40939,2,GY,1,100,-0.031
1734687959.190816,262687.000,40956,3,GY,1,100,-0.183
1734687959.230816,262727.000,40956,3,GY,1,100,-0.732
1734687959.270816,262767.000,40956,3,GY,1,100,-0.458
1734687959.310816,262807.000,40973,2,GY,1,100,-0.122
1734687959.350815,262847.000,40973,2,GY,1,100,-0.519
1734687959.390482,262886.667,40992,3,GY,1,100,-1.007
1734687959.430148,262926.333,40992,3,GY,1,100,-0.610
1734687959.469815,262966.000,40992,3,GY,1,100,-0.305
1734687959.510314,263006.500,41007,2,GY,1,100,-0.427
1734687959.550814,263047.000,41007,2,GY,1,100,-0.031
1734687959.590814,263087.000,41024,3,GY,1,100,-0.916
1734687959.630813,263127.000,41024,3,GY,1,100,-0.549
1734687959.670813,263167.000,41024,3,GY,1,100,-0.397
1734687959.710813,263207.000,41040,3,GY,1,100,-0.366
1734687959.750813,263247.000,41040,3,GY,1,100,-0.488
1734687959.790812,263287.000,41040,3,GY,1,100,-0.610
1734687959.830812,263327.000,41057,2,GY,1,100,-0.244
1734687959.870812,263367.000,41057,2,GY,1,100,-0.153
1734687959.910478,263406.667,41074,3,GY,1,100,-0.641
1734687959.950145,263446.333,41074,3,GY,1,100,-0.549
1734687959.989811,263486.000,41074,3,GY,1,100,-0.061
1734687960.029811,263526.000,41091,2,GY,1,100,-0.427
1734687960.069811,263566.000,41091,2,GY,1,100,-0.671
1734687960.105810,263602.000,41107,3,GY,1,100,-0.427
1734687960.141810,263638.000,41107,3,GY,1,100,-0.549
1734687960.177810,263674.000,41107,3,GY,1,100,-0.336
1734687960.217810,263714.000,41124,3,GY,1,100,-0.732
1734687960.257809,263754.000,41124,3,GY,1,100,-0.793
1734687960.297809,263794.000,41124,3,GY,1,100,-0.397
1734687960.337809,263834.000,41141,2,GY,1,100,-0.366
1734687960.377809,263874.000,41141,2,GY,1,100,-0.214
1734687960.417808,263914.000,41156,3,GY,1,100,-0.458
1734687960.457808,263954.000,41156,3,GY,1,100,-0.336
1734687960.497808,263994.000,41156,3,GY,1,100,-0.397
1734687960.537807,264034.000,41172,2,GY,1,100,-0.519
1734687960.577807,264074.000,41172,2,GY,1,100,-0.610
1734687960.617807,264114.000,41190,3,GY,1,100,-0.702
1734687960.657807,264154.000,41190,3,GY,1,100,-0.519
1734687960.697806,264194.000,41190,3,GY,1,100,-0.397
1734687960.737806,264234.000,41206,2,GY,1,100,-0.336
1734687960.777806,264274.000,41206,2,GY,1,100,-0.824
1734687960.817806,264314.000,41221,3,GY,1,100,-0.946
1734687960.857805,264354.000,41221,3,GY,1,100,-0.214
1734687960.897805,264394.000,41221,3,GY,1,100,-0.488
1734687960.937805,264434.000,41240,2,GY,1,100,-1.068
1734687960.977805,264474.000,41240,2,GY,1,100,-0.702
1734687961.017804,264514.000,41257,3,GY,1,100,0.000
1734687961.057804,264554.000,41257,3,GY,1,100,-0.214
1734687961.097804,264594.000,41257,3,GY,1,100,-0.854
1734687961.137804,264634.000,41273,2,GY,1,100,-0.854
1734687961.177803,264674.000,41273,2,GY,1,100,-0.336
1734687961.217803,264714.000,41296,4,GY,1,100,0.000
1734687961.257803,264754.000,41296,4,GY,1,100,-0.488
1734687961.297802,264794.000,41296,4,GY,1,100,-0.793
1734687961.337802,264834.000,41296,4,GY,1,100,-0.458
1734687961.373135,264869.333,41311,3,GY,1,100,-0.397
1734687961.408468,264904.667,41311,3,GY,1,100,-0.549
1734687961.443801,264940.000,41311,3,GY,1,100,-0.671
1734687961.483801,264980.000,41327,2,GY,1,100,-0.610
1734687961.523801,265020.000,41327,2,GY,1,100,-0.458
1734687961.563467,265059.667,41344,3,GY,1,100,-0.671
1734687961.603134,265099.333,41344,3,GY,1,100,-0.519
1734687961.642800,265139.000,41344,3,GY,1,100,-0.336
1734687961.683300,265179.500,41361,2,GY,1,100,-0.580
1734687961.723800,265220.000,41361,2,GY,1,100,-0.732
1734687961.763799,265260.000,41379,3,GY,1,100,-0.427
1734687961.803799,265300.000,41379,3,GY,1,100,-0.031
1734687961.843799,265340.000,41379,3,GY,1,100,-0.610
1734687961.883799,265380.000,41394,2,GY,1,100,-1.068
1734687961.923798,265420.000,41394,2,GY,1,100,-0.488
1734687961.963798,265460.000,41411,3,GY,1,100,0.183
1734687962.003798,265500.000,41411,3,GY,1,100,-0.183
1734687962.043797,265540.000,41411,3,GY,1,100,-0.793
1734687962.083797,265580.000,41428,3,GY,1,100,0.061
1734687962.123797,265620.000,41428,3,GY,1,100,0.244
1734687962.163797,265660.000,41428,3,GY,1,100,-0.702
1734687962.203296,265699.500,41444,2,GY,1,100,-1.068
1734687962.242796,265739.000,41444,2,GY,1,100,-0.702
1734687962.283129,265779.333,41460,3,GY,1,100,-0.641
1734687962.323462,265819.667,41460,3,GY,1,100,-0.610
1734687962.363795,265860.000,41460,3,GY,1,100,-0.732
1734687962.399462,265895.667,41476,3,GY,1,100,-0.549
1734687962.435128,265931.333,41476,3,GY,1,100,-0.244
1734687962.470795,265967.000,41476,3,GY,1,100,-0.397
1734687962.510794,266007.000,41493,2,GY,1,100,-0.366
1734687962.550794,266047.000,41493,2,GY,1,100,-0.549
1734687962.590794,266087.000,41512,3,GY,1,100,-0.946
1734687962.630794,266127.000,41512,3,GY,1,100,-1.251
1734687962.670793,266167.000,41512,3,GY,1,100,-1.495
1734687962.710793,266207.000,41527,2,GY,1,100,-1.068
1734687962.750793,266247.000,41527,2,GY,1,100,-1.129
1734687962.790792,266287.000,41543,3,GY,1,100,-0.702
1734687962.830792,266327.000,41543,3,GY,1,100,-0.305
1734687962.870792,266367.000,41543,3,GY,1,100,-0.916
1734687962.910792,266407.000,41560,2,GY,1,100,-0.549
1734687962.950791,266447.000,41560,2,GY,1,100,-0.092
1734687962.990791,266487.000,41579,3,GY,1,100,0.061
1734687963.030791,266527.000,41579,3,GY,1,100,0.031
1734687963.070791,266567.000,41579,3,GY,1,100,-0.183
1734687963.110790,266607.000,41594,2,GY,1,100,-0.641
1734687963.150790,266647.000,41594,2,GY,1,100,-0.824
1734687963.190790,266687.000,41610,3,GY,1,100,-0.366
1734687963.230790,266727.000,41610,3,GY,1,100,-0.946
1734687963.270789,266767.000,41610,3,GY,1,100,-0.946
1734687963.310789,266807.000,41628,2,GY,1,100,-0.458
1734687963.350789,266847.000,41628,2,GY,1,100,-0.366
1734687963.390789,266887.000,41644,3,GY,1,100,-0.122
1734687963.430788,266927.000,41644,3,GY,1,100,-0.641
1734687963.470788,266967.000,41644,3,GY,1,100,-0.336
1734687963.510788,267007.000,41662,2,GY,1,100,-0.366
1734687963.550787,267047.000,41662,2,GY,1,100,-0.854
1734687963.590787,267087.000,41678,3,GY,1,100,-0.427
1734687963.630787,267127.000,41678,3,GY,1,100,-0.305
1734687963.670787,267167.000,41678,3,GY,1,100,-0.702
1734687963.706120,267202.333,41695,3,GY,1,100,-0.763
1734687963.741453,267237.667,41695,3,GY,1,100,-0.549
1734687963.776786,267273.000,41695,3,GY,1,100,-0.336
1734687963.816786,267313.000,41711,2,GY,1,100,-0.580
1734687963.856786,267353.000,41711,2,GY,1,100,-0.397
1734687963.896785,267393.000,41727,3,GY,1,100,-0.702
1734687963.936785,267433.000,41727,3,GY,1,100,-0.519
1734687963.976785,267473.000,41727,3,GY,1,100,-0.458
1734687964.016784,267513.000,41743,2,GY,1,100,-0.488
1734687964.056784,267553.000,41743,2,GY,1,100,-0.458
1734687964.096784,267593.000,41760,3,GY,1,100,-0.610
1734687964.136784,267633.000,41760,3,GY,1,100,-0.366
1734687964.176783,267673.000,41760,3,GY,1,100,-0.488
1734687964.216783,267713.000,41778,2,GY,1,100,-0.488
1734687964.256783,267753.000,41778,2,GY,1,100,-0.702
1734687964.296782,267793.000,41796,3,GY,1,100,-0.916
1734687964.336782,267833.000,41796,3,GY,1,100,-0.244
1734687964.376782,267873.000,41796,3,GY,1,100,0.061
1734687964.416782,267913.000,41810,2,GY,1,100,-0.549
1734687964.456781,267953.000,41810,2,GY,1,100,-0.671
1734687964.496781,267993.000,41827,3,GY,1,100,-0.549
1734687964.536781,268033.000,41827,3,GY,1,100,-0.153
1734687964.576781,268073.000,41827,3,GY,1,100,-0.427
1734687964.616781,268113.000,41844,3,GY,1,100,-0.580
1734687964.656780,268153.000,41844,3,GY,1,100,-0.275
1734687964.696780,268193.000,41844,3,GY,1,100,-0.671
1734687964.736780,268233.000,41861,2,GY,1,100,-0.824
1734687964.776779,268273.000,41861,2,GY,1,100,-0.610
1734687964.812113,268308.333,41875,3,GY,1,100,-0.397
1734687964.847445,268343.667,41875,3,GY,1,100,-0.458
1734687964.882779,268379.000,41875,3,GY,1,100,-0.458
1734687964.922778,268419.000,41893,3,GY,1,100,-0.458
1734687964.962778,268459.000,41893,3,GY,1,100,-0.519
1734687965.002778,268499.000,41893,3,GY,1,100,-0.519
1734687965.042778,268539.000,41909,2,GY,1,100,-0.244
1734687965.082777,268579.000,41909,2,GY,1,100,-0.366
1734687965.122777,268619.000,41926,3,GY,1,100,-0.702
1734687965.162777,268659.000,41926,3,GY,1,100,-0.671
1734687965.202777,268699.000,41926,3,GY,1,100,0.000
1734687965.242776,268739.000,41942,2,GY,1,100,0.092
1734687965.282776,268779.000,41942,2,GY,1,100,-0.702
1734687965.322776,268819.000,41960,3,GY,1,100,-0.671
1734687965.362776,268859.000,41960,3,GY,1,100,-0.610
1734687965.402775,268899.000,41960,3,GY,1,100,-0.336
1734687965.442775,268939.000,41976,2,GY,1,100,-0.549
1734687965.482775,268979.000,41976,2,GY,1,100,-0.671
1734687965.522774,269019.000,41993,3,GY,1,100,-0.397
1734687965.562774,269059.000,41993,3,GY,1,100,-0.397
1734687965.602774,269099.000,41993,3,GY,1,100,-0.397
1734687965.642774,269139.000,42009,2,GY,1,100,-0.122
1734687965.682773,269179.000,42009,2,GY,1,100,-0.031
1734687965.722773,269219.000,42025,3,GY,1,100,0.580
1734687965.762773,269259.000,42025,3,GY,1,100,0.275
1734687965.802773,269299.000,42025,3,GY,1,100,0.122
1734687965.842772,269339.000,42041,2,GY,1,100,-0.153
1734687965.882772,269379.000,42041,2,GY,1,100,-0.946
1734687965.923105,269419.333,42059,3,GY,1,100,-0.153
1734687965.963438,269459.667,42059,3,GY,1,100,0.183
1734687966.003771,269500.000,42059,3,GY,1,100,-0.732
1734687966.039104,269535.333,42077,3,GY,1,100,-0.519
1734687966.074437,269570.667,42077,3,GY,1,100,-0.519
1734687966.109771,269606.000,42077,3,GY,1,100,-1.556
1734687966.149770,269646.000,42092,2,GY,1,100,-1.404
1734687966.189770,269686.000,42092,2,GY,1,100,-2.411
1734687966.229770,269726.000,42109,3,GY,1,100,-3.052
1734687966.269769,269766.000,42109,3,GY,1,100,-2.563
1734687966.309769,269806.000,42109,3,GY,1,100,-2.014
1734687966.349769,269846.000,42131,4,GY,1,100,-1.434
1734687966.389769,269886.000,42131,4,GY,1,100,-0.488
1734687966.429768,269926.000,42131,4,GY,1,100,0.824
1734687966.469768,269966.000,42131,4,GY,1,100,0.580
1734687966.509768,270006.000,42147,2,GY,1,100,1.099
1734687966.549768,270046.000,42147,2,GY,1,100,4.700
1734687966.589767,270086.000,42165,3,GY,1,100,3.113
1734687966.629767,270126.000,42165,3,GY,1,100,-1.312
1734687966.669767,270166.000,42165,3,GY,1,100,-0.519
1734687966.709767,270206.000,42180,2,GY,1,100,-0.183
1734687966.749766,270246.000,42180,2,GY,1,100,-0.580
1734687966.789766,270286.000,42196,3,GY,1,100,-0.061
1734687966.829766,270326.000,42196,3,GY,1,100,0.549
1734687966.869766,270366.000,42196,3,GY,1,100,-0.519
1734687966.909765,270406.000,42212,3,GY,1,100,0.977
1734687966.949765,270446.000,42212,3,GY,1,100,0.916
1734687966.989765,270486.000,42212,3,GY,1,100,0.580
1734687967.029764,270526.000,42230,2,GY,1,100,1.190
1734687967.069764,270566.000,42230,2,GY,1,100,-0.763
1734687967.109764,270606.000,42246,3,GY,1,100,-0.610
1734687967.149764,270646.000,42246,3,GY,1,100,-0.519
1734687967.189763,270686.000,42246,3,GY,1,100,-0.122
1734687967.222763,270719.000,42261,2,GY,1,100,0.214
1734687967.255763,270752.000,42261,2,GY,1,100,-1.099
1734687967.295763,270792.000,42280,3,GY,1,100,-1.160
1734687967.335763,270832.000,42280,3,GY,1,100,-0.458
1734687967.375762,270872.000,42280,3,GY,1,100,-0.305
1734687967.415762,270912.000,42297,2,GY,1,100,-0.336
1734687967.455762,270952.000,42297,2,GY,1,100,-0.885
1734687967.495761,270992.000,42313,3,GY,1,100,-0.977
1734687967.535761,271032.000,42313,3,GY,1,100,-0.641
1734687967.575761,271072.000,42313,3,GY,1,100,-0.977
1734687967.615761,271112.000,42329,3,GY,1,100,-1.465
1734687967.655760,271152.000,42329,3,GY,1,100,-1.251
1734687967.695760,271192.000,42329,3,GY,1,100,-1.587
1734687967.735760,271232.000,42345,2,GY,1,100,-0.641
1734687967.775759,271272.000,42345,2,GY,1,100,-0.427
1734687967.815759,271312.000,42364,3,GY,1,100,0.275
1734687967.855759,271352.000,42364,3,GY,1,100,-0.153
1734687967.895759,271392.000,42364,3,GY,1,100,-0.854
1734687967.935758,271432.000,42381,2,GY,1,100,-0.458
1734687967.975758,271472.000,42381,2,GY,1,100,-0.488
1734687968.015758,271512.000,42398,3,GY,1,100,-0.031
1734687968.055758,271552.000,42398,3,GY,1,100,-0.946
1734687968.095757,271592.000,42398,3,GY,1,100,-0.610
1734687968.135757,271632.000,42414,2,GY,1,100,-0.702
1734687968.175757,271672.000,42414,2,GY,1,100,-0.397
1734687968.216090,271712.333,42431,3,GY,1,100,-0.458
1734687968.256423,271752.667,42431,3,GY,1,100,0.427
1734687968.296756,271793.000,42431,3,GY,1,100,0.366
1734687968.332422,271828.667,42448,3,GY,1,100,-1.007
1734687968.368089,271864.333,42448,3,GY,1,100,-0.946
1734687968.403755,271900.000,42448,3,GY,1,100,-0.977
1734687968.443755,271940.000,42463,2,GY,1,100,-0.214
1734687968.483755,271980.000,42463,2,GY,1,100,-0.671
1734687968.523755,272020.000,42479,3,GY,1,100,-0.702
1734687968.563754,272060.000,42479,3,GY,1,100,-0.671
1734687968.603754,272100.000,42479,3,GY,1,100,-0.732
1734687968.643754,272140.000,42497,2,GY,1,100,-0.336
1734687968.683753,272180.000,42497,2,GY,1,100,-0.214
1734687968.723753,272220.000,42515,3,GY,1,100,-0.458
1734687968.763753,272260.000,42515,3,GY,1,100,-0.702
1734687968.803753,272300.000,42515,3,GY,1,100,-0.366
1734687968.843752,272340.000,42531,2,GY,1,100,-0.122
1734687968.883752,272380.000,42531,2,GY,1,100,-0.458
