LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1734687900.396206,203892.000,31336,2,EA,1,100,3.055688
1734687900.396206,203892.000,31336,2,EA,1,100,3.059705
1734687900.462205,203958.000,31353,1,EA,1,100,3.059705
1734687900.529205,204025.000,31367,2,EA,1,100,3.061042
1734687900.596205,204092.000,31367,2,EA,1,100,3.066427
1734687900.662204,204158.000,31385,1,EA,1,100,3.067769
1734687900.729203,204225.000,31401,2,EA,1,100,3.071831
1734687900.796203,204292.000,31401,2,EA,1,100,3.071831
1734687900.862203,204358.000,31420,1,EA,1,100,3.078606
1734687900.929202,204425.000,31435,2,EA,1,100,3.078606
1734687900.996202,204492.000,31435,2,EA,1,100,3.077240
1734687901.062201,204558.000,31452,1,EA,1,100,3.074527
1734687901.129201,204625.000,31468,2,EA,1,100,3.079959
1734687901.196200,204692.000,31468,2,EA,1,100,3.082683
1734687901.262200,204758.000,31485,1,EA,1,100,3.085411
1734687901.329200,204825.000,31500,2,EA,1,100,3.079959
1734687901.396199,204892.000,31500,2,EA,1,100,3.079959
1734687901.462199,204958.000,31519,1,EA,1,100,3.082683
1734687901.529198,205025.000,31535,2,EA,1,100,3.086771
1734687901.596198,205092.000,31535,2,EA,1,100,3.092247
1734687901.662197,205158.000,31553,1,EA,1,100,3.089506
1734687901.729197,205225.000,31568,2,EA,1,100,3.093612
1734687901.796196,205292.000,31568,2,EA,1,100,3.094979
1734687901.862196,205358.000,31584,1,EA,1,100,3.100484
1734687901.929196,205425.000,31601,2,EA,1,100,3.103244
1734687901.996195,205492.000,31601,2,EA,1,100,3.101857
1734687902.062695,205558.500,31618,2,EA,1,100,3.100484
1734687902.129194,205625.000,31618,2,EA,1,100,3.107387
1734687902.195194,205691.000,31634,1,EA,1,100,3.106009
1734687902.262193,205758.000,31652,2,EA,1,100,3.110159
1734687902.329193,205825.000,31652,2,EA,1,100,3.112936
1734687902.396193,205892.000,31668,1,EA,1,100,3.124081
1734687902.462692,205958.500,31685,2,EA,1,100,3.129677
1734687902.529192,206025.000,31685,2,EA,1,100,3.135306
1734687902.595191,206091.000,31701,1,EA,1,100,3.135306
1734687902.662191,206158.000,31717,2,EA,1,100,3.128279
1734687902.729190,206225.000,31717,2,EA,1,100,3.122675
1734687902.795190,206291.000,31733,1,EA,1,100,3.129677
1734687902.862189,206358.000,31752,2,EA,1,100,3.131089
1734687902.929189,206425.000,31752,2,EA,1,100,3.128279
1734687902.995188,206491.000,31769,1,EA,1,100,3.124081
1734687903.062188,206558.000,31786,2,EA,1,100,3.122675
1734687903.129188,206625.000,31786,2,EA,1,100,3.128279
1734687903.195187,206691.000,31802,1,EA,1,100,3.118492
1734687903.262187,206758.000,31820,2,EA,1,100,3.118492
1734687903.329186,206825.000,31820,2,EA,1,100,3.118492
1734687903.395186,206891.000,31836,1,EA,1,100,3.121284
1734687903.462185,206958.000,31851,2,EA,1,100,3.118492
1734687903.529185,207025.000,31851,2,EA,1,100,3.121284
1734687903.595685,207091.500,31870,2,EA,1,100,3.122675
1734687903.662184,207158.000,31870,2,EA,1,100,3.121284
1734687903.729184,207225.000,31887,1,EA,1,100,3.126883
1734687903.795683,207291.500,31903,2,EA,1,100,3.128279
1734687903.862183,207358.000,31903,2,EA,1,100,3.128279
1734687903.929182,207425.000,31920,1,EA,1,100,3.128279
1734687903.995682,207491.500,31935,2,EA,1,100,3.131089
1734687904.062181,207558.000,31935,2,EA,1,100,3.133904
1734687904.129181,207625.000,31952,1,EA,1,100,3.135306
1734687904.195681,207691.500,31968,2,EA,1,100,3.135306
1734687904.262180,207758.000,31968,2,EA,1,100,3.135306
1734687904.329180,207825.000,31986,1,EA,1,100,3.138129
1734687904.395679,207891.500,32000,2,EA,1,100,3.142365
1734687904.462179,207958.000,32000,2,EA,1,100,3.142365
1734687904.529178,208025.000,32017,1,EA,1,100,3.143775
1734687904.595678,208091.500,32034,2,EA,1,100,3.142365
1734687904.662178,208158.000,32034,2,EA,1,100,3.143775
1734687904.729177,208225.000,32051,1,EA,1,100,3.145200
1734687904.795677,208291.500,32065,2,EA,1,100,3.150872
1734687904.862176,208358.000,32065,2,EA,1,100,3.149455
1734687904.929176,208425.000,32089,1,EA,1,100,3.148040
1734687904.995675,208491.500,32106,2,EA,1,100,3.148040
1734687905.062175,208558.000,32106,2,EA,1,100,3.143775
1734687905.129174,208625.000,32123,1,EA,1,100,3.146612
1734687905.195674,208691.500,32138,2,EA,1,100,3.142365
1734687905.262173,208758.000,32138,2,EA,1,100,3.140956
1734687905.328673,208824.500,32155,2,EA,1,100,3.136710
1734687905.395173,208891.000,32155,2,EA,1,100,3.135306
1734687905.462172,208958.000,32171,1,EA,1,100,3.129677
1734687905.528672,209024.500,32190,2,EA,1,100,3.128279
1734687905.595171,209091.000,32190,2,EA,1,100,3.125475
1734687905.662171,209158.000,32207,1,EA,1,100,3.126883
1734687905.728670,209224.500,32222,2,EA,1,100,3.128279
1734687905.795170,209291.000,32222,2,EA,1,100,3.128279
