LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1734687908.689151,212185.000,32707,3,AX,1,100,0.899
1734687908.729151,212225.000,32707,3,AX,1,100,0.888
1734687908.769150,212265.000,32724,2,AX,1,100,0.895
1734687908.809150,212305.000,32724,2,AX,1,100,0.889
1734687908.849150,212345.000,32740,3,AX,1,100,0.898
1734687908.889149,212385.000,32740,3,AX,1,100,0.889
1734687908.929149,212425.000,32740,3,AX,1,100,0.896
1734687908.969149,212465.000,32756,2,AX,1,100,0.889
1734687909.009149,212505.000,32756,2,AX,1,100,0.894
1734687909.049148,212545.000,32774,3,AX,1,100,0.891
1734687909.089148,212585.000,32774,3,AX,1,100,0.896
1734687909.129148,212625.000,32774,3,AX,1,100,0.892
1734687909.169148,212665.000,32791,3,AX,1,100,0.890
1734687909.209147,212705.000,32791,3,AX,1,100,0.897
1734687909.249147,212745.000,32791,3,AX,1,100,0.891
1734687909.289147,212785.000,32808,2,AX,1,100,0.894
1734687909.329147,212825.000,32808,2,AX,1,100,0.894
1734687909.364813,212860.667,32823,3,AX,1,100,0.891
1734687909.400480,212896.333,32823,3,AX,1,100,0.888
1734687909.436146,212932.000,32823,3,AX,1,100,0.893
1734687909.476146,212972.000,32839,3,AX,1,100,0.897
1734687909.516145,213012.000,32839,3,AX,1,100,0.887
1734687909.556145,213052.000,32839,3,AX,1,100,0.900
1734687909.596145,213092.000,32856,2,AX,1,100,0.888
1734687909.636145,213132.000,32856,2,AX,1,100,0.897
1734687909.676144,213172.000,32873,3,AX,1,100,0.895
1734687909.716144,213212.000,32873,3,AX,1,100,0.891
1734687909.756144,213252.000,32873,3,AX,1,100,0.891
1734687909.796144,213292.000,32889,2,AX,1,100,0.898
1734687909.836143,213332.000,32889,2,AX,1,100,0.888
1734687909.876143,213372.000,32906,3,AX,1,100,0.895
1734687909.916143,213412.000,32906,3,AX,1,100,0.896
1734687909.956142,213452.000,32906,3,AX,1,100,0.889
1734687909.996142,213492.000,32929,4,AX,1,100,0.895
1734687910.036142,213532.000,32929,4,AX,1,100,0.891
1734687910.076142,213572.000,32929,4,AX,1,100,0.898
1734687910.116141,213612.000,32929,4,AX,1,100,0.890
1734687910.156141,213652.000,32944,3,AX,1,100,0.892
1734687910.196141,213692.000,32944,3,AX,1,100,0.888
1734687910.236140,213732.000,32944,3,AX,1,100,0.894
1734687910.276140,213772.000,32961,2,AX,1,100,0.894
1734687910.316140,213812.000,32961,2,AX,1,100,0.892
1734687910.356140,213852.000,32978,3,AX,1,100,0.894
1734687910.396140,213892.000,32978,3,AX,1,100,0.893
1734687910.436139,213932.000,32978,3,AX,1,100,0.891
1734687910.476139,213972.000,32994,2,AX,1,100,0.892
1734687910.516139,214012.000,32994,2,AX,1,100,0.891
1734687910.551472,214047.333,33011,3,AX,1,100,0.893
1734687910.586805,214082.667,33011,3,AX,1,100,0.892
1734687910.622138,214118.000,33011,3,AX,1,100,0.888
1734687910.662138,214158.000,33028,3,AX,1,100,0.896
1734687910.702137,214198.000,33028,3,AX,1,100,0.894
1734687910.742137,214238.000,33028,3,AX,1,100,0.892
1734687910.782137,214278.000,33045,2,AX,1,100,0.892
1734687910.822137,214318.000,33045,2,AX,1,100,0.892
1734687910.862136,214358.000,33061,3,AX,1,100,0.889
1734687910.902136,214398.000,33061,3,AX,1,100,0.899
1734687910.942136,214438.000,33061,3,AX,1,100,0.888
1734687910.982136,214478.000,33078,2,AX,1,100,0.887
1734687911.022135,214518.000,33078,2,AX,1,100,0.899
1734687911.062135,214558.000,33093,3,AX,1,100,0.890
1734687911.102135,214598.000,33093,3,AX,1,100,0.890
1734687911.142135,214638.000,33093,3,AX,1,100,0.888
1734687911.182134,214678.000,33110,3,AX,1,100,0.892
1734687911.222134,214718.000,33110,3,AX,1,100,0.892
1734687911.262134,214758.000,33110,3,AX,1,100,0.891
1734687911.302134,214798.000,33129,2,AX,1,100,0.889
1734687911.342133,214838.000,33129,2,AX,1,100,0.897
1734687911.382133,214878.000,33146,3,AX,1,100,0.890
1734687911.422133,214918.000,33146,3,AX,1,100,0.888
1734687911.462132,214958.000,33146,3,AX,1,100,0.894
1734687911.502132,214998.000,33160,2,AX,1,100,0.894
1734687911.542132,215038.000,33160,2,AX,1,100,0.891
1734687911.582132,215078.000,33180,3,AX,1,100,0.889
1734687911.622131,215118.000,33180,3,AX,1,100,0.893
1734687911.662131,215158.000,33180,3,AX,1,100,0.891
1734687911.697798,215193.667,33196,3,AX,1,100,0.894
1734687911.733464,215229.333,33196,3,AX,1,100,0.889
1734687911.769130,215265.000,33196,3,AX,1,100,0.895
1734687911.809130,215305.000,33213,2,AX,1,100,0.895
1734687911.849130,215345.000,33213,2,AX,1,100,0.885
1734687911.889130,215385.000,33227,3,AX,1,100,0.891
1734687911.929129,215425.000,33227,3,AX,1,100,0.898
1734687911.969129,215465.000,33227,3,AX,1,100,0.892
1734687912.009129,215505.000,33245,2,AX,1,100,0.895
1734687912.049129,215545.000,33245,2,AX,1,100,0.889
1734687912.089128,215585.000,33261,3,AX,1,100,0.896
1734687912.129128,215625.000,33261,3,AX,1,100,0.896
1734687912.169128,215665.000,33261,3,AX,1,100,0.891
1734687912.209127,215705.000,33278,2,AX,1,100,0.892
1734687912.249127,215745.000,33278,2,AX,1,100,0.893
1734687912.289127,215785.000,33293,3,AX,1,100,0.886
1734687912.329127,215825.000,33293,3,AX,1,100,0.898
1734687912.369127,215865.000,33293,3,AX,1,100,0.890
1734687912.409126,215905.000,33310,2,AX,1,100,0.898
1734687912.449126,215945.000,33310,2,AX,1,100,0.887
1734687912.489126,215985.000,33326,3,AX,1,100,0.901
1734687912.529125,216025.000,33326,3,AX,1,100,0.890
1734687912.569125,216065.000,33326,3,AX,1,100,0.894
1734687912.609125,216105.000,33344,2,AX,1,100,0.891
1734687912.649125,216145.000,33344,2,AX,1,100,0.889
1734687912.689124,216185.000,33358,3,AX,1,100,0.895
1734687912.729124,216225.000,33358,3,AX,1,100,0.894
1734687912.769124,216265.000,33358,3,AX,1,100,0.889
1734687912.809124,216305.000,33375,3,AX,1,100,0.893
1734687912.849123,216345.000,33375,3,AX,1,100,0.894
1734687912.889123,216385.000,33375,3,AX,1,100,0.892
1734687912.922123,216418.000,33393,2,AX,1,100,0.889
1734687912.955122,216451.000,33393,2,AX,1,100,0.895
1734687912.995122,216491.000,33413,3,AX,1,100,0.893
1734687913.035122,216531.000,33413,3,AX,1,100,0.896
1734687913.075122,216571.000,33413,3,AX,1,100,0.885
1734687913.115122,216611.000,33428,2,AX,1,100,0.894
1734687913.155121,216651.000,33428,2,AX,1,100,0.899
1734687913.195121,216691.000,33444,3,AX,1,100,0.877
1734687913.235121,216731.000,33444,3,AX,1,100,0.899
1734687913.275120,216771.000,33444,3,AX,1,100,0.896
1734687913.315120,216811.000,33461,3,AX,1,100,0.886
1734687913.355120,216851.000,33461,3,AX,1,100,0.891
1734687913.395120,216891.000,33461,3,AX,1,100,0.900
1734687913.435119,216931.000,33478,2,AX,1,100,0.886
1734687913.475119,216971.000,33478,2,AX,1,100,0.897
1734687913.515119,217011.000,33494,3,AX,1,100,0.889
1734687913.555119,217051.000,33494,3,AX,1,100,0.893
1734687913.595118,217091.000,33494,3,AX,1,100,0.896
1734687913.635118,217131.000,33512,2,AX,1,100,0.886
1734687913.675118,217171.000,33512,2,AX,1,100,0.895
1734687913.715117,217211.000,33528,3,AX,1,100,0.887
1734687913.755117,217251.000,33528,3,AX,1,100,0.892
1734687913.795117,217291.000,33528,3,AX,1,100,0.891
1734687913.835117,217331.000,33545,2,AX,1,100,0.896
1734687913.875117,217371.000,33545,2,AX,1,100,0.893
1734687913.915116,217411.000,33562,3,AX,1,100,0.891
1734687913.955116,217451.000,33562,3,AX,1,100,0.889
1734687913.995116,217491.000,33562,3,AX,1,100,0.901
1734687914.035115,217531.000,33577,2,AX,1,100,0.892
1734687914.075115,217571.000,33577,2,AX,1,100,0.885
1734687914.110782,217606.667,33593,3,AX,1,100,0.901
1734687914.146448,217642.333,33593,3,AX,1,100,0.890
1734687914.182114,217678.000,33593,3,AX,1,100,0.884
1734687914.222114,217718.000,33612,3,AX,1,100,0.896
1734687914.262114,217758.000,33612,3,AX,1,100,0.899
1734687914.302114,217798.000,33612,3,AX,1,100,0.888
1734687914.342113,217838.000,33629,2,AX,1,100,0.889
1734687914.382113,217878.000,33629,2,AX,1,100,0.889
1734687914.422113,217918.000,33644,3,AX,1,100,0.900
1734687914.462113,217958.000,33644,3,AX,1,100,0.887
1734687914.502112,217998.000,33644,3,AX,1,100,0.887
1734687914.542112,218038.000,33660,2,AX,1,100,0.896
1734687914.582112,218078.000,33660,2,AX,1,100,0.895
1734687914.622112,218118.000,33678,3,AX,1,100,0.887
1734687914.662111,218158.000,33678,3,AX,1,100,0.894
1734687914.702111,218198.000,33678,3,AX,1,100,0.891
1734687914.742111,218238.000,33694,2,AX,1,100,0.892
1734687914.782110,218278.000,33694,2,AX,1,100,0.894
1734687914.822110,218318.000,33709,3,AX,1,100,0.888
1734687914.862110,218358.000,33709,3,AX,1,100,0.897
1734687914.902110,218398.000,33709,3,AX,1,100,0.891
1734687914.942109,218438.000,33726,2,AX,1,100,0.887
1734687914.982109,218478.000,33726,2,AX,1,100,0.890
1734687915.022109,218518.000,33745,3,AX,1,100,0.896
1734687915.062109,218558.000,33745,3,AX,1,100,0.896
1734687915.102108,218598.000,33745,3,AX,1,100,0.888
1734687915.142108,218638.000,33767,4,AX,1,100,0.892
1734687915.182108,218678.000,33767,4,AX,1,100,0.893
1734687915.222108,218718.000,33767,4,AX,1,100,0.896
1734687915.262107,218758.000,33767,4,AX,1,100,0.883
1734687915.295107,218791.000,33784,2,AX,1,100,0.895
1734687915.328107,218824.000,33784,2,AX,1,100,0.894
1734687915.368107,218864.000,33801,3,AX,1,100,0.890
1734687915.408106,218904.000,33801,3,AX,1,100,0.893
1734687915.448106,218944.000,33801,3,AX,1,100,0.895
1734687915.488106,218984.000,33815,3,AX,1,100,0.891
1734687915.528105,219024.000,33815,3,AX,1,100,0.888
1734687915.568105,219064.000,33815,3,AX,1,100,0.898
1734687915.608105,219104.000,33833,2,AX,1,100,0.891
1734687915.648105,219144.000,33833,2,AX,1,100,0.890
1734687915.688104,219184.000,33849,3,AX,1,100,0.893
1734687915.728104,219224.000,33849,3,AX,1,100,0.892
1734687915.768104,219264.000,33849,3,AX,1,100,0.894
1734687915.808104,219304.000,33868,2,AX,1,100,0.890
1734687915.848104,219344.000,33868,2,AX,1,100,0.890
1734687915.888103,219384.000,33882,3,AX,1,100,0.887
1734687915.928103,219424.000,33882,3,AX,1,100,0.896
1734687915.968103,219464.000,33882,3,AX,1,100,0.891
1734687916.008102,219504.000,33900,2,AX,1,100,0.896
1734687916.048102,219544.000,33900,2,AX,1,100,0.895
1734687916.088102,219584.000,33916,3,AX,1,100,0.885
1734687916.128102,219624.000,33916,3,AX,1,100,0.897
1734687916.168101,219664.000,33916,3,AX,1,100,0.892
1734687916.208101,219704.000,33933,2,AX,1,100,0.884
1734687916.248101,219744.000,33933,2,AX,1,100,0.892
1734687916.288100,219784.000,33950,3,AX,1,100,0.889
1734687916.328100,219824.000,33950,3,AX,1,100,0.893
1734687916.368100,219864.000,33950,3,AX,1,100,0.891
1734687916.408100,219904.000,33967,2,AX,1,100,0.891
1734687916.448099,219944.000,33967,2,AX,1,100,0.891
1734687916.483766,219979.667,33983,3,AX,1,100,0.890
1734687916.519432,220015.333,33983,3,AX,1,100,0.891
1734687916.555099,220051.000,33983,3,AX,1,100,0.891
1734687916.595098,220091.000,34001,3,AX,1,100,0.890
1734687916.635098,220131.000,34001,3,AX,1,100,0.894
1734687916.675098,220171.000,34001,3,AX,1,100,0.889
1734687916.715098,220211.000,34015,2,AX,1,100,0.892
1734687916.755097,220251.000,34015,2,AX,1,100,0.896
1734687916.795097,220291.000,34032,3,AX,1,100,0.886
1734687916.835097,220331.000,34032,3,AX,1,100,0.889
1734687916.875097,220371.000,34032,3,AX,1,100,0.891
1734687916.915096,220411.000,34048,2,AX,1,100,0.892
1734687916.955096,220451.000,34048,2,AX,1,100,0.887
1734687916.995096,220491.000,34068,3,AX,1,100,0.892
1734687917.035095,220531.000,34068,3,AX,1,100,0.892
1734687917.075095,220571.000,34068,3,AX,1,100,0.892
1734687917.115095,220611.000,34083,2,AX,1,100,0.888
1734687917.155095,220651.000,34083,2,AX,1,100,0.891
1734687917.195095,220691.000,34099,3,AX,1,100,0.892
1734687917.235094,220731.000,34099,3,AX,1,100,0.887
1734687917.275094,220771.000,34099,3,AX,1,100,0.893
1734687917.315094,220811.000,34116,2,AX,1,100,0.886
1734687917.355093,220851.000,34116,2,AX,1,100,0.891
1734687917.395093,220891.000,34133,3,AX,1,100,0.892
1734687917.435093,220931.000,34133,3,AX,1,100,0.895
1734687917.475093,220971.000,34133,3,AX,1,100,0.882
1734687917.515092,221011.000,34149,3,AX,1,100,0.889
1734687917.555092,221051.000,34149,3,AX,1,100,0.887
1734687917.595092,221091.000,34149,3,AX,1,100,0.901
1734687917.628592,221124.500,34165,2,AX,1,100,0.887
1734687917.662091,221158.000,34165,2,AX,1,100,0.888
1734687917.702091,221198.000,34183,3,AX,1,100,0.894
1734687917.742091,221238.000,34183,3,AX,1,100,0.891
1734687917.782091,221278.000,34183,3,AX,1,100,0.888
1734687917.822090,221318.000,34200,3,AX,1,100,0.891
1734687917.862090,221358.000,34200,3,AX,1,100,0.895
1734687917.902090,221398.000,34200,3,AX,1,100,0.894
1734687917.942090,221438.000,34217,2,AX,1,100,0.892
1734687917.982089,221478.000,34217,2,AX,1,100,0.888
1734687918.022089,221518.000,34234,3,AX,1,100,0.893
1734687918.062089,221558.000,34234,3,AX,1,100,0.888
1734687918.102088,221598.000,34234,3,AX,1,100,0.892
1734687918.142088,221638.000,34250,2,AX,1,100,0.888
1734687918.182088,221678.000,34250,2,AX,1,100,0.889
1734687918.221754,221717.667,34267,3,AX,1,100,0.891
1734687918.261421,221757.333,34267,3,AX,1,100,0.897
1734687918.301087,221797.000,34267,3,AX,1,100,0.887
1734687918.341087,221837.000,34284,2,AX,1,100,0.892
1734687918.381087,221877.000,34284,2,AX,1,100,0.895
1734687918.421086,221917.000,34299,3,AX,1,100,0.886
1734687918.461086,221957.000,34299,3,AX,1,100,0.894
1734687918.501086,221997.000,34299,3,AX,1,100,0.891
1734687918.541085,222037.000,34317,2,AX,1,100,0.891
1734687918.581085,222077.000,34317,2,AX,1,100,0.890
1734687918.621085,222117.000,34335,3,AX,1,100,0.889
1734687918.661085,222157.000,34335,3,AX,1,100,0.891
1734687918.701085,222197.000,34335,3,AX,1,100,0.891
1734687918.741084,222237.000,34351,2,AX,1,100,0.891
1734687918.781084,222277.000,34351,2,AX,1,100,0.889
1734687918.816751,222312.667,34366,3,AX,1,100,0.892
1734687918.852417,222348.333,34366,3,AX,1,100,0.894
1734687918.888083,222384.000,34366,3,AX,1,100,0.882
1734687918.928083,222424.000,34383,3,AX,1,100,0.895
1734687918.968083,222464.000,34383,3,AX,1,100,0.893
1734687919.008082,222504.000,34383,3,AX,1,100,0.892
1734687919.048082,222544.000,34400,2,AX,1,100,0.891
1734687919.088082,222584.000,34400,2,AX,1,100,0.887
