LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734687900.850203,204346,31415,1,BI,1,100,840
1734687901.490199,204986,31514,1,BI,1,100,640
1734687902.250193,205746,31646,1,BI,1,100,760
1734687902.890189,206386,31747,1,BI,1,100,640
1734687903.663184,207159,31864,1,BI,1,100,760
1734687905.543172,209039,32185,1,BI,1,100,1880
1734687907.023162,210519,32431,1,BI,1,100,1480
1734687907.756157,211252,32549,1,BI,1,100,720
1734687908.476152,211972,32666,1,BI,1,100,720
1734687909.116148,212612,32765,1,BI,1,100,640
1734687909.916143,213412,32898,1,BI,1,100,800
1734687910.636138,214132,33004,1,BI,1,100,720
1734687911.289134,214785,33119,1,BI,1,100,640
1734687911.569132,215065,33170,1,BI,1,100,280
1734687912.929123,216425,33384,1,BI,1,100,1360
1734687913.609118,217105,33504,1,BI,1,100,680
1734687914.249114,217745,33603,1,BI,1,100,640
1734687915.062109,218558,33736,1,BI,1,100,800
1734687915.782104,219278,33859,1,BI,1,100,720
1734687916.302100,219798,33942,1,BI,1,100,520
1734687917.062095,220558,34058,1,BI,1,100,760
1734687917.782091,221278,34174,1,BI,1,100,720
1734687918.555085,222051,34308,1,BI,1,100,760
1734687919.275081,222771,34426,1,BI,1,100,720
1734687919.955076,223451,34541,1,BI,1,100,680
1734687920.675071,224171,34647,1,BI,1,100,720
1734687921.355067,224851,34763,1,BI,1,100,680
1734687921.715065,225211,34831,1,BI,1,100,360
1734687922.088062,225584,34883,1,BI,1,100,360
1734687922.728058,226224,34999,1,BI,1,100,640
1734687923.648052,227144,35149,1,BI,1,100,920
1734687924.208048,227704,35234,1,BI,1,100,560
1734687924.888044,228384,35349,1,BI,1,100,680
1734687925.661038,229157,35472,1,BI,1,100,760
1734687926.581032,230077,35619,1,BI,1,100,920
1734687927.421027,230917,35752,1,BI,1,100,840
1734687928.301021,231797,35903,1,BI,1,100,880
1734687928.821018,232317,35987,1,BI,1,100,520
1734687929.061016,232557,36038,1,BI,1,100,240
1734687929.594012,233090,36121,1,BI,1,100,520
1734687929.914010,233410,36174,1,BI,1,100,320
1734687930.394007,233890,36256,1,BI,1,100,480
1734687931.074003,234570,36362,1,BI,1,100,680
1734687931.713998,235210,36462,1,BI,1,100,640
1734687932.473993,235970,36595,1,BI,1,100,760
1734687933.286988,236783,36729,1,BI,1,100,800
1734687934.166982,237663,36862,1,BI,1,100,880
1734687935.006977,238503,37011,1,BI,1,100,840
1734687935.206975,238703,37047,1,BI,1,100,200
1734687935.926970,239423,37151,1,BI,1,100,720
1734687936.899964,240396,37317,1,BI,1,100,960
1734687937.659959,241156,37432,1,BI,1,100,760
1734687938.339954,241836,37552,1,BI,1,100,680
1734687939.139949,242636,37668,1,BI,1,100,800
1734687940.099943,243596,37834,1,BI,1,100,960
1734687940.712939,244209,37939,1,BI,1,100,600
1734687941.472934,244969,38056,1,BI,1,100,760
1734687942.272928,245769,38172,1,BI,1,100,800
1734687943.032923,246529,38307,1,BI,1,100,760
1734687943.232922,246729,38342,1,BI,1,100,200
1734687943.752919,247249,38424,1,BI,1,100,520
1734687944.485914,247982,38542,1,BI,1,100,720
1734687945.245909,248742,38674,1,BI,1,100,760
1734687945.965904,249462,38780,1,BI,1,100,720
1734687946.725899,250222,38913,1,BI,1,100,760
1734687947.445894,250942,39028,1,BI,1,100,720
1734687948.218889,251715,39148,1,BI,1,100,760
1734687949.018884,252515,39280,1,BI,1,100,800
1734687949.138883,252635,39298,1,BI,1,100,120
1734687949.658880,253155,39381,1,BI,1,100,520
1734687950.498874,253995,39530,1,BI,1,100,840
1734687951.471868,254968,39669,1,BI,1,100,960
1734687952.351862,255848,39818,1,BI,1,100,880
1734687952.551860,256048,39853,1,BI,1,100,200
1734687953.271856,256768,39971,1,BI,1,100,720
1734687953.471854,256968,40005,1,BI,1,100,200
1734687954.111850,257608,40106,1,BI,1,100,640
1734687955.004844,258501,40254,1,BI,1,100,880
1734687955.244843,258741,40288,1,BI,1,100,240
1734687955.844839,259341,40389,1,BI,1,100,600
1734687956.684833,260181,40526,1,BI,1,100,840
1734687956.884832,260381,40562,1,BI,1,100,200
1734687957.484828,260981,40662,1,BI,1,100,600
1734687958.577821,262074,40846,1,BI,1,100,1080
1734687959.457815,262954,40979,1,BI,1,100,880
1734687960.057811,263554,41080,1,BI,1,100,600
1734687960.937805,264434,41226,1,BI,1,100,880
1734687961.857799,265354,41366,1,BI,1,100,920
1734687962.670793,266167,41498,1,BI,1,100,800
1734687963.510788,267007,41650,1,BI,1,100,840
1734687964.270783,267767,41765,1,BI,1,100,760
1734687965.310776,268807,41931,1,BI,1,100,1040
1734687966.123770,269620,42064,1,BI,1,100,800
1734687967.323762,270820,42266,1,BI,1,100,1200
1734687967.843759,271340,42351,1,BI,1,100,520
1734687968.723753,272220,42502,1,BI,1,100,880
1734687969.576748,273073,42634,1,BI,1,100,840
1734687970.456742,273953,42784,1,BI,1,100,880
1734687970.656740,274153,42817,1,BI,1,100,200
1734687971.216737,274713,42901,1,BI,1,100,560
1734687972.216730,275713,43054,1,BI,1,100,1000
1734687973.229723,276726,43221,1,BI,1,100,1000
1734687974.109718,277606,43370,1,BI,1,100,880
1734687974.949712,278446,43502,1,BI,1,100,840
1734687975.909706,279406,43668,1,BI,1,100,960
1734687976.882699,280379,43810,1,BI,1,100,960
1734687977.762693,281259,43959,1,BI,1,100,880
1734687978.882686,282379,44142,1,BI,1,100,1120
1734687979.721680,283218,44275,1,BI,1,100,840
1734687980.441676,283938,44390,1,BI,1,100,720
1734687981.295670,284792,44539,1,BI,1,100,840
1734687982.175664,285672,44679,1,BI,1,100,880
1734687982.774660,286271,44778,1,BI,1,100,600
1734687983.614655,287111,44912,1,BI,1,100,840
1734687984.708647,288205,45095,1,BI,1,100,1080
1734687985.708641,289205,45259,1,BI,1,100,1000
1734687986.548635,290045,45392,1,BI,1,100,840
1734687987.467629,290964,45531,1,BI,1,100,920
1734687988.640621,292137,45730,1,BI,1,100,1160
1734687989.520616,293017,45880,1,BI,1,100,880
1734687990.401610,293898,46012,1,BI,1,100,880
1734687991.320604,294817,46161,1,BI,1,100,920
1734687992.133598,295630,46299,1,BI,1,100,800
1734687992.854594,296351,46417,1,BI,1,100,720
1734687993.333590,296830,46500,1,BI,1,100,480
1734687993.494589,296991,46520,1,BI,1,100,160
1734687994.293584,297790,46652,1,BI,1,100,800
1734687995.547576,299044,46866,1,BI,1,100,1240
1734687996.307570,299804,46983,1,BI,1,100,760
1734687997.506563,301003,47170,1,BI,1,100,1200
1734687998.720555,302217,47369,1,BI,1,100,1200
1734688000.439543,303936,47650,1,BI,1,100,1720
1734688002.239531,305736,47949,1,BI,1,100,1800
1734688002.933527,306430,48050,1,BI,1,100,680
1734688004.172518,307669,48266,1,BI,1,100,1240
1734688005.732508,309229,48513,1,BI,1,100,1560
1734688006.905500,310402,48695,1,BI,1,100,1160
1734688007.985493,311482,48882,1,BI,1,100,1080
1734688009.679482,313176,49148,1,BI,1,100,1680
1734688009.839481,313336,49166,1,BI,1,100,160
1734688010.878474,314375,49332,1,BI,1,100,1040
1734688011.798468,315295,49480,1,BI,1,100,920
1734688012.678462,316175,49619,1,BI,1,100,880
1734688013.491457,316988,49754,1,BI,1,100,800
1734688014.331451,317828,49903,1,BI,1,100,840
1734688015.291445,318788,50052,1,BI,1,100,960
1734688016.371438,319868,50234,1,BI,1,100,1080
1734688017.345431,320842,50382,1,BI,1,100,960
1734688017.504430,321001,50418,1,BI,1,100,160
1734688018.464424,321961,50574,1,BI,1,100,960
1734688019.424417,322921,50723,1,BI,1,100,960
1734688020.184412,323681,50855,1,BI,1,100,760
1734688021.117406,324614,51005,1,BI,1,100,920
1734688021.277405,324774,51038,1,BI,1,100,160
1734688022.117400,325614,51171,1,BI,1,100,840
1734688022.957394,326454,51312,1,BI,1,100,840
1734688023.917388,327414,51463,1,BI,1,100,960
1734688024.930381,328427,51627,1,BI,1,100,1000
1734688025.570377,329067,51728,1,BI,1,100,640
1734688026.450371,329947,51878,1,BI,1,100,880
1734688027.370365,330867,52024,1,BI,1,100,920
1734688028.543357,332040,52215,1,BI,1,100,1160
1734688029.103354,332600,52316,1,BI,1,100,560
1734688030.143347,333640,52480,1,BI,1,100,1040
1734688030.783342,334280,52581,1,BI,1,100,640
1734688031.636337,335133,52729,1,BI,1,100,840
1734688031.876335,335373,52763,1,BI,1,100,240
1734688032.396332,335893,52848,1,BI,1,100,520
1734688033.076327,336573,52953,1,BI,1,100,680
1734688033.836322,337333,53088,1,BI,1,100,760
1734688034.996314,338493,53270,1,BI,1,100,1160
1734688035.969308,339466,53434,1,BI,1,100,960
1734688036.969301,340466,53600,1,BI,1,100,1000
1734688038.209293,341706,53787,1,BI,1,100,1240
1734688038.742290,342239,53888,1,BI,1,100,520
1734688040.022281,343519,54085,1,BI,1,100,1280
1734688040.822276,344319,54218,1,BI,1,100,800
1734688040.982275,344479,54253,1,BI,1,100,160
1734688041.742270,345239,54369,1,BI,1,100,760
1734688042.555264,346052,54501,1,BI,1,100,800
1734688044.355252,347852,54791,1,BI,1,100,1800
1734688046.448239,349945,55119,1,BI,1,100,2080
1734688046.928235,350425,55202,1,BI,1,100,480
1734688048.048228,351545,55388,1,BI,1,100,1120
1734688051.901202,355398,56015,1,BI,1,100,3840
1734688052.901196,356398,56164,1,BI,1,100,1000
1734688054.514185,358011,56431,1,BI,1,100,1600
1734688055.674177,359171,56613,1,BI,1,100,1160
1734688056.394173,359891,56730,1,BI,1,100,720
1734688057.367166,360864,56896,1,BI,1,100,960
1734688058.447159,361944,57062,1,BI,1,100,1080
1734688059.287153,362784,57203,1,BI,1,100,840
1734688060.127148,363624,57336,1,BI,1,100,840
1734688061.300140,364797,57533,1,BI,1,100,1160
1734688061.980136,365477,57634,1,BI,1,100,680
1734688063.260127,366757,57850,1,BI,1,100,1280
1734688064.153121,367650,57987,1,BI,1,100,880
1734688065.233114,368730,58170,1,BI,1,100,1080
1734688065.873110,369370,58269,1,BI,1,100,640
1734688066.953103,370450,58450,1,BI,1,100,1080
1734688067.806097,371303,58584,1,BI,1,100,840
1734688068.806090,372303,58750,1,BI,1,100,1000
1734688069.686085,373183,58889,1,BI,1,100,880
1734688069.926083,373423,58940,1,BI,1,100,240
1734688070.686078,374183,59055,1,BI,1,100,760
1734688070.926076,374423,59108,1,BI,1,100,240
1734688071.619072,375116,59207,1,BI,1,100,680
1734688072.539066,376036,59373,1,BI,1,100,920
1734688073.779058,377276,59573,1,BI,1,100,1240
1734688074.379054,377876,59661,1,BI,1,100,600
1734688075.672045,379169,59876,1,BI,1,100,1280
1734688076.472040,379969,60009,1,BI,1,100,800
1734688076.632039,380129,60027,1,BI,1,100,160
1734688077.472033,380969,60158,1,BI,1,100,840
1734688078.472026,381969,60326,1,BI,1,100,1000
1734688079.485020,382982,60481,1,BI,1,100,1000
1734688080.005016,383502,60565,1,BI,1,100,520
1734688080.405014,383902,60633,1,BI,1,100,400
1734688081.245008,384742,60766,1,BI,1,100,840
1734688082.378000,385875,60947,1,BI,1,100,1120
1734688083.617992,387115,61147,1,BI,1,100,1240
1734688084.457987,387955,61289,1,BI,1,100,840
1734688085.737978,389235,61487,1,BI,1,100,1280
1734688086.510973,390008,61619,1,BI,1,100,760
1734688087.430967,390928,61769,1,BI,1,100,920
1734688087.670965,391168,61804,1,BI,1,100,240
1734688088.430960,391928,61939,1,BI,1,100,760
1734688089.029957,392527,62022,1,BI,1,100,600
1734688089.389954,392887,62078,1,BI,1,100,360
1734688090.083950,393581,62195,1,BI,1,100,680
1734688090.923944,394421,62328,1,BI,1,100,840
