LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734687900.297206,203793.000,31328,4,EM,1,100,RS
1734687900.297206,203793.000,31328,4,EM,1,100,RB
1734687900.297206,203793.000,31328,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687900.297206,203793.000,31328,4,EM,1,100,PS
1734687900.347456,203843.250,31349,4,EM,1,100,RS
1734687900.397706,203893.500,31349,4,EM,1,100,RB
1734687900.447955,203943.750,31349,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687900.498205,203994.000,31349,4,EM,1,100,PS
1734687900.548455,204044.250,31380,4,EM,1,100,RS
1734687900.598704,204094.500,31380,4,EM,1,100,RB
1734687900.648954,204144.750,31380,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687900.699204,204195.000,31380,4,EM,1,100,PS
1734687900.749453,204245.250,31414,4,EM,1,100,RS
1734687900.799703,204295.500,31414,4,EM,1,100,RB
1734687900.849953,204345.750,31414,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687900.900203,204396.000,31414,4,EM,1,100,PS
1734687900.950452,204446.250,31448,4,EM,1,100,RS
1734687901.000702,204496.500,31448,4,EM,1,100,RB
1734687901.050951,204546.750,31448,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687901.101201,204597.000,31448,4,EM,1,100,PS
1734687901.151951,204647.750,31481,4,EM,1,100,RS
1734687901.202700,204698.500,31481,4,EM,1,100,RB
1734687901.253450,204749.250,31481,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687901.304200,204800.000,31481,4,EM,1,100,PS
1734687901.354450,204850.250,31513,4,EM,1,100,RS
1734687901.404699,204900.500,31513,4,EM,1,100,RB
1734687901.454949,204950.750,31513,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687901.505198,205001.000,31513,4,EM,1,100,PS
1734687901.555448,205051.250,31548,4,EM,1,100,RS
1734687901.605698,205101.500,31548,4,EM,1,100,RB
1734687901.655947,205151.750,31548,4,EM,1,100,2024-12-20_16-44-59-793511.csv
1734687901.706197,205202.000,31548,4,EM,1,100,PS
1734687901.756447,205252.250,31580,4,EM,1,100,RS
1734687901.806696,205302.500,31580,4,EM,1,100,RB
