LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734687900.396206,203892.000,31337,2,EL,1,100,-19152.400391
1734687900.396206,203892.000,31337,2,EL,1,100,-19153.000000
1734687900.462205,203958.000,31354,1,EL,1,100,-19153.000000
1734687900.529205,204025.000,31368,2,EL,1,100,-19153.199219
1734687900.596205,204092.000,31368,2,EL,1,100,-19154.000000
1734687900.662204,204158.000,31386,1,EL,1,100,-19154.199219
1734687900.729203,204225.000,31402,2,EL,1,100,-19154.800781
1734687900.796203,204292.000,31402,2,EL,1,100,-19154.800781
1734687900.862203,204358.000,31421,1,EL,1,100,-19155.800781
1734687900.929202,204425.000,31436,2,EL,1,100,-19155.800781
1734687900.996202,204492.000,31436,2,EL,1,100,-19155.599609
1734687901.062201,204558.000,31453,1,EL,1,100,-19155.199219
1734687901.129201,204625.000,31469,2,EL,1,100,-19156.000000
1734687901.196200,204692.000,31469,2,EL,1,100,-19156.400391
1734687901.262200,204758.000,31486,1,EL,1,100,-19156.800781
1734687901.329200,204825.000,31501,2,EL,1,100,-19156.000000
1734687901.396199,204892.000,31501,2,EL,1,100,-19156.000000
1734687901.462199,204958.000,31520,1,EL,1,100,-19156.400391
1734687901.529198,205025.000,31536,2,EL,1,100,-19157.000000
1734687901.596198,205092.000,31536,2,EL,1,100,-19157.800781
1734687901.662197,205158.000,31554,1,EL,1,100,-19157.400391
1734687901.729197,205225.000,31569,2,EL,1,100,-19158.000000
1734687901.796196,205292.000,31569,2,EL,1,100,-19158.199219
1734687901.862196,205358.000,31585,1,EL,1,100,-19159.000000
1734687901.929196,205425.000,31602,2,EL,1,100,-19159.400391
1734687901.996195,205492.000,31602,2,EL,1,100,-19159.199219
1734687902.062695,205558.500,31619,2,EL,1,100,-19159.000000
1734687902.129194,205625.000,31619,2,EL,1,100,-19160.000000
1734687902.195194,205691.000,31635,1,EL,1,100,-19159.800781
1734687902.262193,205758.000,31653,2,EL,1,100,-19160.400391
1734687902.329193,205825.000,31653,2,EL,1,100,-19160.800781
1734687902.396193,205892.000,31669,1,EL,1,100,-19162.400391
1734687902.462692,205958.500,31686,2,EL,1,100,-19163.199219
1734687902.529192,206025.000,31686,2,EL,1,100,-19164.000000
1734687902.595191,206091.000,31702,1,EL,1,100,-19164.000000
1734687902.662191,206158.000,31718,2,EL,1,100,-19163.000000
1734687902.729190,206225.000,31718,2,EL,1,100,-19162.199219
1734687902.795190,206291.000,31734,1,EL,1,100,-19163.199219
1734687902.862189,206358.000,31753,2,EL,1,100,-19163.400391
1734687902.929189,206425.000,31753,2,EL,1,100,-19163.000000
1734687902.995188,206491.000,31770,1,EL,1,100,-19162.400391
1734687903.062188,206558.000,31787,2,EL,1,100,-19162.199219
1734687903.129188,206625.000,31787,2,EL,1,100,-19163.000000
1734687903.195187,206691.000,31803,1,EL,1,100,-19161.599609
1734687903.262187,206758.000,31821,2,EL,1,100,-19161.599609
1734687903.329186,206825.000,31821,2,EL,1,100,-19161.599609
1734687903.395186,206891.000,31837,1,EL,1,100,-19162.000000
1734687903.462185,206958.000,31852,2,EL,1,100,-19161.599609
1734687903.529185,207025.000,31852,2,EL,1,100,-19162.000000
1734687903.595685,207091.500,31871,2,EL,1,100,-19162.199219
1734687903.662184,207158.000,31871,2,EL,1,100,-19162.000000
1734687903.729184,207225.000,31888,1,EL,1,100,-19162.800781
1734687903.795683,207291.500,31904,2,EL,1,100,-19163.000000
1734687903.862183,207358.000,31904,2,EL,1,100,-19163.000000
1734687903.929182,207425.000,31921,1,EL,1,100,-19163.000000
1734687903.995682,207491.500,31936,2,EL,1,100,-19163.400391
1734687904.062181,207558.000,31936,2,EL,1,100,-19163.800781
1734687904.129181,207625.000,31953,1,EL,1,100,-19164.000000
1734687904.195681,207691.500,31969,2,EL,1,100,-19164.000000
1734687904.262180,207758.000,31969,2,EL,1,100,-19164.000000
1734687904.329180,207825.000,31987,1,EL,1,100,-19164.400391
1734687904.395679,207891.500,32001,2,EL,1,100,-19165.000000
1734687904.462179,207958.000,32001,2,EL,1,100,-19165.000000
1734687904.529178,208025.000,32018,1,EL,1,100,-19165.199219
1734687904.595678,208091.500,32035,2,EL,1,100,-19165.000000
1734687904.662178,208158.000,32035,2,EL,1,100,-19165.199219
1734687904.729177,208225.000,32052,1,EL,1,100,-19165.400391
1734687904.795677,208291.500,32066,2,EL,1,100,-19166.199219
1734687904.862176,208358.000,32066,2,EL,1,100,-19166.000000
1734687904.929176,208425.000,32090,1,EL,1,100,-19165.800781
1734687904.995675,208491.500,32107,2,EL,1,100,-19165.800781
1734687905.062175,208558.000,32107,2,EL,1,100,-19165.199219
1734687905.129174,208625.000,32124,1,EL,1,100,-19165.599609
1734687905.195674,208691.500,32139,2,EL,1,100,-19165.000000
1734687905.262173,208758.000,32139,2,EL,1,100,-19164.800781
1734687905.328673,208824.500,32156,2,EL,1,100,-19164.199219
1734687905.395173,208891.000,32156,2,EL,1,100,-19164.000000
1734687905.462172,208958.000,32172,1,EL,1,100,-19163.199219
1734687905.528672,209024.500,32191,2,EL,1,100,-19163.000000
1734687905.595171,209091.000,32191,2,EL,1,100,-19162.599609
1734687905.662171,209158.000,32208,1,EL,1,100,-19162.800781
1734687905.728670,209224.500,32223,2,EL,1,100,-19163.000000
1734687905.795170,209291.000,32223,2,EL,1,100,-19163.000000
1734687905.862170,209358.000,32239,1,EL,1,100,-19162.800781
1734687905.928669,209424.500,32257,2,EL,1,100,-19162.199219
1734687905.995169,209491.000,32257,2,EL,1,100,-19161.599609
1734687906.062168,209558.000,32273,1,EL,1,100,-19161.199219
1734687906.128668,209624.500,32288,2,EL,1,100,-19161.000000
1734687906.195167,209691.000,32288,2,EL,1,100,-19160.800781
1734687906.262167,209758.000,32304,1,EL,1,100,-19161.000000
1734687906.328666,209824.500,32322,2,EL,1,100,-19160.599609
