LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1734687901.970195,205466.000,31606,2,AY,1,100,-0.360
1734687902.010195,205506.000,31606,2,AY,1,100,-0.374
1734687902.050195,205546.000,31623,3,AY,1,100,-0.356
1734687902.090194,205586.000,31623,3,AY,1,100,-0.356
1734687902.130194,205626.000,31623,3,AY,1,100,-0.374
1734687902.170194,205666.000,31637,2,AY,1,100,-0.384
1734687902.210194,205706.000,31637,2,AY,1,100,-0.374
1734687902.250193,205746.000,31657,3,AY,1,100,-0.377
1734687902.290193,205786.000,31657,3,AY,1,100,-0.387
1734687902.330193,205826.000,31657,3,AY,1,100,-0.366
1734687902.365526,205861.333,31673,3,AY,1,100,-0.351
1734687902.400859,205896.667,31673,3,AY,1,100,-0.345
1734687902.436192,205932.000,31673,3,AY,1,100,-0.336
1734687902.476192,205972.000,31690,2,AY,1,100,-0.356
1734687902.516192,206012.000,31690,2,AY,1,100,-0.382
1734687902.556191,206052.000,31704,3,AY,1,100,-0.371
1734687902.596191,206092.000,31704,3,AY,1,100,-0.371
1734687902.636191,206132.000,31704,3,AY,1,100,-0.373
1734687902.676191,206172.000,31722,2,AY,1,100,-0.375
1734687902.716190,206212.000,31722,2,AY,1,100,-0.370
1734687902.756190,206252.000,31738,3,AY,1,100,-0.354
1734687902.796190,206292.000,31738,3,AY,1,100,-0.345
1734687902.836190,206332.000,31738,3,AY,1,100,-0.360
1734687902.876189,206372.000,31757,2,AY,1,100,-0.377
1734687902.916189,206412.000,31757,2,AY,1,100,-0.375
1734687902.956189,206452.000,31772,3,AY,1,100,-0.360
1734687902.996189,206492.000,31772,3,AY,1,100,-0.358
1734687903.036188,206532.000,31772,3,AY,1,100,-0.370
1734687903.076188,206572.000,31791,2,AY,1,100,-0.375
1734687903.116188,206612.000,31791,2,AY,1,100,-0.366
1734687903.156188,206652.000,31807,3,AY,1,100,-0.364
1734687903.196187,206692.000,31807,3,AY,1,100,-0.375
1734687903.236187,206732.000,31807,3,AY,1,100,-0.378
1734687903.276187,206772.000,31825,2,AY,1,100,-0.366
1734687903.316186,206812.000,31825,2,AY,1,100,-0.370
1734687903.356186,206852.000,31839,3,AY,1,100,-0.379
1734687903.396186,206892.000,31839,3,AY,1,100,-0.371
1734687903.436186,206932.000,31839,3,AY,1,100,-0.359
1734687903.471852,206967.667,31856,3,AY,1,100,-0.356
1734687903.507519,207003.333,31856,3,AY,1,100,-0.374
1734687903.543185,207039.000,31856,3,AY,1,100,-0.381
1734687903.583185,207079.000,31875,3,AY,1,100,-0.371
1734687903.623184,207119.000,31875,3,AY,1,100,-0.355
1734687903.663184,207159.000,31875,3,AY,1,100,-0.358
1734687903.703184,207199.000,31892,2,AY,1,100,-0.363
1734687903.743184,207239.000,31892,2,AY,1,100,-0.368
1734687903.783183,207279.000,31908,3,AY,1,100,-0.364
1734687903.823183,207319.000,31908,3,AY,1,100,-0.357
1734687903.863183,207359.000,31908,3,AY,1,100,-0.357
1734687903.903183,207399.000,31923,2,AY,1,100,-0.361
1734687903.943182,207439.000,31923,2,AY,1,100,-0.364
1734687903.983182,207479.000,31940,3,AY,1,100,-0.351
1734687904.023182,207519.000,31940,3,AY,1,100,-0.348
1734687904.063181,207559.000,31940,3,AY,1,100,-0.355
1734687904.103181,207599.000,31957,2,AY,1,100,-0.353
1734687904.143181,207639.000,31957,2,AY,1,100,-0.353
1734687904.183181,207679.000,31973,3,AY,1,100,-0.363
1734687904.223180,207719.000,31973,3,AY,1,100,-0.368
1734687904.263180,207759.000,31973,3,AY,1,100,-0.364
1734687904.303180,207799.000,31989,2,AY,1,100,-0.364
1734687904.343180,207839.000,31989,2,AY,1,100,-0.368
1734687904.383179,207879.000,32005,3,AY,1,100,-0.368
1734687904.423179,207919.000,32005,3,AY,1,100,-0.360
1734687904.463179,207959.000,32005,3,AY,1,100,-0.365
1734687904.503179,207999.000,32022,3,AY,1,100,-0.380
1734687904.543178,208039.000,32022,3,AY,1,100,-0.354
1734687904.583178,208079.000,32022,3,AY,1,100,-0.349
1734687904.623178,208119.000,32039,2,AY,1,100,-0.357
1734687904.663177,208159.000,32039,2,AY,1,100,-0.354
1734687904.698511,208194.333,32054,3,AY,1,100,-0.356
1734687904.733844,208229.667,32054,3,AY,1,100,-0.353
1734687904.769177,208265.000,32054,3,AY,1,100,-0.349
1734687904.809176,208305.000,32070,3,AY,1,100,-0.350
1734687904.849176,208345.000,32070,3,AY,1,100,-0.354
1734687904.889176,208385.000,32070,3,AY,1,100,-0.355
1734687904.929176,208425.000,32094,2,AY,1,100,-0.358
1734687904.969176,208465.000,32094,2,AY,1,100,-0.357
1734687905.009175,208505.000,32111,3,AY,1,100,-0.362
1734687905.049175,208545.000,32111,3,AY,1,100,-0.360
1734687905.089175,208585.000,32111,3,AY,1,100,-0.357
1734687905.129174,208625.000,32127,2,AY,1,100,-0.362
1734687905.169174,208665.000,32127,2,AY,1,100,-0.369
1734687905.209174,208705.000,32142,3,AY,1,100,-0.348
1734687905.249174,208745.000,32142,3,AY,1,100,-0.341
1734687905.289173,208785.000,32142,3,AY,1,100,-0.344
1734687905.329173,208825.000,32160,2,AY,1,100,-0.352
1734687905.369173,208865.000,32160,2,AY,1,100,-0.359
1734687905.409173,208905.000,32176,3,AY,1,100,-0.346
1734687905.449172,208945.000,32176,3,AY,1,100,-0.346
1734687905.489172,208985.000,32176,3,AY,1,100,-0.355
1734687905.529172,209025.000,32195,2,AY,1,100,-0.364
1734687905.569171,209065.000,32195,2,AY,1,100,-0.358
1734687905.609171,209105.000,32210,3,AY,1,100,-0.359
1734687905.649171,209145.000,32210,3,AY,1,100,-0.357
1734687905.689171,209185.000,32210,3,AY,1,100,-0.358
1734687905.729170,209225.000,32227,2,AY,1,100,-0.354
1734687905.769170,209265.000,32227,2,AY,1,100,-0.352
1734687905.804837,209300.667,32243,3,AY,1,100,-0.353
1734687905.840503,209336.333,32243,3,AY,1,100,-0.353
1734687905.876169,209372.000,32243,3,AY,1,100,-0.354
1734687905.916169,209412.000,32261,3,AY,1,100,-0.361
1734687905.956169,209452.000,32261,3,AY,1,100,-0.364
1734687905.996169,209492.000,32261,3,AY,1,100,-0.362
1734687906.036168,209532.000,32275,2,AY,1,100,-0.354
1734687906.076168,209572.000,32275,2,AY,1,100,-0.360
1734687906.116168,209612.000,32292,3,AY,1,100,-0.360
1734687906.156168,209652.000,32292,3,AY,1,100,-0.354
1734687906.196167,209692.000,32292,3,AY,1,100,-0.355
1734687906.236167,209732.000,32308,2,AY,1,100,-0.357
1734687906.276167,209772.000,32308,2,AY,1,100,-0.355
1734687906.316167,209812.000,32326,3,AY,1,100,-0.358
1734687906.356166,209852.000,32326,3,AY,1,100,-0.360
1734687906.396166,209892.000,32326,3,AY,1,100,-0.362
1734687906.436166,209932.000,32340,2,AY,1,100,-0.361
1734687906.476166,209972.000,32340,2,AY,1,100,-0.357
1734687906.516165,210012.000,32357,3,AY,1,100,-0.358
1734687906.556165,210052.000,32357,3,AY,1,100,-0.360
1734687906.596165,210092.000,32357,3,AY,1,100,-0.354
1734687906.636164,210132.000,32374,2,AY,1,100,-0.352
1734687906.676164,210172.000,32374,2,AY,1,100,-0.354
1734687906.716164,210212.000,32391,3,AY,1,100,-0.360
1734687906.756164,210252.000,32391,3,AY,1,100,-0.359
1734687906.796163,210292.000,32391,3,AY,1,100,-0.359
1734687906.836163,210332.000,32405,3,AY,1,100,-0.356
1734687906.876163,210372.000,32405,3,AY,1,100,-0.360
1734687906.916162,210412.000,32405,3,AY,1,100,-0.355
1734687906.956162,210452.000,32423,2,AY,1,100,-0.357
1734687906.996162,210492.000,32423,2,AY,1,100,-0.356
1734687907.031828,210527.667,32441,3,AY,1,100,-0.355
1734687907.067495,210563.333,32441,3,AY,1,100,-0.364
1734687907.103161,210599.000,32441,3,AY,1,100,-0.351
1734687907.143161,210639.000,32458,3,AY,1,100,-0.351
1734687907.183161,210679.000,32458,3,AY,1,100,-0.355
1734687907.223161,210719.000,32458,3,AY,1,100,-0.362
1734687907.262660,210758.500,32473,2,AY,1,100,-0.358
1734687907.302160,210798.000,32473,2,AY,1,100,-0.357
1734687907.342160,210838.000,32490,3,AY,1,100,-0.354
1734687907.382159,210878.000,32490,3,AY,1,100,-0.353
1734687907.422159,210918.000,32490,3,AY,1,100,-0.358
1734687907.462159,210958.000,32506,2,AY,1,100,-0.361
1734687907.502159,210998.000,32506,2,AY,1,100,-0.360
1734687907.542158,211038.000,32523,3,AY,1,100,-0.357
1734687907.582158,211078.000,32523,3,AY,1,100,-0.354
1734687907.622158,211118.000,32523,3,AY,1,100,-0.354
1734687907.662158,211158.000,32540,2,AY,1,100,-0.356
1734687907.702157,211198.000,32540,2,AY,1,100,-0.358
1734687907.742157,211238.000,32557,3,AY,1,100,-0.364
1734687907.782157,211278.000,32557,3,AY,1,100,-0.359
1734687907.822157,211318.000,32557,3,AY,1,100,-0.348
1734687907.862156,211358.000,32573,2,AY,1,100,-0.353
1734687907.902156,211398.000,32573,2,AY,1,100,-0.362
1734687907.942156,211438.000,32591,3,AY,1,100,-0.359
1734687907.982156,211478.000,32591,3,AY,1,100,-0.355
1734687908.022155,211518.000,32591,3,AY,1,100,-0.357
1734687908.062155,211558.000,32609,2,AY,1,100,-0.356
1734687908.102155,211598.000,32609,2,AY,1,100,-0.362
1734687908.142154,211638.000,32624,3,AY,1,100,-0.360
1734687908.182154,211678.000,32624,3,AY,1,100,-0.359
1734687908.222154,211718.000,32624,3,AY,1,100,-0.360
1734687908.257820,211753.667,32641,3,AY,1,100,-0.354
1734687908.293487,211789.333,32641,3,AY,1,100,-0.360
1734687908.329153,211825.000,32641,3,AY,1,100,-0.360
1734687908.369153,211865.000,32658,2,AY,1,100,-0.357
1734687908.409153,211905.000,32658,2,AY,1,100,-0.355
1734687908.449152,211945.000,32676,3,AY,1,100,-0.362
1734687908.489152,211985.000,32676,3,AY,1,100,-0.362
1734687908.529152,212025.000,32676,3,AY,1,100,-0.358
1734687908.569152,212065.000,32691,2,AY,1,100,-0.361
1734687908.609151,212105.000,32691,2,AY,1,100,-0.356
1734687908.649151,212145.000,32708,3,AY,1,100,-0.358
1734687908.689151,212185.000,32708,3,AY,1,100,-0.361
1734687908.729151,212225.000,32708,3,AY,1,100,-0.358
1734687908.769150,212265.000,32725,2,AY,1,100,-0.358
1734687908.809150,212305.000,32725,2,AY,1,100,-0.361
1734687908.849150,212345.000,32741,3,AY,1,100,-0.365
1734687908.889149,212385.000,32741,3,AY,1,100,-0.361
1734687908.929149,212425.000,32741,3,AY,1,100,-0.361
1734687908.969149,212465.000,32757,2,AY,1,100,-0.360
1734687909.009149,212505.000,32757,2,AY,1,100,-0.360
1734687909.049148,212545.000,32775,3,AY,1,100,-0.359
1734687909.089148,212585.000,32775,3,AY,1,100,-0.359
1734687909.129148,212625.000,32775,3,AY,1,100,-0.355
1734687909.169148,212665.000,32792,3,AY,1,100,-0.358
1734687909.209147,212705.000,32792,3,AY,1,100,-0.362
1734687909.249147,212745.000,32792,3,AY,1,100,-0.360
1734687909.289147,212785.000,32809,2,AY,1,100,-0.358
1734687909.329147,212825.000,32809,2,AY,1,100,-0.358
1734687909.364813,212860.667,32824,3,AY,1,100,-0.357
1734687909.400480,212896.333,32824,3,AY,1,100,-0.354
1734687909.436146,212932.000,32824,3,AY,1,100,-0.357
1734687909.476146,212972.000,32840,3,AY,1,100,-0.360
1734687909.516145,213012.000,32840,3,AY,1,100,-0.364
1734687909.556145,213052.000,32840,3,AY,1,100,-0.363
1734687909.596145,213092.000,32857,2,AY,1,100,-0.359
1734687909.636145,213132.000,32857,2,AY,1,100,-0.362
1734687909.676144,213172.000,32874,3,AY,1,100,-0.364
1734687909.716144,213212.000,32874,3,AY,1,100,-0.357
1734687909.756144,213252.000,32874,3,AY,1,100,-0.354
1734687909.796144,213292.000,32890,2,AY,1,100,-0.362
1734687909.836143,213332.000,32890,2,AY,1,100,-0.353
1734687909.876143,213372.000,32907,3,AY,1,100,-0.359
1734687909.916143,213412.000,32907,3,AY,1,100,-0.364
1734687909.956142,213452.000,32907,3,AY,1,100,-0.360
1734687909.996142,213492.000,32930,4,AY,1,100,-0.361
1734687910.036142,213532.000,32930,4,AY,1,100,-0.362
1734687910.076142,213572.000,32930,4,AY,1,100,-0.366
1734687910.116141,213612.000,32930,4,AY,1,100,-0.360
1734687910.156141,213652.000,32945,3,AY,1,100,-0.356
1734687910.196141,213692.000,32945,3,AY,1,100,-0.353
1734687910.236140,213732.000,32945,3,AY,1,100,-0.358
1734687910.276140,213772.000,32962,2,AY,1,100,-0.356
1734687910.316140,213812.000,32962,2,AY,1,100,-0.360
1734687910.356140,213852.000,32979,3,AY,1,100,-0.366
1734687910.396140,213892.000,32979,3,AY,1,100,-0.365
1734687910.436139,213932.000,32979,3,AY,1,100,-0.365
1734687910.476139,213972.000,32995,2,AY,1,100,-0.362
1734687910.516139,214012.000,32995,2,AY,1,100,-0.359
1734687910.551472,214047.333,33012,3,AY,1,100,-0.359
1734687910.586805,214082.667,33012,3,AY,1,100,-0.360
1734687910.622138,214118.000,33012,3,AY,1,100,-0.362
1734687910.662138,214158.000,33029,3,AY,1,100,-0.361
1734687910.702137,214198.000,33029,3,AY,1,100,-0.362
1734687910.742137,214238.000,33029,3,AY,1,100,-0.359
1734687910.782137,214278.000,33046,2,AY,1,100,-0.362
1734687910.822137,214318.000,33046,2,AY,1,100,-0.360
1734687910.862136,214358.000,33062,3,AY,1,100,-0.359
1734687910.902136,214398.000,33062,3,AY,1,100,-0.370
1734687910.942136,214438.000,33062,3,AY,1,100,-0.358
1734687910.982136,214478.000,33079,2,AY,1,100,-0.361
1734687911.022135,214518.000,33079,2,AY,1,100,-0.369
1734687911.062135,214558.000,33094,3,AY,1,100,-0.365
1734687911.102135,214598.000,33094,3,AY,1,100,-0.357
1734687911.142135,214638.000,33094,3,AY,1,100,-0.354
1734687911.182134,214678.000,33111,3,AY,1,100,-0.356
1734687911.222134,214718.000,33111,3,AY,1,100,-0.363
1734687911.262134,214758.000,33111,3,AY,1,100,-0.360
1734687911.302134,214798.000,33130,2,AY,1,100,-0.362
1734687911.342133,214838.000,33130,2,AY,1,100,-0.371
1734687911.382133,214878.000,33147,3,AY,1,100,-0.361
1734687911.422133,214918.000,33147,3,AY,1,100,-0.361
1734687911.462132,214958.000,33147,3,AY,1,100,-0.363
1734687911.502132,214998.000,33161,2,AY,1,100,-0.363
1734687911.542132,215038.000,33161,2,AY,1,100,-0.357
1734687911.582132,215078.000,33181,3,AY,1,100,-0.358
1734687911.622131,215118.000,33181,3,AY,1,100,-0.365
1734687911.662131,215158.000,33181,3,AY,1,100,-0.365
1734687911.697798,215193.667,33197,3,AY,1,100,-0.358
1734687911.733464,215229.333,33197,3,AY,1,100,-0.363
1734687911.769130,215265.000,33197,3,AY,1,100,-0.367
1734687911.809130,215305.000,33214,2,AY,1,100,-0.361
1734687911.849130,215345.000,33214,2,AY,1,100,-0.355
1734687911.889130,215385.000,33228,3,AY,1,100,-0.357
1734687911.929129,215425.000,33228,3,AY,1,100,-0.364
1734687911.969129,215465.000,33228,3,AY,1,100,-0.367
1734687912.009129,215505.000,33246,2,AY,1,100,-0.362
1734687912.049129,215545.000,33246,2,AY,1,100,-0.364
1734687912.089128,215585.000,33262,3,AY,1,100,-0.366
1734687912.129128,215625.000,33262,3,AY,1,100,-0.363
1734687912.169128,215665.000,33262,3,AY,1,100,-0.359
1734687912.209127,215705.000,33279,2,AY,1,100,-0.361
1734687912.249127,215745.000,33279,2,AY,1,100,-0.359
1734687912.289127,215785.000,33294,3,AY,1,100,-0.360
1734687912.329127,215825.000,33294,3,AY,1,100,-0.360
1734687912.369127,215865.000,33294,3,AY,1,100,-0.361
1734687912.409126,215905.000,33311,2,AY,1,100,-0.363
1734687912.449126,215945.000,33311,2,AY,1,100,-0.358
1734687912.489126,215985.000,33327,3,AY,1,100,-0.360
1734687912.529125,216025.000,33327,3,AY,1,100,-0.361
1734687912.569125,216065.000,33327,3,AY,1,100,-0.357
1734687912.609125,216105.000,33345,2,AY,1,100,-0.358
1734687912.649125,216145.000,33345,2,AY,1,100,-0.361
1734687912.689124,216185.000,33359,3,AY,1,100,-0.364
1734687912.729124,216225.000,33359,3,AY,1,100,-0.365
1734687912.769124,216265.000,33359,3,AY,1,100,-0.361
1734687912.809124,216305.000,33376,3,AY,1,100,-0.361
1734687912.849123,216345.000,33376,3,AY,1,100,-0.358
1734687912.889123,216385.000,33376,3,AY,1,100,-0.357
1734687912.922123,216418.000,33394,2,AY,1,100,-0.357
1734687912.955122,216451.000,33394,2,AY,1,100,-0.363
1734687912.995122,216491.000,33414,3,AY,1,100,-0.362
1734687913.035122,216531.000,33414,3,AY,1,100,-0.370
1734687913.075122,216571.000,33414,3,AY,1,100,-0.357
1734687913.115122,216611.000,33429,2,AY,1,100,-0.365
1734687913.155121,216651.000,33429,2,AY,1,100,-0.367
1734687913.195121,216691.000,33445,3,AY,1,100,-0.348
1734687913.235121,216731.000,33445,3,AY,1,100,-0.359
1734687913.275120,216771.000,33445,3,AY,1,100,-0.367
1734687913.315120,216811.000,33462,3,AY,1,100,-0.358
1734687913.355120,216851.000,33462,3,AY,1,100,-0.367
1734687913.395120,216891.000,33462,3,AY,1,100,-0.365
1734687913.435119,216931.000,33479,2,AY,1,100,-0.363
1734687913.475119,216971.000,33479,2,AY,1,100,-0.370
1734687913.515119,217011.000,33495,3,AY,1,100,-0.361
1734687913.555119,217051.000,33495,3,AY,1,100,-0.358
1734687913.595118,217091.000,33495,3,AY,1,100,-0.358
1734687913.635118,217131.000,33513,2,AY,1,100,-0.361
1734687913.675118,217171.000,33513,2,AY,1,100,-0.369
1734687913.715117,217211.000,33529,3,AY,1,100,-0.362
1734687913.755117,217251.000,33529,3,AY,1,100,-0.362
1734687913.795117,217291.000,33529,3,AY,1,100,-0.359
1734687913.835117,217331.000,33546,2,AY,1,100,-0.365
1734687913.875117,217371.000,33546,2,AY,1,100,-0.368
1734687913.915116,217411.000,33563,3,AY,1,100,-0.361
1734687913.955116,217451.000,33563,3,AY,1,100,-0.364
1734687913.995116,217491.000,33563,3,AY,1,100,-0.374
1734687914.035115,217531.000,33578,2,AY,1,100,-0.363
1734687914.075115,217571.000,33578,2,AY,1,100,-0.353
1734687914.110782,217606.667,33594,3,AY,1,100,-0.368
1734687914.146448,217642.333,33594,3,AY,1,100,-0.361
1734687914.182114,217678.000,33594,3,AY,1,100,-0.354
1734687914.222114,217718.000,33613,3,AY,1,100,-0.364
1734687914.262114,217758.000,33613,3,AY,1,100,-0.370
1734687914.302114,217798.000,33613,3,AY,1,100,-0.365
1734687914.342113,217838.000,33630,2,AY,1,100,-0.360
1734687914.382113,217878.000,33630,2,AY,1,100,-0.370
1734687914.422113,217918.000,33645,3,AY,1,100,-0.373
1734687914.462113,217958.000,33645,3,AY,1,100,-0.361
1734687914.502112,217998.000,33645,3,AY,1,100,-0.352
1734687914.542112,218038.000,33661,2,AY,1,100,-0.363
1734687914.582112,218078.000,33661,2,AY,1,100,-0.362
1734687914.622112,218118.000,33679,3,AY,1,100,-0.363
1734687914.662111,218158.000,33679,3,AY,1,100,-0.365
1734687914.702111,218198.000,33679,3,AY,1,100,-0.361
1734687914.742111,218238.000,33695,2,AY,1,100,-0.364
1734687914.782110,218278.000,33695,2,AY,1,100,-0.368
1734687914.822110,218318.000,33710,3,AY,1,100,-0.367
1734687914.862110,218358.000,33710,3,AY,1,100,-0.371
1734687914.902110,218398.000,33710,3,AY,1,100,-0.367
1734687914.942109,218438.000,33727,2,AY,1,100,-0.357
1734687914.982109,218478.000,33727,2,AY,1,100,-0.359
1734687915.022109,218518.000,33746,3,AY,1,100,-0.366
1734687915.062109,218558.000,33746,3,AY,1,100,-0.365
1734687915.102108,218598.000,33746,3,AY,1,100,-0.359
1734687915.142108,218638.000,33768,4,AY,1,100,-0.361
1734687915.182108,218678.000,33768,4,AY,1,100,-0.370
1734687915.222108,218718.000,33768,4,AY,1,100,-0.367
1734687915.262107,218758.000,33768,4,AY,1,100,-0.357
1734687915.295107,218791.000,33785,2,AY,1,100,-0.364
1734687915.328107,218824.000,33785,2,AY,1,100,-0.367
1734687915.368107,218864.000,33802,3,AY,1,100,-0.363
1734687915.408106,218904.000,33802,3,AY,1,100,-0.362
1734687915.448106,218944.000,33802,3,AY,1,100,-0.365
1734687915.488106,218984.000,33816,3,AY,1,100,-0.360
1734687915.528105,219024.000,33816,3,AY,1,100,-0.362
1734687915.568105,219064.000,33816,3,AY,1,100,-0.371
1734687915.608105,219104.000,33834,2,AY,1,100,-0.365
1734687915.648105,219144.000,33834,2,AY,1,100,-0.363
1734687915.688104,219184.000,33850,3,AY,1,100,-0.363
1734687915.728104,219224.000,33850,3,AY,1,100,-0.363
1734687915.768104,219264.000,33850,3,AY,1,100,-0.365
1734687915.808104,219304.000,33869,2,AY,1,100,-0.364
1734687915.848104,219344.000,33869,2,AY,1,100,-0.358
1734687915.888103,219384.000,33883,3,AY,1,100,-0.363
1734687915.928103,219424.000,33883,3,AY,1,100,-0.369
1734687915.968103,219464.000,33883,3,AY,1,100,-0.366
1734687916.008102,219504.000,33901,2,AY,1,100,-0.369
1734687916.048102,219544.000,33901,2,AY,1,100,-0.367
1734687916.088102,219584.000,33917,3,AY,1,100,-0.359
1734687916.128102,219624.000,33917,3,AY,1,100,-0.368
1734687916.168101,219664.000,33917,3,AY,1,100,-0.365
1734687916.208101,219704.000,33934,2,AY,1,100,-0.360
1734687916.248101,219744.000,33934,2,AY,1,100,-0.364
1734687916.288100,219784.000,33951,3,AY,1,100,-0.363
1734687916.328100,219824.000,33951,3,AY,1,100,-0.368
1734687916.368100,219864.000,33951,3,AY,1,100,-0.369
1734687916.408100,219904.000,33968,2,AY,1,100,-0.364
1734687916.448099,219944.000,33968,2,AY,1,100,-0.366
1734687916.483766,219979.667,33984,3,AY,1,100,-0.368
1734687916.519432,220015.333,33984,3,AY,1,100,-0.364
1734687916.555099,220051.000,33984,3,AY,1,100,-0.361
1734687916.595098,220091.000,34002,3,AY,1,100,-0.363
1734687916.635098,220131.000,34002,3,AY,1,100,-0.369
1734687916.675098,220171.000,34002,3,AY,1,100,-0.361
1734687916.715098,220211.000,34016,2,AY,1,100,-0.367
1734687916.755097,220251.000,34016,2,AY,1,100,-0.369
1734687916.795097,220291.000,34033,3,AY,1,100,-0.363
1734687916.835097,220331.000,34033,3,AY,1,100,-0.360
1734687916.875097,220371.000,34033,3,AY,1,100,-0.365
1734687916.915096,220411.000,34049,2,AY,1,100,-0.367
1734687916.955096,220451.000,34049,2,AY,1,100,-0.363
1734687916.995096,220491.000,34069,3,AY,1,100,-0.363
1734687917.035095,220531.000,34069,3,AY,1,100,-0.368
1734687917.075095,220571.000,34069,3,AY,1,100,-0.366
1734687917.115095,220611.000,34084,2,AY,1,100,-0.364
1734687917.155095,220651.000,34084,2,AY,1,100,-0.366
1734687917.195095,220691.000,34100,3,AY,1,100,-0.364
1734687917.235094,220731.000,34100,3,AY,1,100,-0.363
1734687917.275094,220771.000,34100,3,AY,1,100,-0.364
1734687917.315094,220811.000,34117,2,AY,1,100,-0.363
1734687917.355093,220851.000,34117,2,AY,1,100,-0.365
1734687917.395093,220891.000,34134,3,AY,1,100,-0.374
1734687917.435093,220931.000,34134,3,AY,1,100,-0.368
1734687917.475093,220971.000,34134,3,AY,1,100,-0.362
1734687917.515092,221011.000,34150,3,AY,1,100,-0.359
1734687917.555092,221051.000,34150,3,AY,1,100,-0.366
1734687917.595092,221091.000,34150,3,AY,1,100,-0.370
1734687917.628592,221124.500,34166,2,AY,1,100,-0.367
1734687917.662091,221158.000,34166,2,AY,1,100,-0.362
1734687917.702091,221198.000,34184,3,AY,1,100,-0.370
1734687917.742091,221238.000,34184,3,AY,1,100,-0.365
1734687917.782091,221278.000,34184,3,AY,1,100,-0.359
1734687917.822090,221318.000,34201,3,AY,1,100,-0.363
1734687917.862090,221358.000,34201,3,AY,1,100,-0.363
1734687917.902090,221398.000,34201,3,AY,1,100,-0.367
1734687917.942090,221438.000,34218,2,AY,1,100,-0.370
1734687917.982089,221478.000,34218,2,AY,1,100,-0.367
1734687918.022089,221518.000,34235,3,AY,1,100,-0.364
1734687918.062089,221558.000,34235,3,AY,1,100,-0.363
1734687918.102088,221598.000,34235,3,AY,1,100,-0.368
1734687918.142088,221638.000,34251,2,AY,1,100,-0.369
1734687918.182088,221678.000,34251,2,AY,1,100,-0.360
1734687918.221754,221717.667,34268,3,AY,1,100,-0.365
1734687918.261421,221757.333,34268,3,AY,1,100,-0.367
1734687918.301087,221797.000,34268,3,AY,1,100,-0.361
1734687918.341087,221837.000,34285,2,AY,1,100,-0.363
1734687918.381087,221877.000,34285,2,AY,1,100,-0.367
1734687918.421086,221917.000,34300,3,AY,1,100,-0.363
1734687918.461086,221957.000,34300,3,AY,1,100,-0.365
1734687918.501086,221997.000,34300,3,AY,1,100,-0.367
1734687918.541085,222037.000,34318,2,AY,1,100,-0.366
