LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1735118221.026893,754745.000,54814,2,MX,1,100,-36
1735118221.066893,754785.000,54830,3,MX,1,100,-36
1735118221.106893,754825.000,54830,3,MX,1,100,-37
1735118221.146893,754865.000,54830,3,MX,1,100,-36
1735118221.186893,754905.000,54845,2,MX,1,100,-36
1735118221.226893,754945.000,54845,2,MX,1,100,-36
1735118221.266893,754985.000,54862,3,MX,1,100,-36
1735118221.306893,755025.000,54862,3,MX,1,100,-36
1735118221.346893,755065.000,54862,3,MX,1,100,-36
1735118221.386893,755105.000,54881,2,MX,1,100,-36
1735118221.426893,755145.000,54881,2,MX,1,100,-36
1735118221.466893,755185.000,54897,3,MX,1,100,-37
1735118221.506893,755225.000,54897,3,MX,1,100,-36
1735118221.546893,755265.000,54897,3,MX,1,100,-36
1735118221.586893,755305.000,54914,2,MX,1,100,-36
1735118221.626893,755345.000,54914,2,MX,1,100,-36
1735118221.666559,755384.667,54929,3,MX,1,100,-37
1735118221.706226,755424.333,54929,3,MX,1,100,-37
1735118221.745893,755464.000,54929,3,MX,1,100,-36
1735118221.781559,755499.667,54946,3,MX,1,100,-37
1735118221.817226,755535.333,54946,3,MX,1,100,-36
1735118221.852893,755571.000,54946,3,MX,1,100,-36
1735118221.892893,755611.000,54963,2,MX,1,100,-35
1735118221.932893,755651.000,54963,2,MX,1,100,-37
1735118221.972893,755691.000,54981,3,MX,1,100,-37
1735118222.012893,755731.000,54981,3,MX,1,100,-36
1735118222.052893,755771.000,54981,3,MX,1,100,-36
1735118222.092893,755811.000,54996,2,MX,1,100,-36
1735118222.132893,755851.000,54996,2,MX,1,100,-37
1735118222.172893,755891.000,55014,3,MX,1,100,-36
1735118222.212893,755931.000,55014,3,MX,1,100,-36
1735118222.252893,755971.000,55014,3,MX,1,100,-37
1735118222.292893,756011.000,55032,2,MX,1,100,-36
1735118222.332893,756051.000,55032,2,MX,1,100,-35
1735118222.372893,756091.000,55049,3,MX,1,100,-36
1735118222.412893,756131.000,55049,3,MX,1,100,-36
1735118222.452893,756171.000,55049,3,MX,1,100,-36
1735118222.492893,756211.000,55063,2,MX,1,100,-36
1735118222.532893,756251.000,55063,2,MX,1,100,-37
1735118222.572893,756291.000,55081,3,MX,1,100,-35
1735118222.612893,756331.000,55081,3,MX,1,100,-36
1735118222.652893,756371.000,55081,3,MX,1,100,-37
1735118222.692893,756411.000,55097,3,MX,1,100,-36
1735118222.732893,756451.000,55097,3,MX,1,100,-37
1735118222.772893,756491.000,55097,3,MX,1,100,-36
1735118222.812893,756531.000,55114,2,MX,1,100,-36
1735118222.852893,756571.000,55114,2,MX,1,100,-36
1735118222.888560,756606.667,55129,3,MX,1,100,-36
1735118222.924226,756642.333,55129,3,MX,1,100,-36
1735118222.959893,756678.000,55129,3,MX,1,100,-36
1735118222.999893,756718.000,55146,3,MX,1,100,-36
1735118223.039893,756758.000,55146,3,MX,1,100,-36
1735118223.079893,756798.000,55146,3,MX,1,100,-37
1735118223.119893,756838.000,55162,2,MX,1,100,-37
1735118223.159893,756878.000,55162,2,MX,1,100,-36
1735118223.199893,756918.000,55180,3,MX,1,100,-36
1735118223.239893,756958.000,55180,3,MX,1,100,-36
1735118223.279893,756998.000,55180,3,MX,1,100,-37
1735118223.319893,757038.000,55194,2,MX,1,100,-36
1735118223.359893,757078.000,55194,2,MX,1,100,-36
1735118223.399893,757118.000,55211,3,MX,1,100,-35
1735118223.439893,757158.000,55211,3,MX,1,100,-36
1735118223.479893,757198.000,55211,3,MX,1,100,-36
1735118223.519893,757238.000,55227,2,MX,1,100,-38
1735118223.559893,757278.000,55227,2,MX,1,100,-36
1735118223.599893,757318.000,55245,3,MX,1,100,-36
1735118223.639893,757358.000,55245,3,MX,1,100,-37
1735118223.679893,757398.000,55245,3,MX,1,100,-37
1735118223.719893,757438.000,55262,2,MX,1,100,-36
1735118223.759893,757478.000,55262,2,MX,1,100,-36
1735118223.799893,757518.000,55278,3,MX,1,100,-36
1735118223.839893,757558.000,55278,3,MX,1,100,-36
1735118223.879893,757598.000,55278,3,MX,1,100,-36
1735118223.919893,757638.000,55295,2,MX,1,100,-36
1735118223.959893,757678.000,55295,2,MX,1,100,-36
1735118223.999893,757718.000,55312,3,MX,1,100,-36
1735118224.039893,757758.000,55312,3,MX,1,100,-36
1735118224.079893,757798.000,55312,3,MX,1,100,-36
1735118224.115227,757833.333,55327,3,MX,1,100,-36
1735118224.150560,757868.667,55327,3,MX,1,100,-36
1735118224.185893,757904.000,55327,3,MX,1,100,-36
1735118224.225893,757944.000,55344,2,MX,1,100,-35
1735118224.265893,757984.000,55344,2,MX,1,100,-37
1735118224.305893,758024.000,55362,3,MX,1,100,-36
1735118224.345893,758064.000,55362,3,MX,1,100,-36
1735118224.385893,758104.000,55362,3,MX,1,100,-36
1735118224.425893,758144.000,55379,2,MX,1,100,-36
1735118224.465893,758184.000,55379,2,MX,1,100,-35
1735118224.505893,758224.000,55396,3,MX,1,100,-36
1735118224.545893,758264.000,55396,3,MX,1,100,-36
1735118224.585893,758304.000,55396,3,MX,1,100,-35
1735118224.625893,758344.000,55411,2,MX,1,100,-36
1735118224.665893,758384.000,55411,2,MX,1,100,-36
1735118224.705893,758424.000,55427,3,MX,1,100,-36
1735118224.745893,758464.000,55427,3,MX,1,100,-36
1735118224.785893,758504.000,55427,3,MX,1,100,-35
1735118224.825893,758544.000,55444,3,MX,1,100,-38
1735118224.865893,758584.000,55444,3,MX,1,100,-36
1735118224.905893,758624.000,55444,3,MX,1,100,-35
1735118224.945893,758664.000,55461,2,MX,1,100,-36
1735118224.985893,758704.000,55461,2,MX,1,100,-35
1735118225.025893,758744.000,55476,3,MX,1,100,-36
1735118225.065893,758784.000,55476,3,MX,1,100,-37
1735118225.105893,758824.000,55476,3,MX,1,100,-36
1735118225.145893,758864.000,55492,2,MX,1,100,-36
1735118225.185893,758904.000,55492,2,MX,1,100,-36
1735118225.225893,758944.000,55510,3,MX,1,100,-36
1735118225.265893,758984.000,55510,3,MX,1,100,-36
1735118225.305893,759024.000,55510,3,MX,1,100,-36
1735118225.341560,759059.667,55526,3,MX,1,100,-36
1735118225.377227,759095.333,55526,3,MX,1,100,-36
1735118225.412893,759131.000,55526,3,MX,1,100,-36
1735118225.452893,759171.000,55543,2,MX,1,100,-37
1735118225.492893,759211.000,55543,2,MX,1,100,-36
1735118225.532893,759251.000,55560,3,MX,1,100,-36
1735118225.572893,759291.000,55560,3,MX,1,100,-36
1735118225.612893,759331.000,55560,3,MX,1,100,-36
1735118225.652893,759371.000,55580,3,MX,1,100,-36
1735118225.692894,759411.000,55580,3,MX,1,100,-36
1735118225.732893,759451.000,55580,3,MX,1,100,-36
1735118225.772893,759491.000,55596,3,MX,1,100,-36
1735118225.812893,759531.000,55596,3,MX,1,100,-36
1735118225.852893,759571.000,55596,3,MX,1,100,-36
1735118225.892893,759611.000,55614,2,MX,1,100,-37
1735118225.932894,759651.000,55614,2,MX,1,100,-36
1735118225.972893,759691.000,55630,3,MX,1,100,-36
1735118226.012893,759731.000,55630,3,MX,1,100,-38
1735118226.052893,759771.000,55630,3,MX,1,100,-36
1735118226.092893,759811.000,55645,2,MX,1,100,-38
1735118226.132894,759851.000,55645,2,MX,1,100,-36
1735118226.172894,759891.000,55664,3,MX,1,100,-35
1735118226.212893,759931.000,55664,3,MX,1,100,-36
1735118226.252893,759971.000,55664,3,MX,1,100,-36
1735118226.292893,760011.000,55681,3,MX,1,100,-36
1735118226.332893,760051.000,55681,3,MX,1,100,-38
1735118226.372894,760091.000,55681,3,MX,1,100,-36
1735118226.412894,760131.000,55697,2,MX,1,100,-36
1735118226.452893,760171.000,55697,2,MX,1,100,-37
1735118226.488227,760206.333,55712,3,MX,1,100,-36
1735118226.523560,760241.667,55712,3,MX,1,100,-36
1735118226.558893,760277.000,55712,3,MX,1,100,-36
1735118226.598894,760317.000,55729,3,MX,1,100,-36
1735118226.638894,760357.000,55729,3,MX,1,100,-36
1735118226.678894,760397.000,55729,3,MX,1,100,-37
1735118226.718894,760437.000,55746,2,MX,1,100,-37
1735118226.758893,760477.000,55746,2,MX,1,100,-37
1735118226.798893,760517.000,55762,3,MX,1,100,-35
1735118226.838894,760557.000,55762,3,MX,1,100,-36
1735118226.878894,760597.000,55762,3,MX,1,100,-36
1735118226.918894,760637.000,55780,2,MX,1,100,-37
1735118226.958894,760677.000,55780,2,MX,1,100,-36
1735118226.998893,760717.000,55798,3,MX,1,100,-36
1735118227.038894,760757.000,55798,3,MX,1,100,-36
1735118227.078894,760797.000,55798,3,MX,1,100,-36
1735118227.118894,760837.000,55815,2,MX,1,100,-36
1735118227.158894,760877.000,55815,2,MX,1,100,-37
1735118227.198894,760917.000,55832,3,MX,1,100,-35
1735118227.238894,760957.000,55832,3,MX,1,100,-36
1735118227.278894,760997.000,55832,3,MX,1,100,-36
1735118227.318894,761037.000,55847,2,MX,1,100,-36
1735118227.358894,761077.000,55847,2,MX,1,100,-36
1735118227.398894,761117.000,55863,3,MX,1,100,-36
1735118227.438894,761157.000,55863,3,MX,1,100,-37
1735118227.478894,761197.000,55863,3,MX,1,100,-36
1735118227.518894,761237.000,55880,2,MX,1,100,-38
1735118227.558894,761277.000,55880,2,MX,1,100,-36
1735118227.598894,761317.000,55899,3,MX,1,100,-37
1735118227.638894,761357.000,55899,3,MX,1,100,-36
1735118227.678894,761397.000,55899,3,MX,1,100,-37
1735118227.714227,761432.333,55915,3,MX,1,100,-36
1735118227.749560,761467.667,55915,3,MX,1,100,-37
1735118227.784894,761503.000,55915,3,MX,1,100,-37
1735118227.825394,761543.500,55930,2,MX,1,100,-35
1735118227.865894,761584.000,55930,2,MX,1,100,-36
1735118227.905560,761623.667,55948,3,MX,1,100,-35
1735118227.945227,761663.333,55948,3,MX,1,100,-36
1735118227.984894,761703.000,55948,3,MX,1,100,-36
1735118228.024894,761743.000,55964,2,MX,1,100,-36
1735118228.064894,761783.000,55964,2,MX,1,100,-36
1735118228.105227,761823.333,55981,3,MX,1,100,-36
1735118228.145561,761863.667,55981,3,MX,1,100,-36
1735118228.185894,761904.000,55981,3,MX,1,100,-36
1735118228.225394,761943.500,55996,2,MX,1,100,-36
1735118228.264894,761983.000,55996,2,MX,1,100,-36
1735118228.304894,762023.000,56013,3,MX,1,100,-36
1735118228.344894,762063.000,56013,3,MX,1,100,-37
1735118228.384894,762103.000,56013,3,MX,1,100,-36
1735118228.425227,762143.333,56029,3,MX,1,100,-35
1735118228.465560,762183.667,56029,3,MX,1,100,-36
1735118228.505894,762224.000,56029,3,MX,1,100,-37
1735118228.545894,762264.000,56047,2,MX,1,100,-36
1735118228.585894,762304.000,56047,2,MX,1,100,-36
