LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1735118251.234397,784952.500,59653,2,AK,1,100,59651
1735118251.241897,784960.000,59653,2,AK,1,100,RD
1735118253.795898,787514.000,60492,2,AK,1,100,59651
1735118256.349898,790068.000,60492,2,AK,1,100,RD
1735118256.354898,790073.000,60495,2,AK,1,100,60493
1735118256.359898,790078.000,60495,2,AK,1,100,RD
1735118258.920398,792638.500,61328,2,AK,1,100,60493
1735118261.480899,795199.000,61328,2,AK,1,100,RD
1735118261.487899,795206.000,61331,2,AK,1,100,61329
1735118261.494899,795213.000,61331,2,AK,1,100,RD
1735118264.052399,797770.500,62163,2,AK,1,100,61329
1735118266.609900,800328.000,62163,2,AK,1,100,RD
1735118266.616900,800335.000,62166,2,AK,1,100,62164
1735118266.623900,800342.000,62166,2,AK,1,100,RD
1735118269.171900,802890.000,62987,2,AK,1,100,62164
1735118271.719901,805438.000,62987,2,AK,1,100,RD
1735118271.733901,805452.000,62990,2,AK,1,100,62988
1735118271.747900,805466.000,62990,2,AK,1,100,RD
1735118274.287901,808006.000,63816,2,AK,1,100,62988
1735118276.827901,810546.000,63816,2,AK,1,100,RD
1735118276.835401,810553.500,63819,2,AK,1,100,63817
1735118276.842901,810561.000,63819,2,AK,1,100,RD
1735118279.398902,813117.000,64659,2,AK,1,100,63817
1735118281.954902,815673.000,64659,2,AK,1,100,RD
1735118281.962902,815681.000,64662,2,AK,1,100,64660
1735118281.970902,815689.000,64662,2,AK,1,100,RD
1735118284.529402,818247.500,65499,2,AK,1,100,64660
1735118287.087903,820806.000,65499,2,AK,1,100,RD
1735118287.096403,820814.500,65502,2,AK,1,100,65500
1735118287.104903,820823.000,65502,2,AK,1,100,RD
1735118289.657403,823375.500,802,2,AK,1,100,65500
1735118292.209904,825928.000,802,2,AK,1,100,RD
1735118292.229404,825947.500,805,2,AK,1,100,803
1735118292.248904,825967.000,805,2,AK,1,100,RD
1735118294.783404,828501.500,1639,2,AK,1,100,803
1735118297.317904,831036.000,1639,2,AK,1,100,RD
1735118297.323405,831041.500,1642,2,AK,1,100,1640
1735118297.328905,831047.000,1642,2,AK,1,100,RD
1735118299.877905,833596.000,2476,2,AK,1,100,1640
1735118302.426905,836145.000,2476,2,AK,1,100,RD
1735118302.434405,836152.500,2479,2,AK,1,100,2477
1735118302.441905,836160.000,2479,2,AK,1,100,RD
1735118304.991406,838709.500,3307,2,AK,1,100,2477
1735118307.540906,841259.000,3307,2,AK,1,100,RD
1735118307.547406,841265.500,3310,2,AK,1,100,3308
1735118307.553906,841272.000,3310,2,AK,1,100,RD
1735118310.108407,843826.500,4157,2,AK,1,100,3308
1735118312.662907,846381.000,4157,2,AK,1,100,RD
1735118312.694407,846412.500,4160,2,AK,1,100,4158
1735118312.725907,846444.000,4160,2,AK,1,100,RD
1735118315.248407,848966.500,4992,2,AK,1,100,4158
1735118317.770908,851489.000,4992,2,AK,1,100,RD
1735118317.778408,851496.500,4995,2,AK,1,100,4993
1735118317.785908,851504.000,4995,2,AK,1,100,RD
1735118320.331908,854050.000,5827,2,AK,1,100,4993
1735118322.877908,856596.000,5827,2,AK,1,100,RD
1735118322.884408,856602.500,5830,2,AK,1,100,5828
1735118322.890908,856609.000,5830,2,AK,1,100,RD
1735118325.446909,859165.000,6679,2,AK,1,100,5828
1735118328.002909,861721.000,6679,2,AK,1,100,RD
1735118328.010409,861728.500,6682,2,AK,1,100,6680
1735118328.017909,861736.000,6682,2,AK,1,100,RD
1735118330.564910,864283.000,7515,2,AK,1,100,6680
1735118333.111910,866830.000,7515,2,AK,1,100,RD
1735118333.118410,866836.500,7518,2,AK,1,100,7516
1735118333.124910,866843.000,7518,2,AK,1,100,RD
1735118335.672910,869391.000,8348,2,AK,1,100,7516
1735118338.220911,871939.000,8348,2,AK,1,100,RD
1735118338.232911,871951.000,8351,2,AK,1,100,8349
1735118338.244911,871963.000,8351,2,AK,1,100,RD
1735118340.786411,874504.500,9182,2,AK,1,100,8349
1735118343.327912,877046.000,9182,2,AK,1,100,RD
1735118343.333912,877052.000,9185,2,AK,1,100,9183
1735118343.339912,877058.000,9185,2,AK,1,100,RD
1735118345.887912,879606.000,10013,2,AK,1,100,9183
1735118348.435912,882154.000,10013,2,AK,1,100,RD
1735118350.999413,884717.500,10846,2,AK,1,100,10014
1735118353.562913,887281.000,10846,2,AK,1,100,RD
1735118353.596913,887315.000,10849,2,AK,1,100,10847
1735118353.630913,887349.000,10849,2,AK,1,100,RD
1735118356.149914,889868.000,11674,2,AK,1,100,10847
1735118358.668914,892387.000,11674,2,AK,1,100,RD
1735118358.682414,892400.500,11677,2,AK,1,100,11675
1735118358.695914,892414.000,11677,2,AK,1,100,RD
1735118361.235914,894954.000,12506,2,AK,1,100,11675
1735118363.775915,897494.000,12506,2,AK,1,100,RD
1735118363.782915,897501.000,12509,2,AK,1,100,12507
1735118363.789915,897508.000,12509,2,AK,1,100,RD
1735118366.349415,900067.500,13353,2,AK,1,100,12507
1735118368.908916,902627.000,13353,2,AK,1,100,RD
1735118368.914916,902633.000,13356,2,AK,1,100,13354
1735118368.920916,902639.000,13356,2,AK,1,100,RD
1735118371.468916,905187.000,14183,2,AK,1,100,13354
1735118374.016917,907735.000,14183,2,AK,1,100,RD
1735118374.023916,907742.000,14186,2,AK,1,100,14184
1735118374.030916,907749.000,14186,2,AK,1,100,RD
1735118376.580917,910299.000,15014,2,AK,1,100,14184
1735118379.130917,912849.000,15014,2,AK,1,100,RD
1735118379.139417,912857.500,15017,2,AK,1,100,15015
1735118379.147917,912866.000,15017,2,AK,1,100,RD
1735118381.706418,915424.500,15865,2,AK,1,100,15015
1735118384.264918,917983.000,15865,2,AK,1,100,RD
1735118384.271918,917990.000,15868,2,AK,1,100,15866
1735118384.278918,917997.000,15868,2,AK,1,100,RD
1735118386.825418,920543.500,16706,2,AK,1,100,15866
1735118389.371919,923090.000,16706,2,AK,1,100,RD
1735118389.378919,923097.000,16709,2,AK,1,100,16707
1735118389.385919,923104.000,16709,2,AK,1,100,RD
1735118394.491920,928210.000,18371,2,AK,1,100,17542
1735118399.597920,933316.000,18371,2,AK,1,100,RD
1735118399.598920,933317.000,18373,2,AK,1,100,17542
1735118399.599921,933318.000,18373,2,AK,1,100,RD
1735118399.605420,933323.500,18376,2,AK,1,100,18374
1735118399.610920,933329.000,18376,2,AK,1,100,RD
1735118402.157921,935876.000,19207,2,AK,1,100,18374
1735118404.704921,938423.000,19207,2,AK,1,100,RD
1735118404.717421,938435.500,19210,2,AK,1,100,19208
1735118404.729921,938448.000,19210,2,AK,1,100,RD
1735118407.272422,940990.500,20040,2,AK,1,100,19208
1735118409.814922,943533.000,20040,2,AK,1,100,RD
1735118409.821422,943539.500,20043,2,AK,1,100,20041
