LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1735118274.381901,808100.000,63429,3,AX,1,100,0.942
1735118274.421901,808140.000,63429,3,AX,1,100,0.945
1735118274.461901,808180.000,63429,3,AX,1,100,0.951
1735118274.501901,808220.000,63444,2,AX,1,100,0.950
1735118274.541901,808260.000,63444,2,AX,1,100,0.941
1735118274.581901,808300.000,63461,3,AX,1,100,0.954
1735118274.621901,808340.000,63461,3,AX,1,100,0.948
1735118274.661901,808380.000,63461,3,AX,1,100,0.943
1735118274.701901,808420.000,63478,2,AX,1,100,0.950
1735118274.741901,808460.000,63478,2,AX,1,100,0.948
1735118274.781901,808500.000,63494,3,AX,1,100,0.945
1735118274.821901,808540.000,63494,3,AX,1,100,0.955
1735118274.861901,808580.000,63494,3,AX,1,100,0.949
1735118274.897234,808615.333,63510,3,AX,1,100,0.951
1735118274.932568,808650.667,63510,3,AX,1,100,0.951
1735118274.967901,808686.000,63510,3,AX,1,100,0.945
1735118275.007901,808726.000,63526,2,AX,1,100,0.955
1735118275.047901,808766.000,63526,2,AX,1,100,0.945
1735118275.087901,808806.000,63543,3,AX,1,100,0.954
1735118275.127901,808846.000,63543,3,AX,1,100,0.946
1735118275.167901,808886.000,63543,3,AX,1,100,0.945
1735118275.207901,808926.000,63560,2,AX,1,100,0.953
1735118275.247901,808966.000,63560,2,AX,1,100,0.950
1735118275.287568,809005.667,63575,3,AX,1,100,0.952
1735118275.327235,809045.333,63575,3,AX,1,100,0.949
1735118275.366901,809085.000,63575,3,AX,1,100,0.947
1735118275.407401,809125.500,63591,2,AX,1,100,0.950
1735118275.447901,809166.000,63591,2,AX,1,100,0.952
1735118275.487568,809205.667,63608,3,AX,1,100,0.947
1735118275.527235,809245.333,63608,3,AX,1,100,0.949
1735118275.566901,809285.000,63608,3,AX,1,100,0.954
1735118275.606901,809325.000,63627,2,AX,1,100,0.943
1735118275.646901,809365.000,63627,2,AX,1,100,0.952
1735118275.687234,809405.333,63642,3,AX,1,100,0.948
1735118275.727568,809445.667,63642,3,AX,1,100,0.948
1735118275.767901,809486.000,63642,3,AX,1,100,0.956
1735118275.807401,809525.500,63658,2,AX,1,100,0.948
1735118275.846901,809565.000,63658,2,AX,1,100,0.953
1735118275.886901,809605.000,63676,3,AX,1,100,0.950
1735118275.926901,809645.000,63676,3,AX,1,100,0.944
1735118275.966901,809685.000,63676,3,AX,1,100,0.945
1735118276.002901,809721.000,63692,3,AX,1,100,0.952
1735118276.038901,809757.000,63692,3,AX,1,100,0.948
1735118276.074901,809793.000,63692,3,AX,1,100,0.946
1735118276.114901,809833.000,63708,2,AX,1,100,0.956
1735118276.154901,809873.000,63708,2,AX,1,100,0.950
1735118276.194901,809913.000,63724,3,AX,1,100,0.946
1735118276.234901,809953.000,63724,3,AX,1,100,0.949
1735118276.274901,809993.000,63724,3,AX,1,100,0.953
1735118276.314901,810033.000,63741,2,AX,1,100,0.947
1735118276.354901,810073.000,63741,2,AX,1,100,0.950
1735118276.394901,810113.000,63757,3,AX,1,100,0.951
1735118276.434901,810153.000,63757,3,AX,1,100,0.949
1735118276.474901,810193.000,63757,3,AX,1,100,0.950
1735118276.514901,810233.000,63775,3,AX,1,100,0.948
1735118276.554901,810273.000,63775,3,AX,1,100,0.950
1735118276.594901,810313.000,63775,3,AX,1,100,0.952
1735118276.634901,810353.000,63789,2,AX,1,100,0.946
1735118276.674901,810393.000,63789,2,AX,1,100,0.949
1735118276.714901,810433.000,63806,3,AX,1,100,0.951
1735118276.754901,810473.000,63806,3,AX,1,100,0.952
1735118276.794901,810513.000,63806,3,AX,1,100,0.948
1735118276.834568,810552.667,63831,3,AX,1,100,0.948
1735118276.874235,810592.333,63831,3,AX,1,100,0.951
1735118276.913901,810632.000,63831,3,AX,1,100,0.945
1735118276.954235,810672.333,63849,3,AX,1,100,0.947
1735118276.994568,810712.667,63849,3,AX,1,100,0.950
1735118277.034901,810753.000,63849,3,AX,1,100,0.950
1735118277.074901,810793.000,63866,2,AX,1,100,0.948
1735118277.114901,810833.000,63866,2,AX,1,100,0.947
1735118277.154901,810873.000,63880,3,AX,1,100,0.952
1735118277.194901,810913.000,63880,3,AX,1,100,0.951
1735118277.234901,810953.000,63880,3,AX,1,100,0.949
1735118277.270235,810988.333,63898,3,AX,1,100,0.947
1735118277.305568,811023.667,63898,3,AX,1,100,0.945
1735118277.340901,811059.000,63898,3,AX,1,100,0.951
1735118277.380901,811099.000,63914,2,AX,1,100,0.950
1735118277.420902,811139.000,63914,2,AX,1,100,0.947
1735118277.460901,811179.000,63931,3,AX,1,100,0.948
1735118277.500901,811219.000,63931,3,AX,1,100,0.949
1735118277.540901,811259.000,63931,3,AX,1,100,0.946
1735118277.580901,811299.000,63946,2,AX,1,100,0.949
1735118277.620901,811339.000,63946,2,AX,1,100,0.944
1735118277.660902,811379.000,63963,3,AX,1,100,0.949
1735118277.700902,811419.000,63963,3,AX,1,100,0.950
1735118277.740901,811459.000,63963,3,AX,1,100,0.947
1735118277.780901,811499.000,63979,2,AX,1,100,0.948
1735118277.820901,811539.000,63979,2,AX,1,100,0.949
1735118277.860902,811579.000,63999,3,AX,1,100,0.946
1735118277.900902,811619.000,63999,3,AX,1,100,0.951
1735118277.940902,811659.000,63999,3,AX,1,100,0.952
1735118277.980402,811698.500,64014,2,AX,1,100,0.948
1735118278.019902,811738.000,64014,2,AX,1,100,0.947
1735118278.059901,811778.000,64030,3,AX,1,100,0.948
1735118278.099901,811818.000,64030,3,AX,1,100,0.949
1735118278.139902,811858.000,64030,3,AX,1,100,0.953
1735118278.180402,811898.500,64046,2,AX,1,100,0.949
1735118278.220901,811939.000,64046,2,AX,1,100,0.950
1735118278.260901,811979.000,64066,3,AX,1,100,0.953
1735118278.300902,812019.000,64066,3,AX,1,100,0.951
1735118278.340902,812059.000,64066,3,AX,1,100,0.950
1735118278.380902,812099.000,64082,3,AX,1,100,0.950
1735118278.420902,812139.000,64082,3,AX,1,100,0.950
1735118278.460901,812179.000,64082,3,AX,1,100,0.947
1735118278.493901,812212.000,64097,2,AX,1,100,0.946
1735118278.526901,812245.000,64097,2,AX,1,100,0.950
1735118278.566902,812285.000,64114,3,AX,1,100,0.953
1735118278.606902,812325.000,64114,3,AX,1,100,0.949
1735118278.646902,812365.000,64114,3,AX,1,100,0.955
1735118278.686902,812405.000,64131,3,AX,1,100,0.952
1735118278.726902,812445.000,64131,3,AX,1,100,0.948
1735118278.766902,812485.000,64131,3,AX,1,100,0.951
1735118278.806902,812525.000,64147,2,AX,1,100,0.951
1735118278.846902,812565.000,64147,2,AX,1,100,0.948
1735118278.886902,812605.000,64163,3,AX,1,100,0.944
1735118278.926902,812645.000,64163,3,AX,1,100,0.946
1735118278.966902,812685.000,64163,3,AX,1,100,0.958
1735118279.006902,812725.000,64179,2,AX,1,100,0.951
1735118279.046902,812765.000,64179,2,AX,1,100,0.950
1735118279.086902,812805.000,64196,3,AX,1,100,0.950
1735118279.126902,812845.000,64196,3,AX,1,100,0.945
1735118279.166902,812885.000,64196,3,AX,1,100,0.954
1735118279.206902,812925.000,64215,2,AX,1,100,0.948
1735118279.246902,812965.000,64215,2,AX,1,100,0.953
1735118279.286902,813005.000,64230,3,AX,1,100,0.958
1735118279.326902,813045.000,64230,3,AX,1,100,0.947
1735118279.366902,813085.000,64230,3,AX,1,100,0.950
1735118279.407402,813125.500,64246,2,AX,1,100,0.948
1735118279.447902,813166.000,64246,2,AX,1,100,0.955
1735118279.487902,813206.000,64263,3,AX,1,100,0.947
1735118279.527902,813246.000,64263,3,AX,1,100,0.945
1735118279.567902,813286.000,64263,3,AX,1,100,0.955
1735118279.603235,813321.333,64282,3,AX,1,100,0.945
1735118279.638568,813356.667,64282,3,AX,1,100,0.951
1735118279.673902,813392.000,64282,3,AX,1,100,0.946
1735118279.713902,813432.000,64297,2,AX,1,100,0.948
1735118279.753902,813472.000,64297,2,AX,1,100,0.951
1735118279.793902,813512.000,64313,3,AX,1,100,0.951
1735118279.833902,813552.000,64313,3,AX,1,100,0.948
1735118279.873902,813592.000,64313,3,AX,1,100,0.953
1735118279.913902,813632.000,64333,2,AX,1,100,0.948
1735118279.953902,813672.000,64333,2,AX,1,100,0.940
1735118279.993902,813712.000,64349,3,AX,1,100,0.953
1735118280.033902,813752.000,64349,3,AX,1,100,0.938
1735118280.073902,813792.000,64349,3,AX,1,100,0.958
1735118280.113902,813832.000,64365,2,AX,1,100,0.958
1735118280.153902,813872.000,64365,2,AX,1,100,0.928
1735118280.193902,813912.000,64381,3,AX,1,100,0.991
1735118280.233902,813952.000,64381,3,AX,1,100,0.913
1735118280.273902,813992.000,64381,3,AX,1,100,0.965
1735118280.313902,814032.000,64398,2,AX,1,100,0.980
1735118280.353902,814072.000,64398,2,AX,1,100,0.923
1735118280.393902,814112.000,64416,3,AX,1,100,0.964
1735118280.433902,814152.000,64416,3,AX,1,100,0.918
1735118280.473902,814192.000,64416,3,AX,1,100,0.985
1735118280.513902,814232.000,64434,3,AX,1,100,0.916
1735118280.553902,814272.000,64434,3,AX,1,100,0.969
1735118280.593902,814312.000,64434,3,AX,1,100,0.964
1735118280.633902,814352.000,64448,2,AX,1,100,0.943
1735118280.673902,814392.000,64448,2,AX,1,100,0.940
1735118280.713902,814432.000,64465,3,AX,1,100,0.958
1735118280.753902,814472.000,64465,3,AX,1,100,0.959
1735118280.793902,814512.000,64465,3,AX,1,100,0.976
1735118280.829235,814547.333,64483,3,AX,1,100,0.918
1735118280.864569,814582.667,64483,3,AX,1,100,0.942
1735118280.899902,814618.000,64483,3,AX,1,100,0.953
1735118280.939902,814658.000,64501,2,AX,1,100,0.960
1735118280.979902,814698.000,64501,2,AX,1,100,0.961
1735118281.019902,814738.000,64515,3,AX,1,100,0.950
1735118281.059902,814778.000,64515,3,AX,1,100,0.917
1735118281.099902,814818.000,64515,3,AX,1,100,0.946
1735118281.139902,814858.000,64532,2,AX,1,100,0.953
1735118281.179902,814898.000,64532,2,AX,1,100,0.968
1735118281.219902,814938.000,64549,3,AX,1,100,0.960
1735118281.259902,814978.000,64549,3,AX,1,100,0.956
1735118281.299902,815018.000,64549,3,AX,1,100,0.953
1735118281.339902,815058.000,64566,2,AX,1,100,0.940
1735118281.379902,815098.000,64566,2,AX,1,100,0.943
1735118281.419902,815138.000,64580,3,AX,1,100,0.949
1735118281.459902,815178.000,64580,3,AX,1,100,0.949
1735118281.499902,815218.000,64580,3,AX,1,100,0.953
1735118281.539902,815258.000,64600,2,AX,1,100,0.948
1735118281.579902,815298.000,64600,2,AX,1,100,0.937
1735118281.619902,815338.000,64616,3,AX,1,100,0.944
1735118281.659902,815378.000,64616,3,AX,1,100,0.950
1735118281.699902,815418.000,64616,3,AX,1,100,0.966
1735118281.739902,815458.000,64633,2,AX,1,100,0.950
1735118281.779902,815498.000,64633,2,AX,1,100,0.923
1735118281.819902,815538.000,64647,3,AX,1,100,0.965
1735118281.859902,815578.000,64647,3,AX,1,100,0.961
1735118281.899902,815618.000,64647,3,AX,1,100,0.948
1735118281.936652,815654.750,64672,4,AX,1,100,0.941
1735118281.973402,815691.500,64672,4,AX,1,100,0.963
1735118282.010152,815728.250,64672,4,AX,1,100,0.978
1735118282.046902,815765.000,64672,4,AX,1,100,0.925
1735118282.087235,815805.333,64688,3,AX,1,100,0.935
1735118282.127569,815845.667,64688,3,AX,1,100,0.956
1735118282.167902,815886.000,64688,3,AX,1,100,0.957
1735118282.207402,815925.500,64706,2,AX,1,100,0.934
1735118282.246902,815965.000,64706,2,AX,1,100,0.962
1735118282.286902,816005.000,64722,3,AX,1,100,0.953
1735118282.326902,816045.000,64722,3,AX,1,100,0.951
1735118282.366902,816085.000,64722,3,AX,1,100,0.954
1735118282.407402,816125.500,64739,2,AX,1,100,0.946
1735118282.447902,816166.000,64739,2,AX,1,100,0.943
1735118282.487569,816205.667,64753,3,AX,1,100,0.945
1735118282.527236,816245.333,64753,3,AX,1,100,0.925
1735118282.566902,816285.000,64753,3,AX,1,100,0.926
1735118282.606902,816325.000,64775,2,AX,1,100,1.034
1735118282.646902,816365.000,64775,2,AX,1,100,0.899
1735118282.686902,816405.000,64791,3,AX,1,100,0.970
1735118282.726902,816445.000,64791,3,AX,1,100,0.991
1735118282.766902,816485.000,64791,3,AX,1,100,0.865
1735118282.806902,816525.000,64808,2,AX,1,100,1.007
1735118282.846902,816565.000,64808,2,AX,1,100,0.934
1735118282.886902,816605.000,64823,3,AX,1,100,0.930
1735118282.926902,816645.000,64823,3,AX,1,100,0.982
1735118282.966902,816685.000,64823,3,AX,1,100,0.925
1735118283.006902,816725.000,64842,2,AX,1,100,0.966
1735118283.046902,816765.000,64842,2,AX,1,100,0.952
1735118283.086902,816805.000,64858,3,AX,1,100,0.938
1735118283.126902,816845.000,64858,3,AX,1,100,0.956
1735118283.166902,816885.000,64858,3,AX,1,100,0.950
1735118283.202236,816920.333,64876,3,AX,1,100,0.957
1735118283.237569,816955.667,64876,3,AX,1,100,0.945
1735118283.272902,816991.000,64876,3,AX,1,100,0.945
1735118283.312902,817031.000,64891,2,AX,1,100,0.943
1735118283.352902,817071.000,64891,2,AX,1,100,0.956
1735118283.392902,817111.000,64907,3,AX,1,100,0.944
1735118283.432902,817151.000,64907,3,AX,1,100,0.953
1735118283.472902,817191.000,64907,3,AX,1,100,0.950
1735118283.512902,817231.000,64924,3,AX,1,100,0.947
1735118283.552902,817271.000,64924,3,AX,1,100,0.952
1735118283.592902,817311.000,64924,3,AX,1,100,0.945
1735118283.632902,817351.000,64941,2,AX,1,100,0.958
1735118283.672902,817391.000,64941,2,AX,1,100,0.956
1735118283.712902,817431.000,64957,3,AX,1,100,0.941
1735118283.752903,817471.000,64957,3,AX,1,100,0.947
1735118283.792902,817511.000,64957,3,AX,1,100,0.960
1735118283.832902,817551.000,64974,2,AX,1,100,0.948
1735118283.872902,817591.000,64974,2,AX,1,100,0.949
1735118283.912902,817631.000,64991,3,AX,1,100,0.946
1735118283.952903,817671.000,64991,3,AX,1,100,0.950
1735118283.992903,817711.000,64991,3,AX,1,100,0.948
1735118284.032902,817751.000,65008,2,AX,1,100,0.951
1735118284.072902,817791.000,65008,2,AX,1,100,0.949
1735118284.112902,817831.000,65024,3,AX,1,100,0.947
1735118284.152902,817871.000,65024,3,AX,1,100,0.950
1735118284.192903,817911.000,65024,3,AX,1,100,0.956
1735118284.232903,817951.000,65040,2,AX,1,100,0.957
1735118284.272902,817991.000,65040,2,AX,1,100,0.947
1735118284.308903,818027.000,65056,3,AX,1,100,0.947
1735118284.344903,818063.000,65056,3,AX,1,100,0.960
1735118284.380903,818099.000,65056,3,AX,1,100,0.941
1735118284.420902,818139.000,65075,3,AX,1,100,0.952
1735118284.460902,818179.000,65075,3,AX,1,100,0.949
1735118284.500902,818219.000,65075,3,AX,1,100,0.943
1735118284.540402,818258.500,65092,2,AX,1,100,0.949
1735118284.579903,818298.000,65092,2,AX,1,100,0.951
1735118284.620236,818338.333,65107,3,AX,1,100,0.947
1735118284.660569,818378.667,65107,3,AX,1,100,0.950
1735118284.700902,818419.000,65107,3,AX,1,100,0.948
1735118284.740402,818458.500,65123,2,AX,1,100,0.949
1735118284.779902,818498.000,65123,2,AX,1,100,0.953
1735118284.820236,818538.333,65140,3,AX,1,100,0.950
1735118284.860569,818578.667,65140,3,AX,1,100,0.953
1735118284.900903,818619.000,65140,3,AX,1,100,0.948
1735118284.940903,818659.000,65157,2,AX,1,100,0.950
1735118284.980903,818699.000,65157,2,AX,1,100,0.952
1735118285.020569,818738.667,65172,3,AX,1,100,0.941
1735118285.060236,818778.333,65172,3,AX,1,100,0.943
1735118285.099903,818818.000,65172,3,AX,1,100,0.948
1735118285.140236,818858.333,65190,3,AX,1,100,0.949
1735118285.180569,818898.667,65190,3,AX,1,100,0.951
1735118285.220903,818939.000,65190,3,AX,1,100,0.949
1735118285.260403,818978.500,65208,2,AX,1,100,0.944
1735118285.299903,819018.000,65208,2,AX,1,100,0.957
1735118285.339903,819058.000,65224,3,AX,1,100,0.942
1735118285.379903,819098.000,65224,3,AX,1,100,0.945
1735118285.419903,819138.000,65224,3,AX,1,100,0.949
1735118285.459903,819178.000,65241,2,AX,1,100,0.949
1735118285.499903,819218.000,65241,2,AX,1,100,0.951
1735118285.535236,819253.333,65256,3,AX,1,100,0.948
1735118285.570569,819288.667,65256,3,AX,1,100,0.956
1735118285.605903,819324.000,65256,3,AX,1,100,0.956
1735118285.646236,819364.333,65273,3,AX,1,100,0.944
1735118285.686569,819404.667,65273,3,AX,1,100,0.950
1735118285.726903,819445.000,65273,3,AX,1,100,0.950
1735118285.766403,819484.500,65289,2,AX,1,100,0.946
1735118285.805903,819524.000,65289,2,AX,1,100,0.946
1735118285.845903,819564.000,65307,3,AX,1,100,0.950
1735118285.885903,819604.000,65307,3,AX,1,100,0.949
1735118285.925903,819644.000,65307,3,AX,1,100,0.950
1735118285.965903,819684.000,65321,2,AX,1,100,0.953
1735118286.005903,819724.000,65321,2,AX,1,100,0.946
1735118286.045903,819764.000,65338,3,AX,1,100,0.944
1735118286.085903,819804.000,65338,3,AX,1,100,0.954
1735118286.125903,819844.000,65338,3,AX,1,100,0.947
1735118286.165903,819884.000,65356,2,AX,1,100,0.944
1735118286.205903,819924.000,65356,2,AX,1,100,0.951
1735118286.246236,819964.333,65374,3,AX,1,100,0.955
1735118286.286569,820004.667,65374,3,AX,1,100,0.952
1735118286.326903,820045.000,65374,3,AX,1,100,0.947
1735118286.366403,820084.500,65388,2,AX,1,100,0.950
1735118286.405903,820124.000,65388,2,AX,1,100,0.950
1735118286.445903,820164.000,65405,3,AX,1,100,0.947
1735118286.485903,820204.000,65405,3,AX,1,100,0.950
1735118286.525903,820244.000,65405,3,AX,1,100,0.946
1735118286.565903,820284.000,65422,3,AX,1,100,0.949
1735118286.605903,820324.000,65422,3,AX,1,100,0.947
1735118286.645903,820364.000,65422,3,AX,1,100,0.952
1735118286.685903,820404.000,65439,2,AX,1,100,0.950
1735118286.725903,820444.000,65439,2,AX,1,100,0.945
1735118286.761569,820479.667,65453,3,AX,1,100,0.943
1735118286.797236,820515.333,65453,3,AX,1,100,0.954
1735118286.832903,820551.000,65453,3,AX,1,100,0.948
1735118286.873236,820591.333,65471,3,AX,1,100,0.949
1735118286.913569,820631.667,65471,3,AX,1,100,0.948
1735118286.953903,820672.000,65471,3,AX,1,100,0.947
1735118286.993903,820712.000,65489,2,AX,1,100,0.951
1735118287.033903,820752.000,65489,2,AX,1,100,0.954
1735118287.073653,820791.750,65511,4,AX,1,100,0.957
1735118287.113403,820831.500,65511,4,AX,1,100,0.947
1735118287.153153,820871.250,65511,4,AX,1,100,0.944
1735118287.192903,820911.000,65511,4,AX,1,100,0.947
1735118287.233403,820951.500,65528,2,AX,1,100,0.955
1735118287.273903,820992.000,65528,2,AX,1,100,0.951
1735118287.313903,821032.000,9,3,AX,1,100,0.946
1735118287.353903,821072.000,9,3,AX,1,100,0.953
1735118287.393903,821112.000,9,3,AX,1,100,0.948
1735118287.433903,821152.000,23,2,AX,1,100,0.946
1735118287.473903,821192.000,23,2,AX,1,100,0.951
1735118287.513903,821232.000,41,3,AX,1,100,0.949
1735118287.553903,821272.000,41,3,AX,1,100,0.946
1735118287.593903,821312.000,41,3,AX,1,100,0.951
1735118287.633903,821352.000,59,2,AX,1,100,0.952
1735118287.673903,821392.000,59,2,AX,1,100,0.946
1735118287.713903,821432.000,76,3,AX,1,100,0.953
1735118287.753903,821472.000,76,3,AX,1,100,0.949
1735118287.793903,821512.000,76,3,AX,1,100,0.945
1735118287.833903,821552.000,90,2,AX,1,100,0.951
1735118287.873903,821592.000,90,2,AX,1,100,0.948
1735118287.909236,821627.333,108,3,AX,1,100,0.952
1735118287.944570,821662.667,108,3,AX,1,100,0.950
1735118287.979903,821698.000,108,3,AX,1,100,0.952
1735118288.019570,821737.667,124,3,AX,1,100,0.944
1735118288.059237,821777.333,124,3,AX,1,100,0.948
1735118288.098903,821817.000,124,3,AX,1,100,0.954
1735118288.139403,821857.500,141,2,AX,1,100,0.949
1735118288.179903,821898.000,141,2,AX,1,100,0.947
1735118288.219903,821938.000,158,3,AX,1,100,0.952
1735118288.259903,821978.000,158,3,AX,1,100,0.951
1735118288.299903,822018.000,158,3,AX,1,100,0.945
1735118288.339903,822058.000,175,2,AX,1,100,0.949
1735118288.379903,822098.000,175,2,AX,1,100,0.947
1735118288.419903,822138.000,191,3,AX,1,100,0.945
1735118288.459903,822178.000,191,3,AX,1,100,0.948
1735118288.499903,822218.000,191,3,AX,1,100,0.949
1735118288.539903,822258.000,209,2,AX,1,100,0.947
1735118288.579903,822298.000,209,2,AX,1,100,0.950
1735118288.619570,822337.667,224,3,AX,1,100,0.946
1735118288.659236,822377.333,224,3,AX,1,100,0.948
1735118288.698903,822417.000,224,3,AX,1,100,0.953
1735118288.739237,822457.333,240,3,AX,1,100,0.953
1735118288.779570,822497.667,240,3,AX,1,100,0.948
1735118288.819903,822538.000,240,3,AX,1,100,0.943
1735118288.859903,822578.000,256,2,AX,1,100,0.947
1735118288.899903,822618.000,256,2,AX,1,100,0.951
1735118288.939903,822658.000,274,3,AX,1,100,0.946
1735118288.979903,822698.000,274,3,AX,1,100,0.951
1735118289.019903,822738.000,274,3,AX,1,100,0.946
1735118289.059403,822777.500,289,2,AX,1,100,0.952
1735118289.098903,822817.000,289,2,AX,1,100,0.955
1735118289.134570,822852.667,305,3,AX,1,100,0.948
1735118289.170237,822888.333,305,3,AX,1,100,0.955
1735118289.205903,822924.000,305,3,AX,1,100,0.951
1735118289.245903,822964.000,324,3,AX,1,100,0.948
1735118289.285903,823004.000,324,3,AX,1,100,0.955
1735118289.325903,823044.000,324,3,AX,1,100,0.947
1735118289.365903,823084.000,341,2,AX,1,100,0.949
1735118289.405903,823124.000,341,2,AX,1,100,0.954
1735118289.445903,823164.000,359,3,AX,1,100,0.950
1735118289.485903,823204.000,359,3,AX,1,100,0.950
1735118289.525903,823244.000,359,3,AX,1,100,0.949
1735118289.565903,823284.000,375,2,AX,1,100,0.950
1735118289.605903,823324.000,375,2,AX,1,100,0.952
1735118289.645903,823364.000,391,3,AX,1,100,0.947
1735118289.685903,823404.000,391,3,AX,1,100,0.955
1735118289.725903,823444.000,391,3,AX,1,100,0.948
1735118289.765903,823484.000,408,2,AX,1,100,0.949
1735118289.805903,823524.000,408,2,AX,1,100,0.954
1735118289.845903,823564.000,425,3,AX,1,100,0.946
1735118289.885903,823604.000,425,3,AX,1,100,0.954
1735118289.925903,823644.000,425,3,AX,1,100,0.951
1735118289.965903,823684.000,442,2,AX,1,100,0.947
1735118290.005903,823724.000,442,2,AX,1,100,0.950
1735118290.045903,823764.000,458,3,AX,1,100,0.949
1735118290.085903,823804.000,458,3,AX,1,100,0.951
1735118290.125903,823844.000,458,3,AX,1,100,0.953
1735118290.161570,823879.667,475,3,AX,1,100,0.949
1735118290.197237,823915.333,475,3,AX,1,100,0.947
1735118290.232903,823951.000,475,3,AX,1,100,0.951
1735118290.272903,823991.000,492,2,AX,1,100,0.952
1735118290.312903,824031.000,492,2,AX,1,100,0.954
1735118290.352903,824071.000,507,3,AX,1,100,0.951
1735118290.392903,824111.000,507,3,AX,1,100,0.946
1735118290.432904,824151.000,507,3,AX,1,100,0.950
1735118290.472903,824191.000,523,2,AX,1,100,0.952
1735118290.512903,824231.000,523,2,AX,1,100,0.950
1735118290.552903,824271.000,541,3,AX,1,100,0.948
1735118290.592903,824311.000,541,3,AX,1,100,0.954
1735118290.632904,824351.000,541,3,AX,1,100,0.948
1735118290.672904,824391.000,557,2,AX,1,100,0.947
1735118290.712903,824431.000,557,2,AX,1,100,0.951
1735118290.752903,824471.000,574,3,AX,1,100,0.953
1735118290.792903,824511.000,574,3,AX,1,100,0.944
1735118290.832904,824551.000,574,3,AX,1,100,0.948
1735118290.872904,824591.000,591,2,AX,1,100,0.953
1735118290.912904,824631.000,591,2,AX,1,100,0.948
1735118290.952904,824671.000,608,3,AX,1,100,0.952
1735118290.992903,824711.000,608,3,AX,1,100,0.950
1735118291.032903,824751.000,608,3,AX,1,100,0.952
1735118291.072904,824791.000,624,3,AX,1,100,0.950
1735118291.112904,824831.000,624,3,AX,1,100,0.946
1735118291.152904,824871.000,624,3,AX,1,100,0.948
1735118291.192904,824911.000,642,2,AX,1,100,0.953
1735118291.232903,824951.000,642,2,AX,1,100,0.948
1735118291.272570,824990.667,658,3,AX,1,100,0.952
1735118291.312237,825030.333,658,3,AX,1,100,0.947
1735118291.351904,825070.000,658,3,AX,1,100,0.947
1735118291.391904,825110.000,675,2,AX,1,100,0.950
1735118291.431904,825150.000,675,2,AX,1,100,0.952
1735118291.467570,825185.667,691,3,AX,1,100,0.949
1735118291.503237,825221.333,691,3,AX,1,100,0.951
1735118291.538904,825257.000,691,3,AX,1,100,0.951
1735118291.578904,825297.000,709,3,AX,1,100,0.951
1735118291.618904,825337.000,709,3,AX,1,100,0.952
1735118291.658904,825377.000,709,3,AX,1,100,0.950
1735118291.698904,825417.000,723,2,AX,1,100,0.946
1735118291.738904,825457.000,723,2,AX,1,100,0.955
1735118291.778904,825497.000,742,3,AX,1,100,0.949
1735118291.818904,825537.000,742,3,AX,1,100,0.952
1735118291.858904,825577.000,742,3,AX,1,100,0.955
1735118291.898904,825617.000,759,2,AX,1,100,0.947
1735118291.938904,825657.000,759,2,AX,1,100,0.948
1735118291.978904,825697.000,778,3,AX,1,100,0.948
1735118292.018904,825737.000,778,3,AX,1,100,0.951
1735118292.058904,825777.000,778,3,AX,1,100,0.952
1735118292.098904,825817.000,792,2,AX,1,100,0.948
1735118292.138904,825857.000,792,2,AX,1,100,0.945
1735118292.178904,825897.000,815,3,AX,1,100,0.952
1735118292.218904,825937.000,815,3,AX,1,100,0.951
1735118292.258904,825977.000,815,3,AX,1,100,0.948
1735118292.298904,826017.000,831,2,AX,1,100,0.950
1735118292.338904,826057.000,831,2,AX,1,100,0.949
1735118292.378904,826097.000,848,3,AX,1,100,0.950
1735118292.418904,826137.000,848,3,AX,1,100,0.952
1735118292.458904,826177.000,848,3,AX,1,100,0.948
1735118292.498904,826217.000,864,2,AX,1,100,0.951
1735118292.538904,826257.000,864,2,AX,1,100,0.952
1735118292.574570,826292.667,882,3,AX,1,100,0.949
1735118292.610237,826328.333,882,3,AX,1,100,0.949
1735118292.645904,826364.000,882,3,AX,1,100,0.953
1735118292.685904,826404.000,898,3,AX,1,100,0.953
1735118292.725904,826444.000,898,3,AX,1,100,0.948
1735118292.765904,826484.000,898,3,AX,1,100,0.952
1735118292.805904,826524.000,915,2,AX,1,100,0.951
1735118292.845904,826564.000,915,2,AX,1,100,0.944
1735118292.885904,826604.000,930,3,AX,1,100,0.948
1735118292.925904,826644.000,930,3,AX,1,100,0.948
1735118292.965904,826684.000,930,3,AX,1,100,0.955
1735118293.005904,826724.000,947,3,AX,1,100,0.948
1735118293.045904,826764.000,947,3,AX,1,100,0.947
1735118293.085904,826804.000,947,3,AX,1,100,0.951
1735118293.125904,826844.000,965,2,AX,1,100,0.950
1735118293.165904,826884.000,965,2,AX,1,100,0.948
1735118293.205904,826924.000,983,3,AX,1,100,0.955
1735118293.245904,826964.000,983,3,AX,1,100,0.947
1735118293.285904,827004.000,983,3,AX,1,100,0.945
1735118293.325904,827044.000,998,2,AX,1,100,0.950
1735118293.365904,827084.000,998,2,AX,1,100,0.948
1735118293.405904,827124.000,1014,3,AX,1,100,0.950
1735118293.445904,827164.000,1014,3,AX,1,100,0.950
1735118293.485904,827204.000,1014,3,AX,1,100,0.953
1735118293.525904,827244.000,1031,2,AX,1,100,0.948
1735118293.565904,827284.000,1031,2,AX,1,100,0.949
