LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1735118499.091936,1032810,34649,1,BI,1,100,640
1735118499.692936,1033411,34748,1,BI,1,100,600
1735118501.185936,1034904,34997,1,BI,1,100,1480
1735118501.984936,1035703,35138,1,BI,1,100,800
1735118502.984936,1036703,35286,1,BI,1,100,1000
1735118503.904937,1037623,35436,1,BI,1,100,920
1735118504.957937,1038676,35619,1,BI,1,100,1040
1735118505.398937,1039117,35686,1,BI,1,100,440
1735118506.837937,1040556,35917,1,BI,1,100,1440
1735118507.237937,1040956,35991,1,BI,1,100,400
