LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735118243.837896,777556,58507,1,HR,1,100,92
1735118244.597896,778316,58622,1,HR,1,100,89
1735118245.517896,779236,58772,1,HR,1,100,84
1735118246.517897,780236,58928,1,HR,1,100,79
1735118247.170897,780889,59048,1,HR,1,100,82
1735118248.090897,781809,59197,1,HR,1,100,78
1735118248.530897,782249,59264,1,HR,1,100,91
1735118249.170897,782889,59364,1,HR,1,100,92
1735118250.503897,784222,59531,1,HR,1,100,81
1735118251.023897,784742,59615,1,HR,1,100,89
1735118251.623897,785342,59706,1,HR,1,100,91
1735118252.503898,786222,59856,1,HR,1,100,86
1735118252.863898,786582,59924,1,HR,1,100,104
1735118253.423898,787142,60007,1,HR,1,100,105
1735118253.943898,787662,60091,1,HR,1,100,107
1735118254.636898,788355,60206,1,HR,1,100,103
1735118255.316898,789035,60325,1,HR,1,100,100
1735118255.836898,789555,60408,1,HR,1,100,103
1735118256.516898,790235,60514,1,HR,1,100,100
1735118258.369899,792088,60812,1,HR,1,100,85
1735118259.049899,792768,60930,1,HR,1,100,86
1735118259.609899,793328,61029,1,HR,1,100,90
1735118260.769899,794488,61210,1,HR,1,100,82
1735118261.382899,795101,61310,1,HR,1,100,86
1735118261.982899,795701,61401,1,HR,1,100,89
1735118262.702899,796421,61521,1,HR,1,100,88
1735118264.382899,798101,61801,1,HR,1,100,76
1735118264.902900,798621,61882,1,HR,1,100,85
1735118265.755900,799474,62016,1,HR,1,100,82
1735118267.155900,800874,62253,1,HR,1,100,73
1735118267.834900,801553,62352,1,HR,1,100,77
1735118268.435900,802154,62453,1,HR,1,100,82
1735118270.008900,803727,62704,1,HR,1,100,72
1735118270.368900,804087,62771,1,HR,1,100,93
1735118271.607901,805326,62968,1,HR,1,100,83
1735118272.261901,805980,63076,1,HR,1,100,86
1735118273.701901,807420,63306,1,HR,1,100,76
1735118275.620901,809339,63618,1,HR,1,100,66
1735118276.913901,810632,63822,1,HR,1,100,62
1735118277.914901,811633,63990,1,HR,1,100,61
1735118278.354902,812073,64057,1,HR,1,100,78
1735118279.233902,812952,64206,1,HR,1,100,76
1735118279.647902,813366,64273,1,HR,1,100,92
1735118280.407902,814126,64408,1,HR,1,100,89
1735118280.847902,814566,64475,1,HR,1,100,100
1735118281.566902,815285,64591,1,HR,1,100,96
1735118282.087902,815806,64682,1,HR,1,100,100
1735118282.646902,816365,64764,1,HR,1,100,102
1735118283.006902,816725,64834,1,HR,1,100,116
1735118283.900903,817619,64968,1,HR,1,100,106
1735118284.500902,818219,65067,1,HR,1,100,104
1735118285.180903,818899,65182,1,HR,1,100,101
1735118286.179903,819898,65348,1,HR,1,100,92
1735118287.673903,821392,51,1,HR,1,100,80
1735118288.232903,821951,151,1,HR,1,100,86
1735118289.512903,823231,351,1,HR,1,100,78
1735118290.032903,823751,436,1,HR,1,100,86
1735118290.846904,824565,568,1,HR,1,100,84
1735118291.166903,824885,635,1,HR,1,100,107
1735118291.765904,825484,734,1,HR,1,100,105
1735118292.485904,826204,858,1,HR,1,100,100
1735118293.085904,826804,957,1,HR,1,100,100
1735118295.098904,828817,1271,1,HR,1,100,85
1735118295.818904,829537,1386,1,HR,1,100,84
1735118296.258904,829977,1470,1,HR,1,100,96
1735118296.978904,830697,1588,1,HR,1,100,93
1735118298.232905,831951,1790,1,HR,1,100,83
1735118298.991905,832710,1923,1,HR,1,100,82
1735118299.431905,833150,1991,1,HR,1,100,94
1735118300.351905,834070,2140,1,HR,1,100,88
1735118301.711905,835430,2356,1,HR,1,100,78
1735118302.364905,836083,2481,1,HR,1,100,82
1735118304.164906,837883,2760,1,HR,1,100,71
1735118304.804906,838523,2859,1,HR,1,100,76
1735118306.897906,840616,3204,1,HR,1,100,65
1735118308.657906,842376,3490,1,HR,1,100,59
1735118309.257906,842976,3591,1,HR,1,100,68
1735118309.750906,843469,3676,1,HR,1,100,80
1735118311.310907,845029,3939,1,HR,1,100,71
1735118312.350907,846069,4107,1,HR,1,100,68
1735118313.243907,846962,4258,1,HR,1,100,68
1735118313.803907,847522,4343,1,HR,1,100,77
1735118314.683907,848402,4494,1,HR,1,100,75
1735118315.564907,849283,4626,1,HR,1,100,73
1735118316.483907,850202,4776,1,HR,1,100,72
1735118318.056908,851775,5046,1,HR,1,100,64
1735118318.696908,852415,5147,1,HR,1,100,71
1735118319.696908,853415,5311,1,HR,1,100,68
1735118320.549908,854268,5459,1,HR,1,100,69
1735118321.349908,855068,5578,1,HR,1,100,70
1735118322.189908,855908,5726,1,HR,1,100,71
1735118323.109909,856828,5881,1,HR,1,100,69
1735118323.989909,857708,6013,1,HR,1,100,69
1735118325.162909,858881,6213,1,HR,1,100,65
1735118326.682909,860401,6459,1,HR,1,100,60
1735118327.082909,860801,6528,1,HR,1,100,80
1735118327.802909,861521,6644,1,HR,1,100,80
1735118328.375909,862094,6733,1,HR,1,100,86
1735118328.895909,862614,6835,1,HR,1,100,93
1735118329.255909,862974,6886,1,HR,1,100,109
1735118330.375910,864094,7067,1,HR,1,100,97
1735118331.255910,864974,7216,1,HR,1,100,90
1735118334.348910,868067,7716,1,HR,1,100,75
1735118335.148910,868867,7848,1,HR,1,100,75
1735118336.641911,870360,8098,1,HR,1,100,67
1735118338.121911,871840,8353,1,HR,1,100,61
1735118338.881911,872600,8470,1,HR,1,100,65
1735118339.494911,873213,8569,1,HR,1,100,73
1735118341.294911,875013,8849,1,HR,1,100,64
1735118343.347912,877066,9187,1,HR,1,100,56
1735118344.107912,877826,9319,1,HR,1,100,61
1735118345.547912,879266,9548,1,HR,1,100,57
1735118346.400912,880119,9682,1,HR,1,100,60
1735118349.840913,883559,10231,1,HR,1,100,51
1735118351.333913,885052,10480,1,HR,1,100,48
1735118351.973913,885692,10580,1,HR,1,100,59
1735118352.653913,886372,10698,1,HR,1,100,65
1735118359.679914,893398,11842,1,HR,1,100,53
1735118361.332914,895051,12107,1,HR,1,100,49
1735118362.572915,896291,12306,1,HR,1,100,49
1735118363.012915,896731,12389,1,HR,1,100,68
1735118364.052915,897771,12559,1,HR,1,100,66
1735118365.825915,899544,12855,1,HR,1,100,59
1735118366.625915,900344,12971,1,HR,1,100,62
1735118368.144916,901863,13221,1,HR,1,100,57
1735118368.958916,902677,13358,1,HR,1,100,61
1735118369.318916,903037,13426,1,HR,1,100,85
1735118374.891917,908610,14318,1,HR,1,100,68
1735118376.104917,909823,14516,1,HR,1,100,64
1735118376.824917,910543,14648,1,HR,1,100,68
1735118378.343917,912062,14881,1,HR,1,100,62
1735118379.343917,913062,15053,1,HR,1,100,62
1735118380.357917,914076,15217,1,HR,1,100,61
1735118381.357918,915076,15383,1,HR,1,100,61
1735118381.836918,915555,15467,1,HR,1,100,75
1735118383.450918,917169,15732,1,HR,1,100,67
1735118383.890918,917609,15799,1,HR,1,100,82
1735118385.009918,918728,15985,1,HR,1,100,76
1735118385.289918,919008,16036,1,HR,1,100,107
1735118385.609918,919328,16087,1,HR,1,100,125
1735118385.969918,919688,16155,1,HR,1,100,134
1735118386.649918,920368,16253,1,HR,1,100,124
1735118388.143919,921862,16504,1,HR,1,100,105
1735118389.102919,922821,16655,1,HR,1,100,96
1735118389.542919,923261,16743,1,HR,1,100,105
1735118390.716919,924435,16925,1,HR,1,100,93
1735118391.875919,925594,17122,1,HR,1,100,84
1735118392.315919,926034,17191,1,HR,1,100,96
1735118392.875919,926594,17292,1,HR,1,100,98
1735118394.035919,927754,17474,1,HR,1,100,88
1735118396.288920,930007,17823,1,HR,1,100,74
1735118397.728920,931447,18071,1,HR,1,100,67
1735118398.981920,932700,18269,1,HR,1,100,63
1735118399.541920,933260,18353,1,HR,1,100,73
1735118400.701921,934420,18558,1,HR,1,100,68
1735118402.154921,935873,18791,1,HR,1,100,62
1735118403.034921,936753,18940,1,HR,1,100,64
1735118403.554921,937273,19023,1,HR,1,100,75
1735118404.394921,938113,19157,1,HR,1,100,74
1735118405.074921,938793,19277,1,HR,1,100,77
1735118405.728921,939447,19377,1,HR,1,100,81
1735118406.647922,940366,19525,1,HR,1,100,77
1735118409.327922,943046,19973,1,HR,1,100,65
1735118409.900922,943619,20062,1,HR,1,100,75
1735118410.060922,943779,20081,1,HR,1,100,141
1735118411.340922,945059,20296,1,HR,1,100,120
1735118412.020922,945739,20415,1,HR,1,100,113
1735118413.513922,947232,20664,1,HR,1,100,97
1735118414.873923,948592,20882,1,HR,1,100,85
1735118415.393923,949112,20967,1,HR,1,100,92
1735118416.113923,949832,21086,1,HR,1,100,90
1735118416.593923,950312,21168,1,HR,1,100,98
1735118417.526923,951245,21321,1,HR,1,100,91
1735118418.246923,951965,21441,1,HR,1,100,89
1735118419.726923,953445,21689,1,HR,1,100,78
1735118420.406924,954125,21795,1,HR,1,100,80
1735118422.219924,955938,22093,1,HR,1,100,70
1735118423.019924,956738,22228,1,HR,1,100,71
1735118424.512924,958231,22476,1,HR,1,100,64
1735118425.032924,958751,22560,1,HR,1,100,76
1735118426.992925,960711,22878,1,HR,1,100,66
1735118427.592925,961311,22979,1,HR,1,100,73
1735118429.445925,963164,23277,1,HR,1,100,64
1735118430.085925,963804,23376,1,HR,1,100,71
1735118431.085925,964804,23549,1,HR,1,100,68
1735118433.058926,966777,23863,1,HR,1,100,60
1735118434.098926,967817,24045,1,HR,1,100,59
1735118435.058926,968777,24195,1,HR,1,100,60
1735118435.471926,969190,24267,1,HR,1,100,80
1735118437.511926,971230,24597,1,HR,1,100,69
1735118438.671926,972390,24795,1,HR,1,100,65
1735118439.604927,973323,24945,1,HR,1,100,65
1735118440.084927,973803,25032,1,HR,1,100,78
1735118440.724927,974443,25140,1,HR,1,100,82
1735118442.617927,976336,25459,1,HR,1,100,71
1735118443.457927,977176,25591,1,HR,1,100,71
1735118444.657928,978376,25777,1,HR,1,100,66
1735118446.390928,980109,26062,1,HR,1,100,59
1735118447.190928,980909,26197,1,HR,1,100,63
1735118448.070928,981789,26345,1,HR,1,100,64
1735118448.470928,982189,26413,1,HR,1,100,83
1735118449.310928,983029,26547,1,HR,1,100,80
1735118450.323928,984042,26711,1,HR,1,100,76
