LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1735118325.441409,859159.500,6680,2,RD,1,100,TL
1735118328.003909,861722.000,6680,2,RD,1,100,TU
1735118330.558410,864276.500,7516,2,RD,1,100,TL
1735118333.112910,866831.000,7516,2,RD,1,100,TU
1735118335.667410,869385.500,8349,2,RD,1,100,TL
1735118338.221911,871940.000,8349,2,RD,1,100,TU
1735118340.774911,874493.000,9183,2,RD,1,100,TL
1735118343.327912,877046.000,9183,2,RD,1,100,TU
1735118345.881912,879600.000,10014,2,RD,1,100,TL
1735118348.435912,882154.000,10014,2,RD,1,100,TU
1735118350.999413,884717.500,10847,2,RD,1,100,TL
1735118353.562913,887281.000,10847,2,RD,1,100,TU
1735118356.116414,889834.500,11675,2,RD,1,100,TL
1735118358.669914,892388.000,11675,2,RD,1,100,TU
1735118361.224414,894942.500,12507,2,RD,1,100,TL
1735118363.778915,897497.000,12507,2,RD,1,100,TU
1735118366.343915,900062.000,13354,2,RD,1,100,TL
1735118368.908916,902627.000,13354,2,RD,1,100,TU
1735118371.463416,905181.500,14184,2,RD,1,100,TL
1735118374.017916,907736.000,14184,2,RD,1,100,TU
1735118376.574917,910293.000,15015,2,RD,1,100,TL
1735118379.131917,912850.000,15015,2,RD,1,100,TU
1735118381.698418,915416.500,15866,2,RD,1,100,TL
1735118384.264918,917983.000,15866,2,RD,1,100,TU
1735118386.818918,920537.000,16707,2,RD,1,100,TL
1735118389.372919,923091.000,16707,2,RD,1,100,TU
1735118391.925419,925643.500,17542,2,RD,1,100,TL
1735118394.477920,928196.000,17542,2,RD,1,100,TU
1735118397.039420,930757.500,18374,2,RD,1,100,TL
1735118399.600920,933319.000,18374,2,RD,1,100,TU
1735118402.153421,935871.500,19208,2,RD,1,100,TL
1735118404.705921,938424.000,19208,2,RD,1,100,TU
1735118407.260921,940979.000,20041,2,RD,1,100,TL
1735118409.815922,943534.000,20041,2,RD,1,100,TU
1735118412.369422,946087.500,20878,2,RD,1,100,TL
1735118414.922923,948641.000,20878,2,RD,1,100,TU
1735118417.485923,951204.000,21740,2,RD,1,100,TL
1735118420.048923,953767.000,21740,2,RD,1,100,TU
1735118422.602424,956320.500,22578,2,RD,1,100,TL
1735118425.155924,958874.000,22578,2,RD,1,100,TU
1735118427.708925,961427.000,23412,2,RD,1,100,TL
1735118430.261925,963980.000,23412,2,RD,1,100,TU
1735118432.816926,966535.000,24246,2,RD,1,100,TL
1735118435.371926,969090.000,24246,2,RD,1,100,TU
1735118437.938926,971657.000,25101,2,RD,1,100,TL
1735118440.505927,974224.000,25101,2,RD,1,100,TU
1735118443.069427,976787.500,25943,2,RD,1,100,TL
1735118445.632928,979351.000,25943,2,RD,1,100,TU
1735118448.186928,981905.000,26779,2,RD,1,100,TL
1735118450.740928,984459.000,26779,2,RD,1,100,TU
1735118453.309429,987027.500,27638,2,RD,1,100,TL
1735118455.877929,989596.000,27638,2,RD,1,100,TU
1735118458.433929,992152.000,28480,2,RD,1,100,TL
1735118460.989930,994708.000,28480,2,RD,1,100,TU
1735118463.557430,997275.500,29331,2,RD,1,100,TL
1735118466.124931,999843.000,29331,2,RD,1,100,TU
1735118468.679431,1002397.500,30167,2,RD,1,100,TL
1735118471.233932,1004952.000,30167,2,RD,1,100,TU
1735118473.786432,1007504.500,30997,2,RD,1,100,TL
1735118476.338932,1010057.000,30997,2,RD,1,100,TU
1735118478.905433,1012623.500,31831,2,RD,1,100,TL
1735118481.471933,1015190.000,31831,2,RD,1,100,TU
1735118484.038434,1017756.500,32667,2,RD,1,100,TL
1735118486.604934,1020323.000,32667,2,RD,1,100,TU
1735118489.169434,1022887.500,33502,2,RD,1,100,TL
1735118491.733935,1025452.000,33502,2,RD,1,100,TU
1735118494.301435,1028019.500,34296,2,RD,1,100,TL
1735118496.868936,1030587.000,34296,2,RD,1,100,TU
1735118499.424436,1033142.500,35134,2,RD,1,100,TL
1735118501.979936,1035698.000,35134,2,RD,1,100,TU
1735118504.539437,1038257.500,35971,2,RD,1,100,TL
1735118507.098937,1040817.000,35971,2,RD,1,100,TU
