LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1735118225.672893,759391.000,55573,1,TH,1,100,32.988
1735118225.806893,759525.000,55589,1,TH,1,100,33.019
1735118225.939893,759658.000,55607,1,TH,1,100,33.019
1735118226.072893,759791.000,55623,1,TH,1,100,33.102
1735118226.205894,759924.000,55657,1,TH,1,100,33.102
1735118226.339894,760058.000,55674,1,TH,1,100,32.972
1735118226.472893,760191.000,55690,1,TH,1,100,32.972
1735118226.605894,760324.000,55722,1,TH,1,100,33.036
1735118226.739893,760458.000,55739,1,TH,1,100,33.036
1735118226.872894,760591.000,55755,1,TH,1,100,33.005
1735118227.005894,760724.000,55791,1,TH,1,100,33.005
1735118227.139894,760858.000,55808,1,TH,1,100,33.097
1735118227.272894,760991.000,55825,1,TH,1,100,33.097
1735118227.405894,761124.000,55856,1,TH,1,100,32.957
1735118227.539894,761258.000,55873,1,TH,1,100,32.956
1735118227.672894,761391.000,55892,1,TH,1,100,33.021
1735118227.805894,761524.000,55923,1,TH,1,100,33.021
1735118227.939894,761658.000,55941,1,TH,1,100,32.998
1735118228.072894,761791.000,55957,1,TH,1,100,32.998
1735118228.205894,761924.000,55974,1,TH,1,100,33.057
1735118228.339894,762058.000,56006,1,TH,1,100,33.057
1735118228.472894,762191.000,56022,1,TH,1,100,32.899
1735118228.605894,762324.000,56040,1,TH,1,100,32.899
1735118228.738894,762457.000,56071,1,TH,1,100,33.039
1735118228.872894,762591.000,56087,1,TH,1,100,33.040
1735118229.005894,762724.000,56105,1,TH,1,100,32.972
1735118229.139894,762858.000,56138,1,TH,1,100,32.972
1735118229.272894,762991.000,56155,1,TH,1,100,32.982
1735118229.405894,763124.000,56172,1,TH,1,100,32.982
1735118229.538894,763257.000,56204,1,TH,1,100,32.930
1735118229.672894,763391.000,56220,1,TH,1,100,32.930
1735118229.805894,763524.000,56237,1,TH,1,100,33.000
1735118229.938894,763657.000,56271,1,TH,1,100,33.000
1735118230.072894,763791.000,56287,1,TH,1,100,32.995
1735118230.205894,763924.000,56306,1,TH,1,100,32.995
1735118230.338894,764057.000,56323,1,TH,1,100,33.010
1735118230.472894,764191.000,56354,1,TH,1,100,33.010
