LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1735118210.547891,744266.000,53103,2,GZ,1,100,-0.580
1735118210.587891,744306.000,53103,2,GZ,1,100,-0.824
1735118210.627891,744346.000,53117,3,GZ,1,100,-0.427
1735118210.667891,744386.000,53117,3,GZ,1,100,-0.214
1735118210.707891,744426.000,53117,3,GZ,1,100,-0.580
1735118210.747891,744466.000,53134,2,GZ,1,100,-0.824
1735118210.787891,744506.000,53134,2,GZ,1,100,-0.610
1735118210.827558,744545.667,53152,3,GZ,1,100,-0.336
1735118210.867224,744585.333,53152,3,GZ,1,100,-0.061
1735118210.906891,744625.000,53152,3,GZ,1,100,-0.427
1735118210.946891,744665.000,53170,2,GZ,1,100,-0.580
1735118210.986891,744705.000,53170,2,GZ,1,100,-0.153
1735118211.026891,744745.000,53184,3,GZ,1,100,-0.092
1735118211.066891,744785.000,53184,3,GZ,1,100,-0.427
1735118211.106891,744825.000,53184,3,GZ,1,100,-0.519
1735118211.142558,744860.667,53201,3,GZ,1,100,-0.641
1735118211.178225,744896.333,53201,3,GZ,1,100,-0.702
1735118211.213891,744932.000,53201,3,GZ,1,100,-0.244
1735118211.253891,744972.000,53218,2,GZ,1,100,-0.031
1735118211.293891,745012.000,53218,2,GZ,1,100,-0.275
1735118211.333891,745052.000,53235,3,GZ,1,100,-0.366
1735118211.373891,745092.000,53235,3,GZ,1,100,-0.275
1735118211.413891,745132.000,53235,3,GZ,1,100,-0.061
1735118211.453891,745172.000,53250,2,GZ,1,100,-0.214
1735118211.493891,745212.000,53250,2,GZ,1,100,-0.488
1735118211.533891,745252.000,53267,3,GZ,1,100,-0.305
1735118211.573891,745292.000,53267,3,GZ,1,100,-0.153
1735118211.613891,745332.000,53267,3,GZ,1,100,0.092
1735118211.653891,745372.000,53285,2,GZ,1,100,-0.122
1735118211.693891,745412.000,53285,2,GZ,1,100,-0.336
1735118211.733891,745452.000,53302,3,GZ,1,100,-0.244
1735118211.773891,745492.000,53302,3,GZ,1,100,-0.092
1735118211.813891,745532.000,53302,3,GZ,1,100,-0.092
1735118211.853891,745572.000,53317,2,GZ,1,100,-0.336
1735118211.893891,745612.000,53317,2,GZ,1,100,-0.092
1735118211.933891,745652.000,53336,3,GZ,1,100,-0.336
1735118211.973891,745692.000,53336,3,GZ,1,100,-0.275
1735118212.013891,745732.000,53336,3,GZ,1,100,0.336
1735118212.053891,745772.000,53352,3,GZ,1,100,0.244
1735118212.093891,745812.000,53352,3,GZ,1,100,-0.092
1735118212.133891,745852.000,53352,3,GZ,1,100,-0.214
1735118212.173891,745892.000,53369,2,GZ,1,100,-0.092
1735118212.213891,745932.000,53369,2,GZ,1,100,-0.275
1735118212.249558,745967.667,53386,3,GZ,1,100,-0.549
1735118212.285225,746003.333,53386,3,GZ,1,100,-0.488
1735118212.320891,746039.000,53386,3,GZ,1,100,-0.336
1735118212.360891,746079.000,53403,2,GZ,1,100,-0.153
1735118212.400891,746119.000,53403,2,GZ,1,100,-0.122
1735118212.440891,746159.000,53419,3,GZ,1,100,-0.214
1735118212.480891,746199.000,53419,3,GZ,1,100,-0.427
1735118212.520891,746239.000,53419,3,GZ,1,100,-0.458
