LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1735116959.583116,1177896.500,59152,2,AK,1,100,58334
1735116962.146620,1180460.000,59152,2,AK,1,100,RD
1735116962.150120,1180463.500,59154,2,AK,1,100,58334
1735116962.153620,1180467.000,59154,2,AK,1,100,RD
1735116962.160120,1180473.500,59157,2,AK,1,100,59155
1735116962.166620,1180480.000,59157,2,AK,1,100,RD
1735116964.711124,1183024.500,59977,2,AK,1,100,59155
1735116967.255629,1185569.000,59977,2,AK,1,100,RD
1735116967.262629,1185576.000,59980,2,AK,1,100,59978
1735116967.269629,1185583.000,59980,2,AK,1,100,RD
1735116969.815133,1188128.500,60800,2,AK,1,100,59978
1735116972.360638,1190674.000,60800,2,AK,1,100,RD
1735116972.367638,1190681.000,60803,2,AK,1,100,60801
1735116972.374638,1190688.000,60803,2,AK,1,100,RD
1735116975.034142,1193347.500,61603,2,AK,1,100,60801
1735116977.693647,1196007.000,61603,2,AK,1,100,RD
1735116977.705647,1196019.000,61606,2,AK,1,100,61604
1735116977.717647,1196031.000,61606,2,AK,1,100,RD
1735116980.260152,1198573.500,62411,2,AK,1,100,61604
1735116982.802656,1201116.000,62411,2,AK,1,100,RD
1735116982.811156,1201124.500,62414,2,AK,1,100,62412
1735116982.819656,1201133.000,62414,2,AK,1,100,RD
1735116985.372160,1203685.500,63248,2,AK,1,100,62412
1735116987.924665,1206238.000,63248,2,AK,1,100,RD
1735116987.934165,1206247.500,63251,2,AK,1,100,63249
1735116987.943665,1206257.000,63251,2,AK,1,100,RD
1735116990.500170,1208813.500,64080,2,AK,1,100,63249
1735116993.056674,1211370.000,64080,2,AK,1,100,RD
1735116995.610678,1213924.000,64898,2,AK,1,100,64081
1735116998.164683,1216478.000,64898,2,AK,1,100,RD
1735116998.167683,1216481.000,64900,2,AK,1,100,64081
1735116998.170683,1216484.000,64900,2,AK,1,100,RD
1735117000.731687,1219045.000,195,2,AK,1,100,64901
1735117003.292692,1221606.000,195,2,AK,1,100,RD
1735117003.294192,1221607.500,197,2,AK,1,100,64901
1735117003.295692,1221609.000,197,2,AK,1,100,RD
1735117003.305692,1221619.000,200,2,AK,1,100,198
1735117003.315692,1221629.000,200,2,AK,1,100,RD
1735117005.858196,1224171.500,1030,2,AK,1,100,198
1735117008.400701,1226714.000,1030,2,AK,1,100,RD
1735117008.408701,1226722.000,1033,2,AK,1,100,1031
1735117008.416701,1226730.000,1033,2,AK,1,100,RD
1735117010.962705,1229276.000,1868,2,AK,1,100,1031
1735117013.508710,1231822.000,1868,2,AK,1,100,RD
1735117013.518210,1231831.500,1871,2,AK,1,100,1869
1735117013.527710,1231841.000,1871,2,AK,1,100,RD
1735117016.080714,1234394.000,2717,2,AK,1,100,1869
1735117018.633718,1236947.000,2717,2,AK,1,100,RD
1735117018.640719,1236954.000,2720,2,AK,1,100,2718
1735117018.647719,1236961.000,2720,2,AK,1,100,RD
1735117021.194723,1239508.000,3552,2,AK,1,100,2718
1735117023.741728,1242055.000,3552,2,AK,1,100,RD
1735117023.755228,1242068.500,3555,2,AK,1,100,3553
1735117023.768728,1242082.000,3555,2,AK,1,100,RD
1735117026.309732,1244623.000,4385,2,AK,1,100,3553
1735117028.850736,1247164.000,4385,2,AK,1,100,RD
1735117028.857736,1247171.000,4388,2,AK,1,100,4386
1735117028.864737,1247178.000,4388,2,AK,1,100,RD
1735117031.428241,1249741.500,5234,2,AK,1,100,4386
1735117033.991745,1252305.000,5234,2,AK,1,100,RD
1735117034.002745,1252316.000,5237,2,AK,1,100,5235
1735117034.013746,1252327.000,5237,2,AK,1,100,RD
1735117036.556250,1254869.500,6068,2,AK,1,100,5235
1735117039.098754,1257412.000,6068,2,AK,1,100,RD
1735117039.106254,1257419.500,6071,2,AK,1,100,6069
1735117039.113754,1257427.000,6071,2,AK,1,100,RD
1735117041.660259,1259973.500,6901,2,AK,1,100,6069
1735117044.206763,1262520.000,6901,2,AK,1,100,RD
1735117044.219263,1262532.500,6904,2,AK,1,100,6902
1735117044.231763,1262545.000,6904,2,AK,1,100,RD
1735117046.784768,1265098.000,7750,2,AK,1,100,6902
1735117049.337772,1267651.000,7750,2,AK,1,100,RD
1735117049.344772,1267658.000,7753,2,AK,1,100,7751
1735117049.351772,1267665.000,7753,2,AK,1,100,RD
1735117051.898277,1270211.500,8585,2,AK,1,100,7751
1735117054.444781,1272758.000,8585,2,AK,1,100,RD
1735117054.451781,1272765.000,8588,2,AK,1,100,8586
1735117054.458781,1272772.000,8588,2,AK,1,100,RD
1735117057.005785,1275319.000,9416,2,AK,1,100,8586
1735117059.552790,1277866.000,9416,2,AK,1,100,RD
1735117059.560290,1277873.500,9419,2,AK,1,100,9417
1735117059.567790,1277881.000,9419,2,AK,1,100,RD
1735117062.125794,1280439.000,10265,2,AK,1,100,9417
1735117064.683799,1282997.000,10265,2,AK,1,100,RD
1735117064.707299,1283020.500,10268,2,AK,1,100,10266
1735117064.730799,1283044.000,10268,2,AK,1,100,RD
1735117067.272804,1285586.000,11099,2,AK,1,100,10266
1735117069.814808,1288128.000,11099,2,AK,1,100,RD
1735117069.830308,1288143.500,11102,2,AK,1,100,11100
1735117069.845808,1288159.000,11102,2,AK,1,100,RD
1735117072.383812,1290697.000,11932,2,AK,1,100,11100
1735117074.921817,1293235.000,11932,2,AK,1,100,RD
1735117074.928817,1293242.000,11935,2,AK,1,100,11933
1735117074.935817,1293249.000,11935,2,AK,1,100,RD
1735117077.501321,1295814.500,12782,2,AK,1,100,11933
1735117080.066826,1298380.000,12782,2,AK,1,100,RD
1735117080.073826,1298387.000,12785,2,AK,1,100,12783
1735117080.080826,1298394.000,12785,2,AK,1,100,RD
1735117082.627830,1300941.000,13614,2,AK,1,100,12783
1735117085.174835,1303488.000,13614,2,AK,1,100,RD
1735117085.188335,1303501.500,13617,2,AK,1,100,13615
1735117085.201835,1303515.000,13617,2,AK,1,100,RD
1735117087.760339,1306073.500,14461,2,AK,1,100,13615
1735117090.318844,1308632.000,14461,2,AK,1,100,RD
1735117090.333344,1308646.500,14464,2,AK,1,100,14462
1735117090.347844,1308661.000,14464,2,AK,1,100,RD
1735117092.887348,1311200.500,15293,2,AK,1,100,14462
1735117095.426853,1313740.000,15293,2,AK,1,100,RD
1735117095.433853,1313747.000,15296,2,AK,1,100,15294
1735117095.440853,1313754.000,15296,2,AK,1,100,RD
1735117098.002357,1316315.500,16141,2,AK,1,100,15294
1735117100.563862,1318877.000,16141,2,AK,1,100,RD
1735117100.570862,1318884.000,16144,2,AK,1,100,16142
1735117100.577862,1318891.000,16144,2,AK,1,100,RD
1735117103.130366,1321443.500,16975,2,AK,1,100,16142
1735117105.682871,1323996.000,16975,2,AK,1,100,RD
1735117105.689371,1324002.500,16978,2,AK,1,100,16976
1735117105.695871,1324009.000,16978,2,AK,1,100,RD
1735117108.243375,1326556.500,17810,2,AK,1,100,16976
1735117110.790879,1329104.000,17810,2,AK,1,100,RD
1735117110.798879,1329112.000,17813,2,AK,1,100,17811
1735117110.806880,1329120.000,17813,2,AK,1,100,RD
1735117113.352884,1331666.000,18643,2,AK,1,100,17811
1735117115.898888,1334212.000,18643,2,AK,1,100,RD
1735117115.908888,1334222.000,18646,2,AK,1,100,18644
1735117115.918888,1334232.000,18646,2,AK,1,100,RD
1735117118.474393,1336787.500,19495,2,AK,1,100,18644
1735117121.029897,1339343.000,19495,2,AK,1,100,RD
1735117121.037897,1339351.000,19498,2,AK,1,100,19496
1735117121.045897,1339359.000,19498,2,AK,1,100,RD
1735117123.593902,1341907.000,20330,2,AK,1,100,19496
1735117126.141906,1344455.000,20330,2,AK,1,100,RD
1735117126.149906,1344463.000,20333,2,AK,1,100,20331
1735117126.157906,1344471.000,20333,2,AK,1,100,RD
1735117128.704411,1347017.500,21163,2,AK,1,100,20331
1735117131.250915,1349564.000,21163,2,AK,1,100,RD
1735117131.286415,1349599.500,21166,2,AK,1,100,21164
1735117131.321915,1349635.000,21166,2,AK,1,100,RD
1735117133.839420,1352152.500,21982,2,AK,1,100,21164
1735117136.356924,1354670.000,21982,2,AK,1,100,RD
1735117136.365424,1354678.500,21985,2,AK,1,100,21983
1735117136.373924,1354687.000,21985,2,AK,1,100,RD
1735117138.923928,1357237.000,22819,2,AK,1,100,21983
1735117141.473933,1359787.000,22819,2,AK,1,100,RD
1735117141.481433,1359794.500,22822,2,AK,1,100,22820
1735117141.488933,1359802.000,22822,2,AK,1,100,RD
1735117144.031437,1362344.500,23638,2,AK,1,100,22820
1735117146.573942,1364887.000,23638,2,AK,1,100,RD
1735117146.579442,1364892.500,23641,2,AK,1,100,23639
1735117146.584942,1364898.000,23641,2,AK,1,100,RD
1735117149.133946,1367447.000,24423,2,AK,1,100,23639
1735117151.682951,1369996.000,24423,2,AK,1,100,RD
1735117151.710951,1370024.000,24426,2,AK,1,100,24424
1735117151.738951,1370052.000,24426,2,AK,1,100,RD
