LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735116962.397620,1180711,59196,1,HR,1,100,177
1735116963.437622,1181751,59362,1,HR,1,100,150
1735116964.810625,1183124,59580,1,HR,1,100,127
1735116965.530626,1183844,59696,1,HR,1,100,117
1735116966.810628,1185124,59910,1,HR,1,100,101
1735116967.490629,1185804,60016,1,HR,1,100,99
1735116968.303631,1186617,60149,1,HR,1,100,93
1735116969.503633,1187817,60332,1,HR,1,100,84
1735116970.063634,1188377,60433,1,HR,1,100,89
1735116970.823635,1189137,60549,1,HR,1,100,87
1735116971.783637,1190097,60700,1,HR,1,100,81
1735116972.356638,1190670,60805,1,HR,1,100,87
1735116973.396640,1191710,60954,1,HR,1,100,81
1735116974.596642,1192910,61155,1,HR,1,100,74
1735116975.236643,1193550,61255,1,HR,1,100,78
1735116977.129646,1195443,61568,1,HR,1,100,68
1735116977.769647,1196083,61609,1,HR,1,100,74
1735116978.489649,1196803,61711,1,HR,1,100,76
1735116979.782651,1198096,61911,1,HR,1,100,69
1735116980.462652,1198776,62027,1,HR,1,100,74
1735116980.582652,1198896,62045,1,HR,1,100,168
1735116981.781654,1200095,62243,1,HR,1,100,142
1735116982.541656,1200855,62376,1,HR,1,100,128
1735116983.595657,1201909,62532,1,HR,1,100,112
1735116984.435659,1202749,62684,1,HR,1,100,103
1735116985.634661,1203948,62864,1,HR,1,100,91
1735116986.554663,1204868,63014,1,HR,1,100,86
1735116987.248664,1205562,63129,1,HR,1,100,86
1735116987.808665,1206122,63230,1,HR,1,100,91
1735116988.967667,1207281,63418,1,HR,1,100,82
1735116990.007669,1208321,63584,1,HR,1,100,77
1735116990.701670,1209015,63702,1,HR,1,100,79
1735116992.061672,1210375,63914,1,HR,1,100,71
1735116993.140674,1211454,64084,1,HR,1,100,68
1735116994.234676,1212548,64266,1,HR,1,100,65
1735116995.513678,1213827,64483,1,HR,1,100,61
1735116996.273679,1214587,64598,1,HR,1,100,65
1735116997.233681,1215547,64764,1,HR,1,100,65
1735116998.247683,1216561,64903,1,HR,1,100,64
1735116998.806684,1217120,65002,1,HR,1,100,73
1735117000.766687,1219080,65320,1,HR,1,100,64
1735117001.939689,1220253,65517,1,HR,1,100,61
1735117003.299692,1221613,202,1,HR,1,100,57
1735117005.392695,1223706,550,1,HR,1,100,51
1735117006.473697,1224787,718,1,HR,1,100,52
1735117007.273699,1225587,850,1,HR,1,100,57
1735117008.605701,1226919,1069,1,HR,1,100,55
1735117009.686703,1228000,1252,1,HR,1,100,55
1735117010.805705,1229119,1433,1,HR,1,100,54
1735117011.325706,1229639,1517,1,HR,1,100,68
1735117012.219707,1230533,1666,1,HR,1,100,68
1735117012.498708,1230812,1700,1,HR,1,100,101
1735117013.018709,1231332,1801,1,HR,1,100,104
1735117014.178711,1232492,1988,1,HR,1,100,92
1735117015.232713,1233546,2155,1,HR,1,100,85
1735117016.191714,1234505,2321,1,HR,1,100,80
1735117017.791717,1236105,2584,1,HR,1,100,70
1735117018.765719,1237079,2740,1,HR,1,100,69
1735117020.084721,1238398,2957,1,HR,1,100,63
1735117021.124723,1239438,3121,1,HR,1,100,62
1735117021.764724,1240078,3238,1,HR,1,100,69
1735117022.977726,1241291,3435,1,HR,1,100,65
1735117024.097728,1242411,3622,1,HR,1,100,62
1735117024.897730,1243211,3756,1,HR,1,100,65
1735117025.710731,1244024,3889,1,HR,1,100,67
1735117026.870733,1245184,4071,1,HR,1,100,64
1735117028.030735,1246344,4252,1,HR,1,100,61
1735117029.070737,1247384,4439,1,HR,1,100,60
1735117030.203739,1248517,4623,1,HR,1,100,59
1735117031.363741,1249677,4803,1,HR,1,100,57
1735117032.203742,1250517,4936,1,HR,1,100,60
1735117033.376744,1251690,5136,1,HR,1,100,59
1735117034.576746,1252890,5340,1,HR,1,100,57
1735117036.216749,1254530,5603,1,HR,1,100,52
1735117036.350749,1254664,5622,1,HR,1,100,152
1735117037.549752,1255863,5820,1,HR,1,100,129
