LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1735116839.556406,1057870.000,39269,3,PR,1,100,131576
1735116839.596406,1057910.000,39269,3,PR,1,100,131552
1735116839.636406,1057950.000,39269,3,PR,1,100,131547
1735116839.676406,1057990.000,39286,2,PR,1,100,131535
1735116839.716406,1058030.000,39286,2,PR,1,100,131538
1735116839.756406,1058070.000,39301,3,PR,1,100,131542
1735116839.796407,1058110.000,39301,3,PR,1,100,131526
1735116839.836406,1058150.000,39301,3,PR,1,100,131517
1735116839.876407,1058190.000,39317,2,PR,1,100,131511
1735116839.916407,1058230.000,39317,2,PR,1,100,131520
1735116839.956407,1058270.000,39337,3,PR,1,100,131496
1735116839.996407,1058310.000,39337,3,PR,1,100,131514
1735116840.036407,1058350.000,39337,3,PR,1,100,131506
1735116840.076407,1058390.000,39353,2,PR,1,100,131501
1735116840.116407,1058430.000,39353,2,PR,1,100,131484
1735116840.156407,1058470.000,39369,3,PR,1,100,131493
1735116840.196407,1058510.000,39369,3,PR,1,100,131486
1735116840.236407,1058550.000,39369,3,PR,1,100,131453
1735116840.276407,1058590.000,39385,3,PR,1,100,131457
1735116840.316407,1058630.000,39385,3,PR,1,100,131426
1735116840.356407,1058670.000,39385,3,PR,1,100,131393
1735116840.396408,1058710.000,39402,2,PR,1,100,131394
1735116840.436408,1058750.000,39402,2,PR,1,100,131400
1735116840.476408,1058790.000,39418,3,PR,1,100,131417
1735116840.516408,1058830.000,39418,3,PR,1,100,131385
1735116840.556408,1058870.000,39418,3,PR,1,100,131368
1735116840.596408,1058910.000,39435,2,PR,1,100,131357
1735116840.636408,1058950.000,39435,2,PR,1,100,131341
1735116840.676408,1058990.000,39450,3,PR,1,100,131351
1735116840.716408,1059030.000,39450,3,PR,1,100,131353
1735116840.756408,1059070.000,39450,3,PR,1,100,131343
1735116840.796408,1059110.000,39467,2,PR,1,100,131343
1735116840.836408,1059150.000,39467,2,PR,1,100,131350
1735116840.876408,1059190.000,39485,3,PR,1,100,131349
1735116840.916408,1059230.000,39485,3,PR,1,100,131343
1735116840.956409,1059270.000,39485,3,PR,1,100,131348
1735116840.996408,1059310.000,39503,2,PR,1,100,131343
1735116841.036409,1059350.000,39503,2,PR,1,100,131319
1735116841.082909,1059396.500,39517,2,PR,1,100,131342
1735116841.129409,1059443.000,39517,2,PR,1,100,131327
1735116841.169409,1059483.000,39534,3,PR,1,100,131320
1735116841.209409,1059523.000,39534,3,PR,1,100,131295
1735116841.249409,1059563.000,39534,3,PR,1,100,131302
1735116841.289409,1059603.000,39551,3,PR,1,100,131301
1735116841.329409,1059643.000,39551,3,PR,1,100,131279
1735116841.369409,1059683.000,39551,3,PR,1,100,131291
1735116841.409409,1059723.000,39568,2,PR,1,100,131329
1735116841.449409,1059763.000,39568,2,PR,1,100,131288
1735116841.489409,1059803.000,39582,3,PR,1,100,131287
1735116841.529409,1059843.000,39582,3,PR,1,100,131295
1735116841.569410,1059883.000,39582,3,PR,1,100,131275
1735116841.609410,1059923.000,39599,2,PR,1,100,131283
1735116841.649410,1059963.000,39599,2,PR,1,100,131286
1735116841.689410,1060003.000,39618,3,PR,1,100,131286
1735116841.729410,1060043.000,39618,3,PR,1,100,131280
1735116841.769410,1060083.000,39618,3,PR,1,100,131309
1735116841.809410,1060123.000,39635,2,PR,1,100,131308
1735116841.849410,1060163.000,39635,2,PR,1,100,131300
1735116841.889410,1060203.000,39649,3,PR,1,100,131316
1735116841.929410,1060243.000,39649,3,PR,1,100,131310
1735116841.969410,1060283.000,39649,3,PR,1,100,131325
1735116842.009410,1060323.000,39667,2,PR,1,100,131317
1735116842.049410,1060363.000,39667,2,PR,1,100,131327
1735116842.089411,1060403.000,39683,3,PR,1,100,131332
1735116842.129411,1060443.000,39683,3,PR,1,100,131309
1735116842.169411,1060483.000,39683,3,PR,1,100,131287
1735116842.209411,1060523.000,39700,2,PR,1,100,131256
1735116842.249411,1060563.000,39700,2,PR,1,100,131263
1735116842.289411,1060603.000,39716,3,PR,1,100,131282
1735116842.329411,1060643.000,39716,3,PR,1,100,131284
1735116842.369411,1060683.000,39716,3,PR,1,100,131261
1735116842.409411,1060723.000,39732,2,PR,1,100,131269
1735116842.449411,1060763.000,39732,2,PR,1,100,131276
1735116842.489411,1060803.000,39748,3,PR,1,100,131247
1735116842.529411,1060843.000,39748,3,PR,1,100,131269
1735116842.569411,1060883.000,39748,3,PR,1,100,131248
1735116842.609411,1060923.000,39766,3,PR,1,100,131225
1735116842.649411,1060963.000,39766,3,PR,1,100,131238
1735116842.689411,1061003.000,39766,3,PR,1,100,131238
1735116842.729412,1061043.000,39782,2,PR,1,100,131236
1735116842.769412,1061083.000,39782,2,PR,1,100,131241
1735116842.809412,1061123.000,39799,3,PR,1,100,131235
1735116842.849412,1061163.000,39799,3,PR,1,100,131243
1735116842.889412,1061203.000,39799,3,PR,1,100,131237
1735116842.929412,1061243.000,39815,2,PR,1,100,131246
1735116842.969412,1061283.000,39815,2,PR,1,100,131237
1735116843.009412,1061323.000,39833,3,PR,1,100,131248
1735116843.049412,1061363.000,39833,3,PR,1,100,131232
1735116843.089412,1061403.000,39833,3,PR,1,100,131243
1735116843.129412,1061443.000,39849,2,PR,1,100,131247
1735116843.169412,1061483.000,39849,2,PR,1,100,131228
1735116843.209412,1061523.000,39864,3,PR,1,100,131232
1735116843.249413,1061563.000,39864,3,PR,1,100,131786
1735116843.289412,1061603.000,39864,3,PR,1,100,131890
1735116843.329413,1061643.000,39881,2,PR,1,100,131917
1735116843.369413,1061683.000,39881,2,PR,1,100,131909
1735116843.409413,1061723.000,39898,3,PR,1,100,131913
1735116843.449413,1061763.000,39898,3,PR,1,100,131922
1735116843.489413,1061803.000,39898,3,PR,1,100,131932
1735116843.529413,1061843.000,39916,2,PR,1,100,131938
1735116843.569413,1061883.000,39916,2,PR,1,100,131935
1735116843.609413,1061923.000,39932,3,PR,1,100,131907
1735116843.649413,1061963.000,39932,3,PR,1,100,131911
1735116843.689413,1062003.000,39932,3,PR,1,100,131900
1735116843.729413,1062043.000,39948,3,PR,1,100,131909
1735116843.769413,1062083.000,39948,3,PR,1,100,131909
1735116843.809413,1062123.000,39948,3,PR,1,100,131914
1735116843.849414,1062163.000,39965,2,PR,1,100,131906
1735116843.889414,1062203.000,39965,2,PR,1,100,131913
1735116843.929414,1062243.000,39981,3,PR,1,100,131911
1735116843.969414,1062283.000,39981,3,PR,1,100,131897
1735116844.009414,1062323.000,39981,3,PR,1,100,131897
1735116844.049414,1062363.000,39997,2,PR,1,100,131911
1735116844.089414,1062403.000,39997,2,PR,1,100,131883
1735116844.129414,1062443.000,40013,3,PR,1,100,131890
1735116844.169414,1062483.000,40013,3,PR,1,100,131868
1735116844.209414,1062523.000,40013,3,PR,1,100,131879
1735116844.249414,1062563.000,40036,4,PR,1,100,131890
1735116844.289414,1062603.000,40036,4,PR,1,100,131893
1735116844.329414,1062643.000,40036,4,PR,1,100,131907
1735116844.369414,1062683.000,40036,4,PR,1,100,131883
1735116844.409415,1062723.000,40054,2,PR,1,100,131877
1735116844.449414,1062763.000,40054,2,PR,1,100,131864
1735116844.489415,1062803.000,40071,3,PR,1,100,131870
1735116844.529415,1062843.000,40071,3,PR,1,100,131855
1735116844.569415,1062883.000,40071,3,PR,1,100,131871
1735116844.609415,1062923.000,40089,2,PR,1,100,131877
1735116844.649415,1062963.000,40089,2,PR,1,100,131872
1735116844.689415,1063003.000,40105,2,PR,1,100,131878
1735116844.729415,1063043.000,40105,2,PR,1,100,131902
1735116844.773748,1063087.333,40121,3,PR,1,100,131894
1735116844.818082,1063131.667,40121,3,PR,1,100,131905
1735116844.862415,1063176.000,40121,3,PR,1,100,131885
1735116844.902415,1063216.000,40138,2,PR,1,100,131887
1735116844.942415,1063256.000,40138,2,PR,1,100,131888
1735116844.982415,1063296.000,40155,3,PR,1,100,131906
1735116845.022416,1063336.000,40155,3,PR,1,100,131907
1735116845.062416,1063376.000,40155,3,PR,1,100,131917
1735116845.102416,1063416.000,40170,2,PR,1,100,131916
1735116845.142416,1063456.000,40170,2,PR,1,100,131887
1735116845.182416,1063496.000,40186,3,PR,1,100,131876
1735116845.222416,1063536.000,40186,3,PR,1,100,131874
1735116845.262416,1063576.000,40186,3,PR,1,100,131889
1735116845.302416,1063616.000,40204,3,PR,1,100,131891
1735116845.342416,1063656.000,40204,3,PR,1,100,131868
1735116845.382416,1063696.000,40204,3,PR,1,100,131907
1735116845.422416,1063736.000,40220,2,PR,1,100,131877
1735116845.462416,1063776.000,40220,2,PR,1,100,131899
1735116845.502416,1063816.000,40236,3,PR,1,100,131891
1735116845.542417,1063856.000,40236,3,PR,1,100,131890
1735116845.582417,1063896.000,40236,3,PR,1,100,131895
1735116845.622417,1063936.000,40251,2,PR,1,100,131909
1735116845.662417,1063976.000,40251,2,PR,1,100,131921
1735116845.702417,1064016.000,40271,3,PR,1,100,131940
1735116845.742417,1064056.000,40271,3,PR,1,100,131920
1735116845.782417,1064096.000,40271,3,PR,1,100,131908
1735116845.822417,1064136.000,40287,2,PR,1,100,131918
1735116845.862417,1064176.000,40287,2,PR,1,100,131944
1735116845.902417,1064216.000,40304,3,PR,1,100,131948
1735116845.942417,1064256.000,40304,3,PR,1,100,131942
1735116845.982417,1064296.000,40304,3,PR,1,100,131923
1735116846.022417,1064336.000,40319,2,PR,1,100,131934
1735116846.062418,1064376.000,40319,2,PR,1,100,131928
1735116846.102417,1064416.000,40336,3,PR,1,100,131909
1735116846.142417,1064456.000,40336,3,PR,1,100,131920
1735116846.182418,1064496.000,40336,3,PR,1,100,131872
1735116846.222418,1064536.000,40352,2,PR,1,100,131842
1735116846.262418,1064576.000,40352,2,PR,1,100,131827
1735116846.302418,1064616.000,40372,3,PR,1,100,131830
1735116846.342418,1064656.000,40372,3,PR,1,100,131821
1735116846.382418,1064696.000,40372,3,PR,1,100,131829
1735116846.422418,1064736.000,40386,2,PR,1,100,131814
1735116846.462418,1064776.000,40386,2,PR,1,100,131832
1735116846.502418,1064816.000,40403,3,PR,1,100,131798
1735116846.542418,1064856.000,40403,3,PR,1,100,131807
1735116846.582418,1064896.000,40403,3,PR,1,100,131808
1735116846.622418,1064936.000,40420,2,PR,1,100,131800
1735116846.662418,1064976.000,40420,2,PR,1,100,131804
1735116846.702419,1065016.000,40437,3,PR,1,100,131819
1735116846.742419,1065056.000,40437,3,PR,1,100,131860
1735116846.782419,1065096.000,40437,3,PR,1,100,131862
1735116846.822419,1065136.000,40453,3,PR,1,100,131872
1735116846.862419,1065176.000,40453,3,PR,1,100,131871
1735116846.902419,1065216.000,40453,3,PR,1,100,131872
1735116846.942419,1065256.000,40470,2,PR,1,100,131891
1735116846.982419,1065296.000,40470,2,PR,1,100,131897
1735116847.022419,1065336.000,40487,3,PR,1,100,131889
1735116847.062419,1065376.000,40487,3,PR,1,100,131875
1735116847.102419,1065416.000,40487,3,PR,1,100,131873
1735116847.142419,1065456.000,40504,2,PR,1,100,131886
1735116847.182419,1065496.000,40504,2,PR,1,100,131891
1735116847.222420,1065536.000,40518,3,PR,1,100,131896
1735116847.262419,1065576.000,40518,3,PR,1,100,131920
1735116847.302420,1065616.000,40518,3,PR,1,100,131910
1735116847.342420,1065656.000,40536,2,PR,1,100,131909
1735116847.382420,1065696.000,40536,2,PR,1,100,131908
1735116847.422420,1065736.000,40552,3,PR,1,100,131914
1735116847.462420,1065776.000,40552,3,PR,1,100,131921
1735116847.502420,1065816.000,40552,3,PR,1,100,131936
1735116847.542420,1065856.000,40571,2,PR,1,100,131936
1735116847.582420,1065896.000,40571,2,PR,1,100,131949
1735116847.622420,1065936.000,40586,3,PR,1,100,131961
1735116847.662420,1065976.000,40586,3,PR,1,100,131969
1735116847.702420,1066016.000,40586,3,PR,1,100,131970
1735116847.742420,1066056.000,40603,2,PR,1,100,132017
1735116847.782420,1066096.000,40603,2,PR,1,100,131998
1735116847.822420,1066136.000,40619,3,PR,1,100,132009
1735116847.862421,1066176.000,40619,3,PR,1,100,132014
1735116847.902421,1066216.000,40619,3,PR,1,100,132022
1735116847.942421,1066256.000,40636,2,PR,1,100,132012
1735116847.982421,1066296.000,40636,2,PR,1,100,132032
1735116848.022421,1066336.000,40654,3,PR,1,100,132021
1735116848.062421,1066376.000,40654,3,PR,1,100,132001
1735116848.102421,1066416.000,40654,3,PR,1,100,131996
1735116848.142421,1066456.000,40670,2,PR,1,100,132025
1735116848.182421,1066496.000,40670,2,PR,1,100,132037
1735116848.226754,1066540.333,40686,3,PR,1,100,132039
1735116848.271088,1066584.667,40686,3,PR,1,100,132043
1735116848.315421,1066629.000,40686,3,PR,1,100,132051
1735116848.355421,1066669.000,40706,2,PR,1,100,132048
1735116848.395422,1066709.000,40706,2,PR,1,100,132082
1735116848.435421,1066749.000,40722,3,PR,1,100,132078
1735116848.475422,1066789.000,40722,3,PR,1,100,132083
1735116848.515422,1066829.000,40722,3,PR,1,100,132115
1735116848.555422,1066869.000,40737,2,PR,1,100,132114
1735116848.595422,1066909.000,40737,2,PR,1,100,132142
1735116848.635422,1066949.000,40754,3,PR,1,100,132164
1735116848.675422,1066989.000,40754,3,PR,1,100,132157
1735116848.715422,1067029.000,40754,3,PR,1,100,132172
1735116848.755422,1067069.000,40771,2,PR,1,100,132188
1735116848.795422,1067109.000,40771,2,PR,1,100,132196
1735116848.835422,1067149.000,40787,3,PR,1,100,132197
1735116848.875422,1067189.000,40787,3,PR,1,100,132191
1735116848.915422,1067229.000,40787,3,PR,1,100,132208
1735116848.955422,1067269.000,40803,3,PR,1,100,132213
1735116848.995423,1067309.000,40803,3,PR,1,100,132219
1735116849.035423,1067349.000,40803,3,PR,1,100,132202
1735116849.075423,1067389.000,40819,2,PR,1,100,132198
1735116849.115423,1067429.000,40819,2,PR,1,100,132201
1735116849.155423,1067469.000,40836,3,PR,1,100,132179
1735116849.195423,1067509.000,40836,3,PR,1,100,132202
1735116849.235423,1067549.000,40836,3,PR,1,100,132224
1735116849.275423,1067589.000,40854,2,PR,1,100,132222
1735116849.315423,1067629.000,40854,2,PR,1,100,132211
1735116849.355423,1067669.000,40877,4,PR,1,100,132217
1735116849.395423,1067709.000,40877,4,PR,1,100,132217
1735116849.435423,1067749.000,40877,4,PR,1,100,132207
1735116849.475423,1067789.000,40877,4,PR,1,100,132224
1735116849.515423,1067829.000,40893,3,PR,1,100,132229
1735116849.555423,1067869.000,40893,3,PR,1,100,132222
1735116849.595423,1067909.000,40893,3,PR,1,100,132225
1735116849.635424,1067949.000,40909,2,PR,1,100,132238
1735116849.675424,1067989.000,40909,2,PR,1,100,132266
1735116849.715424,1068029.000,40925,3,PR,1,100,132246
1735116849.755424,1068069.000,40925,3,PR,1,100,132241
1735116849.795424,1068109.000,40925,3,PR,1,100,132240
1735116849.835424,1068149.000,40942,2,PR,1,100,132232
1735116849.875424,1068189.000,40942,2,PR,1,100,132211
1735116849.915424,1068229.000,40958,3,PR,1,100,132228
1735116849.955424,1068269.000,40958,3,PR,1,100,132244
1735116849.995424,1068309.000,40958,3,PR,1,100,132242
1735116850.035424,1068349.000,40974,2,PR,1,100,132220
1735116850.075424,1068389.000,40974,2,PR,1,100,132234
1735116850.115424,1068429.000,40990,3,PR,1,100,132220
1735116850.155425,1068469.000,40990,3,PR,1,100,132174
1735116850.195425,1068509.000,40990,3,PR,1,100,132180
1735116850.235425,1068549.000,41007,2,PR,1,100,132198
1735116850.275425,1068589.000,41007,2,PR,1,100,132196
1735116850.315425,1068629.000,41028,3,PR,1,100,132190
1735116850.355425,1068669.000,41028,3,PR,1,100,132182
1735116850.395425,1068709.000,41028,3,PR,1,100,132189
1735116850.435425,1068749.000,41044,3,PR,1,100,132185
1735116850.475425,1068789.000,41044,3,PR,1,100,132178
1735116850.515425,1068829.000,41044,3,PR,1,100,132159
1735116850.555425,1068869.000,41059,2,PR,1,100,132178
1735116850.595425,1068909.000,41059,2,PR,1,100,132187
1735116850.635425,1068949.000,41077,3,PR,1,100,132162
1735116850.675426,1068989.000,41077,3,PR,1,100,132180
1735116850.715425,1069029.000,41077,3,PR,1,100,132179
1735116850.755426,1069069.000,41093,2,PR,1,100,132162
1735116850.795426,1069109.000,41093,2,PR,1,100,132177
1735116850.835426,1069149.000,41109,3,PR,1,100,132157
1735116850.875426,1069189.000,41109,3,PR,1,100,132164
1735116850.915426,1069229.000,41109,3,PR,1,100,132165
1735116850.955426,1069269.000,41125,2,PR,1,100,132163
1735116850.995426,1069309.000,41125,2,PR,1,100,132148
1735116851.035426,1069349.000,41142,3,PR,1,100,132139
1735116851.075426,1069389.000,41142,3,PR,1,100,132162
1735116851.115426,1069429.000,41142,3,PR,1,100,132135
1735116851.155426,1069469.000,41158,2,PR,1,100,132143
1735116851.195426,1069509.000,41158,2,PR,1,100,132135
1735116851.235426,1069549.000,41175,3,PR,1,100,132122
1735116851.275426,1069589.000,41175,3,PR,1,100,132105
1735116851.315427,1069629.000,41175,3,PR,1,100,132072
1735116851.354927,1069668.500,41190,2,PR,1,100,132115
1735116851.394427,1069708.000,41190,2,PR,1,100,132110
1735116851.434760,1069748.333,41207,3,PR,1,100,132085
1735116851.475094,1069788.667,41207,3,PR,1,100,132069
1735116851.515427,1069829.000,41207,3,PR,1,100,132087
1735116851.555427,1069869.000,41223,2,PR,1,100,132073
1735116851.595427,1069909.000,41223,2,PR,1,100,132069
1735116851.635427,1069949.000,41241,3,PR,1,100,132057
1735116851.675427,1069989.000,41241,3,PR,1,100,132047
1735116851.715427,1070029.000,41241,3,PR,1,100,132040
1735116851.755427,1070069.000,41257,3,PR,1,100,132048
1735116851.795427,1070109.000,41257,3,PR,1,100,132046
1735116851.835428,1070149.000,41257,3,PR,1,100,132028
1735116851.875427,1070189.000,41274,2,PR,1,100,132033
1735116851.915428,1070229.000,41274,2,PR,1,100,132019
1735116851.961928,1070275.500,41291,2,PR,1,100,132028
1735116852.008428,1070322.000,41291,2,PR,1,100,132030
1735116852.048428,1070362.000,41308,3,PR,1,100,132009
1735116852.088428,1070402.000,41308,3,PR,1,100,132019
1735116852.128428,1070442.000,41308,3,PR,1,100,131989
1735116852.168428,1070482.000,41322,2,PR,1,100,131997
1735116852.208428,1070522.000,41322,2,PR,1,100,132007
1735116852.248428,1070562.000,41339,3,PR,1,100,132012
1735116852.288428,1070602.000,41339,3,PR,1,100,132006
1735116852.328428,1070642.000,41339,3,PR,1,100,131990
1735116852.368428,1070682.000,41356,2,PR,1,100,131975
1735116852.408428,1070722.000,41356,2,PR,1,100,131968
1735116852.448429,1070762.000,41373,3,PR,1,100,131942
1735116852.488429,1070802.000,41373,3,PR,1,100,131954
1735116852.528429,1070842.000,41373,3,PR,1,100,131941
1735116852.568429,1070882.000,41387,3,PR,1,100,131928
1735116852.608429,1070922.000,41387,3,PR,1,100,131906
1735116852.648429,1070962.000,41387,3,PR,1,100,131911
1735116852.688429,1071002.000,41405,2,PR,1,100,131900
1735116852.728429,1071042.000,41405,2,PR,1,100,131901
1735116852.768429,1071082.000,41421,3,PR,1,100,131868
1735116852.808429,1071122.000,41421,3,PR,1,100,131862
1735116852.848429,1071162.000,41421,3,PR,1,100,131856
1735116852.888429,1071202.000,41438,2,PR,1,100,131858
1735116852.928429,1071242.000,41438,2,PR,1,100,131850
1735116852.968429,1071282.000,41455,3,PR,1,100,131851
1735116853.008430,1071322.000,41455,3,PR,1,100,131818
1735116853.048429,1071362.000,41455,3,PR,1,100,131818
1735116853.088430,1071402.000,41470,2,PR,1,100,131822
1735116853.128430,1071442.000,41470,2,PR,1,100,131813
1735116853.168430,1071482.000,41488,3,PR,1,100,131808
1735116853.208430,1071522.000,41488,3,PR,1,100,131814
1735116853.248430,1071562.000,41488,3,PR,1,100,131806
1735116853.288430,1071602.000,41506,2,PR,1,100,131797
1735116853.328430,1071642.000,41506,2,PR,1,100,131798
1735116853.368430,1071682.000,41522,3,PR,1,100,131791
1735116853.408430,1071722.000,41522,3,PR,1,100,131777
1735116853.448430,1071762.000,41522,3,PR,1,100,131777
1735116853.488430,1071802.000,41537,2,PR,1,100,131742
1735116853.528430,1071842.000,41537,2,PR,1,100,131725
1735116853.568430,1071882.000,41553,3,PR,1,100,131726
1735116853.608431,1071922.000,41553,3,PR,1,100,131733
1735116853.648431,1071962.000,41553,3,PR,1,100,131738
1735116853.688431,1072002.000,41571,3,PR,1,100,131714
1735116853.728431,1072042.000,41571,3,PR,1,100,131723
1735116853.768431,1072082.000,41571,3,PR,1,100,131718
1735116853.808431,1072122.000,41587,2,PR,1,100,131689
1735116853.848431,1072162.000,41587,2,PR,1,100,131695
1735116853.888431,1072202.000,41602,3,PR,1,100,131714
1735116853.928431,1072242.000,41602,3,PR,1,100,131709
1735116853.968431,1072282.000,41602,3,PR,1,100,131710
1735116854.008431,1072322.000,41619,2,PR,1,100,131699
1735116854.048431,1072362.000,41619,2,PR,1,100,131713
