LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1735116839.288406,1057602.000,39220,1,EA,1,100,3.496601
1735116839.354906,1057668.500,39238,2,EA,1,100,3.501861
1735116839.421406,1057735.000,39238,2,EA,1,100,3.503630
1735116839.488406,1057802.000,39254,1,EA,1,100,3.505383
1735116839.554906,1057868.500,39271,2,EA,1,100,3.500112
1735116839.621406,1057935.000,39271,2,EA,1,100,3.501861
1735116839.688406,1058002.000,39288,1,EA,1,100,3.496601
1735116839.754906,1058068.500,39303,2,EA,1,100,3.496601
1735116839.821407,1058135.000,39303,2,EA,1,100,3.489601
1735116839.888407,1058202.000,39319,1,EA,1,100,3.486129
1735116839.954907,1058268.500,39339,2,EA,1,100,3.479170
1735116840.021407,1058335.000,39339,2,EA,1,100,3.472239
1735116840.088407,1058402.000,39355,1,EA,1,100,3.461912
1735116840.154907,1058468.500,39371,2,EA,1,100,3.458477
1735116840.221407,1058535.000,39371,2,EA,1,100,3.446518
1735116840.287907,1058601.500,39387,2,EA,1,100,3.439733
1735116840.354407,1058668.000,39387,2,EA,1,100,3.429581
1735116840.421407,1058735.000,39404,1,EA,1,100,3.422863
1735116840.487908,1058801.500,39420,2,EA,1,100,3.411149
1735116840.554408,1058868.000,39420,2,EA,1,100,3.402833
1735116840.621408,1058935.000,39437,1,EA,1,100,3.394557
1735116840.687908,1059001.500,39452,2,EA,1,100,3.386322
1735116840.754408,1059068.000,39452,2,EA,1,100,3.379755
1735116840.821408,1059135.000,39469,1,EA,1,100,3.373230
1735116840.887908,1059201.500,39487,2,EA,1,100,3.366715
1735116840.954408,1059268.000,39487,2,EA,1,100,3.361853
1735116841.021409,1059335.000,39505,1,EA,1,100,3.353775
1735116841.087909,1059401.500,39519,2,EA,1,100,3.347335
1735116841.154409,1059468.000,39519,2,EA,1,100,3.337736
1735116841.221409,1059535.000,39536,1,EA,1,100,3.334543
1735116841.287909,1059601.500,39553,2,EA,1,100,3.328192
1735116841.354409,1059668.000,39553,2,EA,1,100,3.323424
1735116841.421409,1059735.000,39570,1,EA,1,100,3.313962
1735116841.487909,1059801.500,39584,2,EA,1,100,3.307673
1735116841.554410,1059868.000,39584,2,EA,1,100,3.304553
1735116841.621410,1059935.000,39601,1,EA,1,100,3.299854
1735116841.687910,1060001.500,39620,2,EA,1,100,3.295182
