LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734243245.217761,204100.000,31179,3,PI,1,100,159375
1734243245.257761,204140.000,31179,3,PI,1,100,159378
1734243245.297762,204180.000,31179,3,PI,1,100,159413
1734243245.337762,204220.000,31196,2,PI,1,100,159433
1734243245.377763,204260.000,31196,2,PI,1,100,159415
1734243245.417763,204300.000,31211,3,PI,1,100,159476
1734243245.457763,204340.000,31211,3,PI,1,100,159485
1734243245.497764,204380.000,31211,3,PI,1,100,159246
1734243245.537764,204420.000,31227,2,PI,1,100,158920
1734243245.577765,204460.000,31227,2,PI,1,100,158722
1734243245.617765,204500.000,31245,3,PI,1,100,158748
1734243245.657766,204540.000,31245,3,PI,1,100,158915
1734243245.697766,204580.000,31245,3,PI,1,100,159039
1734243245.737767,204620.000,31261,2,PI,1,100,159100
1734243245.777767,204660.000,31261,2,PI,1,100,159144
1734243245.817768,204700.000,31278,3,PI,1,100,159094
1734243245.857768,204740.000,31278,3,PI,1,100,159056
1734243245.897768,204780.000,31278,3,PI,1,100,159092
1734243245.937769,204820.000,31294,2,PI,1,100,159149
1734243245.977770,204860.000,31294,2,PI,1,100,159208
1734243246.017770,204900.000,31312,3,PI,1,100,159290
1734243246.057770,204940.000,31312,3,PI,1,100,159403
1734243246.097771,204980.000,31312,3,PI,1,100,159386
1734243246.137771,205020.000,31328,2,PI,1,100,159069
1734243246.177772,205060.000,31328,2,PI,1,100,158643
1734243246.217772,205100.000,31344,3,PI,1,100,158475
1734243246.257773,205140.000,31344,3,PI,1,100,158522
1734243246.297773,205180.000,31344,3,PI,1,100,158584
1734243246.337774,205220.000,31360,2,PI,1,100,158760
1734243246.377774,205260.000,31360,2,PI,1,100,158858
1734243246.417775,205300.000,31379,3,PI,1,100,158906
1734243246.457775,205340.000,31379,3,PI,1,100,158962
1734243246.497776,205380.000,31379,3,PI,1,100,158986
1734243246.537776,205420.000,31395,2,PI,1,100,159030
1734243246.577776,205460.000,31395,2,PI,1,100,159108
1734243246.617777,205500.000,31412,3,PI,1,100,159175
1734243246.657777,205540.000,31412,3,PI,1,100,159248
1734243246.697778,205580.000,31412,3,PI,1,100,159347
1734243246.737778,205620.000,31427,3,PI,1,100,159457
1734243246.777779,205660.000,31427,3,PI,1,100,159418
1734243246.817779,205700.000,31427,3,PI,1,100,159109
1734243246.857780,205740.000,31444,2,PI,1,100,158727
1734243246.897780,205780.000,31444,2,PI,1,100,158611
1734243246.937781,205820.000,31461,3,PI,1,100,158677
1734243246.977781,205860.000,31461,3,PI,1,100,158810
1734243247.017781,205900.000,31461,3,PI,1,100,158922
1734243247.057782,205940.000,31478,2,PI,1,100,158999
1734243247.097782,205980.000,31478,2,PI,1,100,158996
1734243247.137783,206020.000,31494,3,PI,1,100,158981
1734243247.177783,206060.000,31494,3,PI,1,100,158978
1734243247.217784,206100.000,31494,3,PI,1,100,158970
1734243247.257784,206140.000,31511,2,PI,1,100,159000
1734243247.297785,206180.000,31511,2,PI,1,100,159063
1734243247.337785,206220.000,31528,3,PI,1,100,159088
1734243247.377786,206260.000,31528,3,PI,1,100,159181
1734243247.417786,206300.000,31528,3,PI,1,100,159263
1734243247.457787,206340.000,31545,2,PI,1,100,159338
1734243247.497787,206380.000,31545,2,PI,1,100,159385
1734243247.537787,206420.000,31559,3,PI,1,100,159164
1734243247.577788,206460.000,31559,3,PI,1,100,158793
1734243247.617789,206500.000,31559,3,PI,1,100,158607
1734243247.657789,206540.000,31582,3,PI,1,100,158652
1734243247.697789,206580.000,31582,3,PI,1,100,158769
1734243247.737790,206620.000,31582,3,PI,1,100,158849
