LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1734243244.510752,203393.000,31073,2,MY,1,100, 5
1734243244.550753,203433.000,31073,2,MY,1,100, 4
1734243244.590754,203473.000,31093,3,MY,1,100, 5
1734243244.630754,203513.000,31093,3,MY,1,100, 4
1734243244.670754,203553.000,31093,3,MY,1,100, 5
1734243244.710755,203593.000,31109,3,MY,1,100, 4
1734243244.750755,203633.000,31109,3,MY,1,100, 5
1734243244.790756,203673.000,31109,3,MY,1,100, 6
1734243244.824256,203706.500,31126,2,MY,1,100, 5
1734243244.857757,203740.000,31126,2,MY,1,100, 6
1734243244.897757,203780.000,31140,3,MY,1,100, 5
1734243244.937757,203820.000,31140,3,MY,1,100, 5
1734243244.977758,203860.000,31140,3,MY,1,100, 5
1734243245.017758,203900.000,31158,3,MY,1,100, 6
1734243245.057759,203940.000,31158,3,MY,1,100, 5
1734243245.097759,203980.000,31158,3,MY,1,100, 4
1734243245.137760,204020.000,31174,2,MY,1,100, 4
1734243245.177760,204060.000,31174,2,MY,1,100, 4
1734243245.217761,204100.000,31193,3,MY,1,100, 4
1734243245.257761,204140.000,31193,3,MY,1,100, 6
1734243245.297762,204180.000,31193,3,MY,1,100, 5
1734243245.337762,204220.000,31208,2,MY,1,100, 4
1734243245.377763,204260.000,31208,2,MY,1,100, 4
1734243245.417763,204300.000,31225,3,MY,1,100, 5
1734243245.457763,204340.000,31225,3,MY,1,100, 4
1734243245.497764,204380.000,31225,3,MY,1,100, 5
1734243245.537764,204420.000,31241,2,MY,1,100, 5
1734243245.577765,204460.000,31241,2,MY,1,100, 5
1734243245.617765,204500.000,31259,3,MY,1,100, 5
1734243245.657766,204540.000,31259,3,MY,1,100, 4
1734243245.697766,204580.000,31259,3,MY,1,100, 4
1734243245.737767,204620.000,31273,2,MY,1,100, 5
1734243245.777767,204660.000,31273,2,MY,1,100, 5
1734243245.817768,204700.000,31292,3,MY,1,100, 5
1734243245.857768,204740.000,31292,3,MY,1,100, 5
1734243245.897768,204780.000,31292,3,MY,1,100, 5
1734243245.937769,204820.000,31308,2,MY,1,100, 4
1734243245.977770,204860.000,31308,2,MY,1,100, 4
1734243246.013103,204895.333,31326,3,MY,1,100, 6
1734243246.048437,204930.667,31326,3,MY,1,100, 4
1734243246.083771,204966.000,31326,3,MY,1,100, 5
1734243246.123771,205006.000,31341,3,MY,1,100, 5
1734243246.163772,205046.000,31341,3,MY,1,100, 4
1734243246.203772,205086.000,31341,3,MY,1,100, 5
1734243246.243773,205126.000,31357,2,MY,1,100, 4
1734243246.283773,205166.000,31357,2,MY,1,100, 5
1734243246.323774,205206.000,31374,3,MY,1,100, 4
1734243246.363774,205246.000,31374,3,MY,1,100, 4
1734243246.403774,205286.000,31374,3,MY,1,100, 5
1734243246.443775,205326.000,31393,2,MY,1,100, 2
1734243246.483775,205366.000,31393,2,MY,1,100, 5
1734243246.523776,205406.000,31408,3,MY,1,100, 4
1734243246.563776,205446.000,31408,3,MY,1,100, 5
1734243246.603777,205486.000,31408,3,MY,1,100, 5
1734243246.643777,205526.000,31425,2,MY,1,100, 5
1734243246.683778,205566.000,31425,2,MY,1,100, 5
1734243246.723778,205606.000,31441,3,MY,1,100, 4
1734243246.763779,205646.000,31441,3,MY,1,100, 5
1734243246.803779,205686.000,31441,3,MY,1,100, 5
1734243246.843780,205726.000,31458,2,MY,1,100, 5
1734243246.883780,205766.000,31458,2,MY,1,100, 4
1734243246.923780,205806.000,31475,3,MY,1,100, 5
1734243246.963781,205846.000,31475,3,MY,1,100, 4
1734243247.003781,205886.000,31475,3,MY,1,100, 5
1734243247.043782,205926.000,31490,2,MY,1,100, 5
1734243247.083782,205966.000,31490,2,MY,1,100, 4
1734243247.123783,206006.000,31508,3,MY,1,100, 5
1734243247.163783,206046.000,31508,3,MY,1,100, 4
1734243247.203784,206086.000,31508,3,MY,1,100, 5
1734243247.239117,206121.333,31525,3,MY,1,100, 5
1734243247.274451,206156.667,31525,3,MY,1,100, 4
1734243247.309785,206192.000,31525,3,MY,1,100, 5
1734243247.349785,206232.000,31542,2,MY,1,100, 4
1734243247.389786,206272.000,31542,2,MY,1,100, 5
1734243247.429786,206312.000,31557,3,MY,1,100, 4
1734243247.469787,206352.000,31557,3,MY,1,100, 4
1734243247.509787,206392.000,31557,3,MY,1,100, 4
1734243247.549788,206432.000,31573,3,MY,1,100, 4
1734243247.589788,206472.000,31573,3,MY,1,100, 4
1734243247.629789,206512.000,31573,3,MY,1,100, 4
1734243247.669789,206552.000,31596,3,MY,1,100, 4
1734243247.709790,206592.000,31596,3,MY,1,100, 4
1734243247.749790,206632.000,31596,3,MY,1,100, 5
1734243247.790124,206672.333,31614,3,MY,1,100, 4
1734243247.830458,206712.667,31614,3,MY,1,100, 4
1734243247.870791,206753.000,31614,3,MY,1,100, 5
1734243247.910792,206793.000,31631,2,MY,1,100, 5
1734243247.950792,206833.000,31631,2,MY,1,100, 3
1734243247.990793,206873.000,31646,3,MY,1,100, 5
1734243248.030793,206913.000,31646,3,MY,1,100, 4
1734243248.070794,206953.000,31646,3,MY,1,100, 4
1734243248.110794,206993.000,31663,2,MY,1,100, 4
1734243248.150795,207033.000,31663,2,MY,1,100, 5
1734243248.190795,207073.000,31679,3,MY,1,100, 5
1734243248.230796,207113.000,31679,3,MY,1,100, 4
1734243248.270796,207153.000,31679,3,MY,1,100, 4
1734243248.310796,207193.000,31697,2,MY,1,100, 4
1734243248.350797,207233.000,31697,2,MY,1,100, 5
1734243248.386131,207268.333,31712,3,MY,1,100, 5
1734243248.421464,207303.667,31712,3,MY,1,100, 4
1734243248.456798,207339.000,31712,3,MY,1,100, 4
1734243248.496799,207379.000,31728,3,MY,1,100, 5
1734243248.536799,207419.000,31728,3,MY,1,100, 5
1734243248.576800,207459.000,31728,3,MY,1,100, 5
1734243248.616800,207499.000,31747,2,MY,1,100, 6
1734243248.656801,207539.000,31747,2,MY,1,100, 5
1734243248.696801,207579.000,31764,3,MY,1,100, 5
1734243248.736801,207619.000,31764,3,MY,1,100, 5
1734243248.776802,207659.000,31764,3,MY,1,100, 5
1734243248.816802,207699.000,31780,2,MY,1,100, 5
1734243248.856803,207739.000,31780,2,MY,1,100, 5
1734243248.896803,207779.000,31795,3,MY,1,100, 7
1734243248.936804,207819.000,31795,3,MY,1,100, 6
1734243248.976804,207859.000,31795,3,MY,1,100, 6
1734243249.016805,207899.000,31812,2,MY,1,100, 4
1734243249.056805,207939.000,31812,2,MY,1,100, 5
1734243249.096806,207979.000,31829,3,MY,1,100, 5
1734243249.136806,208019.000,31829,3,MY,1,100, 5
1734243249.176806,208059.000,31829,3,MY,1,100, 5
1734243249.216807,208099.000,31847,2,MY,1,100, 5
1734243249.256807,208139.000,31847,2,MY,1,100, 5
1734243249.296808,208179.000,31863,3,MY,1,100, 5
1734243249.336808,208219.000,31863,3,MY,1,100, 5
1734243249.376809,208259.000,31863,3,MY,1,100, 5
1734243249.416809,208299.000,31881,3,MY,1,100, 4
1734243249.456810,208339.000,31881,3,MY,1,100, 6
1734243249.496810,208379.000,31881,3,MY,1,100, 6
1734243249.536811,208419.000,31898,2,MY,1,100, 5
1734243249.576811,208459.000,31898,2,MY,1,100, 5
1734243249.612145,208494.333,31915,3,MY,1,100, 6
1734243249.647479,208529.667,31915,3,MY,1,100, 4
1734243249.682812,208565.000,31915,3,MY,1,100, 5
1734243249.723313,208605.500,31930,2,MY,1,100, 7
1734243249.763813,208646.000,31930,2,MY,1,100, 5
1734243249.803814,208686.000,31946,3,MY,1,100, 5
1734243249.843814,208726.000,31946,3,MY,1,100, 4
1734243249.883815,208766.000,31946,3,MY,1,100, 5
1734243249.923815,208806.000,31963,2,MY,1,100, 6
1734243249.963816,208846.000,31963,2,MY,1,100, 5
1734243250.003816,208886.000,31980,3,MY,1,100, 6
1734243250.043817,208926.000,31980,3,MY,1,100, 5
1734243250.083817,208966.000,31980,3,MY,1,100, 4
1734243250.123817,209006.000,31995,3,MY,1,100, 6
1734243250.163818,209046.000,31995,3,MY,1,100, 6
1734243250.203818,209086.000,31995,3,MY,1,100, 5
1734243250.243319,209125.500,32013,2,MY,1,100, 5
1734243250.282819,209165.000,32013,2,MY,1,100, 5
1734243250.323153,209205.333,32031,3,MY,1,100, 6
1734243250.363487,209245.667,32031,3,MY,1,100, 3
1734243250.403821,209286.000,32031,3,MY,1,100, 4
1734243250.443321,209325.500,32047,2,MY,1,100, 5
1734243250.482822,209365.000,32047,2,MY,1,100, 5
1734243250.522822,209405.000,32063,3,MY,1,100, 6
1734243250.562823,209445.000,32063,3,MY,1,100, 5
1734243250.602823,209485.000,32063,3,MY,1,100, 6
1734243250.638823,209521.000,32079,3,MY,1,100, 4
1734243250.674824,209557.000,32079,3,MY,1,100, 5
1734243250.710824,209593.000,32079,3,MY,1,100, 4
1734243250.750825,209633.000,32096,2,MY,1,100, 3
1734243250.790825,209673.000,32096,2,MY,1,100, 5
1734243250.830826,209713.000,32112,3,MY,1,100, 5
1734243250.870826,209753.000,32112,3,MY,1,100, 5
1734243250.910826,209793.000,32112,3,MY,1,100, 5
1734243250.950827,209833.000,32132,2,MY,1,100, 4
1734243250.990828,209873.000,32132,2,MY,1,100, 5
1734243251.030828,209913.000,32146,3,MY,1,100, 6
1734243251.070828,209953.000,32146,3,MY,1,100, 5
1734243251.110829,209993.000,32146,3,MY,1,100, 4
1734243251.150829,210033.000,32163,2,MY,1,100, 5
1734243251.190830,210073.000,32163,2,MY,1,100, 5
1734243251.230830,210113.000,32179,3,MY,1,100, 5
1734243251.270831,210153.000,32179,3,MY,1,100, 5
1734243251.310831,210193.000,32179,3,MY,1,100, 5
1734243251.350332,210232.500,32197,2,MY,1,100, 4
1734243251.389832,210272.000,32197,2,MY,1,100, 5
1734243251.429832,210312.000,32211,3,MY,1,100, 5
1734243251.469833,210352.000,32211,3,MY,1,100, 5
1734243251.509834,210392.000,32211,3,MY,1,100, 5
1734243251.549834,210432.000,32228,2,MY,1,100, 4
1734243251.589834,210472.000,32228,2,MY,1,100, 5
1734243251.629835,210512.000,32245,3,MY,1,100, 5
1734243251.669835,210552.000,32245,3,MY,1,100, 4
1734243251.709836,210592.000,32245,3,MY,1,100, 5
1734243251.749836,210632.000,32264,3,MY,1,100, 5
1734243251.789837,210672.000,32264,3,MY,1,100, 5
1734243251.829837,210712.000,32264,3,MY,1,100, 4
1734243251.869838,210752.000,32278,2,MY,1,100, 5
1734243251.909838,210792.000,32278,2,MY,1,100, 5
1734243251.945505,210827.667,32296,3,MY,1,100, 4
1734243251.981172,210863.333,32296,3,MY,1,100, 5
1734243252.016839,210899.000,32296,3,MY,1,100, 6
1734243252.056840,210939.000,32312,2,MY,1,100, 5
1734243252.096840,210979.000,32312,2,MY,1,100, 4
1734243252.136841,211019.000,32329,3,MY,1,100, 5
1734243252.176841,211059.000,32329,3,MY,1,100, 4
1734243252.216842,211099.000,32329,3,MY,1,100, 4
1734243252.256842,211139.000,32343,2,MY,1,100, 4
1734243252.296843,211179.000,32343,2,MY,1,100, 4
1734243252.336843,211219.000,32361,3,MY,1,100, 4
1734243252.376843,211259.000,32361,3,MY,1,100, 4
1734243252.416844,211299.000,32361,3,MY,1,100, 5
1734243252.456844,211339.000,32377,3,MY,1,100, 4
1734243252.496845,211379.000,32377,3,MY,1,100, 4
1734243252.536845,211419.000,32377,3,MY,1,100, 4
1734243252.576846,211459.000,32394,2,MY,1,100, 5
1734243252.616846,211499.000,32394,2,MY,1,100, 2
1734243252.656847,211539.000,32411,3,MY,1,100, 5
1734243252.696847,211579.000,32411,3,MY,1,100, 4
1734243252.736848,211619.000,32411,3,MY,1,100, 4
1734243252.776848,211659.000,32433,4,MY,1,100, 4
1734243252.816849,211699.000,32433,4,MY,1,100, 5
1734243252.856849,211739.000,32433,4,MY,1,100, 4
1734243252.896849,211779.000,32433,4,MY,1,100, 4
1734243252.936850,211819.000,32448,2,MY,1,100, 4
1734243252.976851,211859.000,32448,2,MY,1,100, 4
1734243253.012517,211894.667,32467,3,MY,1,100, 3
1734243253.048185,211930.333,32467,3,MY,1,100, 5
1734243253.083852,211966.000,32467,3,MY,1,100, 4
1734243253.123852,212006.000,32484,2,MY,1,100, 4
1734243253.163853,212046.000,32484,2,MY,1,100, 5
1734243253.203853,212086.000,32500,3,MY,1,100, 4
1734243253.243854,212126.000,32500,3,MY,1,100, 4
1734243253.283854,212166.000,32500,3,MY,1,100, 4
1734243253.323854,212206.000,32516,2,MY,1,100, 4
1734243253.363855,212246.000,32516,2,MY,1,100, 3
1734243253.403855,212286.000,32532,3,MY,1,100, 4
1734243253.443856,212326.000,32532,3,MY,1,100, 4
1734243253.483856,212366.000,32532,3,MY,1,100, 4
1734243253.523857,212406.000,32549,3,MY,1,100, 4
1734243253.563857,212446.000,32549,3,MY,1,100, 4
1734243253.603858,212486.000,32549,3,MY,1,100, 3
1734243253.643858,212526.000,32566,2,MY,1,100, 5
1734243253.683859,212566.000,32566,2,MY,1,100, 4
1734243253.723859,212606.000,32583,3,MY,1,100, 4
1734243253.763860,212646.000,32583,3,MY,1,100, 6
1734243253.803860,212686.000,32583,3,MY,1,100, 4
1734243253.843860,212726.000,32599,2,MY,1,100, 4
1734243253.883861,212766.000,32599,2,MY,1,100, 5
1734243253.923861,212806.000,32616,3,MY,1,100, 5
1734243253.963862,212846.000,32616,3,MY,1,100, 5
1734243254.003862,212886.000,32616,3,MY,1,100, 4
1734243254.043863,212926.000,32633,2,MY,1,100, 4
1734243254.083863,212966.000,32633,2,MY,1,100, 4
1734243254.123864,213006.000,32649,3,MY,1,100, 4
1734243254.163864,213046.000,32649,3,MY,1,100, 3
1734243254.203865,213086.000,32649,3,MY,1,100, 5
1734243254.239198,213121.333,32664,3,MY,1,100, 4
1734243254.274532,213156.667,32664,3,MY,1,100, 4
1734243254.309866,213192.000,32664,3,MY,1,100, 4
1734243254.349866,213232.000,32684,2,MY,1,100, 4
1734243254.389867,213272.000,32684,2,MY,1,100, 3
1734243254.429867,213312.000,32702,3,MY,1,100, 4
1734243254.469868,213352.000,32702,3,MY,1,100, 4
1734243254.509868,213392.000,32702,3,MY,1,100, 4
1734243254.549869,213432.000,32719,2,MY,1,100, 4
1734243254.589869,213472.000,32719,2,MY,1,100, 3
1734243254.629869,213512.000,32734,3,MY,1,100, 3
1734243254.669870,213552.000,32734,3,MY,1,100, 4
1734243254.709870,213592.000,32734,3,MY,1,100, 3
1734243254.749871,213632.000,32751,2,MY,1,100, 5
1734243254.789871,213672.000,32751,2,MY,1,100, 4
1734243254.829872,213712.000,32767,3,MY,1,100, 4
1734243254.869872,213752.000,32767,3,MY,1,100, 3
1734243254.909873,213792.000,32767,3,MY,1,100, 4
1734243254.949873,213832.000,32785,2,MY,1,100, 3
1734243254.989874,213872.000,32785,2,MY,1,100, 4
1734243255.029874,213912.000,32799,3,MY,1,100, 3
1734243255.069875,213952.000,32799,3,MY,1,100, 4
1734243255.109875,213992.000,32799,3,MY,1,100, 4
1734243255.149876,214032.000,32816,3,MY,1,100, 4
1734243255.189876,214072.000,32816,3,MY,1,100, 5
1734243255.229877,214112.000,32816,3,MY,1,100, 4
1734243255.269877,214152.000,32834,2,MY,1,100, 4
1734243255.309877,214192.000,32834,2,MY,1,100, 4
1734243255.345545,214227.667,32852,3,MY,1,100, 4
1734243255.381212,214263.333,32852,3,MY,1,100, 4
1734243255.416879,214299.000,32852,3,MY,1,100, 4
1734243255.456879,214339.000,32866,2,MY,1,100, 4
1734243255.496880,214379.000,32866,2,MY,1,100, 4
1734243255.536880,214419.000,32885,3,MY,1,100, 4
1734243255.576880,214459.000,32885,3,MY,1,100, 3
1734243255.616881,214499.000,32885,3,MY,1,100, 4
1734243255.656881,214539.000,32902,3,MY,1,100, 4
1734243255.696882,214579.000,32902,3,MY,1,100, 5
1734243255.736882,214619.000,32902,3,MY,1,100, 4
1734243255.776883,214659.000,32919,2,MY,1,100, 4
1734243255.816883,214699.000,32919,2,MY,1,100, 3
1734243255.856884,214739.000,32933,3,MY,1,100, 4
1734243255.896884,214779.000,32933,3,MY,1,100, 4
1734243255.936885,214819.000,32933,3,MY,1,100, 5
1734243255.976885,214859.000,32951,2,MY,1,100, 4
1734243256.016886,214899.000,32951,2,MY,1,100, 4
1734243256.056886,214939.000,32969,3,MY,1,100, 4
1734243256.096886,214979.000,32969,3,MY,1,100, 3
1734243256.136887,215019.000,32969,3,MY,1,100, 4
1734243256.176888,215059.000,32986,2,MY,1,100, 4
1734243256.216888,215099.000,32986,2,MY,1,100, 5
1734243256.256888,215139.000,33001,3,MY,1,100, 4
1734243256.296889,215179.000,33001,3,MY,1,100, 4
1734243256.336889,215219.000,33001,3,MY,1,100, 4
1734243256.376890,215259.000,33018,2,MY,1,100, 4
1734243256.416890,215299.000,33018,2,MY,1,100, 5
1734243256.456891,215339.000,33034,3,MY,1,100, 4
1734243256.496891,215379.000,33034,3,MY,1,100, 4
1734243256.536891,215419.000,33034,3,MY,1,100, 4
1734243256.572225,215454.333,33051,3,MY,1,100, 4
1734243256.607559,215489.667,33051,3,MY,1,100, 3
1734243256.642893,215525.000,33051,3,MY,1,100, 4
1734243256.682893,215565.000,33068,2,MY,1,100, 3
1734243256.722894,215605.000,33068,2,MY,1,100, 4
1734243256.762894,215645.000,33085,3,MY,1,100, 4
1734243256.802895,215685.000,33085,3,MY,1,100, 3
1734243256.842895,215725.000,33085,3,MY,1,100, 4
1734243256.882895,215765.000,33101,2,MY,1,100, 4
1734243256.922896,215805.000,33101,2,MY,1,100, 4
1734243256.962897,215845.000,33119,3,MY,1,100, 4
1734243257.002897,215885.000,33119,3,MY,1,100, 4
1734243257.042897,215925.000,33119,3,MY,1,100, 3
1734243257.082898,215965.000,33135,2,MY,1,100, 5
1734243257.122898,216005.000,33135,2,MY,1,100, 5
1734243257.162899,216045.000,33150,3,MY,1,100, 5
1734243257.202899,216085.000,33150,3,MY,1,100, 4
1734243257.242900,216125.000,33150,3,MY,1,100, 4
1734243257.282900,216165.000,33167,3,MY,1,100, 3
1734243257.322901,216205.000,33167,3,MY,1,100, 5
1734243257.362901,216245.000,33167,3,MY,1,100, 4
1734243257.402902,216285.000,33184,2,MY,1,100, 4
1734243257.442902,216325.000,33184,2,MY,1,100, 4
1734243257.482903,216365.000,33202,3,MY,1,100, 4
1734243257.522903,216405.000,33202,3,MY,1,100, 5
1734243257.562903,216445.000,33202,3,MY,1,100, 4
1734243257.602904,216485.000,33217,2,MY,1,100, 4
1734243257.642904,216525.000,33217,2,MY,1,100, 4
1734243257.682905,216565.000,33234,3,MY,1,100, 4
1734243257.722905,216605.000,33234,3,MY,1,100, 4
1734243257.762906,216645.000,33234,3,MY,1,100, 5
1734243257.798239,216680.333,33251,3,MY,1,100, 4
1734243257.833573,216715.667,33251,3,MY,1,100, 4
1734243257.868907,216751.000,33251,3,MY,1,100, 4
1734243257.908907,216791.000,33272,4,MY,1,100, 3
1734243257.948908,216831.000,33272,4,MY,1,100, 4
1734243257.988908,216871.000,33272,4,MY,1,100, 4
1734243258.028909,216911.000,33272,4,MY,1,100, 4
1734243258.068909,216951.000,33288,3,MY,1,100, 4
1734243258.108910,216991.000,33288,3,MY,1,100, 3
1734243258.148910,217031.000,33288,3,MY,1,100, 4
1734243258.188911,217071.000,33307,2,MY,1,100, 4
1734243258.228911,217111.000,33307,2,MY,1,100, 4
1734243258.268912,217151.000,33324,3,MY,1,100, 4
1734243258.308912,217191.000,33324,3,MY,1,100, 3
1734243258.348912,217231.000,33324,3,MY,1,100, 5
1734243258.388913,217271.000,33339,2,MY,1,100, 5
1734243258.428913,217311.000,33339,2,MY,1,100, 4
1734243258.469247,217351.333,33355,3,MY,1,100, 4
1734243258.509581,217391.667,33355,3,MY,1,100, 2
1734243258.549915,217432.000,33355,3,MY,1,100, 4
1734243258.589915,217472.000,33372,2,MY,1,100, 4
1734243258.629916,217512.000,33372,2,MY,1,100, 4
1734243258.669916,217552.000,33389,3,MY,1,100, 3
1734243258.709917,217592.000,33389,3,MY,1,100, 3
1734243258.749917,217632.000,33389,3,MY,1,100, 4
1734243258.789918,217672.000,33404,2,MY,1,100, 4
1734243258.829918,217712.000,33404,2,MY,1,100, 4
1734243258.869919,217752.000,33422,3,MY,1,100, 3
1734243258.909919,217792.000,33422,3,MY,1,100, 4
1734243258.949919,217832.000,33422,3,MY,1,100, 5
1734243258.985253,217867.333,33440,3,MY,1,100, 5
1734243259.020587,217902.667,33440,3,MY,1,100, 4
1734243259.055921,217938.000,33440,3,MY,1,100, 4
1734243259.095921,217978.000,33456,2,MY,1,100, 5
1734243259.135922,218018.000,33456,2,MY,1,100, 4
1734243259.175922,218058.000,33471,3,MY,1,100, 4
1734243259.215923,218098.000,33471,3,MY,1,100, 5
1734243259.255923,218138.000,33471,3,MY,1,100, 4
1734243259.295923,218178.000,33488,2,MY,1,100, 4
1734243259.335924,218218.000,33488,2,MY,1,100, 3
1734243259.375924,218258.000,33507,3,MY,1,100, 4
1734243259.415925,218298.000,33507,3,MY,1,100, 4
1734243259.455925,218338.000,33507,3,MY,1,100, 5
1734243259.495926,218378.000,33525,2,MY,1,100, 3
1734243259.535926,218418.000,33525,2,MY,1,100, 4
1734243259.575927,218458.000,33540,3,MY,1,100, 4
1734243259.615927,218498.000,33540,3,MY,1,100, 4
1734243259.655928,218538.000,33540,3,MY,1,100, 3
1734243259.695928,218578.000,33557,3,MY,1,100, 4
1734243259.735929,218618.000,33557,3,MY,1,100, 4
1734243259.775929,218658.000,33557,3,MY,1,100, 3
1734243259.815929,218698.000,33574,2,MY,1,100, 4
1734243259.855930,218738.000,33574,2,MY,1,100, 4
1734243259.895930,218778.000,33590,3,MY,1,100, 4
1734243259.935931,218818.000,33590,3,MY,1,100, 4
1734243259.975931,218858.000,33590,3,MY,1,100, 4
1734243260.015932,218898.000,33607,2,MY,1,100, 3
1734243260.055932,218938.000,33607,2,MY,1,100, 4
1734243260.095933,218978.000,33622,3,MY,1,100, 4
1734243260.135933,219018.000,33622,3,MY,1,100, 4
1734243260.175934,219058.000,33622,3,MY,1,100, 4
1734243260.211267,219093.333,33641,3,MY,1,100, 4
1734243260.246601,219128.667,33641,3,MY,1,100, 4
1734243260.281935,219164.000,33641,3,MY,1,100, 4
1734243260.321935,219204.000,33658,2,MY,1,100, 4
1734243260.361936,219244.000,33658,2,MY,1,100, 4
1734243260.401936,219284.000,33675,3,MY,1,100, 4
1734243260.441937,219324.000,33675,3,MY,1,100, 5
1734243260.481937,219364.000,33675,3,MY,1,100, 4
1734243260.521938,219404.000,33689,2,MY,1,100, 3
1734243260.561938,219444.000,33689,2,MY,1,100, 3
1734243260.601938,219484.000,33707,3,MY,1,100, 4
1734243260.641939,219524.000,33707,3,MY,1,100, 3
1734243260.681939,219564.000,33707,3,MY,1,100, 4
1734243260.721940,219604.000,33723,2,MY,1,100, 4
1734243260.761940,219644.000,33723,2,MY,1,100, 3
1734243260.801941,219684.000,33740,3,MY,1,100, 4
1734243260.841941,219724.000,33740,3,MY,1,100, 4
1734243260.881942,219764.000,33740,3,MY,1,100, 4
1734243260.921942,219804.000,33756,2,MY,1,100, 4
1734243260.961943,219844.000,33756,2,MY,1,100, 4
1734243261.001943,219884.000,33774,3,MY,1,100, 4
1734243261.041944,219924.000,33774,3,MY,1,100, 4
1734243261.081944,219964.000,33774,3,MY,1,100, 3
1734243261.121945,220004.000,33790,2,MY,1,100, 4
1734243261.161945,220044.000,33790,2,MY,1,100, 4
1734243261.201946,220084.000,33807,3,MY,1,100, 4
1734243261.241946,220124.000,33807,3,MY,1,100, 3
1734243261.281946,220164.000,33807,3,MY,1,100, 4
1734243261.317947,220200.000,33822,3,MY,1,100, 4
1734243261.353947,220236.000,33822,3,MY,1,100, 4
