LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734243271.747067,230629.000,35500,1,SF,1,100,5.5982
1734243272.014071,230896.000,35549,1,SF,1,100,5.5334
1734243272.347074,231229.000,35598,1,SF,1,100,5.4694
1734243272.680078,231562.000,35648,1,SF,1,100,5.4061
1734243273.080083,231962.000,35713,1,SF,1,100,5.3436
1734243273.347086,232229.000,35755,1,SF,1,100,5.2818
1734243273.680090,232562.000,35805,1,SF,1,100,5.2207
1734243274.080094,232962.000,35872,1,SF,1,100,5.1603
1734243274.347097,233229.000,35921,1,SF,1,100,5.1006
1734243274.680101,233562.000,35971,1,SF,1,100,5.0416
1734243275.080106,233962.000,36039,1,SF,1,100,4.9833
1734243275.414110,234296.000,36091,1,SF,1,100,4.9256
1734243275.680113,234562.000,36139,1,SF,1,100,4.8686
1734243276.013117,234895.000,36188,1,SF,1,100,4.8123
1734243276.413121,235295.000,36255,1,SF,1,100,4.7566
1734243276.680125,235562.000,36307,1,SF,1,100,4.7016
1734243277.014128,235896.000,36356,1,SF,1,100,4.6472
1734243277.347132,236229.000,36404,1,SF,1,100,4.5935
1734243277.747137,236629.000,36471,1,SF,1,100,4.5403
1734243278.013140,236895.000,36524,1,SF,1,100,4.4878
1734243278.347144,237229.000,36572,1,SF,1,100,4.4359
1734243278.680147,237562.000,36630,1,SF,1,100,4.3846
1734243279.013151,237895.000,36680,1,SF,1,100,4.3339
1734243279.413156,238295.000,36747,1,SF,1,100,4.2837
1734243279.680159,238562.000,36798,1,SF,1,100,4.2342
1734243280.013163,238895.000,36847,1,SF,1,100,4.1852
1734243280.413167,239295.000,36914,1,SF,1,100,4.1368
1734243280.746171,239628.000,36964,1,SF,1,100,4.0889
1734243281.013175,239895.000,37012,1,SF,1,100,4.0416
1734243281.346178,240228.000,37063,1,SF,1,100,3.9949
1734243281.746183,240628.000,37130,1,SF,1,100,3.9486
1734243282.013186,240895.000,37180,1,SF,1,100,3.9030
1734243282.346190,241228.000,37229,1,SF,1,100,3.8578
1734243282.746195,241628.000,37296,1,SF,1,100,3.8132
1734243283.079198,241961.000,37344,1,SF,1,100,3.7691
1734243283.346201,242228.000,37397,1,SF,1,100,3.7255
1734243283.679205,242561.000,37450,1,SF,1,100,3.6824
1734243284.013209,242895.000,37501,1,SF,1,100,3.6398
1734243284.413214,243295.000,37569,1,SF,1,100,3.5977
1734243284.746218,243628.000,37620,1,SF,1,100,3.5561
1734243285.013221,243895.000,37669,1,SF,1,100,3.5149
1734243285.346225,244228.000,37719,1,SF,1,100,3.4743
1734243285.746229,244628.000,37784,1,SF,1,100,3.4341
1734243286.012232,244894.000,37837,1,SF,1,100,3.3943
1734243286.346236,245228.000,37885,1,SF,1,100,3.3551
1734243286.746241,245628.000,37952,1,SF,1,100,3.3163
1734243287.079245,245961.000,38001,1,SF,1,100,3.2779
1734243287.346248,246228.000,38053,1,SF,1,100,3.2400
1734243287.679251,246561.000,38102,1,SF,1,100,3.2025
1734243288.079256,246961.000,38167,1,SF,1,100,3.1655
1734243288.346259,247228.000,38217,1,SF,1,100,3.1288
