LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1734686318.928598,595360.000,29715,4,EM,1,100,RS
1734686318.928598,595360.000,29715,4,EM,1,100,RB
1734686318.928598,595360.000,29715,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686318.928598,595360.000,29715,4,EM,1,100,PS
1734686318.979100,595410.500,29751,4,EM,1,100,RS
1734686319.029602,595461.000,29751,4,EM,1,100,RB
1734686319.080104,595511.500,29751,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686319.130606,595562.000,29751,4,EM,1,100,PS
1734686319.181608,595613.000,29785,4,EM,1,100,RS
1734686319.232610,595664.000,29785,4,EM,1,100,RB
1734686319.283612,595715.000,29785,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686319.334614,595766.000,29785,4,EM,1,100,PS
1734686319.384866,595816.250,29817,4,EM,1,100,RS
1734686319.435117,595866.500,29817,4,EM,1,100,RB
1734686319.485369,595916.750,29817,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686319.535621,595967.000,29817,4,EM,1,100,PS
1734686319.585873,596017.250,29850,4,EM,1,100,RS
1734686319.636125,596067.500,29850,4,EM,1,100,RB
1734686319.686377,596117.750,29850,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686319.736629,596168.000,29850,4,EM,1,100,PS
1734686319.789381,596220.750,29882,4,EM,1,100,RS
1734686319.842133,596273.500,29882,4,EM,1,100,RB
1734686319.894885,596326.250,29882,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686319.947637,596379.000,29882,4,EM,1,100,PS
1734686319.997889,596429.250,29915,4,EM,1,100,RS
1734686320.048141,596479.500,29915,4,EM,1,100,RB
1734686320.098392,596529.750,29915,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686320.148644,596580.000,29915,4,EM,1,100,PS
1734686320.198646,596630.000,29951,4,EM,1,100,RS
1734686320.248648,596680.000,29951,4,EM,1,100,RB
1734686320.298650,596730.000,29951,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686320.348652,596780.000,29951,4,EM,1,100,PS
1734686320.398904,596830.250,29985,4,EM,1,100,RS
1734686320.449156,596880.500,29985,4,EM,1,100,RB
1734686320.499408,596930.750,29985,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686320.549659,596981.000,29985,4,EM,1,100,PS
1734686320.599911,597031.250,30016,4,EM,1,100,RS
1734686320.650163,597081.500,30016,4,EM,1,100,RB
1734686320.700415,597131.750,30016,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686320.750667,597182.000,30016,4,EM,1,100,PS
1734686320.800919,597232.250,30052,4,EM,1,100,RS
1734686320.851171,597282.500,30052,4,EM,1,100,RB
1734686320.901423,597332.750,30052,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686320.951674,597383.000,30052,4,EM,1,100,PS
1734686321.002926,597434.250,30083,4,EM,1,100,RS
1734686321.054178,597485.500,30083,4,EM,1,100,RB
1734686321.105430,597536.750,30083,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686321.156682,597588.000,30083,4,EM,1,100,PS
1734686321.206934,597638.250,30119,4,EM,1,100,RS
1734686321.257186,597688.500,30119,4,EM,1,100,RB
1734686321.307438,597738.750,30119,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686321.357690,597789.000,30119,4,EM,1,100,PS
1734686321.408692,597840.000,30151,4,EM,1,100,RS
1734686321.459694,597891.000,30151,4,EM,1,100,RB
1734686321.510695,597942.000,30151,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686321.561697,597993.000,30151,4,EM,1,100,PS
1734686321.611949,598043.250,30184,4,EM,1,100,RS
1734686321.662201,598093.500,30184,4,EM,1,100,RB
1734686321.712453,598143.750,30184,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686321.762705,598194.000,30184,4,EM,1,100,PS
1734686321.813207,598244.500,30217,4,EM,1,100,RS
1734686321.863709,598295.000,30217,4,EM,1,100,RB
1734686321.914211,598345.500,30217,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686321.964713,598396.000,30217,4,EM,1,100,PS
1734686322.015214,598446.500,30251,4,EM,1,100,RS
1734686322.065716,598497.000,30251,4,EM,1,100,RB
1734686322.116218,598547.500,30251,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686322.166720,598598.000,30251,4,EM,1,100,PS
1734686322.220722,598652.000,30285,4,EM,1,100,RS
1734686322.274724,598706.000,30285,4,EM,1,100,RB
1734686322.328726,598760.000,30285,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686322.382728,598814.000,30285,4,EM,1,100,PS
1734686322.433980,598865.250,30317,4,EM,1,100,RS
1734686322.485232,598916.500,30317,4,EM,1,100,RB
1734686322.536484,598967.750,30317,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686322.587736,599019.000,30317,4,EM,1,100,PS
1734686322.637988,599069.250,30352,4,EM,1,100,RS
1734686322.688240,599119.500,30352,4,EM,1,100,RB
1734686322.738492,599169.750,30352,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686322.788743,599220.000,30352,4,EM,1,100,PS
1734686322.838995,599270.250,30384,4,EM,1,100,RS
1734686322.889247,599320.500,30384,4,EM,1,100,RB
1734686322.939499,599370.750,30384,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686322.989751,599421.000,30384,4,EM,1,100,PS
1734686323.040003,599471.250,30418,4,EM,1,100,RS
1734686323.090255,599521.500,30418,4,EM,1,100,RB
1734686323.140507,599571.750,30418,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686323.190759,599622.000,30418,4,EM,1,100,PS
1734686323.241510,599672.750,30449,4,EM,1,100,RS
1734686323.292262,599723.500,30449,4,EM,1,100,RB
1734686323.343014,599774.250,30449,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686323.393766,599825.000,30449,4,EM,1,100,PS
1734686323.445768,599877.000,30485,4,EM,1,100,RS
1734686323.497770,599929.000,30485,4,EM,1,100,RB
1734686323.549772,599981.000,30485,4,EM,1,100,2024-12-20_16-18-38-578633.csv
1734686323.601774,600033.000,30485,4,EM,1,100,PS
