LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T1
1734686318.992601,595424.000,29740,1,T1,1,100,35.053
1734686319.126606,595558.000,29758,1,T1,1,100,35.094
1734686319.259611,595691.000,29774,1,T1,1,100,35.147
1734686319.392616,595824.000,29806,1,T1,1,100,34.993
1734686319.525621,595957.000,29823,1,T1,1,100,35.068
1734686319.659626,596091.000,29839,1,T1,1,100,35.065
1734686319.792631,596224.000,29871,1,T1,1,100,35.063
1734686319.925636,596357.000,29888,1,T1,1,100,35.169
1734686320.059641,596491.000,29904,1,T1,1,100,35.109
1734686320.192646,596624.000,29922,1,T1,1,100,35.012
1734686320.325651,596757.000,29957,1,T1,1,100,35.005
1734686320.459656,596891.000,29974,1,T1,1,100,35.073
1734686320.592661,597024.000,29991,1,T1,1,100,35.244
1734686320.725666,597157.000,30023,1,T1,1,100,35.070
1734686320.859671,597291.000,30041,1,T1,1,100,35.030
1734686320.992676,597424.000,30058,1,T1,1,100,35.084
1734686321.125681,597557.000,30090,1,T1,1,100,35.036
1734686321.259686,597691.000,30108,1,T1,1,100,35.122
1734686321.392691,597824.000,30125,1,T1,1,100,35.159
1734686321.525696,597957.000,30157,1,T1,1,100,35.104
1734686321.658701,598090.000,30173,1,T1,1,100,35.081
1734686321.792706,598224.000,30191,1,T1,1,100,35.070
1734686321.925711,598357.000,30207,1,T1,1,100,35.066
1734686322.058716,598490.000,30240,1,T1,1,100,35.029
1734686322.192721,598624.000,30258,1,T1,1,100,35.119
1734686322.325726,598757.000,30274,1,T1,1,100,35.087
1734686322.458731,598890.000,30306,1,T1,1,100,35.179
1734686322.592736,599024.000,30323,1,T1,1,100,35.149
1734686322.725741,599157.000,30341,1,T1,1,100,35.064
1734686322.858746,599290.000,30373,1,T1,1,100,35.028
1734686322.992751,599424.000,30390,1,T1,1,100,35.012
1734686323.125756,599557.000,30407,1,T1,1,100,35.005
1734686323.258761,599690.000,30438,1,T1,1,100,35.073
1734686323.392766,599824.000,30455,1,T1,1,100,35.032
1734686323.525771,599957.000,30474,1,T1,1,100,35.014
1734686323.658776,600090.000,30491,1,T1,1,100,35.148
1734686323.792781,600224.000,30523,1,T1,1,100,35.135
1734686323.925786,600357.000,30539,1,T1,1,100,35.129
1734686324.058791,600490.000,30556,1,T1,1,100,35.127
1734686324.192796,600624.000,30579,1,T1,1,100,35.126
1734686324.325801,600757.000,30595,1,T1,1,100,35.232
1734686324.458806,600890.000,30629,1,T1,1,100,35.100
1734686324.591811,601023.000,30646,1,T1,1,100,35.150
1734686324.725816,601157.000,30662,1,T1,1,100,35.171
1734686324.858821,601290.000,30694,1,T1,1,100,35.074
1734686324.992826,601424.000,30711,1,T1,1,100,35.138
1734686325.125831,601557.000,30728,1,T1,1,100,35.202
1734686325.258836,601690.000,30761,1,T1,1,100,35.158
1734686325.391841,601823.000,30780,1,T1,1,100,35.210
1734686325.525846,601957.000,30797,1,T1,1,100,35.162
1734686325.658851,602090.000,30830,1,T1,1,100,35.070
1734686325.792856,602224.000,30848,1,T1,1,100,35.137
1734686325.925861,602357.000,30864,1,T1,1,100,35.166
1734686326.058866,602490.000,30896,1,T1,1,100,35.178
1734686326.191871,602623.000,30913,1,T1,1,100,35.219
1734686326.325876,602757.000,30929,1,T1,1,100,35.166
1734686326.458881,602890.000,30946,1,T1,1,100,35.107
1734686326.591886,603023.000,30978,1,T1,1,100,35.011
1734686326.725891,603157.000,30994,1,T1,1,100,35.040
1734686326.858896,603290.000,31014,1,T1,1,100,35.124
1734686326.991901,603423.000,31045,1,T1,1,100,35.124
1734686327.125906,603557.000,31062,1,T1,1,100,35.160
1734686327.258911,603690.000,31079,1,T1,1,100,35.105
1734686327.391917,603823.000,31113,1,T1,1,100,35.223
1734686327.525922,603957.000,31129,1,T1,1,100,35.203
1734686327.658926,604090.000,31146,1,T1,1,100,35.088
1734686327.791931,604223.000,31178,1,T1,1,100,35.144
1734686327.925936,604357.000,31194,1,T1,1,100,35.133
1734686328.058942,604490.000,31211,1,T1,1,100,35.058
1734686328.191947,604623.000,31243,1,T1,1,100,34.954
1734686328.324951,604756.000,31259,1,T1,1,100,34.980
1734686328.458956,604890.000,31277,1,T1,1,100,34.991
1734686328.591962,605023.000,31293,1,T1,1,100,34.854
1734686328.724967,605156.000,31326,1,T1,1,100,35.008
1734686328.858972,605290.000,31344,1,T1,1,100,35.110
1734686328.991976,605423.000,31360,1,T1,1,100,35.048
1734686329.124982,605556.000,31392,1,T1,1,100,35.091
1734686329.258986,605690.000,31412,1,T1,1,100,35.146
1734686329.391992,605823.000,31428,1,T1,1,100,34.992
1734686329.525997,605957.000,31446,1,T1,1,100,34.926
1734686329.659002,606090.000,31477,1,T1,1,100,35.110
1734686329.792006,606223.000,31494,1,T1,1,100,35.083
1734686329.925012,606356.000,31513,1,T1,1,100,35.107
1734686330.059017,606490.000,31529,1,T1,1,100,35.153
1734686330.192022,606623.000,31563,1,T1,1,100,35.031
1734686330.325027,606756.000,31580,1,T1,1,100,35.013
1734686330.459032,606890.000,31597,1,T1,1,100,35.077
1734686330.592037,607023.000,31628,1,T1,1,100,35.069
1734686330.725042,607156.000,31647,1,T1,1,100,35.065
1734686330.858047,607289.000,31664,1,T1,1,100,35.099
1734686330.992052,607423.000,31695,1,T1,1,100,35.043
1734686331.125057,607556.000,31713,1,T1,1,100,34.983
1734686331.259062,607690.000,31729,1,T1,1,100,35.099
1734686331.392067,607823.000,31748,1,T1,1,100,35.114
1734686331.525072,607956.000,31780,1,T1,1,100,35.191
1734686331.658077,608089.000,31796,1,T1,1,100,35.154
1734686331.792082,608223.000,31813,1,T1,1,100,35.102
1734686331.925087,608356.000,31845,1,T1,1,100,35.186
1734686332.058092,608489.000,31863,1,T1,1,100,35.045
1734686332.192097,608623.000,31881,1,T1,1,100,35.019
1734686332.325102,608756.000,31912,1,T1,1,100,35.079
1734686332.458107,608889.000,31929,1,T1,1,100,35.141
1734686332.592112,609023.000,31946,1,T1,1,100,35.203
1734686332.725117,609156.000,31980,1,T1,1,100,35.088
1734686332.858122,609289.000,31996,1,T1,1,100,35.144
1734686332.992127,609423.000,32013,1,T1,1,100,35.062
1734686333.125132,609556.000,32045,1,T1,1,100,34.956
1734686333.258137,609689.000,32063,1,T1,1,100,34.981
1734686333.392142,609823.000,32080,1,T1,1,100,35.098
1734686333.525147,609956.000,32097,1,T1,1,100,35.149
1734686333.658152,610089.000,32128,1,T1,1,100,35.135
1734686333.792157,610223.000,32146,1,T1,1,100,35.165
1734686333.925162,610356.000,32164,1,T1,1,100,35.000
1734686334.058167,610489.000,32196,1,T1,1,100,35.000
1734686334.192172,610623.000,32213,1,T1,1,100,35.106
1734686334.325177,610756.000,32229,1,T1,1,100,35.082
1734686334.458182,610889.000,32252,1,T1,1,100,35.177
1734686334.592187,611023.000,32285,1,T1,1,100,35.254
1734686334.725192,611156.000,32301,1,T1,1,100,35.216
1734686334.858197,611289.000,32319,1,T1,1,100,35.094
1734686334.991202,611422.000,32335,1,T1,1,100,35.076
1734686335.125207,611556.000,32367,1,T1,1,100,35.068
1734686335.258212,611689.000,32386,1,T1,1,100,35.136
1734686335.391217,611822.000,32402,1,T1,1,100,35.272
1734686335.525222,611956.000,32436,1,T1,1,100,35.118
1734686335.658227,612089.000,32453,1,T1,1,100,35.086
1734686335.791232,612222.000,32470,1,T1,1,100,35.073
1734686335.925237,612356.000,32501,1,T1,1,100,35.067
1734686336.058242,612489.000,32518,1,T1,1,100,35.029
1734686336.191247,612622.000,32535,1,T1,1,100,35.190
1734686336.325252,612756.000,32566,1,T1,1,100,35.189
1734686336.458257,612889.000,32584,1,T1,1,100,35.117
1734686336.591262,613022.000,32602,1,T1,1,100,35.228
1734686336.725267,613156.000,32619,1,T1,1,100,35.205
1734686336.858272,613289.000,32651,1,T1,1,100,35.089
1734686336.991277,613422.000,32667,1,T1,1,100,35.109
1734686337.125282,613556.000,32684,1,T1,1,100,35.118
1734686337.258287,613689.000,32718,1,T1,1,100,35.051
1734686337.391292,613822.000,32734,1,T1,1,100,35.235
1734686337.525297,613956.000,32752,1,T1,1,100,35.243
1734686337.658302,614089.000,32783,1,T1,1,100,35.176
1734686337.791307,614222.000,32800,1,T1,1,100,35.112
1734686337.925312,614356.000,32817,1,T1,1,100,35.226
1734686338.058317,614489.000,32849,1,T1,1,100,35.204
1734686338.191322,614622.000,32867,1,T1,1,100,35.230
1734686338.325327,614756.000,32884,1,T1,1,100,35.277
1734686338.458332,614889.000,32900,1,T1,1,100,35.120
1734686338.591337,615022.000,32932,1,T1,1,100,35.052
1734686338.725342,615156.000,32949,1,T1,1,100,35.129
1734686338.858347,615289.000,32966,1,T1,1,100,35.091
1734686338.991352,615422.000,32997,1,T1,1,100,35.217
1734686339.124357,615555.000,33017,1,T1,1,100,35.271
1734686339.258362,615689.000,33033,1,T1,1,100,35.153
1734686339.391367,615822.000,33073,2,T1,1,100,35.172
1734686339.524372,615955.000,33073,2,T1,1,100,35.181
1734686339.658377,616089.000,33089,1,T1,1,100,35.185
1734686339.791382,616222.000,33106,1,T1,1,100,35.115
1734686339.924387,616355.000,33138,1,T1,1,100,35.227
1734686340.058392,616489.000,33154,1,T1,1,100,35.205
1734686340.191397,616622.000,33176,1,T1,1,100,35.195
1734686340.324402,616755.000,33207,1,T1,1,100,35.084
1734686340.458407,616889.000,33224,1,T1,1,100,35.143
1734686340.591412,617022.000,33241,1,T1,1,100,35.062
1734686340.724417,617155.000,33275,1,T1,1,100,35.169
1734686340.857422,617288.000,33291,1,T1,1,100,35.144
1734686340.991427,617422.000,33308,1,T1,1,100,35.062
1734686341.124432,617555.000,33340,1,T1,1,100,35.098
1734686341.258437,617689.000,33356,1,T1,1,100,35.113
1734686341.391442,617822.000,33373,1,T1,1,100,35.155
1734686341.524447,617955.000,33405,1,T1,1,100,35.103
1734686341.658453,618089.000,33423,1,T1,1,100,35.151
1734686341.791457,618222.000,33441,1,T1,1,100,35.136
1734686341.924462,618355.000,33457,1,T1,1,100,35.094
1734686342.057467,618488.000,33489,1,T1,1,100,35.183
1734686342.191473,618622.000,33506,1,T1,1,100,35.044
1734686342.324477,618755.000,33522,1,T1,1,100,35.161
1734686342.457482,618888.000,33554,1,T1,1,100,35.176
1734686342.591487,619022.000,33571,1,T1,1,100,35.147
1734686342.724493,619155.000,33587,1,T1,1,100,35.099
1734686342.857497,619288.000,33607,1,T1,1,100,35.043
1734686342.991503,619422.000,33638,1,T1,1,100,35.089
1734686343.124507,619555.000,33655,1,T1,1,100,35.110
1734686343.257513,619688.000,33672,1,T1,1,100,35.154
1734686343.391517,619822.000,33704,1,T1,1,100,35.173
1734686343.524523,619955.000,33722,1,T1,1,100,35.146
1734686343.657527,620088.000,33739,1,T1,1,100,35.063
1734686343.791533,620222.000,33771,1,T1,1,100,35.169
1734686343.924538,620355.000,33787,1,T1,1,100,35.073
1734686344.057543,620488.000,33804,1,T1,1,100,35.209
1734686344.191548,620622.000,33836,1,T1,1,100,35.161
1734686344.324553,620755.000,33854,1,T1,1,100,35.247
1734686344.457558,620888.000,33872,1,T1,1,100,35.213
1734686344.591563,621022.000,33894,1,T1,1,100,35.270
1734686344.724568,621155.000,33911,1,T1,1,100,35.223
1734686344.857573,621288.000,33928,1,T1,1,100,35.274
1734686344.991578,621422.000,33944,1,T1,1,100,35.225
1734686345.124583,621555.000,33978,1,T1,1,100,35.133
1734686345.257588,621688.000,33995,1,T1,1,100,35.128
1734686345.390593,621821.000,34013,1,T1,1,100,35.233
1734686345.524598,621955.000,34045,1,T1,1,100,35.207
1734686345.657603,622088.000,34062,1,T1,1,100,35.231
1734686345.790608,622221.000,34079,1,T1,1,100,35.207
1734686345.924613,622355.000,34096,1,T1,1,100,35.089
