LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1734686321.173683,597605.000,30092,3,AX,1,100,0.946
1734686321.213684,597645.000,30092,3,AX,1,100,0.942
1734686321.253686,597685.000,30110,2,AX,1,100,0.940
1734686321.293687,597725.000,30110,2,AX,1,100,0.944
1734686321.333689,597765.000,30127,3,AX,1,100,0.941
1734686321.373690,597805.000,30127,3,AX,1,100,0.944
1734686321.413692,597845.000,30127,3,AX,1,100,0.945
1734686321.453693,597885.000,30142,2,AX,1,100,0.948
1734686321.493695,597925.000,30142,2,AX,1,100,0.943
1734686321.529030,597960.333,30159,3,AX,1,100,0.948
1734686321.564364,597995.667,30159,3,AX,1,100,0.944
1734686321.599699,598031.000,30159,3,AX,1,100,0.945
1734686321.639700,598071.000,30175,3,AX,1,100,0.942
1734686321.679702,598111.000,30175,3,AX,1,100,0.947
1734686321.719703,598151.000,30175,3,AX,1,100,0.946
1734686321.759705,598191.000,30193,2,AX,1,100,0.947
1734686321.799706,598231.000,30193,2,AX,1,100,0.943
1734686321.839708,598271.000,30208,3,AX,1,100,0.946
1734686321.879709,598311.000,30208,3,AX,1,100,0.948
1734686321.919711,598351.000,30208,3,AX,1,100,0.944
1734686321.959712,598391.000,30226,2,AX,1,100,0.947
1734686321.999714,598431.000,30226,2,AX,1,100,0.948
1734686322.039715,598471.000,30242,3,AX,1,100,0.943
1734686322.079717,598511.000,30242,3,AX,1,100,0.952
1734686322.119718,598551.000,30242,3,AX,1,100,0.948
1734686322.159720,598591.000,30260,2,AX,1,100,0.945
1734686322.199721,598631.000,30260,2,AX,1,100,0.945
1734686322.239723,598671.000,30276,3,AX,1,100,0.949
1734686322.279724,598711.000,30276,3,AX,1,100,0.948
1734686322.319726,598751.000,30276,3,AX,1,100,0.947
1734686322.359727,598791.000,30291,2,AX,1,100,0.943
1734686322.399729,598831.000,30291,2,AX,1,100,0.947
1734686322.439730,598871.000,30308,3,AX,1,100,0.948
1734686322.479732,598911.000,30308,3,AX,1,100,0.946
1734686322.519733,598951.000,30308,3,AX,1,100,0.948
1734686322.559735,598991.000,30325,3,AX,1,100,0.945
1734686322.599736,599031.000,30325,3,AX,1,100,0.947
1734686322.639738,599071.000,30325,3,AX,1,100,0.944
1734686322.679739,599111.000,30343,2,AX,1,100,0.943
1734686322.719741,599151.000,30343,2,AX,1,100,0.946
1734686322.755409,599186.667,30359,3,AX,1,100,0.949
1734686322.791077,599222.333,30359,3,AX,1,100,0.945
1734686322.826745,599258.000,30359,3,AX,1,100,0.949
1734686322.866746,599298.000,30375,3,AX,1,100,0.946
1734686322.906748,599338.000,30375,3,AX,1,100,0.943
1734686322.946749,599378.000,30375,3,AX,1,100,0.950
1734686322.986751,599418.000,30392,2,AX,1,100,0.944
1734686323.026752,599458.000,30392,2,AX,1,100,0.948
1734686323.066754,599498.000,30409,3,AX,1,100,0.945
1734686323.106755,599538.000,30409,3,AX,1,100,0.947
1734686323.146757,599578.000,30409,3,AX,1,100,0.946
1734686323.186759,599618.000,30424,2,AX,1,100,0.944
1734686323.226760,599658.000,30424,2,AX,1,100,0.944
1734686323.266762,599698.000,30440,3,AX,1,100,0.953
1734686323.306763,599738.000,30440,3,AX,1,100,0.934
1734686323.346765,599778.000,30440,3,AX,1,100,0.943
1734686323.386766,599818.000,30457,2,AX,1,100,0.947
1734686323.426768,599858.000,30457,2,AX,1,100,0.937
1734686323.466769,599898.000,30476,3,AX,1,100,0.942
1734686323.506770,599938.000,30476,3,AX,1,100,0.949
1734686323.546772,599978.000,30476,3,AX,1,100,0.936
1734686323.586773,600018.000,30492,2,AX,1,100,0.938
1734686323.626775,600058.000,30492,2,AX,1,100,0.943
1734686323.666776,600098.000,30507,3,AX,1,100,0.942
1734686323.706778,600138.000,30507,3,AX,1,100,0.942
1734686323.746779,600178.000,30507,3,AX,1,100,0.937
1734686323.786781,600218.000,30525,2,AX,1,100,0.938
1734686323.826782,600258.000,30525,2,AX,1,100,0.939
1734686323.862451,600293.667,30541,3,AX,1,100,0.951
1734686323.898118,600329.333,30541,3,AX,1,100,0.950
1734686323.933787,600365.000,30541,3,AX,1,100,0.945
1734686323.973788,600405.000,30558,3,AX,1,100,0.939
1734686324.013789,600445.000,30558,3,AX,1,100,0.939
1734686324.053791,600485.000,30558,3,AX,1,100,0.930
1734686324.093543,600524.750,30581,4,AX,1,100,0.931
1734686324.133294,600564.500,30581,4,AX,1,100,0.941
1734686324.173045,600604.250,30581,4,AX,1,100,0.937
1734686324.212797,600644.000,30581,4,AX,1,100,0.935
1734686324.252799,600684.000,30596,2,AX,1,100,0.943
1734686324.292800,600724.000,30596,2,AX,1,100,0.939
1734686324.332802,600764.000,30614,3,AX,1,100,0.946
1734686324.372803,600804.000,30614,3,AX,1,100,0.941
1734686324.412805,600844.000,30614,3,AX,1,100,0.937
1734686324.452806,600884.000,30631,3,AX,1,100,0.941
1734686324.492808,600924.000,30631,3,AX,1,100,0.936
1734686324.532809,600964.000,30631,3,AX,1,100,0.947
1734686324.572810,601004.000,30648,2,AX,1,100,0.929
1734686324.612812,601044.000,30648,2,AX,1,100,0.945
1734686324.652813,601084.000,30664,3,AX,1,100,0.942
1734686324.692815,601124.000,30664,3,AX,1,100,0.932
1734686324.732816,601164.000,30664,3,AX,1,100,0.934
1734686324.773318,601204.500,30680,2,AX,1,100,0.935
1734686324.813820,601245.000,30680,2,AX,1,100,0.943
1734686324.853488,601284.667,30696,3,AX,1,100,0.932
1734686324.893156,601324.333,30696,3,AX,1,100,0.938
1734686324.932824,601364.000,30696,3,AX,1,100,0.937
1734686324.972826,601404.000,30713,2,AX,1,100,0.934
1734686325.012827,601444.000,30713,2,AX,1,100,0.934
1734686325.048495,601479.667,30730,3,AX,1,100,0.936
1734686325.084163,601515.333,30730,3,AX,1,100,0.939
1734686325.119831,601551.000,30730,3,AX,1,100,0.933
1734686325.159832,601591.000,30747,3,AX,1,100,0.931
1734686325.199834,601631.000,30747,3,AX,1,100,0.929
1734686325.239836,601671.000,30747,3,AX,1,100,0.943
1734686325.279837,601711.000,30763,2,AX,1,100,0.948
1734686325.319839,601751.000,30763,2,AX,1,100,0.922
1734686325.359840,601791.000,30782,3,AX,1,100,0.937
1734686325.399842,601831.000,30782,3,AX,1,100,0.940
1734686325.439843,601871.000,30782,3,AX,1,100,0.935
1734686325.479845,601911.000,30799,2,AX,1,100,0.938
1734686325.519846,601951.000,30799,2,AX,1,100,0.941
1734686325.559848,601991.000,30814,3,AX,1,100,0.934
1734686325.599849,602031.000,30814,3,AX,1,100,0.940
1734686325.639851,602071.000,30814,3,AX,1,100,0.941
1734686325.679852,602111.000,30832,2,AX,1,100,0.934
1734686325.719854,602151.000,30832,2,AX,1,100,0.940
1734686325.759855,602191.000,30850,3,AX,1,100,0.939
1734686325.799857,602231.000,30850,3,AX,1,100,0.940
1734686325.839858,602271.000,30850,3,AX,1,100,0.933
1734686325.879860,602311.000,30866,2,AX,1,100,0.933
1734686325.919861,602351.000,30866,2,AX,1,100,0.939
1734686325.959863,602391.000,30881,3,AX,1,100,0.933
1734686325.999864,602431.000,30881,3,AX,1,100,0.944
1734686326.039866,602471.000,30881,3,AX,1,100,0.937
1734686326.079867,602511.000,30898,3,AX,1,100,0.945
1734686326.119869,602551.000,30898,3,AX,1,100,0.939
1734686326.159870,602591.000,30898,3,AX,1,100,0.938
1734686326.199872,602631.000,30915,2,AX,1,100,0.939
1734686326.239873,602671.000,30915,2,AX,1,100,0.941
1734686326.275541,602706.667,30931,3,AX,1,100,0.944
1734686326.311209,602742.333,30931,3,AX,1,100,0.936
1734686326.346877,602778.000,30931,3,AX,1,100,0.946
1734686326.386879,602818.000,30947,2,AX,1,100,0.941
1734686326.426880,602858.000,30947,2,AX,1,100,0.944
1734686326.466882,602898.000,30963,3,AX,1,100,0.948
1734686326.506883,602938.000,30963,3,AX,1,100,0.947
1734686326.546885,602978.000,30963,3,AX,1,100,0.940
1734686326.586886,603018.000,30980,3,AX,1,100,0.942
1734686326.626888,603058.000,30980,3,AX,1,100,0.949
1734686326.666889,603098.000,30980,3,AX,1,100,0.939
1734686326.706891,603138.000,30996,2,AX,1,100,0.942
1734686326.746892,603178.000,30996,2,AX,1,100,0.942
1734686326.786894,603218.000,31016,3,AX,1,100,0.943
1734686326.826895,603258.000,31016,3,AX,1,100,0.942
1734686326.866897,603298.000,31016,3,AX,1,100,0.948
1734686326.906898,603338.000,31030,2,AX,1,100,0.938
1734686326.946900,603378.000,31030,2,AX,1,100,0.938
1734686326.986901,603418.000,31047,3,AX,1,100,0.946
1734686327.026903,603458.000,31047,3,AX,1,100,0.946
1734686327.066904,603498.000,31047,3,AX,1,100,0.952
1734686327.106906,603538.000,31064,2,AX,1,100,0.948
1734686327.146907,603578.000,31064,2,AX,1,100,0.947
1734686327.186909,603618.000,31081,3,AX,1,100,0.948
1734686327.226910,603658.000,31081,3,AX,1,100,0.948
1734686327.266912,603698.000,31081,3,AX,1,100,0.942
1734686327.306913,603738.000,31095,2,AX,1,100,0.947
1734686327.346915,603778.000,31095,2,AX,1,100,0.947
1734686327.382249,603813.333,31115,3,AX,1,100,0.945
1734686327.417584,603848.667,31115,3,AX,1,100,0.946
1734686327.452919,603884.000,31115,3,AX,1,100,0.951
1734686327.492920,603924.000,31131,3,AX,1,100,0.944
1734686327.532922,603964.000,31131,3,AX,1,100,0.954
1734686327.572923,604004.000,31131,3,AX,1,100,0.952
1734686327.612925,604044.000,31148,2,AX,1,100,0.949
1734686327.652926,604084.000,31148,2,AX,1,100,0.946
1734686327.692928,604124.000,31162,3,AX,1,100,0.949
1734686327.732929,604164.000,31162,3,AX,1,100,0.946
1734686327.772931,604204.000,31162,3,AX,1,100,0.959
1734686327.812932,604244.000,31180,2,AX,1,100,0.948
1734686327.852934,604284.000,31180,2,AX,1,100,0.950
1734686327.892935,604324.000,31196,3,AX,1,100,0.949
1734686327.932937,604364.000,31196,3,AX,1,100,0.954
1734686327.972938,604404.000,31196,3,AX,1,100,0.951
1734686328.012940,604444.000,31213,2,AX,1,100,0.949
1734686328.052941,604484.000,31213,2,AX,1,100,0.951
1734686328.092943,604524.000,31228,3,AX,1,100,0.951
1734686328.132944,604564.000,31228,3,AX,1,100,0.956
1734686328.172946,604604.000,31228,3,AX,1,100,0.946
1734686328.212947,604644.000,31245,2,AX,1,100,0.952
1734686328.252949,604684.000,31245,2,AX,1,100,0.950
1734686328.292950,604724.000,31261,3,AX,1,100,0.946
1734686328.332952,604764.000,31261,3,AX,1,100,0.953
1734686328.372953,604804.000,31261,3,AX,1,100,0.952
1734686328.412955,604844.000,31279,3,AX,1,100,0.957
1734686328.452956,604884.000,31279,3,AX,1,100,0.944
1734686328.492958,604924.000,31279,3,AX,1,100,0.949
1734686328.532959,604964.000,31294,2,AX,1,100,0.951
1734686328.572961,605004.000,31294,2,AX,1,100,0.953
1734686328.608629,605039.667,31312,3,AX,1,100,0.953
1734686328.644297,605075.333,31312,3,AX,1,100,0.948
1734686328.679965,605111.000,31312,3,AX,1,100,0.949
1734686328.719966,605151.000,31328,2,AX,1,100,0.951
1734686328.759968,605191.000,31328,2,AX,1,100,0.953
1734686328.799969,605231.000,31346,3,AX,1,100,0.950
1734686328.839971,605271.000,31346,3,AX,1,100,0.950
1734686328.879972,605311.000,31346,3,AX,1,100,0.956
1734686328.919974,605351.000,31362,3,AX,1,100,0.958
1734686328.959975,605391.000,31362,3,AX,1,100,0.950
1734686328.999977,605431.000,31362,3,AX,1,100,0.952
1734686329.039978,605471.000,31377,2,AX,1,100,0.941
1734686329.079980,605511.000,31377,2,AX,1,100,0.946
1734686329.119981,605551.000,31394,3,AX,1,100,0.949
1734686329.159983,605591.000,31394,3,AX,1,100,0.953
1734686329.199984,605631.000,31394,3,AX,1,100,0.945
1734686329.239986,605671.000,31414,3,AX,1,100,0.958
1734686329.279987,605711.000,31414,3,AX,1,100,0.946
1734686329.319989,605751.000,31414,3,AX,1,100,0.951
1734686329.359990,605791.000,31430,3,AX,1,100,0.951
1734686329.399992,605831.000,31430,3,AX,1,100,0.947
1734686329.439993,605871.000,31430,3,AX,1,100,0.949
1734686329.479995,605911.000,31448,2,AX,1,100,0.950
1734686329.519996,605951.000,31448,2,AX,1,100,0.947
1734686329.559998,605991.000,31462,3,AX,1,100,0.946
1734686329.599999,606031.000,31462,3,AX,1,100,0.948
1734686329.640001,606071.000,31462,3,AX,1,100,0.947
1734686329.680002,606111.000,31479,3,AX,1,100,0.943
1734686329.720004,606151.000,31479,3,AX,1,100,0.949
1734686329.760005,606191.000,31479,3,AX,1,100,0.946
1734686329.793007,606224.000,31496,2,AX,1,100,0.943
1734686329.826008,606257.000,31496,2,AX,1,100,0.948
1734686329.866009,606297.000,31515,3,AX,1,100,0.946
1734686329.906011,606337.000,31515,3,AX,1,100,0.946
1734686329.946012,606377.000,31515,3,AX,1,100,0.947
1734686329.986014,606417.000,31531,3,AX,1,100,0.945
1734686330.026015,606457.000,31531,3,AX,1,100,0.948
1734686330.066017,606497.000,31531,3,AX,1,100,0.945
1734686330.106018,606537.000,31547,2,AX,1,100,0.954
1734686330.146020,606577.000,31547,2,AX,1,100,0.953
1734686330.186021,606617.000,31565,3,AX,1,100,0.941
1734686330.226023,606657.000,31565,3,AX,1,100,0.940
1734686330.266024,606697.000,31565,3,AX,1,100,0.935
1734686330.306026,606737.000,31582,2,AX,1,100,0.954
1734686330.346027,606777.000,31582,2,AX,1,100,0.965
1734686330.386029,606817.000,31599,3,AX,1,100,0.950
1734686330.426030,606857.000,31599,3,AX,1,100,0.946
1734686330.466032,606897.000,31599,3,AX,1,100,0.957
1734686330.506033,606937.000,31614,2,AX,1,100,0.941
1734686330.546035,606977.000,31614,2,AX,1,100,0.951
1734686330.586036,607017.000,31630,3,AX,1,100,0.946
1734686330.626038,607057.000,31630,3,AX,1,100,0.946
1734686330.666039,607097.000,31630,3,AX,1,100,0.952
1734686330.706041,607137.000,31649,2,AX,1,100,0.954
1734686330.746042,607177.000,31649,2,AX,1,100,0.948
1734686330.786044,607217.000,31666,3,AX,1,100,0.944
1734686330.826046,607257.000,31666,3,AX,1,100,0.956
1734686330.866047,607297.000,31666,3,AX,1,100,0.947
1734686330.906049,607337.000,31681,2,AX,1,100,0.949
1734686330.946050,607377.000,31681,2,AX,1,100,0.960
1734686330.981718,607412.667,31697,3,AX,1,100,0.941
1734686331.017386,607448.333,31697,3,AX,1,100,0.943
1734686331.053054,607484.000,31697,3,AX,1,100,0.947
1734686331.093055,607524.000,31715,3,AX,1,100,0.947
1734686331.133057,607564.000,31715,3,AX,1,100,0.952
1734686331.173059,607604.000,31715,3,AX,1,100,0.954
1734686331.213060,607644.000,31731,2,AX,1,100,0.948
1734686331.253062,607684.000,31731,2,AX,1,100,0.947
1734686331.293063,607724.000,31749,3,AX,1,100,0.949
1734686331.333065,607764.000,31749,3,AX,1,100,0.958
1734686331.373066,607804.000,31749,3,AX,1,100,0.952
1734686331.412734,607843.667,31765,3,AX,1,100,0.938
1734686331.452402,607883.333,31765,3,AX,1,100,0.957
1734686331.492070,607923.000,31765,3,AX,1,100,0.968
1734686331.532572,607963.500,31782,2,AX,1,100,0.934
1734686331.573074,608004.000,31782,2,AX,1,100,0.932
1734686331.613075,608044.000,31798,3,AX,1,100,0.953
1734686331.653076,608084.000,31798,3,AX,1,100,0.937
1734686331.693078,608124.000,31798,3,AX,1,100,0.941
1734686331.733079,608164.000,31814,2,AX,1,100,0.944
1734686331.773081,608204.000,31814,2,AX,1,100,0.945
1734686331.813082,608244.000,31830,3,AX,1,100,0.948
1734686331.853084,608284.000,31830,3,AX,1,100,0.949
1734686331.893085,608324.000,31830,3,AX,1,100,0.948
1734686331.933087,608364.000,31847,2,AX,1,100,0.951
1734686331.973089,608404.000,31847,2,AX,1,100,0.943
1734686332.013090,608444.000,31865,3,AX,1,100,0.944
1734686332.053092,608484.000,31865,3,AX,1,100,0.952
1734686332.093093,608524.000,31865,3,AX,1,100,0.945
1734686332.128428,608559.333,31883,3,AX,1,100,0.948
1734686332.163762,608594.667,31883,3,AX,1,100,0.949
1734686332.199097,608630.000,31883,3,AX,1,100,0.950
1734686332.239099,608670.000,31897,2,AX,1,100,0.948
1734686332.279100,608710.000,31897,2,AX,1,100,0.956
1734686332.319102,608750.000,31914,3,AX,1,100,0.948
1734686332.359103,608790.000,31914,3,AX,1,100,0.945
1734686332.399105,608830.000,31914,3,AX,1,100,0.947
1734686332.439106,608870.000,31931,2,AX,1,100,0.948
1734686332.479108,608910.000,31931,2,AX,1,100,0.948
1734686332.519109,608950.000,31948,3,AX,1,100,0.948
1734686332.559111,608990.000,31948,3,AX,1,100,0.951
1734686332.599112,609030.000,31948,3,AX,1,100,0.947
1734686332.639114,609070.000,31964,2,AX,1,100,0.950
1734686332.679115,609110.000,31964,2,AX,1,100,0.957
1734686332.719117,609150.000,31982,3,AX,1,100,0.950
1734686332.759118,609190.000,31982,3,AX,1,100,0.948
1734686332.799119,609230.000,31982,3,AX,1,100,0.949
1734686332.839121,609270.000,31998,2,AX,1,100,0.948
1734686332.879122,609310.000,31998,2,AX,1,100,0.949
1734686332.919124,609350.000,32015,3,AX,1,100,0.948
1734686332.959126,609390.000,32015,3,AX,1,100,0.946
1734686332.999127,609430.000,32015,3,AX,1,100,0.953
1734686333.039129,609470.000,32029,2,AX,1,100,0.946
1734686333.079130,609510.000,32029,2,AX,1,100,0.950
1734686333.119132,609550.000,32047,3,AX,1,100,0.951
1734686333.159133,609590.000,32047,3,AX,1,100,0.948
1734686333.199135,609630.000,32047,3,AX,1,100,0.947
1734686333.239136,609670.000,32065,3,AX,1,100,0.945
1734686333.279138,609710.000,32065,3,AX,1,100,0.951
1734686333.319139,609750.000,32065,3,AX,1,100,0.946
1734686333.354807,609785.667,32082,3,AX,1,100,0.951
1734686333.390475,609821.333,32082,3,AX,1,100,0.947
1734686333.426143,609857.000,32082,3,AX,1,100,0.947
1734686333.466145,609897.000,32098,2,AX,1,100,0.948
1734686333.506146,609937.000,32098,2,AX,1,100,0.949
1734686333.546148,609977.000,32114,3,AX,1,100,0.948
1734686333.586149,610017.000,32114,3,AX,1,100,0.951
1734686333.626151,610057.000,32114,3,AX,1,100,0.955
1734686333.666152,610097.000,32130,2,AX,1,100,0.946
1734686333.706154,610137.000,32130,2,AX,1,100,0.951
1734686333.746155,610177.000,32148,3,AX,1,100,0.948
1734686333.786157,610217.000,32148,3,AX,1,100,0.949
1734686333.826158,610257.000,32148,3,AX,1,100,0.950
1734686333.866160,610297.000,32166,2,AX,1,100,0.946
1734686333.906161,610337.000,32166,2,AX,1,100,0.949
1734686333.946163,610377.000,32181,3,AX,1,100,0.950
1734686333.986164,610417.000,32181,3,AX,1,100,0.950
1734686334.026166,610457.000,32181,3,AX,1,100,0.944
1734686334.066167,610497.000,32198,2,AX,1,100,0.951
1734686334.106169,610537.000,32198,2,AX,1,100,0.950
1734686334.146170,610577.000,32215,3,AX,1,100,0.949
1734686334.186172,610617.000,32215,3,AX,1,100,0.948
1734686334.226173,610657.000,32215,3,AX,1,100,0.949
1734686334.266175,610697.000,32231,2,AX,1,100,0.948
1734686334.306176,610737.000,32231,2,AX,1,100,0.949
1734686334.346178,610777.000,32254,4,AX,1,100,0.950
1734686334.386179,610817.000,32254,4,AX,1,100,0.952
1734686334.426181,610857.000,32254,4,AX,1,100,0.952
1734686334.466182,610897.000,32254,4,AX,1,100,0.946
1734686334.501850,610932.667,32270,3,AX,1,100,0.950
1734686334.537518,610968.333,32270,3,AX,1,100,0.947
1734686334.573186,611004.000,32270,3,AX,1,100,0.954
1734686334.613188,611044.000,32287,2,AX,1,100,0.954
1734686334.653189,611084.000,32287,2,AX,1,100,0.944
1734686334.693191,611124.000,32303,3,AX,1,100,0.950
1734686334.733192,611164.000,32303,3,AX,1,100,0.947
1734686334.773194,611204.000,32303,3,AX,1,100,0.948
1734686334.813195,611244.000,32321,3,AX,1,100,0.951
1734686334.853197,611284.000,32321,3,AX,1,100,0.950
1734686334.893198,611324.000,32321,3,AX,1,100,0.946
1734686334.933200,611364.000,32336,2,AX,1,100,0.949
1734686334.973201,611404.000,32336,2,AX,1,100,0.948
1734686335.013203,611444.000,32352,3,AX,1,100,0.952
1734686335.053204,611484.000,32352,3,AX,1,100,0.947
1734686335.093206,611524.000,32352,3,AX,1,100,0.948
1734686335.133207,611564.000,32369,2,AX,1,100,0.950
1734686335.173209,611604.000,32369,2,AX,1,100,0.947
1734686335.213210,611644.000,32388,3,AX,1,100,0.953
1734686335.253212,611684.000,32388,3,AX,1,100,0.945
1734686335.293213,611724.000,32388,3,AX,1,100,0.952
1734686335.333215,611764.000,32404,2,AX,1,100,0.951
1734686335.373216,611804.000,32404,2,AX,1,100,0.944
1734686335.412884,611843.667,32420,3,AX,1,100,0.953
1734686335.452553,611883.333,32420,3,AX,1,100,0.949
1734686335.492221,611923.000,32420,3,AX,1,100,0.949
1734686335.532222,611963.000,32438,2,AX,1,100,0.951
1734686335.572224,612003.000,32438,2,AX,1,100,0.947
1734686335.612225,612043.000,32455,3,AX,1,100,0.951
1734686335.652227,612083.000,32455,3,AX,1,100,0.949
1734686335.692228,612123.000,32455,3,AX,1,100,0.951
1734686335.727896,612158.667,32472,3,AX,1,100,0.952
1734686335.763564,612194.333,32472,3,AX,1,100,0.948
1734686335.799232,612230.000,32472,3,AX,1,100,0.946
1734686335.839234,612270.000,32487,2,AX,1,100,0.950
1734686335.879235,612310.000,32487,2,AX,1,100,0.948
1734686335.919237,612350.000,32503,3,AX,1,100,0.950
1734686335.959238,612390.000,32503,3,AX,1,100,0.952
1734686335.999240,612430.000,32503,3,AX,1,100,0.950
1734686336.039241,612470.000,32520,2,AX,1,100,0.949
1734686336.079243,612510.000,32520,2,AX,1,100,0.948
1734686336.119244,612550.000,32537,3,AX,1,100,0.949
1734686336.159246,612590.000,32537,3,AX,1,100,0.948
1734686336.199247,612630.000,32537,3,AX,1,100,0.950
1734686336.239249,612670.000,32552,3,AX,1,100,0.948
1734686336.279250,612710.000,32552,3,AX,1,100,0.952
1734686336.319252,612750.000,32552,3,AX,1,100,0.948
1734686336.359253,612790.000,32568,2,AX,1,100,0.949
1734686336.399255,612830.000,32568,2,AX,1,100,0.950
1734686336.439256,612870.000,32586,3,AX,1,100,0.948
1734686336.479258,612910.000,32586,3,AX,1,100,0.953
1734686336.519259,612950.000,32586,3,AX,1,100,0.948
1734686336.559261,612990.000,32604,2,AX,1,100,0.944
1734686336.599262,613030.000,32604,2,AX,1,100,0.952
1734686336.639264,613070.000,32620,3,AX,1,100,0.949
1734686336.679265,613110.000,32620,3,AX,1,100,0.947
1734686336.719267,613150.000,32620,3,AX,1,100,0.952
1734686336.754935,613185.667,32636,3,AX,1,100,0.950
1734686336.790603,613221.333,32636,3,AX,1,100,0.949
1734686336.826271,613257.000,32636,3,AX,1,100,0.946
1734686336.866272,613297.000,32653,2,AX,1,100,0.951
1734686336.906274,613337.000,32653,2,AX,1,100,0.949
1734686336.946275,613377.000,32669,3,AX,1,100,0.947
1734686336.986277,613417.000,32669,3,AX,1,100,0.951
1734686337.026278,613457.000,32669,3,AX,1,100,0.947
1734686337.066280,613497.000,32685,2,AX,1,100,0.950
1734686337.106281,613537.000,32685,2,AX,1,100,0.949
1734686337.146283,613577.000,32701,3,AX,1,100,0.948
1734686337.186284,613617.000,32701,3,AX,1,100,0.951
1734686337.226286,613657.000,32701,3,AX,1,100,0.950
1734686337.266287,613697.000,32720,2,AX,1,100,0.947
1734686337.306289,613737.000,32720,2,AX,1,100,0.948
1734686337.346290,613777.000,32736,3,AX,1,100,0.950
1734686337.386292,613817.000,32736,3,AX,1,100,0.953
1734686337.426293,613857.000,32736,3,AX,1,100,0.951
1734686337.466295,613897.000,32754,2,AX,1,100,0.948
1734686337.506296,613937.000,32754,2,AX,1,100,0.952
1734686337.546298,613977.000,32768,3,AX,1,100,0.945
1734686337.586299,614017.000,32768,3,AX,1,100,0.947
1734686337.626301,614057.000,32768,3,AX,1,100,0.951
1734686337.666302,614097.000,32785,3,AX,1,100,0.949
1734686337.706304,614137.000,32785,3,AX,1,100,0.953
1734686337.746305,614177.000,32785,3,AX,1,100,0.948
1734686337.786307,614217.000,32802,2,AX,1,100,0.950
