LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734686427.020659,703448,47286,1,BI,1,100,1000
1734686427.660683,704088,47385,1,BI,1,100,640
1734686428.140702,704568,47468,1,BI,1,100,480
1734686428.900730,705328,47585,1,BI,1,100,760
1734686429.100738,705528,47620,1,BI,1,100,200
1734686429.780763,706208,47735,1,BI,1,100,680
1734686430.553792,706981,47853,1,BI,1,100,760
1734686431.273819,707701,47988,1,BI,1,100,720
1734686432.033848,708461,48108,1,BI,1,100,760
1734686432.913881,709341,48241,1,BI,1,100,880
1734686433.913918,710341,48407,1,BI,1,100,1000
1734686434.526941,710954,48505,1,BI,1,100,600
1734686435.286970,711714,48642,1,BI,1,100,760
1734686436.127002,712554,48774,1,BI,1,100,840
1734686437.007035,713434,48910,1,BI,1,100,880
1734686437.780064,714207,49042,1,BI,1,100,760
1734686437.860067,714287,49062,1,BI,1,100,80
1734686438.540092,714967,49161,1,BI,1,100,680
1734686439.460127,715887,49309,1,BI,1,100,920
1734686440.340160,716767,49461,1,BI,1,100,880
1734686441.100188,717527,49578,1,BI,1,100,760
1734686442.033223,718460,49734,1,BI,1,100,920
1734686443.153265,719580,49914,1,BI,1,100,1120
1734686443.793289,720220,50015,1,BI,1,100,640
1734686445.806365,722233,50345,1,BI,1,100,2000
1734686446.606395,723033,50478,1,BI,1,100,800
1734686447.446427,723873,50583,1,BI,1,100,840
1734686448.326460,724753,50732,1,BI,1,100,880
1734686448.886481,725313,50817,1,BI,1,100,560
1734686449.739513,726166,50965,1,BI,1,100,840
1734686450.819553,727246,51133,1,BI,1,100,1080
1734686451.419576,727846,51232,1,BI,1,100,600
1734686452.339611,728766,51370,1,BI,1,100,920
1734686453.192643,729619,51520,1,BI,1,100,840
1734686454.192680,730619,51668,1,BI,1,100,1000
1734686454.912707,731339,51785,1,BI,1,100,720
1734686455.712737,732139,51919,1,BI,1,100,800
1734686456.765777,733192,52085,1,BI,1,100,1040
1734686457.485804,733912,52211,1,BI,1,100,720
1734686458.365837,734792,52343,1,BI,1,100,880
1734686459.285872,735712,52492,1,BI,1,100,920
1734686460.138904,736565,52624,1,BI,1,100,840
1734686460.938934,737365,52761,1,BI,1,100,800
1734686461.858968,738285,52911,1,BI,1,100,920
1734686462.778003,739204,53046,1,BI,1,100,920
1734686463.579033,740005,53134,1,BI,1,100,800
1734686464.352062,740778,53250,1,BI,1,100,760
1734686465.152092,741578,53382,1,BI,1,100,800
1734686466.071126,742497,53533,1,BI,1,100,920
1734686466.191131,742617,53568,1,BI,1,100,120
1734686466.751152,743177,53651,1,BI,1,100,560
1734686467.605184,744031,53789,1,BI,1,100,840
1734686468.525219,744951,53939,1,BI,1,100,920
1734686469.445253,745871,54087,1,BI,1,100,920
1734686470.244283,746670,54222,1,BI,1,100,800
1734686471.098315,747524,54354,1,BI,1,100,840
1734686472.018350,748444,54504,1,BI,1,100,920
1734686472.897383,749323,54644,1,BI,1,100,880
1734686473.777416,750203,54793,1,BI,1,100,880
1734686474.537445,750963,54908,1,BI,1,100,760
1734686475.271472,751697,55045,1,BI,1,100,720
1734686476.110504,752536,55177,1,BI,1,100,840
1734686477.030538,753456,55327,1,BI,1,100,920
1734686477.990574,754416,55481,1,BI,1,100,960
1734686478.884608,755310,55631,1,BI,1,100,880
1734686479.644636,756070,55746,1,BI,1,100,760
1734686480.523669,756949,55898,1,BI,1,100,880
1734686481.403702,757829,56030,1,BI,1,100,880
1734686482.457742,758883,56210,1,BI,1,100,1040
1734686483.016763,759442,56283,1,BI,1,100,560
1734686483.857795,760283,56415,1,BI,1,100,840
1734686484.657825,761083,56550,1,BI,1,100,800
1734686485.376852,761802,56668,1,BI,1,100,720
