LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1734686319.007601,595439.000,29741,1,TH,1,100,32.889
1734686319.140606,595572.000,29759,1,TH,1,100,32.962
1734686319.273612,595705.000,29775,1,TH,1,100,32.969
1734686319.407616,595839.000,29807,1,TH,1,100,32.919
1734686319.540622,595972.000,29824,1,TH,1,100,32.919
1734686319.673626,596105.000,29840,1,TH,1,100,32.981
1734686319.807631,596239.000,29872,1,TH,1,100,32.981
1734686319.940636,596372.000,29889,1,TH,1,100,32.857
1734686320.073642,596505.000,29905,1,TH,1,100,32.857
1734686320.207647,596639.000,29941,1,TH,1,100,32.966
1734686320.340652,596772.000,29958,1,TH,1,100,32.966
1734686320.474657,596906.000,29975,1,TH,1,100,32.940
1734686320.607661,597039.000,29992,1,TH,1,100,32.940
1734686320.740667,597172.000,30024,1,TH,1,100,32.924
1734686320.873672,597305.000,30042,1,TH,1,100,32.924
1734686321.007677,597439.000,30059,1,TH,1,100,32.893
1734686321.140682,597572.000,30091,1,TH,1,100,32.893
1734686321.273687,597705.000,30109,1,TH,1,100,32.968
1734686321.407692,597839.000,30126,1,TH,1,100,32.968
1734686321.540697,597972.000,30158,1,TH,1,100,32.914
1734686321.673702,598105.000,30174,1,TH,1,100,32.914
1734686321.807707,598239.000,30192,1,TH,1,100,33.009
1734686321.940712,598372.000,30225,1,TH,1,100,33.009
1734686322.073717,598505.000,30241,1,TH,1,100,32.973
1734686322.207722,598639.000,30259,1,TH,1,100,32.973
1734686322.340727,598772.000,30275,1,TH,1,100,32.942
1734686322.473732,598905.000,30307,1,TH,1,100,32.942
1734686322.606737,599038.000,30324,1,TH,1,100,33.077
1734686322.740742,599172.000,30342,1,TH,1,100,33.077
1734686322.873747,599305.000,30374,1,TH,1,100,33.061
1734686323.007752,599439.000,30391,1,TH,1,100,33.061
1734686323.140757,599572.000,30408,1,TH,1,100,33.030
1734686323.273762,599705.000,30439,1,TH,1,100,33.030
1734686323.407767,599839.000,30456,1,TH,1,100,32.932
1734686323.540772,599972.000,30475,1,TH,1,100,32.939
1734686323.673777,600105.000,30506,1,TH,1,100,32.993
1734686323.807782,600239.000,30524,1,TH,1,100,32.993
1734686323.940787,600372.000,30540,1,TH,1,100,32.965
1734686324.073792,600505.000,30557,1,TH,1,100,32.965
1734686324.206797,600638.000,30580,1,TH,1,100,33.024
1734686324.340802,600772.000,30613,1,TH,1,100,33.024
1734686324.473807,600905.000,30630,1,TH,1,100,32.988
1734686324.606812,601038.000,30647,1,TH,1,100,32.988
1734686324.740817,601172.000,30663,1,TH,1,100,33.005
1734686324.873822,601305.000,30695,1,TH,1,100,33.005
1734686325.006827,601438.000,30712,1,TH,1,100,32.936
1734686325.140832,601572.000,30729,1,TH,1,100,32.936
1734686325.273837,601705.000,30762,1,TH,1,100,33.047
1734686325.406842,601838.000,30781,1,TH,1,100,33.047
1734686325.540847,601972.000,30798,1,TH,1,100,33.003
1734686325.673852,602105.000,30831,1,TH,1,100,33.003
1734686325.806857,602238.000,30849,1,TH,1,100,33.021
1734686325.940862,602372.000,30865,1,TH,1,100,33.021
1734686326.073867,602505.000,30897,1,TH,1,100,32.998
1734686326.206872,602638.000,30914,1,TH,1,100,32.998
1734686326.339877,602771.000,30930,1,TH,1,100,32.985
1734686326.473882,602905.000,30962,1,TH,1,100,32.985
1734686326.606887,603038.000,30979,1,TH,1,100,32.943
1734686326.740892,603172.000,30995,1,TH,1,100,32.950
1734686326.873897,603305.000,31015,1,TH,1,100,32.940
1734686327.006902,603438.000,31046,1,TH,1,100,32.940
1734686327.140907,603572.000,31063,1,TH,1,100,33.033
1734686327.273912,603705.000,31080,1,TH,1,100,33.033
1734686327.406917,603838.000,31114,1,TH,1,100,32.940
1734686327.539922,603971.000,31130,1,TH,1,100,32.940
1734686327.673927,604105.000,31147,1,TH,1,100,33.054
1734686327.806932,604238.000,31179,1,TH,1,100,33.054
1734686327.940937,604372.000,31195,1,TH,1,100,32.961
1734686328.073942,604505.000,31212,1,TH,1,100,32.961
1734686328.206947,604638.000,31244,1,TH,1,100,33.013
1734686328.339952,604771.000,31260,1,TH,1,100,33.013
1734686328.473957,604905.000,31278,1,TH,1,100,33.044
1734686328.606962,605038.000,31311,1,TH,1,100,33.044
1734686328.739967,605171.000,31327,1,TH,1,100,33.038
1734686328.873972,605305.000,31345,1,TH,1,100,33.038
1734686329.006977,605438.000,31361,1,TH,1,100,33.048
1734686329.139982,605571.000,31393,1,TH,1,100,33.048
1734686329.273987,605705.000,31413,1,TH,1,100,33.077
1734686329.406992,605838.000,31429,1,TH,1,100,33.084
1734686329.539997,605971.000,31447,1,TH,1,100,33.131
1734686329.674002,606105.000,31478,1,TH,1,100,33.131
1734686329.807007,606238.000,31495,1,TH,1,100,32.986
1734686329.940012,606371.000,31514,1,TH,1,100,32.986
1734686330.073017,606504.000,31530,1,TH,1,100,33.037
1734686330.207022,606638.000,31564,1,TH,1,100,33.037
1734686330.340027,606771.000,31581,1,TH,1,100,32.960
1734686330.474032,606905.000,31598,1,TH,1,100,32.960
1734686330.607037,607038.000,31629,1,TH,1,100,33.032
1734686330.740042,607171.000,31648,1,TH,1,100,33.032
1734686330.873047,607304.000,31665,1,TH,1,100,33.024
1734686331.007052,607438.000,31696,1,TH,1,100,33.024
1734686331.140057,607571.000,31714,1,TH,1,100,32.975
1734686331.273062,607704.000,31730,1,TH,1,100,32.982
1734686331.407067,607838.000,31764,1,TH,1,100,33.065
1734686331.540072,607971.000,31781,1,TH,1,100,33.058
1734686331.673077,608104.000,31797,1,TH,1,100,33.019
1734686331.807082,608238.000,31829,1,TH,1,100,33.019
1734686331.940087,608371.000,31846,1,TH,1,100,33.050
1734686332.073092,608504.000,31864,1,TH,1,100,33.057
1734686332.207097,608638.000,31882,1,TH,1,100,33.031
1734686332.340102,608771.000,31913,1,TH,1,100,33.031
1734686332.473107,608904.000,31930,1,TH,1,100,32.995
1734686332.607112,609038.000,31947,1,TH,1,100,32.995
1734686332.740117,609171.000,31981,1,TH,1,100,32.981
1734686332.873122,609304.000,31997,1,TH,1,100,32.981
1734686333.007127,609438.000,32014,1,TH,1,100,32.961
1734686333.140132,609571.000,32046,1,TH,1,100,32.961
1734686333.273137,609704.000,32064,1,TH,1,100,33.031
1734686333.407142,609838.000,32081,1,TH,1,100,33.031
1734686333.540147,609971.000,32113,1,TH,1,100,32.959
1734686333.673152,610104.000,32129,1,TH,1,100,32.959
1734686333.807158,610238.000,32147,1,TH,1,100,32.994
1734686333.940162,610371.000,32165,1,TH,1,100,32.994
1734686334.073167,610504.000,32197,1,TH,1,100,33.033
1734686334.206172,610637.000,32214,1,TH,1,100,33.033
1734686334.340178,610771.000,32230,1,TH,1,100,33.049
1734686334.473182,610904.000,32253,1,TH,1,100,33.056
1734686334.606188,611037.000,32286,1,TH,1,100,33.077
1734686334.740192,611171.000,32302,1,TH,1,100,33.077
1734686334.873198,611304.000,32320,1,TH,1,100,33.063
1734686335.006202,611437.000,32351,1,TH,1,100,33.063
1734686335.140208,611571.000,32368,1,TH,1,100,33.053
1734686335.273212,611704.000,32387,1,TH,1,100,33.053
1734686335.406218,611837.000,32403,1,TH,1,100,33.022
1734686335.540223,611971.000,32437,1,TH,1,100,33.022
1734686335.673228,612104.000,32454,1,TH,1,100,33.193
1734686335.806232,612237.000,32471,1,TH,1,100,33.193
1734686335.940238,612371.000,32502,1,TH,1,100,33.006
1734686336.073243,612504.000,32519,1,TH,1,100,33.006
1734686336.206248,612637.000,32536,1,TH,1,100,32.996
1734686336.339252,612770.000,32567,1,TH,1,100,32.996
1734686336.473258,612904.000,32585,1,TH,1,100,33.076
1734686336.606263,613037.000,32603,1,TH,1,100,33.076
1734686336.739268,613170.000,32635,1,TH,1,100,32.960
1734686336.873273,613304.000,32652,1,TH,1,100,32.960
1734686337.006278,613437.000,32668,1,TH,1,100,33.055
1734686337.139283,613570.000,32700,1,TH,1,100,33.055
1734686337.273288,613704.000,32719,1,TH,1,100,33.091
1734686337.406293,613837.000,32735,1,TH,1,100,33.091
1734686337.540298,613971.000,32753,1,TH,1,100,33.003
1734686337.673303,614104.000,32784,1,TH,1,100,33.010
1734686337.806308,614237.000,32801,1,TH,1,100,33.093
1734686337.939313,614370.000,32818,1,TH,1,100,33.093
1734686338.073318,614504.000,32850,1,TH,1,100,33.104
1734686338.206323,614637.000,32868,1,TH,1,100,33.104
1734686338.339328,614770.000,32885,1,TH,1,100,33.130
1734686338.473333,614904.000,32917,1,TH,1,100,33.130
1734686338.606338,615037.000,32933,1,TH,1,100,33.005
1734686338.739343,615170.000,32950,1,TH,1,100,33.005
1734686338.873348,615304.000,32967,1,TH,1,100,32.935
