LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1734686325.626850,602058.000,30811,2,PG,1,100,8419
1734686325.666852,602098.000,30827,3,PG,1,100,8412
1734686325.706853,602138.000,30827,3,PG,1,100,8430
1734686325.746855,602178.000,30827,3,PG,1,100,8418
1734686325.786856,602218.000,30845,2,PG,1,100,8433
1734686325.826858,602258.000,30845,2,PG,1,100,8418
1734686325.866859,602298.000,30861,3,PG,1,100,8416
1734686325.906861,602338.000,30861,3,PG,1,100,8429
1734686325.946862,602378.000,30861,3,PG,1,100,8427
1734686325.986864,602418.000,30878,2,PG,1,100,8437
1734686326.026865,602458.000,30878,2,PG,1,100,8426
1734686326.066867,602498.000,30893,3,PG,1,100,8417
1734686326.106868,602538.000,30893,3,PG,1,100,8421
1734686326.146870,602578.000,30893,3,PG,1,100,8432
1734686326.186871,602618.000,30910,2,PG,1,100,8439
1734686326.226873,602658.000,30910,2,PG,1,100,8426
1734686326.266874,602698.000,30926,3,PG,1,100,8411
1734686326.306876,602738.000,30926,3,PG,1,100,8385
1734686326.346877,602778.000,30926,3,PG,1,100,8375
1734686326.386879,602818.000,30943,2,PG,1,100,8357
1734686326.426880,602858.000,30943,2,PG,1,100,8368
1734686326.466882,602898.000,30959,3,PG,1,100,8377
1734686326.506883,602938.000,30959,3,PG,1,100,8370
1734686326.546885,602978.000,30959,3,PG,1,100,8359
1734686326.586886,603018.000,30975,2,PG,1,100,8363
1734686326.626888,603058.000,30975,2,PG,1,100,8355
1734686326.666889,603098.000,30991,3,PG,1,100,8342
1734686326.706891,603138.000,30991,3,PG,1,100,8357
1734686326.746892,603178.000,30991,3,PG,1,100,8353
1734686326.786894,603218.000,31011,3,PG,1,100,8354
1734686326.826895,603258.000,31011,3,PG,1,100,8357
1734686326.866897,603298.000,31011,3,PG,1,100,8347
1734686326.906898,603338.000,31027,2,PG,1,100,8367
1734686326.946900,603378.000,31027,2,PG,1,100,8359
1734686326.986901,603418.000,31042,3,PG,1,100,8351
1734686327.026903,603458.000,31042,3,PG,1,100,8350
1734686327.066904,603498.000,31042,3,PG,1,100,8364
1734686327.106906,603538.000,31059,2,PG,1,100,8354
1734686327.146907,603578.000,31059,2,PG,1,100,8359
1734686327.186909,603618.000,31076,3,PG,1,100,8339
1734686327.226910,603658.000,31076,3,PG,1,100,8321
1734686327.266912,603698.000,31076,3,PG,1,100,8314
1734686327.306913,603738.000,31092,2,PG,1,100,8322
1734686327.346915,603778.000,31092,2,PG,1,100,8305
1734686327.386916,603818.000,31110,3,PG,1,100,8312
1734686327.426918,603858.000,31110,3,PG,1,100,8330
1734686327.466919,603898.000,31110,3,PG,1,100,8295
1734686327.506921,603938.000,31126,2,PG,1,100,8302
1734686327.546922,603978.000,31126,2,PG,1,100,8303
1734686327.586924,604018.000,31143,3,PG,1,100,8287
1734686327.626925,604058.000,31143,3,PG,1,100,8309
1734686327.666927,604098.000,31143,3,PG,1,100,8306
1734686327.706928,604138.000,31159,2,PG,1,100,8293
1734686327.746930,604178.000,31159,2,PG,1,100,8293
1734686327.786931,604218.000,31175,3,PG,1,100,8299
1734686327.826933,604258.000,31175,3,PG,1,100,8293
1734686327.866934,604298.000,31175,3,PG,1,100,8303
1734686327.906936,604338.000,31191,2,PG,1,100,8291
1734686327.946937,604378.000,31191,2,PG,1,100,8288
1734686327.991272,604422.333,31208,3,PG,1,100,8301
1734686328.035607,604466.667,31208,3,PG,1,100,8281
1734686328.079942,604511.000,31208,3,PG,1,100,8267
1734686328.119944,604551.000,31225,2,PG,1,100,8276
1734686328.159945,604591.000,31225,2,PG,1,100,8268
1734686328.199947,604631.000,31240,3,PG,1,100,8251
1734686328.239948,604671.000,31240,3,PG,1,100,8271
1734686328.279950,604711.000,31240,3,PG,1,100,8261
1734686328.319951,604751.000,31256,2,PG,1,100,8259
1734686328.359953,604791.000,31256,2,PG,1,100,8276
1734686328.399954,604831.000,31274,3,PG,1,100,8253
1734686328.439956,604871.000,31274,3,PG,1,100,8246
1734686328.479957,604911.000,31274,3,PG,1,100,8264
1734686328.519959,604951.000,31290,2,PG,1,100,8248
1734686328.559960,604991.000,31290,2,PG,1,100,8275
1734686328.599962,605031.000,31308,3,PG,1,100,8277
1734686328.639963,605071.000,31308,3,PG,1,100,8280
1734686328.679965,605111.000,31308,3,PG,1,100,8272
1734686328.719966,605151.000,31323,2,PG,1,100,8286
1734686328.759968,605191.000,31323,2,PG,1,100,8273
1734686328.799969,605231.000,31341,3,PG,1,100,8288
1734686328.839971,605271.000,31341,3,PG,1,100,8283
1734686328.879972,605311.000,31341,3,PG,1,100,8274
1734686328.919974,605351.000,31357,3,PG,1,100,8262
1734686328.959975,605391.000,31357,3,PG,1,100,8272
1734686328.999977,605431.000,31357,3,PG,1,100,8254
1734686329.039978,605471.000,31374,2,PG,1,100,8263
1734686329.079980,605511.000,31374,2,PG,1,100,8274
1734686329.119981,605551.000,31389,3,PG,1,100,8258
1734686329.159983,605591.000,31389,3,PG,1,100,8255
1734686329.199984,605631.000,31389,3,PG,1,100,8270
1734686329.239986,605671.000,31409,3,PG,1,100,8280
1734686329.279987,605711.000,31409,3,PG,1,100,8264
1734686329.319989,605751.000,31409,3,PG,1,100,8252
1734686329.359990,605791.000,31425,3,PG,1,100,8271
