LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1734686497.521808,773946.500,58663,2,EL,1,100,-19211.199219
1734686497.588310,774013.000,58663,2,EL,1,100,-19211.000000
1734686497.655313,774080.000,58679,1,EL,1,100,-19211.000000
1734686497.721816,774146.500,58697,2,EL,1,100,-19211.199219
1734686497.788318,774213.000,58697,2,EL,1,100,-19211.800781
1734686497.855320,774280.000,58713,1,EL,1,100,-19211.800781
1734686497.921823,774346.500,58730,2,EL,1,100,-19212.000000
1734686497.988326,774413.000,58730,2,EL,1,100,-19212.400391
1734686498.055328,774480.000,58746,1,EL,1,100,-19211.800781
1734686498.121830,774546.500,58764,2,EL,1,100,-19211.199219
1734686498.188333,774613.000,58764,2,EL,1,100,-19211.400391
1734686498.255336,774680.000,58780,1,EL,1,100,-19211.000000
1734686498.322005,774746.667,58799,3,EL,1,100,-19211.400391
1734686498.388674,774813.333,58799,3,EL,1,100,-19211.199219
1734686498.455343,774880.000,58799,3,EL,1,100,-19211.000000
1734686498.521346,774946.000,58815,1,EL,1,100,-19211.000000
1734686498.588348,775013.000,58830,2,EL,1,100,-19211.000000
1734686498.655350,775080.000,58830,2,EL,1,100,-19211.199219
1734686498.721353,775146.000,58846,1,EL,1,100,-19212.000000
1734686498.788356,775213.000,58864,2,EL,1,100,-19212.000000
1734686498.855358,775280.000,58864,2,EL,1,100,-19212.000000
1734686498.921360,775346.000,58882,1,EL,1,100,-19211.400391
1734686498.987863,775412.500,58897,2,EL,1,100,-19211.000000
1734686499.054366,775479.000,58897,2,EL,1,100,-19211.400391
1734686499.121368,775546.000,58914,1,EL,1,100,-19211.599609
1734686499.188370,775613.000,58931,2,EL,1,100,-19211.599609
1734686499.255373,775680.000,58931,2,EL,1,100,-19211.199219
1734686499.321376,775746.000,58947,1,EL,1,100,-19211.400391
1734686499.387878,775812.500,58963,2,EL,1,100,-19211.599609
1734686499.454381,775879.000,58963,2,EL,1,100,-19211.599609
1734686499.521383,775946.000,58979,1,EL,1,100,-19211.400391
1734686499.587886,776012.500,58996,2,EL,1,100,-19211.599609
1734686499.654388,776079.000,58996,2,EL,1,100,-19212.000000
1734686499.721391,776146.000,59012,1,EL,1,100,-19212.000000
1734686499.787893,776212.500,59031,2,EL,1,100,-19211.800781
1734686499.854396,776279.000,59031,2,EL,1,100,-19211.800781
1734686499.921398,776346.000,59046,2,EL,1,100,-19212.000000
1734686499.988401,776413.000,59046,2,EL,1,100,-19211.400391
1734686500.054403,776479.000,59063,1,EL,1,100,-19211.400391
1734686500.121406,776546.000,59082,2,EL,1,100,-19210.800781
1734686500.188408,776613.000,59082,2,EL,1,100,-19210.800781
1734686500.254411,776679.000,59099,1,EL,1,100,-19211.000000
1734686500.321413,776746.000,59113,2,EL,1,100,-19211.199219
1734686500.388416,776813.000,59113,2,EL,1,100,-19211.000000
1734686500.454418,776879.000,59131,1,EL,1,100,-19211.000000
1734686500.521421,776946.000,59147,2,EL,1,100,-19211.000000
1734686500.588423,777013.000,59147,2,EL,1,100,-19211.199219
1734686500.654426,777079.000,59166,1,EL,1,100,-19211.000000
1734686500.721428,777146.000,59181,2,EL,1,100,-19211.599609
1734686500.788431,777213.000,59181,2,EL,1,100,-19211.599609
1734686500.854433,777279.000,59198,1,EL,1,100,-19211.000000
1734686500.921436,777346.000,59214,2,EL,1,100,-19211.000000
1734686500.988438,777413.000,59214,2,EL,1,100,-19211.000000
1734686501.054441,777479.000,59231,1,EL,1,100,-19211.000000
1734686501.121443,777546.000,59246,2,EL,1,100,-19211.599609
1734686501.188446,777613.000,59246,2,EL,1,100,-19211.000000
1734686501.254448,777679.000,59263,1,EL,1,100,-19211.000000
1734686501.321451,777746.000,59279,2,EL,1,100,-19211.199219
1734686501.388453,777813.000,59279,2,EL,1,100,-19211.000000
1734686501.454456,777879.000,59297,1,EL,1,100,-19210.599609
1734686501.521458,777946.000,59313,2,EL,1,100,-19211.000000
1734686501.588461,778013.000,59313,2,EL,1,100,-19211.400391
1734686501.654463,778079.000,59330,1,EL,1,100,-19211.199219
1734686501.721466,778146.000,59347,2,EL,1,100,-19211.000000
1734686501.788468,778213.000,59347,2,EL,1,100,-19211.400391
1734686501.854471,778279.000,59364,1,EL,1,100,-19211.400391
1734686501.920973,778345.500,59379,2,EL,1,100,-19211.000000
1734686501.987476,778412.000,59379,2,EL,1,100,-19211.000000
1734686502.054478,778479.000,59395,1,EL,1,100,-19211.000000
1734686502.120981,778545.500,59412,2,EL,1,100,-19211.000000
1734686502.187483,778612.000,59412,2,EL,1,100,-19211.000000
1734686502.254486,778679.000,59429,2,EL,1,100,-19211.400391
1734686502.321488,778746.000,59429,2,EL,1,100,-19211.599609
1734686502.387491,778812.000,59445,1,EL,1,100,-19211.400391
1734686502.454493,778879.000,59463,2,EL,1,100,-19212.000000
1734686502.521496,778946.000,59463,2,EL,1,100,-19212.000000
1734686502.587498,779012.000,59479,1,EL,1,100,-19212.000000
1734686502.654501,779079.000,59496,2,EL,1,100,-19211.400391
1734686502.721503,779146.000,59496,2,EL,1,100,-19211.000000
1734686502.787506,779212.000,59513,1,EL,1,100,-19211.400391
1734686502.854508,779279.000,59528,2,EL,1,100,-19211.599609
1734686502.921511,779346.000,59528,2,EL,1,100,-19211.199219
1734686502.987513,779412.000,59544,1,EL,1,100,-19211.800781
1734686503.054516,779479.000,59562,2,EL,1,100,-19212.000000
1734686503.121518,779546.000,59562,2,EL,1,100,-19212.000000
1734686503.188521,779613.000,59578,1,EL,1,100,-19211.800781
1734686503.255023,779679.500,59593,2,EL,1,100,-19211.000000
1734686503.321526,779746.000,59593,2,EL,1,100,-19211.599609
1734686503.387528,779812.000,59611,1,EL,1,100,-19211.800781
1734686503.454197,779878.667,59636,3,EL,1,100,-19211.400391
1734686503.520867,779945.333,59636,3,EL,1,100,-19211.599609
1734686503.587536,780012.000,59636,3,EL,1,100,-19211.800781
1734686503.654538,780079.000,59652,1,EL,1,100,-19211.800781
1734686503.721041,780145.500,59670,2,EL,1,100,-19212.000000
1734686503.787543,780212.000,59670,2,EL,1,100,-19212.000000
1734686503.854546,780279.000,59686,1,EL,1,100,-19211.599609
1734686503.921048,780345.500,59701,2,EL,1,100,-19212.000000
1734686503.987551,780412.000,59701,2,EL,1,100,-19212.000000
1734686504.054554,780479.000,59717,1,EL,1,100,-19211.800781
1734686504.121056,780545.500,59737,2,EL,1,100,-19212.000000
1734686504.187558,780612.000,59737,2,EL,1,100,-19211.199219
1734686504.254561,780679.000,59753,1,EL,1,100,-19211.400391
1734686504.321064,780745.500,59768,2,EL,1,100,-19212.000000
1734686504.387566,780812.000,59768,2,EL,1,100,-19211.800781
1734686504.454568,780879.000,59785,1,EL,1,100,-19212.000000
1734686504.521071,780945.500,59802,2,EL,1,100,-19212.000000
1734686504.587574,781012.000,59802,2,EL,1,100,-19212.000000
