LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734686318.984601,595416.000,29732,2,RD,1,100,TL
1734686318.984601,595416.000,29732,2,RD,1,100,TU
1734686321.557197,597988.500,30569,2,RD,1,100,TL
1734686324.129794,600561.000,30569,2,RD,1,100,TU
1734686326.688890,603120.000,31405,2,RD,1,100,TL
1734686329.247986,605679.000,31405,2,RD,1,100,TU
1734686331.813082,608244.000,32244,2,RD,1,100,TL
1734686334.378179,610809.000,32244,2,RD,1,100,TU
1734686336.932775,613363.500,33063,2,RD,1,100,TL
1734686339.487371,615918.000,33063,2,RD,1,100,TU
1734686342.040467,618471.000,33885,2,RD,1,100,TL
1734686344.593563,621024.000,33885,2,RD,1,100,TU
1734686347.158659,623589.000,34718,2,RD,1,100,TL
1734686349.723755,626154.000,34718,2,RD,1,100,TU
1734686352.291852,628722.000,35554,2,RD,1,100,TL
1734686354.859948,631290.000,35554,2,RD,1,100,TU
1734686357.425545,633855.500,36389,2,RD,1,100,TL
1734686359.991141,636421.000,36389,2,RD,1,100,TU
1734686362.552237,638982.000,37228,2,RD,1,100,TL
1734686365.113333,641543.000,37228,2,RD,1,100,TU
1734686367.682430,644112.000,38068,2,RD,1,100,TL
1734686370.251527,646681.000,38068,2,RD,1,100,TU
1734686372.806623,649236.000,38888,2,RD,1,100,TL
1734686375.361719,651791.000,38888,2,RD,1,100,TU
1734686377.914315,654343.500,39709,2,RD,1,100,TL
1734686380.466910,656896.000,39709,2,RD,1,100,TU
1734686383.034007,659463.000,40545,2,RD,1,100,TL
1734686385.601103,662030.000,40545,2,RD,1,100,TU
1734686388.160199,664589.000,41380,2,RD,1,100,TL
1734686390.719296,667148.000,41380,2,RD,1,100,TU
1734686393.280392,669709.000,42218,2,RD,1,100,TL
1734686395.841488,672270.000,42218,2,RD,1,100,TU
1734686398.402584,674831.000,43055,2,RD,1,100,TL
1734686400.963681,677392.000,43055,2,RD,1,100,TU
1734686403.533277,679961.500,43893,2,RD,1,100,TL
1734686406.102874,682531.000,43893,2,RD,1,100,TU
1734686408.663970,685092.000,44729,2,RD,1,100,TL
1734686411.225066,687653.000,44729,2,RD,1,100,TU
1734686413.781162,690209.000,45552,2,RD,1,100,TL
1734686416.337258,692765.000,45552,2,RD,1,100,TU
1734686418.903854,695331.500,46391,2,RD,1,100,TL
1734686421.470451,697898.000,46391,2,RD,1,100,TU
1734686424.023547,700451.000,47215,2,RD,1,100,TL
1734686426.576643,703004.000,47215,2,RD,1,100,TU
1734686429.138739,705566.000,48056,2,RD,1,100,TL
1734686431.700835,708128.000,48056,2,RD,1,100,TU
1734686434.263432,710690.500,48891,2,RD,1,100,TL
1734686436.826028,713253.000,48891,2,RD,1,100,TU
1734686439.394124,715821.000,49730,2,RD,1,100,TL
1734686441.962221,718389.000,49730,2,RD,1,100,TU
1734686444.555818,720982.500,50547,2,RD,1,100,TL
1734686447.149415,723576.000,50547,2,RD,1,100,TU
1734686449.705012,726131.500,51369,2,RD,1,100,TL
1734686452.260607,728687.000,51369,2,RD,1,100,TU
1734686454.816704,731243.000,52190,2,RD,1,100,TL
1734686457.372800,733799.000,52190,2,RD,1,100,TU
1734686459.923895,736350.000,53010,2,RD,1,100,TL
1734686462.474991,738901.000,53010,2,RD,1,100,TU
1734686465.030587,741456.500,53788,2,RD,1,100,TL
1734686467.586183,744012.000,53788,2,RD,1,100,TU
1734686470.152280,746578.000,54623,2,RD,1,100,TL
1734686472.718376,749144.000,54623,2,RD,1,100,TU
1734686475.282973,751708.500,55461,2,RD,1,100,TL
1734686477.847569,754273.000,55461,2,RD,1,100,TU
1734686480.407165,756832.500,56282,2,RD,1,100,TL
1734686482.966761,759392.000,56282,2,RD,1,100,TU
1734686485.528857,761954.000,57119,2,RD,1,100,TL
1734686488.090954,764516.000,57119,2,RD,1,100,TU
1734686490.657550,767082.500,57955,2,RD,1,100,TL
1734686493.224147,769649.000,57955,2,RD,1,100,TU
1734686495.785243,772210.000,58792,2,RD,1,100,TL
1734686498.346339,774771.000,58792,2,RD,1,100,TU
1734686500.915936,777340.500,59627,2,RD,1,100,TL
1734686503.485532,779910.000,59627,2,RD,1,100,TU
1734686506.048128,782472.500,60463,2,RD,1,100,TL
1734686508.610724,785035.000,60463,2,RD,1,100,TU
1734686511.167321,787591.500,61299,2,RD,1,100,TL
1734686513.723917,790148.000,61299,2,RD,1,100,TU
1734686516.276513,792700.500,62120,2,RD,1,100,TL
1734686518.829108,795253.000,62120,2,RD,1,100,TU
1734686521.392705,797816.500,62956,2,RD,1,100,TL
1734686523.956301,800380.000,62956,2,RD,1,100,TU
1734686526.522897,802946.500,63793,2,RD,1,100,TL
1734686529.089494,805513.000,63793,2,RD,1,100,TU
1734686531.653590,808077.000,64629,2,RD,1,100,TL
