LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1735218672.566725,624687.000,33947,1,TL,1,100,2024-12-26_20-11-07-610053
1735218677.692770,629813.000,34780,1,TL,1,100,2024-12-26_20-11-12-603572
1735218677.694770,629815.000,34782,1,TL,1,100,2024-12-26_20-11-12-728494
1735218677.735770,629856.000,34785,1,TL,1,100,2024-12-26_20-11-17-719790
1735218682.814814,634935.000,35620,1,TL,1,100,2024-12-26_20-11-17-828103
1735218682.906815,635027.000,35623,1,TL,1,100,2024-12-26_20-11-22-861133
1735218687.944858,640065.000,36456,1,TL,1,100,2024-12-26_20-11-23-031175
1735218693.057902,645178.000,37287,1,TL,1,100,2024-12-26_20-11-27-994207
1735218693.059902,645180.000,37289,1,TL,1,100,2024-12-26_20-11-28-119141
1735218693.112903,645233.000,37292,1,TL,1,100,2024-12-26_20-11-33-098871
1735218698.190946,650311.000,38127,1,TL,1,100,2024-12-26_20-11-33-222156
1735218703.311991,655432.000,38962,1,TL,1,100,2024-12-26_20-11-38-284279
1735218703.317991,655438.000,38964,1,TL,1,100,2024-12-26_20-11-38-377721
1735218708.423035,660543.000,39781,1,TL,1,100,2024-12-26_20-11-43-344076
1735218708.425035,660545.000,39783,1,TL,1,100,2024-12-26_20-11-43-528790
1735218713.542079,665662.000,40619,1,TL,1,100,2024-12-26_20-11-48-571953
1735218713.544079,665664.000,40621,1,TL,1,100,2024-12-26_20-11-48-941727
1735218718.653123,670773.000,41456,1,TL,1,100,2024-12-26_20-11-53-889388
1735218718.655123,670775.000,41457,1,TL,1,100,2024-12-26_20-11-54-320698
1735218723.781167,675901.000,42294,1,TL,1,100,2024-12-26_20-11-58-709474
1735218723.783167,675903.000,42296,1,TL,1,100,2024-12-26_20-11-58-925261
1735218728.903211,681023.000,43134,1,TL,1,100,2024-12-26_20-12-03-880909
1735218728.906212,681026.000,43136,1,TL,1,100,2024-12-26_20-12-04-240005
1735218734.012256,686132.000,43969,1,TL,1,100,2024-12-26_20-12-09-067801
1735218734.014256,686134.000,43971,1,TL,1,100,2024-12-26_20-12-09-236065
1735218739.120300,691240.000,44792,1,TL,1,100,2024-12-26_20-12-14-098508
1735218739.122300,691242.000,44794,1,TL,1,100,2024-12-26_20-12-14-191929
1735218739.184300,691304.000,44797,1,TL,1,100,2024-12-26_20-12-19-161936
1735218744.248344,696368.000,45614,1,TL,1,100,2024-12-26_20-12-19-300219
1735218749.358388,701478.000,46433,1,TL,1,100,2024-12-26_20-12-25-062197
1735218749.366388,701486.000,46435,1,TL,1,100,2024-12-26_20-12-25-156175
1735218749.401388,701521.000,46438,1,TL,1,100,2024-12-26_20-12-29-381403
1735218754.465432,706585.000,47260,1,TL,1,100,2024-12-26_20-12-29-520848
1735218759.574476,711694.000,48033,1,TL,1,100,2024-12-26_20-12-34-917819
1735218759.578476,711698.000,48035,1,TL,1,100,2024-12-26_20-12-34-949794
1735218764.684520,716804.000,48866,1,TL,1,100,2024-12-26_20-12-39-691134
1735218764.686520,716806.000,48868,1,TL,1,100,2024-12-26_20-12-39-784223
1735218769.805564,721925.000,49704,1,TL,1,100,2024-12-26_20-12-44-917609
1735218769.808564,721928.000,49706,1,TL,1,100,2024-12-26_20-12-44-947525
1735218774.917608,727037.000,50539,1,TL,1,100,2024-12-26_20-12-49-996099
1735218774.922609,727042.000,50541,1,TL,1,100,2024-12-26_20-12-50-091008
1735218780.024653,732144.000,51358,1,TL,1,100,2024-12-26_20-12-55-177611
1735218780.029653,732149.000,51360,1,TL,1,100,2024-12-26_20-12-55-208206
1735218780.089653,732209.000,51363,1,TL,1,100,2024-12-26_20-13-00-039168
1735218785.153697,737273.000,52198,1,TL,1,100,2024-12-26_20-13-00-209500
1735218785.202697,737322.000,52201,1,TL,1,100,2024-12-26_20-13-05-187918
1735218790.262741,742382.000,53031,1,TL,1,100,2024-12-26_20-13-05-311183
1735218790.354742,742474.000,53034,1,TL,1,100,2024-12-26_20-13-10-319106
1735218795.381785,747501.000,53866,1,TL,1,100,2024-12-26_20-13-10-489636
1735218800.503829,752623.000,54702,1,TL,1,100,2024-12-26_20-13-15-579725
1735218800.509829,752629.000,54704,1,TL,1,100,2024-12-26_20-13-15-672392
1735218805.629874,757749.000,55535,1,TL,1,100,2024-12-26_20-13-20-575419
1735218805.635874,757755.000,55537,1,TL,1,100,2024-12-26_20-13-20-652283
1735218805.686874,757806.000,55540,1,TL,1,100,2024-12-26_20-13-25-664435
1735218810.846919,762966.000,56374,1,TL,1,100,2024-12-26_20-13-25-788182
1735218810.938919,763058.000,56377,1,TL,1,100,2024-12-26_20-13-30-864801
1735218815.955963,768075.000,57209,1,TL,1,100,2024-12-26_20-13-31-081353
1735218815.992963,768112.000,57212,1,TL,1,100,2024-12-26_20-13-35-980468
1735218821.079007,773198.000,58044,1,TL,1,100,2024-12-26_20-13-36-087813
1735218821.139007,773258.000,58047,1,TL,1,100,2024-12-26_20-13-41-107535
1735218826.187051,778306.000,58865,1,TL,1,100,2024-12-26_20-13-41-215709
1735218831.308095,783427.000,59699,1,TL,1,100,2024-12-26_20-13-46-367891
1735218831.310095,783429.000,59701,1,TL,1,100,2024-12-26_20-13-46-399106
1735218836.438139,788557.000,60534,1,TL,1,100,2024-12-26_20-13-51-380671
1735218836.440140,788559.000,60536,1,TL,1,100,2024-12-26_20-13-51-551052
1735218841.551183,793670.000,61374,1,TL,1,100,2024-12-26_20-13-56-563329
1735218841.557184,793676.000,61376,1,TL,1,100,2024-12-26_20-13-56-656448
1735218841.586184,793705.000,61379,1,TL,1,100,2024-12-26_20-14-01-572829
1735218846.684228,798803.000,62197,1,TL,1,100,2024-12-26_20-14-01-696004
1735218846.765229,798884.000,62200,1,TL,1,100,2024-12-26_20-14-06-727716
1735218851.791272,803910.000,63017,1,TL,1,100,2024-12-26_20-14-06-851215
1735218856.903316,809022.000,63836,1,TL,1,100,2024-12-26_20-14-11-865628
1735218856.906316,809025.000,63838,1,TL,1,100,2024-12-26_20-14-11-926511
1735218862.049361,814168.000,64640,1,TL,1,100,2024-12-26_20-14-17-079130
1735218862.052361,814171.000,64642,1,TL,1,100,2024-12-26_20-14-17-140971
1735218867.157404,819276.000,65436,1,TL,1,100,2024-12-26_20-14-22-130984
1735218867.159405,819278.000,65438,1,TL,1,100,2024-12-26_20-14-22-254518
1735218867.221405,819340.000,65441,1,TL,1,100,2024-12-26_20-14-27-191746
1735218872.265449,824384.000,739,1,TL,1,100,2024-12-26_20-14-27-284920
1735218877.385493,829504.000,1577,1,TL,1,100,2024-12-26_20-14-32-391623
1735218877.387493,829506.000,1579,1,TL,1,100,2024-12-26_20-14-32-515732
1735218882.492537,834611.000,2396,1,TL,1,100,2024-12-26_20-14-37-440356
1735218882.494537,834613.000,2398,1,TL,1,100,2024-12-26_20-14-37-579568
1735218882.531537,834650.000,2401,1,TL,1,100,2024-12-26_20-14-42-517224
1735218887.600581,839719.000,3238,1,TL,1,100,2024-12-26_20-14-42-563283
1735218887.627581,839746.000,3241,1,TL,1,100,2024-12-26_20-14-47-614581
1735218892.741625,844860.000,4089,1,TL,1,100,2024-12-26_20-14-47-661206
1735218892.795626,844914.000,4092,1,TL,1,100,2024-12-26_20-14-52-770968
1735218897.849669,849968.000,4928,1,TL,1,100,2024-12-26_20-14-52-849312
1735218897.899670,850018.000,4931,1,TL,1,100,2024-12-26_20-14-57-885638
1735218902.960713,855079.000,5763,1,TL,1,100,2024-12-26_20-14-57-931254
1735218903.008714,855127.000,5766,1,TL,1,100,2024-12-26_20-15-02-987453
1735218908.071758,860190.000,6602,1,TL,1,100,2024-12-26_20-15-03-034591
1735218913.182802,865301.000,7438,1,TL,1,100,2024-12-26_20-15-08-146071
1735218913.184802,865303.000,7440,1,TL,1,100,2024-12-26_20-15-08-333476
1735218918.291846,870410.000,8259,1,TL,1,100,2024-12-26_20-15-13-269391
1735218918.297846,870416.000,8261,1,TL,1,100,2024-12-26_20-15-13-377528
1735218918.337846,870456.000,8263,1,TL,1,100,2024-12-26_20-15-18-302194
1735218923.401890,875520.000,9100,1,TL,1,100,2024-12-26_20-15-18-379687
1735218928.509934,880628.000,9934,1,TL,1,100,2024-12-26_20-15-23-462984
1735218928.511934,880630.000,9936,1,TL,1,100,2024-12-26_20-15-23-539496
1735218928.557934,880676.000,9939,1,TL,1,100,2024-12-26_20-15-28-544563
1735218933.617978,885736.000,10775,1,TL,1,100,2024-12-26_20-15-28-590247
1735218933.698979,885817.000,10778,1,TL,1,100,2024-12-26_20-15-33-656870
1735218938.727022,890845.000,11612,1,TL,1,100,2024-12-26_20-15-33-780528
1735218938.762022,890880.000,11615,1,TL,1,100,2024-12-26_20-15-38-746662
1735218943.835066,895953.000,12449,1,TL,1,100,2024-12-26_20-15-38-808364
1735218943.875067,895993.000,12452,1,TL,1,100,2024-12-26_20-15-43-859009
1735218948.943110,901061.000,13288,1,TL,1,100,2024-12-26_20-15-43-905704
1735218954.055154,906173.000,14106,1,TL,1,100,2024-12-26_20-15-49-125750
1735218954.059154,906177.000,14108,1,TL,1,100,2024-12-26_20-15-49-249663
1735218959.194199,911312.000,14944,1,TL,1,100,2024-12-26_20-15-55-081758
1735218959.249199,911367.000,14947,1,TL,1,100,2024-12-26_20-15-59-213776
1735218964.301243,916419.000,15781,1,TL,1,100,2024-12-26_20-15-59-276053
1735218964.351243,916469.000,15784,1,TL,1,100,2024-12-26_20-16-04-336444
1735218969.413287,921531.000,16614,1,TL,1,100,2024-12-26_20-16-04-396143
1735218969.453287,921571.000,16617,1,TL,1,100,2024-12-26_20-16-09-436229
1735218974.521331,926639.000,17457,1,TL,1,100,2024-12-26_20-16-09-497969
1735218974.572331,926690.000,17460,1,TL,1,100,2024-12-26_20-16-14-554121
