LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1735218307.818578,259942.000,40152,3,PR,1,100,150746
1735218307.858578,259982.000,40169,2,PR,1,100,150759
1735218307.898579,260022.000,40169,2,PR,1,100,150781
1735218307.938579,260062.000,40184,3,PR,1,100,150715
1735218307.978579,260102.000,40184,3,PR,1,100,150580
1735218308.018580,260142.000,40184,3,PR,1,100,150510
1735218308.058580,260182.000,40200,2,PR,1,100,150472
1735218308.098580,260222.000,40200,2,PR,1,100,150477
1735218308.138581,260262.000,40219,3,PR,1,100,150496
1735218308.178581,260302.000,40219,3,PR,1,100,150516
1735218308.218581,260342.000,40219,3,PR,1,100,150546
1735218308.258582,260382.000,40236,2,PR,1,100,150553
1735218308.298582,260422.000,40236,2,PR,1,100,150553
1735218308.338582,260462.000,40253,3,PR,1,100,150560
1735218308.378583,260502.000,40253,3,PR,1,100,150562
1735218308.418583,260542.000,40253,3,PR,1,100,150609
1735218308.458583,260582.000,40270,3,PR,1,100,150640
1735218308.498584,260622.000,40270,3,PR,1,100,150673
1735218308.538584,260662.000,40270,3,PR,1,100,150681
1735218308.585084,260708.500,40286,2,PR,1,100,150711
1735218308.631585,260755.000,40286,2,PR,1,100,150760
1735218308.671585,260795.000,40303,2,PR,1,100,150764
1735218308.711586,260835.000,40303,2,PR,1,100,150813
1735218308.751586,260875.000,40320,3,PR,1,100,150839
1735218308.791586,260915.000,40320,3,PR,1,100,150845
1735218308.831587,260955.000,40320,3,PR,1,100,150874
1735218308.871587,260995.000,40335,2,PR,1,100,150846
1735218308.911587,261035.000,40335,2,PR,1,100,150733
1735218308.951588,261075.000,40351,3,PR,1,100,150620
1735218308.991588,261115.000,40351,3,PR,1,100,150585
1735218309.031588,261155.000,40351,3,PR,1,100,150594
1735218309.071589,261195.000,40369,2,PR,1,100,150608
1735218309.111589,261235.000,40369,2,PR,1,100,150633
1735218309.151589,261275.000,40387,3,PR,1,100,150674
1735218309.191590,261315.000,40387,3,PR,1,100,150683
1735218309.231590,261355.000,40387,3,PR,1,100,150694
1735218309.271590,261395.000,40405,4,PR,1,100,150678
1735218309.311591,261435.000,40405,4,PR,1,100,150707
1735218309.351591,261475.000,40405,4,PR,1,100,150703
1735218309.391592,261515.000,40405,4,PR,1,100,150751
1735218309.431592,261555.000,40422,2,PR,1,100,150770
1735218309.471592,261595.000,40422,2,PR,1,100,150777
1735218309.511592,261635.000,40438,3,PR,1,100,150805
1735218309.551593,261675.000,40438,3,PR,1,100,150839
1735218309.591593,261715.000,40438,3,PR,1,100,150865
1735218309.631593,261755.000,40454,2,PR,1,100,150898
1735218309.671594,261795.000,40454,2,PR,1,100,150877
1735218309.711594,261835.000,40472,3,PR,1,100,150783
1735218309.751595,261875.000,40472,3,PR,1,100,150691
1735218309.791595,261915.000,40472,3,PR,1,100,150664
1735218309.831595,261955.000,40488,2,PR,1,100,150670
1735218309.871596,261995.000,40488,2,PR,1,100,150693
1735218309.911596,262035.000,40503,3,PR,1,100,150724
1735218309.951596,262075.000,40503,3,PR,1,100,150744
1735218309.991597,262115.000,40503,3,PR,1,100,150767
1735218310.031597,262155.000,40521,2,PR,1,100,150768
1735218310.071597,262195.000,40521,2,PR,1,100,150755
1735218310.111598,262235.000,40539,3,PR,1,100,150787
1735218310.151598,262275.000,40539,3,PR,1,100,150781
1735218310.191598,262315.000,40539,3,PR,1,100,150821
1735218310.231599,262355.000,40555,3,PR,1,100,150864
1735218310.271599,262395.000,40555,3,PR,1,100,150894
1735218310.311599,262435.000,40555,3,PR,1,100,150927
1735218310.351600,262475.000,40570,2,PR,1,100,150942
1735218310.391600,262515.000,40570,2,PR,1,100,150957
1735218310.431600,262555.000,40587,3,PR,1,100,150965
1735218310.471601,262595.000,40587,3,PR,1,100,150873
1735218310.511601,262635.000,40587,3,PR,1,100,150767
1735218310.551601,262675.000,40604,2,PR,1,100,150762
1735218310.591602,262715.000,40604,2,PR,1,100,150769
1735218310.631602,262755.000,40620,3,PR,1,100,150785
1735218310.671602,262795.000,40620,3,PR,1,100,150797
1735218310.711603,262835.000,40620,3,PR,1,100,150840
1735218310.751603,262875.000,40638,2,PR,1,100,150851
1735218310.791604,262915.000,40638,2,PR,1,100,150869
1735218310.831604,262955.000,40654,3,PR,1,100,150866
1735218310.871604,262995.000,40654,3,PR,1,100,150871
1735218310.911605,263035.000,40654,3,PR,1,100,150887
1735218310.951605,263075.000,40671,2,PR,1,100,150909
1735218310.991605,263115.000,40671,2,PR,1,100,150952
1735218311.031606,263155.000,40687,3,PR,1,100,150984
1735218311.071606,263195.000,40687,3,PR,1,100,150982
1735218311.111606,263235.000,40687,3,PR,1,100,151008
1735218311.151607,263275.000,40703,2,PR,1,100,151049
1735218311.191607,263315.000,40703,2,PR,1,100,151043
1735218311.231607,263355.000,40719,3,PR,1,100,151064
1735218311.271608,263395.000,40719,3,PR,1,100,151017
1735218311.311608,263435.000,40719,3,PR,1,100,150897
1735218311.351608,263475.000,40736,2,PR,1,100,150826
1735218311.391609,263515.000,40736,2,PR,1,100,150836
1735218311.431609,263555.000,40753,3,PR,1,100,150848
1735218311.471609,263595.000,40753,3,PR,1,100,150836
1735218311.511610,263635.000,40753,3,PR,1,100,150880
1735218311.551610,263675.000,40768,2,PR,1,100,150900
1735218311.591610,263715.000,40768,2,PR,1,100,150885
1735218311.631611,263755.000,40786,3,PR,1,100,150904
1735218311.671611,263795.000,40786,3,PR,1,100,150909
1735218311.711612,263835.000,40786,3,PR,1,100,150926
1735218311.751612,263875.000,40804,3,PR,1,100,150932
1735218311.791612,263915.000,40804,3,PR,1,100,150965
1735218311.831613,263955.000,40804,3,PR,1,100,150989
1735218311.871613,263995.000,40820,2,PR,1,100,150992
1735218311.911613,264035.000,40820,2,PR,1,100,151021
1735218311.951614,264075.000,40836,3,PR,1,100,151058
1735218311.991614,264115.000,40836,3,PR,1,100,151072
1735218312.031614,264155.000,40836,3,PR,1,100,151080
1735218312.071615,264195.000,40852,2,PR,1,100,151104
1735218312.111615,264235.000,40852,2,PR,1,100,151058
1735218312.151615,264275.000,40869,3,PR,1,100,150936
1735218312.191616,264315.000,40869,3,PR,1,100,150859
1735218312.231616,264355.000,40869,3,PR,1,100,150846
1735218312.271616,264395.000,40885,2,PR,1,100,150834
1735218312.311617,264435.000,40885,2,PR,1,100,150837
1735218312.358117,264481.500,40902,2,PR,1,100,150880
1735218312.404618,264528.000,40902,2,PR,1,100,150909
1735218312.444618,264568.000,40919,3,PR,1,100,150920
1735218312.484618,264608.000,40919,3,PR,1,100,150917
1735218312.524618,264648.000,40919,3,PR,1,100,150907
1735218312.564619,264688.000,40936,3,PR,1,100,150922
1735218312.604619,264728.000,40936,3,PR,1,100,150939
1735218312.644619,264768.000,40936,3,PR,1,100,150973
1735218312.684620,264808.000,40952,2,PR,1,100,150971
1735218312.724620,264848.000,40952,2,PR,1,100,151003
1735218312.764621,264888.000,40970,3,PR,1,100,151023
1735218312.804621,264928.000,40970,3,PR,1,100,151044
1735218312.844621,264968.000,40970,3,PR,1,100,151069
