LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1735218301.604024,253727.500,39144,2,EA,1,100,0.772359
1735218301.670525,253794.000,39144,2,EA,1,100,0.772359
1735218301.737525,253861.000,39160,1,EA,1,100,0.772359
1735218301.804026,253927.500,39177,2,EA,1,100,0.772188
1735218301.870527,253994.000,39177,2,EA,1,100,0.772274
1735218301.937527,254061.000,39192,2,EA,1,100,0.772359
1735218302.004528,254128.000,39192,2,EA,1,100,0.772359
1735218302.070528,254194.000,39209,1,EA,1,100,0.772359
1735218302.137529,254261.000,39226,2,EA,1,100,0.772871
1735218302.204530,254328.000,39226,2,EA,1,100,0.773214
1735218302.270530,254394.000,39245,1,EA,1,100,0.773557
1735218302.337531,254461.000,39259,2,EA,1,100,0.774244
1735218302.404531,254528.000,39259,2,EA,1,100,0.775017
1735218302.470532,254594.000,39277,1,EA,1,100,0.775793
1735218302.537032,254660.500,39293,2,EA,1,100,0.776570
1735218302.603533,254727.000,39293,2,EA,1,100,0.777262
1735218302.670533,254794.000,39310,1,EA,1,100,0.777955
1735218302.737534,254861.000,39325,2,EA,1,100,0.778649
1735218302.804535,254928.000,39325,2,EA,1,100,0.779606
1735218302.870535,254994.000,39342,1,EA,1,100,0.781439
1735218302.937036,255060.500,39360,2,EA,1,100,0.785220
1735218303.003536,255127.000,39360,2,EA,1,100,0.789394
1735218303.070537,255194.000,39377,1,EA,1,100,0.791184
1735218303.137038,255260.500,39394,2,EA,1,100,0.791992
1735218303.203538,255327.000,39394,2,EA,1,100,0.792262
1735218303.270539,255394.000,39411,1,EA,1,100,0.792532
1735218303.337539,255461.000,39429,2,EA,1,100,0.792621
1735218303.404540,255528.000,39429,2,EA,1,100,0.792982
1735218303.470540,255594.000,39447,1,EA,1,100,0.792982
1735218303.537041,255660.500,39461,2,EA,1,100,0.793072
1735218303.603542,255727.000,39461,2,EA,1,100,0.793433
1735218303.670542,255794.000,39478,1,EA,1,100,0.794065
1735218303.737043,255860.500,39497,2,EA,1,100,0.794336
1735218303.803543,255927.000,39497,2,EA,1,100,0.794788
1735218303.870544,255994.000,39514,1,EA,1,100,0.795422
1735218303.937044,256060.500,39529,2,EA,1,100,0.796148
1735218304.003545,256127.000,39529,2,EA,1,100,0.796602
1735218304.070546,256194.000,39545,1,EA,1,100,0.797240
1735218304.137213,256260.667,39570,3,EA,1,100,0.797786
1735218304.203880,256327.333,39570,3,EA,1,100,0.798516
1735218304.270547,256394.000,39570,3,EA,1,100,0.799248
1735218304.337548,256461.000,39588,1,EA,1,100,0.799798
1735218304.404048,256527.500,39608,2,EA,1,100,0.800256
1735218304.470549,256594.000,39608,2,EA,1,100,0.800531
1735218304.537549,256661.000,39624,1,EA,1,100,0.800991
1735218304.604050,256727.500,39639,2,EA,1,100,0.801359
1735218304.670551,256794.000,39639,2,EA,1,100,0.801543
1735218304.737551,256861.000,39655,1,EA,1,100,0.801911
1735218304.804052,256927.500,39673,2,EA,1,100,0.802096
1735218304.870553,256994.000,39673,2,EA,1,100,0.801911
1735218304.937553,257061.000,39689,1,EA,1,100,0.801635
1735218305.004054,257127.500,39704,2,EA,1,100,0.801359
1735218305.070554,257194.000,39704,2,EA,1,100,0.801175
1735218305.137555,257261.000,39721,1,EA,1,100,0.800899
1735218305.204055,257327.500,39738,2,EA,1,100,0.800165
1735218305.270556,257394.000,39738,2,EA,1,100,0.799706
1735218305.337557,257461.000,39756,1,EA,1,100,0.798882
1735218305.404057,257527.500,39773,2,EA,1,100,0.798334
1735218305.470558,257594.000,39773,2,EA,1,100,0.797695
1735218305.537558,257661.000,39788,1,EA,1,100,0.796875
1735218305.604059,257727.500,39805,2,EA,1,100,0.796421
1735218305.670559,257794.000,39805,2,EA,1,100,0.795694
1735218305.737560,257861.000,39821,1,EA,1,100,0.795060
1735218305.804060,257927.500,39838,2,EA,1,100,0.794426
1735218305.870561,257994.000,39838,2,EA,1,100,0.793884
1735218305.937062,258060.500,39853,2,EA,1,100,0.793433
1735218306.003562,258127.000,39853,2,EA,1,100,0.792982
1735218306.070563,258194.000,39872,1,EA,1,100,0.792712
1735218306.137064,258260.500,39889,2,EA,1,100,0.791992
1735218306.203564,258327.000,39889,2,EA,1,100,0.791543
1735218306.270565,258394.000,39906,1,EA,1,100,0.791095
1735218306.337065,258460.500,39920,2,EA,1,100,0.790736
1735218306.403566,258527.000,39920,2,EA,1,100,0.790288
1735218306.470566,258594.000,39938,1,EA,1,100,0.789752
1735218306.537067,258660.500,39954,2,EA,1,100,0.789127
1735218306.603567,258727.000,39954,2,EA,1,100,0.788859
1735218306.670568,258794.000,39971,1,EA,1,100,0.788502
1735218306.737069,258860.500,39986,2,EA,1,100,0.788057
1735218306.803569,258927.000,39986,2,EA,1,100,0.787701
1735218306.870570,258994.000,40005,1,EA,1,100,0.787435
1735218306.937070,259060.500,40021,2,EA,1,100,0.787168
1735218307.003571,259127.000,40021,2,EA,1,100,0.786902
1735218307.070571,259194.000,40038,1,EA,1,100,0.786547
1735218307.137072,259260.500,40053,2,EA,1,100,0.786281
