LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1735218303.925544,256049.000,39525,3,MZ,1,100,-6
1735218303.965545,256089.000,39540,2,MZ,1,100,-6
1735218304.005545,256129.000,39540,2,MZ,1,100,-5
1735218304.045545,256169.000,39557,3,MZ,1,100,-6
1735218304.085546,256209.000,39557,3,MZ,1,100,-6
1735218304.125546,256249.000,39557,3,MZ,1,100,-5
1735218304.165546,256289.000,39582,3,MZ,1,100,-6
1735218304.205547,256329.000,39582,3,MZ,1,100,-5
1735218304.245547,256369.000,39582,3,MZ,1,100,-6
1735218304.285547,256409.000,39600,3,MZ,1,100,-6
1735218304.325548,256449.000,39600,3,MZ,1,100,-5
1735218304.365548,256489.000,39600,3,MZ,1,100,-6
1735218304.405548,256529.000,39620,3,MZ,1,100,-5
1735218304.445549,256569.000,39620,3,MZ,1,100,-6
1735218304.485549,256609.000,39620,3,MZ,1,100,-6
1735218304.525549,256649.000,39634,2,MZ,1,100,-6
1735218304.565550,256689.000,39634,2,MZ,1,100,-5
1735218304.605550,256729.000,39651,3,MZ,1,100,-6
1735218304.645550,256769.000,39651,3,MZ,1,100,-7
1735218304.685551,256809.000,39651,3,MZ,1,100,-5
1735218304.720885,256844.333,39667,3,MZ,1,100,-5
1735218304.756218,256879.667,39667,3,MZ,1,100,-6
1735218304.791552,256915.000,39667,3,MZ,1,100,-5
1735218304.831552,256955.000,39685,2,MZ,1,100,-6
1735218304.871552,256995.000,39685,2,MZ,1,100,-5
1735218304.911553,257035.000,39699,3,MZ,1,100,-5
1735218304.951553,257075.000,39699,3,MZ,1,100,-4
1735218304.991554,257115.000,39699,3,MZ,1,100,-4
1735218305.031554,257155.000,39716,2,MZ,1,100,-7
1735218305.071554,257195.000,39716,2,MZ,1,100,-5
1735218305.111555,257235.000,39733,3,MZ,1,100,-5
1735218305.151555,257275.000,39733,3,MZ,1,100,-6
1735218305.191555,257315.000,39733,3,MZ,1,100,-4
1735218305.231555,257355.000,39750,2,MZ,1,100,-6
1735218305.271556,257395.000,39750,2,MZ,1,100,-6
1735218305.311556,257435.000,39767,3,MZ,1,100,-6
1735218305.351557,257475.000,39767,3,MZ,1,100,-4
1735218305.391557,257515.000,39767,3,MZ,1,100,-5
1735218305.431557,257555.000,39784,2,MZ,1,100,-5
1735218305.471558,257595.000,39784,2,MZ,1,100,-6
1735218305.511558,257635.000,39800,3,MZ,1,100,-6
1735218305.551558,257675.000,39800,3,MZ,1,100,-5
1735218305.591559,257715.000,39800,3,MZ,1,100,-6
1735218305.631559,257755.000,39817,2,MZ,1,100,-5
1735218305.671559,257795.000,39817,2,MZ,1,100,-6
1735218305.711560,257835.000,39832,3,MZ,1,100,-6
1735218305.751560,257875.000,39832,3,MZ,1,100,-5
1735218305.791560,257915.000,39832,3,MZ,1,100,-5
1735218305.827227,257950.667,39849,3,MZ,1,100,-5
1735218305.862894,257986.333,39849,3,MZ,1,100,-4
1735218305.898561,258022.000,39849,3,MZ,1,100,-6
1735218305.938562,258062.000,39865,2,MZ,1,100,-6
1735218305.978562,258102.000,39865,2,MZ,1,100,-5
1735218306.018562,258142.000,39884,3,MZ,1,100,-5
1735218306.058563,258182.000,39884,3,MZ,1,100,-5
1735218306.098563,258222.000,39884,3,MZ,1,100,-5
1735218306.138563,258262.000,39901,2,MZ,1,100,-5
1735218306.178564,258302.000,39901,2,MZ,1,100,-4
1735218306.218564,258342.000,39916,3,MZ,1,100,-6
1735218306.258564,258382.000,39916,3,MZ,1,100,-6
1735218306.298565,258422.000,39916,3,MZ,1,100,-6
1735218306.338565,258462.000,39932,2,MZ,1,100,-6
1735218306.378566,258502.000,39932,2,MZ,1,100,-6
1735218306.418566,258542.000,39950,3,MZ,1,100,-5
1735218306.458566,258582.000,39950,3,MZ,1,100,-6
1735218306.498566,258622.000,39950,3,MZ,1,100,-6
1735218306.538567,258662.000,39966,2,MZ,1,100,-6
1735218306.578567,258702.000,39966,2,MZ,1,100,-5
1735218306.618567,258742.000,39981,3,MZ,1,100,-5
1735218306.658568,258782.000,39981,3,MZ,1,100,-5
1735218306.698568,258822.000,39981,3,MZ,1,100,-6
1735218306.738569,258862.000,39998,3,MZ,1,100,-4
1735218306.778569,258902.000,39998,3,MZ,1,100,-5
1735218306.818569,258942.000,39998,3,MZ,1,100,-5
1735218306.858570,258982.000,40017,2,MZ,1,100,-7
1735218306.898570,259022.000,40017,2,MZ,1,100,-5
1735218306.938570,259062.000,40033,3,MZ,1,100,-6
1735218306.978571,259102.000,40033,3,MZ,1,100,-5
1735218307.018571,259142.000,40033,3,MZ,1,100,-6
1735218307.051571,259175.000,40048,2,MZ,1,100,-5
1735218307.084572,259208.000,40048,2,MZ,1,100,-6
1735218307.124572,259248.000,40065,3,MZ,1,100,-6
1735218307.164572,259288.000,40065,3,MZ,1,100,-5
1735218307.204573,259328.000,40065,3,MZ,1,100,-5
1735218307.244573,259368.000,40082,3,MZ,1,100,-4
1735218307.284573,259408.000,40082,3,MZ,1,100,-6
1735218307.324574,259448.000,40082,3,MZ,1,100,-5
1735218307.364574,259488.000,40098,2,MZ,1,100,-7
1735218307.404574,259528.000,40098,2,MZ,1,100,-5
1735218307.444575,259568.000,40114,2,MZ,1,100,-4
1735218307.484575,259608.000,40114,2,MZ,1,100,-6
1735218307.524575,259648.000,40132,3,MZ,1,100,-4
1735218307.564576,259688.000,40132,3,MZ,1,100,-5
1735218307.604576,259728.000,40132,3,MZ,1,100,-6
1735218307.644576,259768.000,40149,3,MZ,1,100,-4
1735218307.684577,259808.000,40149,3,MZ,1,100,-6
1735218307.724577,259848.000,40149,3,MZ,1,100,-5
1735218307.764577,259888.000,40166,2,MZ,1,100,-6
1735218307.804578,259928.000,40166,2,MZ,1,100,-5
1735218307.844578,259968.000,40182,3,MZ,1,100,-6
1735218307.884578,260008.000,40182,3,MZ,1,100,-4
1735218307.924579,260048.000,40182,3,MZ,1,100,-6
1735218307.964579,260088.000,40197,2,MZ,1,100,-7
1735218308.004580,260128.000,40197,2,MZ,1,100,-5
1735218308.044580,260168.000,40214,3,MZ,1,100,-6
1735218308.084580,260208.000,40214,3,MZ,1,100,-6
1735218308.124581,260248.000,40214,3,MZ,1,100,-5
1735218308.164581,260288.000,40233,2,MZ,1,100,-5
1735218308.204581,260328.000,40233,2,MZ,1,100,-6
1735218308.239915,260363.333,40249,3,MZ,1,100,-5
1735218308.275249,260398.667,40249,3,MZ,1,100,-5
1735218308.310582,260434.000,40249,3,MZ,1,100,-6
1735218308.350583,260474.000,40266,3,MZ,1,100,-5
1735218308.390583,260514.000,40266,3,MZ,1,100,-6
1735218308.430583,260554.000,40266,3,MZ,1,100,-5
1735218308.470583,260594.000,40284,2,MZ,1,100,-5
1735218308.510584,260634.000,40284,2,MZ,1,100,-6
1735218308.550918,260674.333,40300,3,MZ,1,100,-6
1735218308.591251,260714.667,40300,3,MZ,1,100,-5
1735218308.631585,260755.000,40300,3,MZ,1,100,-6
1735218308.671585,260795.000,40317,2,MZ,1,100,-5
1735218308.711586,260835.000,40317,2,MZ,1,100,-4
1735218308.751586,260875.000,40332,3,MZ,1,100,-5
1735218308.791586,260915.000,40332,3,MZ,1,100,-4
1735218308.831587,260955.000,40332,3,MZ,1,100,-5
1735218308.871587,260995.000,40349,2,MZ,1,100,-4
1735218308.911587,261035.000,40349,2,MZ,1,100,-6
1735218308.951588,261075.000,40365,3,MZ,1,100,-6
1735218308.991588,261115.000,40365,3,MZ,1,100,-5
1735218309.031588,261155.000,40365,3,MZ,1,100,-6
1735218309.071589,261195.000,40383,3,MZ,1,100,-5
1735218309.111589,261235.000,40383,3,MZ,1,100,-5
1735218309.151589,261275.000,40383,3,MZ,1,100,-6
1735218309.191590,261315.000,40399,2,MZ,1,100,-6
1735218309.231590,261355.000,40399,2,MZ,1,100,-6
1735218309.271590,261395.000,40419,4,MZ,1,100,-4
1735218309.311591,261435.000,40419,4,MZ,1,100,-6
1735218309.351591,261475.000,40419,4,MZ,1,100,-4
1735218309.391592,261515.000,40419,4,MZ,1,100,-6
1735218309.426925,261550.333,40435,3,MZ,1,100,-5
1735218309.462259,261585.667,40435,3,MZ,1,100,-6
1735218309.497592,261621.000,40435,3,MZ,1,100,-5
1735218309.537593,261661.000,40452,2,MZ,1,100,-6
1735218309.577593,261701.000,40452,2,MZ,1,100,-5
1735218309.617594,261741.000,40468,3,MZ,1,100,-6
1735218309.657594,261781.000,40468,3,MZ,1,100,-5
1735218309.697594,261821.000,40468,3,MZ,1,100,-5
1735218309.737594,261861.000,40486,2,MZ,1,100,-4
1735218309.777595,261901.000,40486,2,MZ,1,100,-5
1735218309.817595,261941.000,40500,3,MZ,1,100,-6
1735218309.857595,261981.000,40500,3,MZ,1,100,-6
1735218309.897596,262021.000,40500,3,MZ,1,100,-4
1735218309.937596,262061.000,40517,2,MZ,1,100,-6
1735218309.977597,262101.000,40517,2,MZ,1,100,-4
1735218310.017597,262141.000,40535,3,MZ,1,100,-6
1735218310.057597,262181.000,40535,3,MZ,1,100,-5
1735218310.097598,262221.000,40535,3,MZ,1,100,-5
1735218310.137598,262261.000,40553,2,MZ,1,100,-6
1735218310.177598,262301.000,40553,2,MZ,1,100,-5
1735218310.217599,262341.000,40567,3,MZ,1,100,-6
1735218310.257599,262381.000,40567,3,MZ,1,100,-4
1735218310.297599,262421.000,40567,3,MZ,1,100,-5
1735218310.337600,262461.000,40584,2,MZ,1,100,-6
1735218310.377600,262501.000,40584,2,MZ,1,100,-6
1735218310.417600,262541.000,40601,3,MZ,1,100,-6
1735218310.457601,262581.000,40601,3,MZ,1,100,-4
1735218310.497601,262621.000,40601,3,MZ,1,100,-6
1735218310.533268,262656.667,40618,3,MZ,1,100,-4
1735218310.568935,262692.333,40618,3,MZ,1,100,-5
1735218310.604602,262728.000,40618,3,MZ,1,100,-5
1735218310.644102,262767.500,40632,2,MZ,1,100,-5
1735218310.683603,262807.000,40632,2,MZ,1,100,-6
1735218310.723603,262847.000,40652,3,MZ,1,100,-5
1735218310.763603,262887.000,40652,3,MZ,1,100,-6
1735218310.803604,262927.000,40652,3,MZ,1,100,-6
1735218310.843604,262967.000,40668,2,MZ,1,100,-6
1735218310.883604,263007.000,40668,2,MZ,1,100,-5
1735218310.923605,263047.000,40685,3,MZ,1,100,-5
1735218310.963605,263087.000,40685,3,MZ,1,100,-6
1735218311.003605,263127.000,40685,3,MZ,1,100,-4
1735218311.043606,263167.000,40699,2,MZ,1,100,-6
1735218311.083606,263207.000,40699,2,MZ,1,100,-5
1735218311.123606,263247.000,40717,3,MZ,1,100,-5
1735218311.163607,263287.000,40717,3,MZ,1,100,-6
1735218311.203607,263327.000,40717,3,MZ,1,100,-6
1735218311.243608,263367.000,40733,3,MZ,1,100,-5
1735218311.283608,263407.000,40733,3,MZ,1,100,-6
1735218311.323608,263447.000,40733,3,MZ,1,100,-6
1735218311.364109,263487.500,40750,2,MZ,1,100,-4
1735218311.404609,263528.000,40750,2,MZ,1,100,-5
1735218311.444276,263567.667,40765,3,MZ,1,100,-6
1735218311.483943,263607.333,40765,3,MZ,1,100,-5
1735218311.523610,263647.000,40765,3,MZ,1,100,-4
1735218311.563610,263687.000,40782,2,MZ,1,100,-5
1735218311.603611,263727.000,40782,2,MZ,1,100,-4
1735218311.639611,263763.000,40800,3,MZ,1,100,-5
1735218311.675611,263799.000,40800,3,MZ,1,100,-5
1735218311.711612,263835.000,40800,3,MZ,1,100,-6
1735218311.751612,263875.000,40818,3,MZ,1,100,-5
1735218311.791612,263915.000,40818,3,MZ,1,100,-6
1735218311.831613,263955.000,40818,3,MZ,1,100,-5
1735218311.871613,263995.000,40833,2,MZ,1,100,-6
