LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735218402.876398,354999,55475,1,HR,1,100,71
1735218403.676405,355799,55609,1,HR,1,100,72
1735218404.276410,356399,55710,1,HR,1,100,78
1735218405.449420,357572,55890,1,HR,1,100,72
1735218406.089426,358212,56010,1,HR,1,100,77
1735218407.009434,359132,56148,1,HR,1,100,75
1735218407.929442,360052,56297,1,HR,1,100,72
1735218408.822449,360945,56450,1,HR,1,100,72
1735218409.702457,361825,56601,1,HR,1,100,71
1735218410.422463,362545,56717,1,HR,1,100,74
1735218411.262470,363385,56850,1,HR,1,100,73
1735218411.995477,364118,56974,1,HR,1,100,75
1735218412.715483,364838,57090,1,HR,1,100,77
1735218413.555490,365678,57225,1,HR,1,100,76
1735218414.515499,366638,57393,1,HR,1,100,73
1735218415.248505,367371,57510,1,HR,1,100,75
1735218415.968511,368091,57628,1,HR,1,100,77
1735218416.688517,368811,57743,1,HR,1,100,78
1735218417.448524,369571,57864,1,HR,1,100,79
1735218418.168530,370291,57981,1,HR,1,100,80
1735218418.781535,370904,58081,1,HR,1,100,84
1735218419.461541,371584,58200,1,HR,1,100,85
1735218420.181547,372304,58316,1,HR,1,100,85
1735218420.861553,372984,58433,1,HR,1,100,85
1735218421.980563,374103,58605,1,HR,1,100,78
1735218422.834570,374957,58739,1,HR,1,100,77
1735218423.434576,375557,58840,1,HR,1,100,82
1735218423.554577,375677,58858,1,HR,1,100,175
1735218424.314583,376437,58991,1,HR,1,100,154
1735218425.114590,377237,59123,1,HR,1,100,136
1735218426.047598,378170,59273,1,HR,1,100,120
1735218426.887605,379010,59406,1,HR,1,100,109
1735218427.567611,379690,59512,1,HR,1,100,105
1735218428.207617,380330,59613,1,HR,1,100,102
1735218428.966623,381089,59745,1,HR,1,100,97
1735218429.900631,382023,59895,1,HR,1,100,90
1735218430.500637,382623,59996,1,HR,1,100,92
1735218431.380644,383503,60128,1,HR,1,100,87
1735218432.259652,384382,60280,1,HR,1,100,83
1735218433.193660,385316,60432,1,HR,1,100,79
1735218433.873666,385996,60530,1,HR,1,100,81
