LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1735218299.418505,251542.000,38785,3,GX,1,100,1.953
1735218299.458506,251582.000,38785,3,GX,1,100,-0.458
1735218299.498506,251622.000,38802,2,GX,1,100,-3.510
1735218299.538507,251662.000,38802,2,GX,1,100,-4.944
1735218299.578507,251702.000,38819,3,GX,1,100,-0.732
1735218299.618507,251742.000,38819,3,GX,1,100,3.326
1735218299.658508,251782.000,38819,3,GX,1,100,6.256
1735218299.698508,251822.000,38833,2,GX,1,100,4.395
1735218299.738508,251862.000,38833,2,GX,1,100,0.092
1735218299.778508,251902.000,38853,3,GX,1,100,-2.228
1735218299.818509,251942.000,38853,3,GX,1,100,-0.854
1735218299.858509,251982.000,38853,3,GX,1,100,2.197
1735218299.898510,252022.000,38869,3,GX,1,100,2.502
1735218299.938510,252062.000,38869,3,GX,1,100,2.014
1735218299.978510,252102.000,38869,3,GX,1,100,1.007
1735218300.012011,252135.500,38886,2,GX,1,100,0.244
1735218300.045511,252169.000,38886,2,GX,1,100,-0.793
1735218300.085511,252209.000,38901,3,GX,1,100,-1.617
1735218300.125511,252249.000,38901,3,GX,1,100,0.397
1735218300.165512,252289.000,38901,3,GX,1,100,2.380
1735218300.205012,252328.500,38918,2,GX,1,100,0.244
1735218300.244513,252368.000,38918,2,GX,1,100,-1.740
1735218300.284513,252408.000,38934,3,GX,1,100,0.336
1735218300.324513,252448.000,38934,3,GX,1,100,-0.244
1735218300.364514,252488.000,38934,3,GX,1,100,-0.946
1735218300.404514,252528.000,38952,3,GX,1,100,0.641
1735218300.444514,252568.000,38952,3,GX,1,100,1.434
1735218300.484515,252608.000,38952,3,GX,1,100,1.068
1735218300.524515,252648.000,38966,2,GX,1,100,-0.214
1735218300.564515,252688.000,38966,2,GX,1,100,-1.160
1735218300.604516,252728.000,38985,3,GX,1,100,-0.397
1735218300.644516,252768.000,38985,3,GX,1,100,1.495
1735218300.684516,252808.000,38985,3,GX,1,100,2.380
1735218300.724517,252848.000,39001,2,GX,1,100,2.686
1735218300.764517,252888.000,39001,2,GX,1,100,1.068
1735218300.804517,252928.000,39019,3,GX,1,100,0.061
1735218300.844518,252968.000,39019,3,GX,1,100,-0.153
1735218300.884518,253008.000,39019,3,GX,1,100,-0.275
1735218300.924518,253048.000,39033,2,GX,1,100,-0.854
1735218300.964519,253088.000,39033,2,GX,1,100,1.038
1735218301.004519,253128.000,39050,3,GX,1,100,2.594
1735218301.044519,253168.000,39050,3,GX,1,100,1.434
1735218301.084520,253208.000,39050,3,GX,1,100,0.732
1735218301.120187,253243.667,39067,3,GX,1,100,0.793
1735218301.155854,253279.333,39067,3,GX,1,100,1.648
1735218301.191521,253315.000,39067,3,GX,1,100,2.411
1735218301.231521,253355.000,39084,2,GX,1,100,4.089
1735218301.271521,253395.000,39084,2,GX,1,100,2.899
1735218301.311522,253435.000,39099,3,GX,1,100,0.153
1735218301.351522,253475.000,39099,3,GX,1,100,-2.167
1735218301.391522,253515.000,39099,3,GX,1,100,-3.113
1735218301.431523,253555.000,39118,2,GX,1,100,-2.563
1735218301.471523,253595.000,39118,2,GX,1,100,-1.740
1735218301.511523,253635.000,39134,3,GX,1,100,-1.068
1735218301.551524,253675.000,39134,3,GX,1,100,0.916
1735218301.591524,253715.000,39134,3,GX,1,100,0.549
1735218301.631525,253755.000,39151,2,GX,1,100,-1.404
1735218301.671525,253795.000,39151,2,GX,1,100,-1.862
1735218301.711525,253835.000,39166,3,GX,1,100,-0.793
1735218301.751526,253875.000,39166,3,GX,1,100,-0.549
1735218301.791526,253915.000,39166,3,GX,1,100,0.458
1735218301.831526,253955.000,39183,2,GX,1,100,2.533
1735218301.871526,253995.000,39183,2,GX,1,100,1.221
1735218301.911527,254035.000,39199,3,GX,1,100,-0.031
1735218301.951527,254075.000,39199,3,GX,1,100,-1.282
1735218301.991528,254115.000,39199,3,GX,1,100,-2.991
1735218302.031528,254155.000,39216,2,GX,1,100,-2.899
1735218302.071528,254195.000,39216,2,GX,1,100,-2.258
1735218302.111529,254235.000,39233,3,GX,1,100,-0.153
1735218302.151529,254275.000,39233,3,GX,1,100,4.974
1735218302.191529,254315.000,39233,3,GX,1,100,4.333
1735218302.231530,254355.000,39250,2,GX,1,100,-0.488
1735218302.271530,254395.000,39250,2,GX,1,100,-2.533
1735218302.307197,254430.667,39266,3,GX,1,100,-1.556
1735218302.342864,254466.333,39266,3,GX,1,100,-0.458
1735218302.378531,254502.000,39266,3,GX,1,100,1.984
1735218302.418531,254542.000,39284,3,GX,1,100,2.380
1735218302.458532,254582.000,39284,3,GX,1,100,0.854
1735218302.498532,254622.000,39284,3,GX,1,100,0.244
1735218302.538032,254661.500,39300,2,GX,1,100,0.031
1735218302.577533,254701.000,39300,2,GX,1,100,-0.824
1735218302.617533,254741.000,39315,3,GX,1,100,0.244
1735218302.657533,254781.000,39315,3,GX,1,100,0.061
1735218302.697534,254821.000,39315,3,GX,1,100,-0.488
1735218302.737534,254861.000,39332,3,GX,1,100,0.031
1735218302.777534,254901.000,39332,3,GX,1,100,-0.641
1735218302.817535,254941.000,39332,3,GX,1,100,-0.488
1735218302.858035,254981.500,39349,2,GX,1,100,0.366
1735218302.898535,255022.000,39349,2,GX,1,100,0.427
1735218302.938202,255061.667,39367,3,GX,1,100,1.160
1735218302.977870,255101.333,39367,3,GX,1,100,1.465
1735218303.017536,255141.000,39367,3,GX,1,100,-0.244
1735218303.058037,255181.500,39382,2,GX,1,100,-0.763
1735218303.098537,255222.000,39382,2,GX,1,100,0.061
1735218303.138537,255262.000,39401,3,GX,1,100,0.122
1735218303.178538,255302.000,39401,3,GX,1,100,0.519
1735218303.218538,255342.000,39401,3,GX,1,100,0.641
1735218303.258538,255382.000,39418,2,GX,1,100,-0.153
1735218303.298539,255422.000,39418,2,GX,1,100,0.275
1735218303.338539,255462.000,39436,3,GX,1,100,0.854
1735218303.378540,255502.000,39436,3,GX,1,100,-0.305
1735218303.418540,255542.000,39436,3,GX,1,100,-0.488
1735218303.454207,255577.667,39452,3,GX,1,100,0.549
1735218303.489874,255613.333,39452,3,GX,1,100,0.763
1735218303.525541,255649.000,39452,3,GX,1,100,0.092
1735218303.565541,255689.000,39468,2,GX,1,100,0.092
1735218303.605541,255729.000,39468,2,GX,1,100,0.488
1735218303.645542,255769.000,39485,3,GX,1,100,0.275
1735218303.685542,255809.000,39485,3,GX,1,100,0.275
1735218303.725543,255849.000,39485,3,GX,1,100,0.397
1735218303.765543,255889.000,39504,2,GX,1,100,0.366
1735218303.805543,255929.000,39504,2,GX,1,100,0.000
1735218303.845544,255969.000,39520,3,GX,1,100,-0.092
1735218303.885544,256009.000,39520,3,GX,1,100,-0.397
1735218303.925544,256049.000,39520,3,GX,1,100,-0.214
1735218303.965545,256089.000,39535,2,GX,1,100,0.061
1735218304.005545,256129.000,39535,2,GX,1,100,0.336
1735218304.045545,256169.000,39552,3,GX,1,100,0.427
1735218304.085546,256209.000,39552,3,GX,1,100,-0.458
1735218304.125546,256249.000,39552,3,GX,1,100,-0.122
1735218304.165546,256289.000,39577,3,GX,1,100,0.854
1735218304.205547,256329.000,39577,3,GX,1,100,0.366
1735218304.245547,256369.000,39577,3,GX,1,100,-0.275
1735218304.285547,256409.000,39595,3,GX,1,100,0.214
1735218304.325548,256449.000,39595,3,GX,1,100,1.160
1735218304.365548,256489.000,39595,3,GX,1,100,0.641
1735218304.405548,256529.000,39615,3,GX,1,100,-0.122
1735218304.445549,256569.000,39615,3,GX,1,100,-0.061
1735218304.485549,256609.000,39615,3,GX,1,100,0.244
1735218304.525549,256649.000,39629,2,GX,1,100,0.061
1735218304.565550,256689.000,39629,2,GX,1,100,0.214
1735218304.605550,256729.000,39646,3,GX,1,100,-0.153
1735218304.645550,256769.000,39646,3,GX,1,100,-0.610
1735218304.685551,256809.000,39646,3,GX,1,100,-0.305
1735218304.720885,256844.333,39662,3,GX,1,100,0.336
1735218304.756218,256879.667,39662,3,GX,1,100,-0.214
1735218304.791552,256915.000,39662,3,GX,1,100,-0.641
1735218304.831552,256955.000,39680,2,GX,1,100,-1.099
1735218304.871552,256995.000,39680,2,GX,1,100,-1.038
1735218304.911553,257035.000,39694,3,GX,1,100,1.404
1735218304.951553,257075.000,39694,3,GX,1,100,3.479
1735218304.991554,257115.000,39694,3,GX,1,100,2.167
1735218305.031554,257155.000,39711,2,GX,1,100,1.587
1735218305.071554,257195.000,39711,2,GX,1,100,1.190
1735218305.111555,257235.000,39728,3,GX,1,100,-1.251
1735218305.151555,257275.000,39728,3,GX,1,100,-2.930
1735218305.191555,257315.000,39728,3,GX,1,100,1.617
1735218305.231555,257355.000,39745,2,GX,1,100,5.035
1735218305.271556,257395.000,39745,2,GX,1,100,0.824
1735218305.311556,257435.000,39762,3,GX,1,100,-4.272
1735218305.351557,257475.000,39762,3,GX,1,100,-5.646
1735218305.391557,257515.000,39762,3,GX,1,100,-2.502
1735218305.431557,257555.000,39779,2,GX,1,100,1.434
1735218305.471558,257595.000,39779,2,GX,1,100,3.479
1735218305.511558,257635.000,39795,3,GX,1,100,3.693
1735218305.551558,257675.000,39795,3,GX,1,100,3.326
1735218305.591559,257715.000,39795,3,GX,1,100,1.190
1735218305.631559,257755.000,39812,2,GX,1,100,-1.373
1735218305.671559,257795.000,39812,2,GX,1,100,-2.411
1735218305.711560,257835.000,39827,3,GX,1,100,-1.160
1735218305.751560,257875.000,39827,3,GX,1,100,1.251
1735218305.791560,257915.000,39827,3,GX,1,100,1.282
1735218305.827227,257950.667,39844,3,GX,1,100,-0.824
1735218305.862894,257986.333,39844,3,GX,1,100,0.061
1735218305.898561,258022.000,39844,3,GX,1,100,1.373
1735218305.938562,258062.000,39860,2,GX,1,100,-0.244
1735218305.978562,258102.000,39860,2,GX,1,100,0.397
1735218306.018562,258142.000,39879,3,GX,1,100,2.045
1735218306.058563,258182.000,39879,3,GX,1,100,1.068
1735218306.098563,258222.000,39879,3,GX,1,100,0.214
1735218306.138563,258262.000,39896,2,GX,1,100,0.031
1735218306.178564,258302.000,39896,2,GX,1,100,-1.831
1735218306.218564,258342.000,39911,3,GX,1,100,-1.892
1735218306.258564,258382.000,39911,3,GX,1,100,0.824
1735218306.298565,258422.000,39911,3,GX,1,100,-0.854
1735218306.338565,258462.000,39927,2,GX,1,100,-2.167
1735218306.378566,258502.000,39927,2,GX,1,100,-0.336
1735218306.418566,258542.000,39945,3,GX,1,100,0.610
1735218306.458566,258582.000,39945,3,GX,1,100,-0.275
1735218306.498566,258622.000,39945,3,GX,1,100,-0.366
1735218306.538567,258662.000,39961,2,GX,1,100,1.190
1735218306.578567,258702.000,39961,2,GX,1,100,1.678
1735218306.618567,258742.000,39976,3,GX,1,100,0.183
1735218306.658568,258782.000,39976,3,GX,1,100,-0.366
1735218306.698568,258822.000,39976,3,GX,1,100,-0.397
1735218306.738569,258862.000,39993,3,GX,1,100,-1.068
1735218306.778569,258902.000,39993,3,GX,1,100,0.427
1735218306.818569,258942.000,39993,3,GX,1,100,3.021
1735218306.858570,258982.000,40012,2,GX,1,100,4.089
1735218306.898570,259022.000,40012,2,GX,1,100,2.319
1735218306.938570,259062.000,40028,3,GX,1,100,-0.885
1735218306.978571,259102.000,40028,3,GX,1,100,-3.052
1735218307.018571,259142.000,40028,3,GX,1,100,-2.533
1735218307.051571,259175.000,40043,2,GX,1,100,-1.251
1735218307.084572,259208.000,40043,2,GX,1,100,0.244
1735218307.124572,259248.000,40060,3,GX,1,100,-0.244
1735218307.164572,259288.000,40060,3,GX,1,100,-1.587
1735218307.204573,259328.000,40060,3,GX,1,100,-1.190
1735218307.244573,259368.000,40077,3,GX,1,100,-0.183
1735218307.284573,259408.000,40077,3,GX,1,100,0.427
1735218307.324574,259448.000,40077,3,GX,1,100,1.007
1735218307.364574,259488.000,40093,2,GX,1,100,0.427
1735218307.404574,259528.000,40093,2,GX,1,100,-1.526
1735218307.444575,259568.000,40109,2,GX,1,100,-1.282
1735218307.484575,259608.000,40109,2,GX,1,100,1.404
1735218307.524575,259648.000,40127,3,GX,1,100,1.923
1735218307.564576,259688.000,40127,3,GX,1,100,0.214
1735218307.604576,259728.000,40127,3,GX,1,100,0.519
1735218307.644576,259768.000,40144,3,GX,1,100,0.153
1735218307.684577,259808.000,40144,3,GX,1,100,-2.533
1735218307.724577,259848.000,40144,3,GX,1,100,-2.686
1735218307.764577,259888.000,40161,2,GX,1,100,0.214
1735218307.804578,259928.000,40161,2,GX,1,100,2.197
1735218307.844578,259968.000,40177,3,GX,1,100,2.625
1735218307.884578,260008.000,40177,3,GX,1,100,1.007
1735218307.924579,260048.000,40177,3,GX,1,100,-0.458
1735218307.964579,260088.000,40192,2,GX,1,100,-0.366
1735218308.004580,260128.000,40192,2,GX,1,100,-0.275
1735218308.044580,260168.000,40209,3,GX,1,100,-0.671
1735218308.084580,260208.000,40209,3,GX,1,100,-0.244
1735218308.124581,260248.000,40209,3,GX,1,100,0.580
1735218308.164581,260288.000,40228,2,GX,1,100,0.977
1735218308.204581,260328.000,40228,2,GX,1,100,-0.519
1735218308.239915,260363.333,40244,3,GX,1,100,-1.709
1735218308.275249,260398.667,40244,3,GX,1,100,-0.519
1735218308.310582,260434.000,40244,3,GX,1,100,1.251
1735218308.350583,260474.000,40261,3,GX,1,100,1.587
1735218308.390583,260514.000,40261,3,GX,1,100,1.190
1735218308.430583,260554.000,40261,3,GX,1,100,-1.282
1735218308.470583,260594.000,40279,2,GX,1,100,-1.953
1735218308.510584,260634.000,40279,2,GX,1,100,0.580
1735218308.550918,260674.333,40295,3,GX,1,100,0.610
1735218308.591251,260714.667,40295,3,GX,1,100,-0.763
1735218308.631585,260755.000,40295,3,GX,1,100,0.092
1735218308.671585,260795.000,40312,2,GX,1,100,-0.275
1735218308.711586,260835.000,40312,2,GX,1,100,-0.793
1735218308.751586,260875.000,40327,3,GX,1,100,0.519
1735218308.791586,260915.000,40327,3,GX,1,100,-0.305
1735218308.831587,260955.000,40327,3,GX,1,100,-0.916
1735218308.871587,260995.000,40344,2,GX,1,100,0.824
1735218308.911587,261035.000,40344,2,GX,1,100,0.885
1735218308.951588,261075.000,40360,3,GX,1,100,0.458
1735218308.991588,261115.000,40360,3,GX,1,100,0.366
1735218309.031588,261155.000,40360,3,GX,1,100,-0.366
1735218309.071589,261195.000,40378,3,GX,1,100,0.488
1735218309.111589,261235.000,40378,3,GX,1,100,0.305
1735218309.151589,261275.000,40378,3,GX,1,100,-0.305
1735218309.191590,261315.000,40394,2,GX,1,100,0.977
1735218309.231590,261355.000,40394,2,GX,1,100,0.793
1735218309.271590,261395.000,40414,4,GX,1,100,0.153
1735218309.311591,261435.000,40414,4,GX,1,100,0.397
1735218309.351591,261475.000,40414,4,GX,1,100,0.427
1735218309.391592,261515.000,40414,4,GX,1,100,-0.336
1735218309.426925,261550.333,40430,3,GX,1,100,-0.092
1735218309.462259,261585.667,40430,3,GX,1,100,0.366
1735218309.497592,261621.000,40430,3,GX,1,100,-0.336
1735218309.537593,261661.000,40447,2,GX,1,100,-0.397
1735218309.577593,261701.000,40447,2,GX,1,100,-1.099
1735218309.617594,261741.000,40463,3,GX,1,100,-1.343
1735218309.657594,261781.000,40463,3,GX,1,100,0.916
1735218309.697594,261821.000,40463,3,GX,1,100,0.488
1735218309.737594,261861.000,40481,2,GX,1,100,0.458
1735218309.777595,261901.000,40481,2,GX,1,100,3.052
1735218309.817595,261941.000,40495,3,GX,1,100,1.770
1735218309.857595,261981.000,40495,3,GX,1,100,-1.038
1735218309.897596,262021.000,40495,3,GX,1,100,-0.275
1735218309.937596,262061.000,40512,2,GX,1,100,0.702
1735218309.977597,262101.000,40512,2,GX,1,100,0.214
1735218310.017597,262141.000,40530,3,GX,1,100,0.214
1735218310.057597,262181.000,40530,3,GX,1,100,0.061
1735218310.097598,262221.000,40530,3,GX,1,100,-0.885
1735218310.137598,262261.000,40548,2,GX,1,100,-0.916
1735218310.177598,262301.000,40548,2,GX,1,100,-0.824
1735218310.217599,262341.000,40562,3,GX,1,100,-1.862
1735218310.257599,262381.000,40562,3,GX,1,100,-1.801
1735218310.297599,262421.000,40562,3,GX,1,100,0.244
1735218310.337600,262461.000,40579,2,GX,1,100,1.556
1735218310.377600,262501.000,40579,2,GX,1,100,-0.244
1735218310.417600,262541.000,40596,3,GX,1,100,-0.763
1735218310.457601,262581.000,40596,3,GX,1,100,0.732
1735218310.497601,262621.000,40596,3,GX,1,100,0.000
1735218310.533268,262656.667,40613,3,GX,1,100,-1.678
1735218310.568935,262692.333,40613,3,GX,1,100,-1.556
1735218310.604602,262728.000,40613,3,GX,1,100,-0.336
1735218310.644102,262767.500,40627,2,GX,1,100,0.702
1735218310.683603,262807.000,40627,2,GX,1,100,0.214
1735218310.723603,262847.000,40647,3,GX,1,100,-0.610
1735218310.763603,262887.000,40647,3,GX,1,100,-0.092
1735218310.803604,262927.000,40647,3,GX,1,100,0.061
1735218310.843604,262967.000,40663,2,GX,1,100,-0.092
1735218310.883604,263007.000,40663,2,GX,1,100,0.336
1735218310.923605,263047.000,40680,3,GX,1,100,0.305
1735218310.963605,263087.000,40680,3,GX,1,100,0.549
1735218311.003605,263127.000,40680,3,GX,1,100,0.946
1735218311.043606,263167.000,40694,2,GX,1,100,0.458
1735218311.083606,263207.000,40694,2,GX,1,100,-0.519
1735218311.123606,263247.000,40712,3,GX,1,100,0.122
1735218311.163607,263287.000,40712,3,GX,1,100,0.793
1735218311.203607,263327.000,40712,3,GX,1,100,-0.641
1735218311.243608,263367.000,40728,3,GX,1,100,-0.610
1735218311.283608,263407.000,40728,3,GX,1,100,0.671
1735218311.323608,263447.000,40728,3,GX,1,100,0.580
1735218311.364109,263487.500,40745,2,GX,1,100,-0.244
1735218311.404609,263528.000,40745,2,GX,1,100,-0.427
1735218311.444276,263567.667,40760,3,GX,1,100,0.061
1735218311.483943,263607.333,40760,3,GX,1,100,-0.366
1735218311.523610,263647.000,40760,3,GX,1,100,-0.458
1735218311.563610,263687.000,40777,2,GX,1,100,0.061
1735218311.603611,263727.000,40777,2,GX,1,100,0.366
1735218311.639611,263763.000,40795,3,GX,1,100,0.031
1735218311.675611,263799.000,40795,3,GX,1,100,-0.031
