LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1735218295.699473,247823.000,38177,3,PG,1,100,11202
1735218295.739474,247863.000,38177,3,PG,1,100,11203
1735218295.779474,247903.000,38177,3,PG,1,100,11198
1735218295.819474,247943.000,38192,2,PG,1,100,11207
1735218295.859475,247983.000,38192,2,PG,1,100,11231
1735218295.899475,248023.000,38209,3,PG,1,100,11274
1735218295.939475,248063.000,38209,3,PG,1,100,11306
1735218295.979476,248103.000,38209,3,PG,1,100,11355
1735218296.019476,248143.000,38225,2,PG,1,100,11375
1735218296.059476,248183.000,38225,2,PG,1,100,11426
1735218296.099477,248223.000,38243,3,PG,1,100,11475
1735218296.139477,248263.000,38243,3,PG,1,100,11506
1735218296.179477,248303.000,38243,3,PG,1,100,11551
1735218296.219478,248343.000,38257,2,PG,1,100,11542
1735218296.259478,248383.000,38257,2,PG,1,100,11414
1735218296.299479,248423.000,38274,3,PG,1,100,11221
1735218296.339479,248463.000,38274,3,PG,1,100,11106
1735218296.379479,248503.000,38274,3,PG,1,100,11088
1735218296.419480,248543.000,38291,2,PG,1,100,11093
1735218296.459480,248583.000,38291,2,PG,1,100,11135
1735218296.499480,248623.000,38308,3,PG,1,100,11194
1735218296.539481,248663.000,38308,3,PG,1,100,11231
1735218296.579481,248703.000,38308,3,PG,1,100,11239
1735218296.619481,248743.000,38324,2,PG,1,100,11243
1735218296.659482,248783.000,38324,2,PG,1,100,11248
1735218296.699482,248823.000,38341,3,PG,1,100,11256
1735218296.739482,248863.000,38341,3,PG,1,100,11300
1735218296.779483,248903.000,38341,3,PG,1,100,11335
1735218296.819483,248943.000,38358,2,PG,1,100,11370
1735218296.859483,248983.000,38358,2,PG,1,100,11416
1735218296.899484,249023.000,38375,3,PG,1,100,11453
1735218296.939484,249063.000,38375,3,PG,1,100,11484
1735218296.979484,249103.000,38375,3,PG,1,100,11521
1735218297.019485,249143.000,38390,3,PG,1,100,11551
1735218297.059485,249183.000,38390,3,PG,1,100,11589
1735218297.099485,249223.000,38390,3,PG,1,100,11433
1735218297.139486,249263.000,38407,2,PG,1,100,11219
1735218297.179486,249303.000,38407,2,PG,1,100,11120
1735218297.219486,249343.000,38423,3,PG,1,100,11111
1735218297.259487,249383.000,38423,3,PG,1,100,11139
1735218297.299487,249423.000,38423,3,PG,1,100,11186
1735218297.339488,249463.000,38440,2,PG,1,100,11224
1735218297.379488,249503.000,38440,2,PG,1,100,11264
1735218297.425988,249549.500,38459,2,PG,1,100,11299
1735218297.472489,249596.000,38459,2,PG,1,100,11276
1735218297.512489,249636.000,38474,3,PG,1,100,11298
1735218297.552489,249676.000,38474,3,PG,1,100,11312
1735218297.592490,249716.000,38474,3,PG,1,100,11357
1735218297.632490,249756.000,38490,2,PG,1,100,11381
1735218297.672490,249796.000,38490,2,PG,1,100,11434
1735218297.712491,249836.000,38508,3,PG,1,100,11473
1735218297.752491,249876.000,38508,3,PG,1,100,11503
1735218297.792491,249916.000,38508,3,PG,1,100,11550
1735218297.832492,249956.000,38524,3,PG,1,100,11566
1735218297.872492,249996.000,38524,3,PG,1,100,11456
1735218297.912493,250036.000,38524,3,PG,1,100,11253
1735218297.952493,250076.000,38539,2,PG,1,100,11127
1735218297.992493,250116.000,38539,2,PG,1,100,11140
1735218298.032493,250156.000,38555,3,PG,1,100,11155
1735218298.072494,250196.000,38555,3,PG,1,100,11192
1735218298.112494,250236.000,38555,3,PG,1,100,11258
1735218298.152494,250276.000,38575,2,PG,1,100,11292
1735218298.192495,250316.000,38575,2,PG,1,100,11305
1735218298.232495,250356.000,38593,3,PG,1,100,11304
1735218298.272496,250396.000,38593,3,PG,1,100,11306
1735218298.312496,250436.000,38593,3,PG,1,100,11330
1735218298.352496,250476.000,38608,2,PG,1,100,11364
1735218298.392497,250516.000,38608,2,PG,1,100,11398
1735218298.432497,250556.000,38625,3,PG,1,100,11435
1735218298.472497,250596.000,38625,3,PG,1,100,11483
1735218298.512498,250636.000,38625,3,PG,1,100,11517
1735218298.552498,250676.000,38642,2,PG,1,100,11558
1735218298.592498,250716.000,38642,2,PG,1,100,11543
1735218298.632499,250756.000,38658,3,PG,1,100,11377
1735218298.672499,250796.000,38658,3,PG,1,100,11200
1735218298.712499,250836.000,38658,3,PG,1,100,11120
1735218298.752500,250876.000,38674,2,PG,1,100,11106
1735218298.792500,250916.000,38674,2,PG,1,100,11146
1735218298.832500,250956.000,38690,3,PG,1,100,11185
1735218298.872501,250996.000,38690,3,PG,1,100,11238
1735218298.912501,251036.000,38690,3,PG,1,100,11270
1735218298.952501,251076.000,38709,2,PG,1,100,11278
1735218298.992502,251116.000,38709,2,PG,1,100,11283
1735218299.032502,251156.000,38729,4,PG,1,100,11287
1735218299.072502,251196.000,38729,4,PG,1,100,11327
1735218299.112503,251236.000,38729,4,PG,1,100,11376
1735218299.152503,251276.000,38729,4,PG,1,100,11416
1735218299.192503,251316.000,38746,2,PG,1,100,11460
1735218299.232504,251356.000,38746,2,PG,1,100,11492
1735218299.272504,251396.000,38761,3,PG,1,100,11543
1735218299.312505,251436.000,38761,3,PG,1,100,11590
1735218299.352505,251476.000,38761,3,PG,1,100,11620
1735218299.392505,251516.000,38777,2,PG,1,100,11669
1735218299.432506,251556.000,38777,2,PG,1,100,11615
1735218299.472506,251596.000,38794,3,PG,1,100,11419
1735218299.512506,251636.000,38794,3,PG,1,100,11251
1735218299.552507,251676.000,38794,3,PG,1,100,11180
1735218299.592507,251716.000,38811,3,PG,1,100,11192
1735218299.632507,251756.000,38811,3,PG,1,100,11214
1735218299.672508,251796.000,38811,3,PG,1,100,11250
1735218299.712508,251836.000,38827,2,PG,1,100,11287
1735218299.752508,251876.000,38827,2,PG,1,100,11320
1735218299.792509,251916.000,38845,3,PG,1,100,11327
1735218299.832509,251956.000,38845,3,PG,1,100,11311
1735218299.872509,251996.000,38845,3,PG,1,100,11332
1735218299.912510,252036.000,38861,2,PG,1,100,11356
1735218299.952510,252076.000,38861,2,PG,1,100,11397
1735218299.992510,252116.000,38878,3,PG,1,100,11443
1735218300.032511,252156.000,38878,3,PG,1,100,11501
1735218300.072511,252196.000,38878,3,PG,1,100,11542
1735218300.112511,252236.000,38895,2,PG,1,100,11576
1735218300.152512,252276.000,38895,2,PG,1,100,11613
1735218300.192512,252316.000,38910,3,PG,1,100,11645
1735218300.232512,252356.000,38910,3,PG,1,100,11693
1735218300.272513,252396.000,38910,3,PG,1,100,11665
1735218300.312513,252436.000,38926,2,PG,1,100,11492
1735218300.352514,252476.000,38926,2,PG,1,100,11299
1735218300.392514,252516.000,38944,3,PG,1,100,11233
1735218300.432514,252556.000,38944,3,PG,1,100,11223
1735218300.472514,252596.000,38944,3,PG,1,100,11257
1735218300.512515,252636.000,38960,2,PG,1,100,11301
1735218300.552515,252676.000,38960,2,PG,1,100,11339
1735218300.592515,252716.000,38977,3,PG,1,100,11376
1735218300.632516,252756.000,38977,3,PG,1,100,11367
1735218300.672516,252796.000,38977,3,PG,1,100,11369
1735218300.712517,252836.000,38993,2,PG,1,100,11365
1735218300.752517,252876.000,38993,2,PG,1,100,11404
1735218300.792517,252916.000,39011,3,PG,1,100,11433
1735218300.832518,252956.000,39011,3,PG,1,100,11478
1735218300.872518,252996.000,39011,3,PG,1,100,11518
1735218300.912518,253036.000,39027,2,PG,1,100,11548
1735218300.952519,253076.000,39027,2,PG,1,100,11587
1735218300.992519,253116.000,39042,3,PG,1,100,11615
1735218301.032519,253156.000,39042,3,PG,1,100,11597
1735218301.072520,253196.000,39042,3,PG,1,100,11410
1735218301.119020,253242.500,39059,2,PG,1,100,11231
1735218301.165520,253289.000,39059,2,PG,1,100,11176
1735218301.205521,253329.000,39076,3,PG,1,100,11173
1735218301.245521,253369.000,39076,3,PG,1,100,11221
1735218301.285522,253409.000,39076,3,PG,1,100,11281
1735218301.325522,253449.000,39092,2,PG,1,100,11342
1735218301.365522,253489.000,39092,2,PG,1,100,11361
1735218301.405523,253529.000,39111,3,PG,1,100,11353
1735218301.445523,253569.000,39111,3,PG,1,100,11353
1735218301.485523,253609.000,39111,3,PG,1,100,11366
1735218301.525524,253649.000,39126,2,PG,1,100,11390
1735218301.565524,253689.000,39126,2,PG,1,100,11418
1735218301.605524,253729.000,39143,3,PG,1,100,11458
1735218301.645525,253769.000,39143,3,PG,1,100,11510
1735218301.685525,253809.000,39143,3,PG,1,100,11538
1735218301.725525,253849.000,39159,2,PG,1,100,11567
1735218301.765526,253889.000,39159,2,PG,1,100,11614
1735218301.805526,253929.000,39176,3,PG,1,100,11625
1735218301.845526,253969.000,39176,3,PG,1,100,11496
1735218301.885527,254009.000,39176,3,PG,1,100,11256
1735218301.925527,254049.000,39191,3,PG,1,100,11110
1735218301.965527,254089.000,39191,3,PG,1,100,11080
1735218302.005528,254129.000,39191,3,PG,1,100,11097
1735218302.045528,254169.000,39208,2,PG,1,100,11128
1735218302.085528,254209.000,39208,2,PG,1,100,11163
1735218302.125529,254249.000,39225,3,PG,1,100,11209
1735218302.165529,254289.000,39225,3,PG,1,100,11229
1735218302.205529,254329.000,39225,3,PG,1,100,11227
1735218302.245530,254369.000,39244,2,PG,1,100,11217
1735218302.285530,254409.000,39244,2,PG,1,100,11233
1735218302.325531,254449.000,39258,3,PG,1,100,11271
1735218302.365531,254489.000,39258,3,PG,1,100,11329
1735218302.405531,254529.000,39258,3,PG,1,100,11363
1735218302.445532,254569.000,39276,2,PG,1,100,11411
1735218302.485532,254609.000,39276,2,PG,1,100,11460
1735218302.525532,254649.000,39292,3,PG,1,100,11480
1735218302.565533,254689.000,39292,3,PG,1,100,11540
1735218302.605533,254729.000,39292,3,PG,1,100,11578
1735218302.645533,254769.000,39309,2,PG,1,100,11500
1735218302.685534,254809.000,39309,2,PG,1,100,11273
1735218302.725534,254849.000,39324,3,PG,1,100,11108
1735218302.765534,254889.000,39324,3,PG,1,100,11039
1735218302.805535,254929.000,39324,3,PG,1,100,11075
1735218302.845535,254969.000,39341,2,PG,1,100,11112
1735218302.885535,255009.000,39341,2,PG,1,100,11149
1735218302.925536,255049.000,39359,3,PG,1,100,11207
1735218302.965536,255089.000,39359,3,PG,1,100,11257
1735218303.005536,255129.000,39359,3,PG,1,100,11254
1735218303.045537,255169.000,39376,2,PG,1,100,11247
