LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1735218295.619473,247743.000,38170,2,MY,1,100,28
1735218295.659473,247783.000,38170,2,MY,1,100,29
1735218295.699473,247823.000,38187,3,MY,1,100,29
1735218295.739474,247863.000,38187,3,MY,1,100,26
1735218295.779474,247903.000,38187,3,MY,1,100,29
1735218295.819474,247943.000,38204,2,MY,1,100,29
1735218295.859475,247983.000,38204,2,MY,1,100,29
1735218295.899475,248023.000,38221,3,MY,1,100,30
1735218295.939475,248063.000,38221,3,MY,1,100,29
1735218295.979476,248103.000,38221,3,MY,1,100,29
1735218296.019476,248143.000,38237,2,MY,1,100,28
1735218296.059476,248183.000,38237,2,MY,1,100,28
1735218296.099477,248223.000,38253,3,MY,1,100,30
1735218296.139477,248263.000,38253,3,MY,1,100,29
1735218296.179477,248303.000,38253,3,MY,1,100,28
1735218296.219478,248343.000,38269,2,MY,1,100,29
1735218296.259478,248383.000,38269,2,MY,1,100,29
1735218296.299479,248423.000,38286,3,MY,1,100,29
1735218296.339479,248463.000,38286,3,MY,1,100,29
1735218296.379479,248503.000,38286,3,MY,1,100,28
1735218296.414813,248538.333,38303,3,MY,1,100,29
1735218296.450146,248573.667,38303,3,MY,1,100,29
1735218296.485480,248609.000,38303,3,MY,1,100,28
1735218296.525481,248649.000,38318,2,MY,1,100,29
1735218296.565481,248689.000,38318,2,MY,1,100,28
1735218296.605481,248729.000,38336,3,MY,1,100,29
1735218296.645482,248769.000,38336,3,MY,1,100,28
1735218296.685482,248809.000,38336,3,MY,1,100,29
1735218296.725482,248849.000,38353,2,MY,1,100,28
1735218296.765482,248889.000,38353,2,MY,1,100,29
1735218296.805483,248929.000,38370,3,MY,1,100,29
1735218296.845483,248969.000,38370,3,MY,1,100,29
1735218296.885484,249009.000,38370,3,MY,1,100,28
1735218296.925484,249049.000,38386,2,MY,1,100,28
1735218296.965484,249089.000,38386,2,MY,1,100,28
1735218297.005485,249129.000,38401,3,MY,1,100,28
1735218297.045485,249169.000,38401,3,MY,1,100,28
1735218297.085485,249209.000,38401,3,MY,1,100,29
1735218297.125486,249249.000,38419,2,MY,1,100,29
1735218297.165486,249289.000,38419,2,MY,1,100,29
1735218297.205486,249329.000,38435,3,MY,1,100,28
1735218297.245487,249369.000,38435,3,MY,1,100,29
1735218297.285487,249409.000,38435,3,MY,1,100,28
1735218297.325487,249449.000,38452,3,MY,1,100,30
1735218297.365488,249489.000,38452,3,MY,1,100,29
1735218297.405488,249529.000,38452,3,MY,1,100,29
1735218297.445488,249569.000,38469,2,MY,1,100,28
1735218297.485489,249609.000,38469,2,MY,1,100,29
1735218297.521156,249644.667,38486,3,MY,1,100,28
1735218297.556823,249680.333,38486,3,MY,1,100,28
1735218297.592490,249716.000,38486,3,MY,1,100,28
1735218297.632490,249756.000,38502,3,MY,1,100,29
1735218297.672490,249796.000,38502,3,MY,1,100,27
1735218297.712491,249836.000,38502,3,MY,1,100,29
1735218297.752491,249876.000,38520,2,MY,1,100,28
1735218297.792491,249916.000,38520,2,MY,1,100,28
1735218297.832492,249956.000,38534,3,MY,1,100,30
1735218297.872492,249996.000,38534,3,MY,1,100,28
1735218297.912493,250036.000,38534,3,MY,1,100,29
1735218297.952493,250076.000,38551,2,MY,1,100,28
1735218297.992493,250116.000,38551,2,MY,1,100,29
1735218298.032493,250156.000,38567,3,MY,1,100,28
1735218298.072494,250196.000,38567,3,MY,1,100,28
1735218298.112494,250236.000,38567,3,MY,1,100,28
1735218298.152494,250276.000,38587,2,MY,1,100,28
1735218298.192495,250316.000,38587,2,MY,1,100,28
1735218298.232495,250356.000,38603,3,MY,1,100,28
1735218298.272496,250396.000,38603,3,MY,1,100,28
1735218298.312496,250436.000,38603,3,MY,1,100,28
1735218298.352496,250476.000,38620,2,MY,1,100,28
1735218298.392497,250516.000,38620,2,MY,1,100,29
1735218298.432497,250556.000,38637,3,MY,1,100,28
1735218298.472497,250596.000,38637,3,MY,1,100,29
1735218298.512498,250636.000,38637,3,MY,1,100,27
1735218298.552498,250676.000,38654,2,MY,1,100,30
1735218298.592498,250716.000,38654,2,MY,1,100,29
1735218298.632499,250756.000,38668,3,MY,1,100,29
1735218298.672499,250796.000,38668,3,MY,1,100,28
1735218298.712499,250836.000,38668,3,MY,1,100,29
1735218298.747833,250871.333,38686,3,MY,1,100,29
1735218298.783167,250906.667,38686,3,MY,1,100,26
1735218298.818500,250942.000,38686,3,MY,1,100,28
1735218298.858500,250982.000,38702,2,MY,1,100,28
1735218298.898501,251022.000,38702,2,MY,1,100,28
1735218298.938501,251062.000,38721,3,MY,1,100,29
1735218298.978502,251102.000,38721,3,MY,1,100,28
1735218299.018502,251142.000,38721,3,MY,1,100,28
1735218299.058502,251182.000,38741,3,MY,1,100,28
1735218299.098503,251222.000,38741,3,MY,1,100,29
1735218299.138503,251262.000,38741,3,MY,1,100,30
1735218299.178503,251302.000,38757,3,MY,1,100,30
1735218299.218504,251342.000,38757,3,MY,1,100,29
1735218299.258504,251382.000,38757,3,MY,1,100,28
1735218299.298504,251422.000,38772,2,MY,1,100,29
1735218299.338505,251462.000,38772,2,MY,1,100,29
1735218299.378505,251502.000,38789,3,MY,1,100,28
1735218299.418505,251542.000,38789,3,MY,1,100,28
1735218299.458506,251582.000,38789,3,MY,1,100,28
1735218299.498506,251622.000,38806,2,MY,1,100,28
1735218299.538507,251662.000,38806,2,MY,1,100,28
1735218299.578507,251702.000,38823,3,MY,1,100,28
1735218299.618507,251742.000,38823,3,MY,1,100,28
1735218299.658508,251782.000,38823,3,MY,1,100,28
1735218299.698508,251822.000,38837,2,MY,1,100,29
1735218299.738508,251862.000,38837,2,MY,1,100,28
1735218299.778508,251902.000,38857,3,MY,1,100,29
1735218299.818509,251942.000,38857,3,MY,1,100,28
1735218299.858509,251982.000,38857,3,MY,1,100,28
1735218299.898510,252022.000,38873,3,MY,1,100,29
1735218299.938510,252062.000,38873,3,MY,1,100,28
1735218299.978510,252102.000,38873,3,MY,1,100,27
1735218300.012011,252135.500,38890,2,MY,1,100,29
1735218300.045511,252169.000,38890,2,MY,1,100,28
1735218300.085511,252209.000,38905,3,MY,1,100,28
1735218300.125511,252249.000,38905,3,MY,1,100,28
1735218300.165512,252289.000,38905,3,MY,1,100,29
1735218300.205012,252328.500,38922,2,MY,1,100,28
1735218300.244513,252368.000,38922,2,MY,1,100,28
1735218300.284513,252408.000,38938,3,MY,1,100,27
1735218300.324513,252448.000,38938,3,MY,1,100,28
1735218300.364514,252488.000,38938,3,MY,1,100,27
1735218300.404514,252528.000,38956,3,MY,1,100,29
1735218300.444514,252568.000,38956,3,MY,1,100,27
1735218300.484515,252608.000,38956,3,MY,1,100,28
1735218300.524515,252648.000,38970,2,MY,1,100,28
1735218300.564515,252688.000,38970,2,MY,1,100,28
1735218300.604516,252728.000,38989,3,MY,1,100,28
1735218300.644516,252768.000,38989,3,MY,1,100,28
1735218300.684516,252808.000,38989,3,MY,1,100,29
1735218300.724517,252848.000,39005,2,MY,1,100,27
1735218300.764517,252888.000,39005,2,MY,1,100,29
1735218300.804517,252928.000,39023,3,MY,1,100,28
1735218300.844518,252968.000,39023,3,MY,1,100,28
1735218300.884518,253008.000,39023,3,MY,1,100,29
1735218300.924518,253048.000,39037,2,MY,1,100,29
1735218300.964519,253088.000,39037,2,MY,1,100,28
1735218301.004519,253128.000,39054,3,MY,1,100,28
1735218301.044519,253168.000,39054,3,MY,1,100,29
1735218301.084520,253208.000,39054,3,MY,1,100,28
1735218301.120187,253243.667,39071,3,MY,1,100,28
1735218301.155854,253279.333,39071,3,MY,1,100,28
1735218301.191521,253315.000,39071,3,MY,1,100,28
1735218301.231521,253355.000,39088,2,MY,1,100,28
1735218301.271521,253395.000,39088,2,MY,1,100,29
1735218301.311522,253435.000,39103,3,MY,1,100,27
1735218301.351522,253475.000,39103,3,MY,1,100,28
1735218301.391522,253515.000,39103,3,MY,1,100,28
1735218301.431523,253555.000,39122,2,MY,1,100,28
1735218301.471523,253595.000,39122,2,MY,1,100,28
1735218301.511523,253635.000,39138,3,MY,1,100,28
1735218301.551524,253675.000,39138,3,MY,1,100,29
1735218301.591524,253715.000,39138,3,MY,1,100,28
1735218301.631525,253755.000,39155,2,MY,1,100,26
1735218301.671525,253795.000,39155,2,MY,1,100,27
1735218301.711525,253835.000,39170,3,MY,1,100,28
1735218301.751526,253875.000,39170,3,MY,1,100,29
1735218301.791526,253915.000,39170,3,MY,1,100,28
1735218301.831526,253955.000,39187,2,MY,1,100,28
1735218301.871526,253995.000,39187,2,MY,1,100,28
1735218301.911527,254035.000,39203,3,MY,1,100,28
1735218301.951527,254075.000,39203,3,MY,1,100,28
1735218301.991528,254115.000,39203,3,MY,1,100,28
1735218302.031528,254155.000,39220,2,MY,1,100,28
1735218302.071528,254195.000,39220,2,MY,1,100,28
1735218302.111529,254235.000,39237,3,MY,1,100,28
1735218302.151529,254275.000,39237,3,MY,1,100,28
1735218302.191529,254315.000,39237,3,MY,1,100,28
1735218302.231530,254355.000,39254,2,MY,1,100,28
1735218302.271530,254395.000,39254,2,MY,1,100,28
1735218302.307197,254430.667,39270,3,MY,1,100,29
1735218302.342864,254466.333,39270,3,MY,1,100,28
1735218302.378531,254502.000,39270,3,MY,1,100,29
1735218302.418531,254542.000,39288,3,MY,1,100,28
1735218302.458532,254582.000,39288,3,MY,1,100,27
1735218302.498532,254622.000,39288,3,MY,1,100,28
1735218302.538032,254661.500,39304,2,MY,1,100,29
1735218302.577533,254701.000,39304,2,MY,1,100,28
1735218302.617533,254741.000,39319,3,MY,1,100,29
1735218302.657533,254781.000,39319,3,MY,1,100,28
1735218302.697534,254821.000,39319,3,MY,1,100,29
1735218302.737534,254861.000,39336,3,MY,1,100,29
1735218302.777534,254901.000,39336,3,MY,1,100,28
1735218302.817535,254941.000,39336,3,MY,1,100,28
1735218302.858035,254981.500,39353,2,MY,1,100,28
1735218302.898535,255022.000,39353,2,MY,1,100,28
1735218302.938202,255061.667,39371,3,MY,1,100,28
1735218302.977870,255101.333,39371,3,MY,1,100,28
1735218303.017536,255141.000,39371,3,MY,1,100,28
1735218303.058037,255181.500,39386,2,MY,1,100,28
1735218303.098537,255222.000,39386,2,MY,1,100,27
1735218303.138537,255262.000,39405,3,MY,1,100,28
1735218303.178538,255302.000,39405,3,MY,1,100,28
1735218303.218538,255342.000,39405,3,MY,1,100,29
1735218303.258538,255382.000,39422,2,MY,1,100,29
1735218303.298539,255422.000,39422,2,MY,1,100,29
1735218303.338539,255462.000,39440,3,MY,1,100,29
1735218303.378540,255502.000,39440,3,MY,1,100,29
1735218303.418540,255542.000,39440,3,MY,1,100,28
1735218303.454207,255577.667,39456,3,MY,1,100,27
1735218303.489874,255613.333,39456,3,MY,1,100,26
1735218303.525541,255649.000,39456,3,MY,1,100,29
1735218303.565541,255689.000,39472,2,MY,1,100,26
1735218303.605541,255729.000,39472,2,MY,1,100,28
1735218303.645542,255769.000,39489,3,MY,1,100,28
1735218303.685542,255809.000,39489,3,MY,1,100,28
1735218303.725543,255849.000,39489,3,MY,1,100,27
1735218303.765543,255889.000,39508,2,MY,1,100,29
1735218303.805543,255929.000,39508,2,MY,1,100,27
1735218303.845544,255969.000,39524,3,MY,1,100,28
1735218303.885544,256009.000,39524,3,MY,1,100,28
1735218303.925544,256049.000,39524,3,MY,1,100,28
1735218303.965545,256089.000,39539,2,MY,1,100,28
1735218304.005545,256129.000,39539,2,MY,1,100,29
1735218304.045545,256169.000,39556,3,MY,1,100,28
1735218304.085546,256209.000,39556,3,MY,1,100,29
1735218304.125546,256249.000,39556,3,MY,1,100,28
1735218304.165546,256289.000,39581,3,MY,1,100,29
1735218304.205547,256329.000,39581,3,MY,1,100,28
1735218304.245547,256369.000,39581,3,MY,1,100,28
1735218304.285547,256409.000,39599,3,MY,1,100,28
1735218304.325548,256449.000,39599,3,MY,1,100,28
1735218304.365548,256489.000,39599,3,MY,1,100,28
1735218304.405548,256529.000,39619,3,MY,1,100,28
1735218304.445549,256569.000,39619,3,MY,1,100,28
1735218304.485549,256609.000,39619,3,MY,1,100,28
1735218304.525549,256649.000,39633,2,MY,1,100,29
1735218304.565550,256689.000,39633,2,MY,1,100,29
1735218304.605550,256729.000,39650,3,MY,1,100,28
1735218304.645550,256769.000,39650,3,MY,1,100,29
1735218304.685551,256809.000,39650,3,MY,1,100,29
1735218304.720885,256844.333,39666,3,MY,1,100,29
1735218304.756218,256879.667,39666,3,MY,1,100,28
1735218304.791552,256915.000,39666,3,MY,1,100,28
1735218304.831552,256955.000,39684,2,MY,1,100,30
1735218304.871552,256995.000,39684,2,MY,1,100,28
1735218304.911553,257035.000,39698,3,MY,1,100,28
1735218304.951553,257075.000,39698,3,MY,1,100,29
1735218304.991554,257115.000,39698,3,MY,1,100,28
1735218305.031554,257155.000,39715,2,MY,1,100,28
1735218305.071554,257195.000,39715,2,MY,1,100,28
1735218305.111555,257235.000,39732,3,MY,1,100,28
1735218305.151555,257275.000,39732,3,MY,1,100,28
1735218305.191555,257315.000,39732,3,MY,1,100,29
1735218305.231555,257355.000,39749,2,MY,1,100,28
1735218305.271556,257395.000,39749,2,MY,1,100,27
1735218305.311556,257435.000,39766,3,MY,1,100,28
1735218305.351557,257475.000,39766,3,MY,1,100,28
1735218305.391557,257515.000,39766,3,MY,1,100,29
1735218305.431557,257555.000,39783,2,MY,1,100,29
1735218305.471558,257595.000,39783,2,MY,1,100,28
1735218305.511558,257635.000,39799,3,MY,1,100,29
1735218305.551558,257675.000,39799,3,MY,1,100,29
1735218305.591559,257715.000,39799,3,MY,1,100,27
1735218305.631559,257755.000,39816,2,MY,1,100,30
1735218305.671559,257795.000,39816,2,MY,1,100,28
1735218305.711560,257835.000,39831,3,MY,1,100,28
1735218305.751560,257875.000,39831,3,MY,1,100,29
1735218305.791560,257915.000,39831,3,MY,1,100,28
1735218305.827227,257950.667,39848,3,MY,1,100,30
1735218305.862894,257986.333,39848,3,MY,1,100,28
1735218305.898561,258022.000,39848,3,MY,1,100,28
1735218305.938562,258062.000,39864,2,MY,1,100,29
1735218305.978562,258102.000,39864,2,MY,1,100,28
1735218306.018562,258142.000,39883,3,MY,1,100,30
1735218306.058563,258182.000,39883,3,MY,1,100,28
1735218306.098563,258222.000,39883,3,MY,1,100,30
1735218306.138563,258262.000,39900,2,MY,1,100,28
1735218306.178564,258302.000,39900,2,MY,1,100,28
1735218306.218564,258342.000,39915,3,MY,1,100,28
1735218306.258564,258382.000,39915,3,MY,1,100,28
1735218306.298565,258422.000,39915,3,MY,1,100,28
1735218306.338565,258462.000,39931,2,MY,1,100,28
1735218306.378566,258502.000,39931,2,MY,1,100,28
1735218306.418566,258542.000,39949,3,MY,1,100,28
1735218306.458566,258582.000,39949,3,MY,1,100,28
1735218306.498566,258622.000,39949,3,MY,1,100,28
1735218306.538567,258662.000,39965,2,MY,1,100,29
1735218306.578567,258702.000,39965,2,MY,1,100,29
1735218306.618567,258742.000,39980,3,MY,1,100,29
1735218306.658568,258782.000,39980,3,MY,1,100,29
1735218306.698568,258822.000,39980,3,MY,1,100,28
1735218306.738569,258862.000,39997,3,MY,1,100,28
1735218306.778569,258902.000,39997,3,MY,1,100,28
1735218306.818569,258942.000,39997,3,MY,1,100,29
1735218306.858570,258982.000,40016,2,MY,1,100,28
1735218306.898570,259022.000,40016,2,MY,1,100,29
1735218306.938570,259062.000,40032,3,MY,1,100,29
1735218306.978571,259102.000,40032,3,MY,1,100,28
1735218307.018571,259142.000,40032,3,MY,1,100,29
1735218307.051571,259175.000,40047,2,MY,1,100,30
1735218307.084572,259208.000,40047,2,MY,1,100,29
1735218307.124572,259248.000,40064,3,MY,1,100,28
1735218307.164572,259288.000,40064,3,MY,1,100,28
1735218307.204573,259328.000,40064,3,MY,1,100,28
1735218307.244573,259368.000,40081,3,MY,1,100,30
1735218307.284573,259408.000,40081,3,MY,1,100,28
1735218307.324574,259448.000,40081,3,MY,1,100,29
1735218307.364574,259488.000,40097,2,MY,1,100,28
1735218307.404574,259528.000,40097,2,MY,1,100,29
1735218307.444575,259568.000,40113,2,MY,1,100,29
1735218307.484575,259608.000,40113,2,MY,1,100,28
1735218307.524575,259648.000,40131,3,MY,1,100,28
1735218307.564576,259688.000,40131,3,MY,1,100,28
1735218307.604576,259728.000,40131,3,MY,1,100,28
1735218307.644576,259768.000,40148,3,MY,1,100,30
1735218307.684577,259808.000,40148,3,MY,1,100,29
1735218307.724577,259848.000,40148,3,MY,1,100,28
1735218307.764577,259888.000,40165,2,MY,1,100,28
1735218307.804578,259928.000,40165,2,MY,1,100,28
1735218307.844578,259968.000,40181,3,MY,1,100,27
1735218307.884578,260008.000,40181,3,MY,1,100,26
1735218307.924579,260048.000,40181,3,MY,1,100,28
1735218307.964579,260088.000,40196,2,MY,1,100,28
1735218308.004580,260128.000,40196,2,MY,1,100,28
1735218308.044580,260168.000,40213,3,MY,1,100,28
1735218308.084580,260208.000,40213,3,MY,1,100,28
1735218308.124581,260248.000,40213,3,MY,1,100,28
1735218308.164581,260288.000,40232,2,MY,1,100,28
1735218308.204581,260328.000,40232,2,MY,1,100,28
1735218308.239915,260363.333,40248,3,MY,1,100,28
1735218308.275249,260398.667,40248,3,MY,1,100,27
1735218308.310582,260434.000,40248,3,MY,1,100,28
1735218308.350583,260474.000,40265,3,MY,1,100,29
1735218308.390583,260514.000,40265,3,MY,1,100,29
1735218308.430583,260554.000,40265,3,MY,1,100,30
1735218308.470583,260594.000,40283,2,MY,1,100,28
1735218308.510584,260634.000,40283,2,MY,1,100,29
1735218308.550918,260674.333,40299,3,MY,1,100,28
1735218308.591251,260714.667,40299,3,MY,1,100,29
1735218308.631585,260755.000,40299,3,MY,1,100,29
1735218308.671585,260795.000,40316,2,MY,1,100,29
1735218308.711586,260835.000,40316,2,MY,1,100,29
1735218308.751586,260875.000,40331,3,MY,1,100,28
1735218308.791586,260915.000,40331,3,MY,1,100,28
1735218308.831587,260955.000,40331,3,MY,1,100,28
1735218308.871587,260995.000,40348,2,MY,1,100,28
1735218308.911587,261035.000,40348,2,MY,1,100,28
1735218308.951588,261075.000,40364,3,MY,1,100,27
1735218308.991588,261115.000,40364,3,MY,1,100,29
1735218309.031588,261155.000,40364,3,MY,1,100,28
1735218309.071589,261195.000,40382,3,MY,1,100,28
1735218309.111589,261235.000,40382,3,MY,1,100,28
1735218309.151589,261275.000,40382,3,MY,1,100,28
1735218309.191590,261315.000,40398,2,MY,1,100,27
1735218309.231590,261355.000,40398,2,MY,1,100,29
1735218309.271590,261395.000,40418,4,MY,1,100,29
1735218309.311591,261435.000,40418,4,MY,1,100,29
1735218309.351591,261475.000,40418,4,MY,1,100,29
1735218309.391592,261515.000,40418,4,MY,1,100,29
1735218309.426925,261550.333,40434,3,MY,1,100,28
1735218309.462259,261585.667,40434,3,MY,1,100,26
1735218309.497592,261621.000,40434,3,MY,1,100,29
1735218309.537593,261661.000,40451,2,MY,1,100,28
1735218309.577593,261701.000,40451,2,MY,1,100,28
1735218309.617594,261741.000,40467,3,MY,1,100,28
1735218309.657594,261781.000,40467,3,MY,1,100,29
1735218309.697594,261821.000,40467,3,MY,1,100,28
1735218309.737594,261861.000,40485,2,MY,1,100,28
1735218309.777595,261901.000,40485,2,MY,1,100,29
1735218309.817595,261941.000,40499,3,MY,1,100,28
1735218309.857595,261981.000,40499,3,MY,1,100,26
1735218309.897596,262021.000,40499,3,MY,1,100,28
1735218309.937596,262061.000,40516,2,MY,1,100,26
1735218309.977597,262101.000,40516,2,MY,1,100,28
1735218310.017597,262141.000,40534,3,MY,1,100,28
1735218310.057597,262181.000,40534,3,MY,1,100,29
1735218310.097598,262221.000,40534,3,MY,1,100,29
1735218310.137598,262261.000,40552,2,MY,1,100,29
1735218310.177598,262301.000,40552,2,MY,1,100,28
1735218310.217599,262341.000,40566,3,MY,1,100,28
1735218310.257599,262381.000,40566,3,MY,1,100,28
1735218310.297599,262421.000,40566,3,MY,1,100,28
1735218310.337600,262461.000,40583,2,MY,1,100,30
1735218310.377600,262501.000,40583,2,MY,1,100,28
1735218310.417600,262541.000,40600,3,MY,1,100,28
1735218310.457601,262581.000,40600,3,MY,1,100,28
1735218310.497601,262621.000,40600,3,MY,1,100,28
1735218310.533268,262656.667,40617,3,MY,1,100,30
1735218310.568935,262692.333,40617,3,MY,1,100,29
1735218310.604602,262728.000,40617,3,MY,1,100,28
1735218310.644102,262767.500,40631,2,MY,1,100,27
1735218310.683603,262807.000,40631,2,MY,1,100,28
1735218310.723603,262847.000,40651,3,MY,1,100,27
1735218310.763603,262887.000,40651,3,MY,1,100,28
1735218310.803604,262927.000,40651,3,MY,1,100,28
1735218310.843604,262967.000,40667,2,MY,1,100,29
1735218310.883604,263007.000,40667,2,MY,1,100,29
1735218310.923605,263047.000,40684,3,MY,1,100,28
1735218310.963605,263087.000,40684,3,MY,1,100,29
1735218311.003605,263127.000,40684,3,MY,1,100,28
1735218311.043606,263167.000,40698,2,MY,1,100,29
1735218311.083606,263207.000,40698,2,MY,1,100,28
1735218311.123606,263247.000,40716,3,MY,1,100,28
1735218311.163607,263287.000,40716,3,MY,1,100,28
1735218311.203607,263327.000,40716,3,MY,1,100,28
1735218311.243608,263367.000,40732,3,MY,1,100,27
1735218311.283608,263407.000,40732,3,MY,1,100,28
1735218311.323608,263447.000,40732,3,MY,1,100,28
1735218311.364109,263487.500,40749,2,MY,1,100,28
1735218311.404609,263528.000,40749,2,MY,1,100,28
1735218311.444276,263567.667,40764,3,MY,1,100,28
1735218311.483943,263607.333,40764,3,MY,1,100,28
1735218311.523610,263647.000,40764,3,MY,1,100,29
1735218311.563610,263687.000,40781,2,MY,1,100,29
1735218311.603611,263727.000,40781,2,MY,1,100,28
1735218311.639611,263763.000,40799,3,MY,1,100,29
1735218311.675611,263799.000,40799,3,MY,1,100,29
1735218311.711612,263835.000,40799,3,MY,1,100,28
1735218311.751612,263875.000,40817,3,MY,1,100,28
1735218311.791612,263915.000,40817,3,MY,1,100,28
1735218311.831613,263955.000,40817,3,MY,1,100,29
1735218311.871613,263995.000,40832,2,MY,1,100,28
1735218311.911613,264035.000,40832,2,MY,1,100,28
1735218311.951614,264075.000,40848,3,MY,1,100,28
1735218311.991614,264115.000,40848,3,MY,1,100,28
1735218312.031614,264155.000,40848,3,MY,1,100,28
1735218312.071615,264195.000,40865,2,MY,1,100,28
1735218312.111615,264235.000,40865,2,MY,1,100,27
1735218312.151615,264275.000,40882,3,MY,1,100,28
1735218312.191616,264315.000,40882,3,MY,1,100,28
1735218312.231616,264355.000,40882,3,MY,1,100,28
1735218312.271616,264395.000,40898,2,MY,1,100,28
1735218312.311617,264435.000,40898,2,MY,1,100,28
1735218312.351284,264474.667,40913,3,MY,1,100,28
1735218312.390951,264514.333,40913,3,MY,1,100,28
1735218312.430618,264554.000,40913,3,MY,1,100,28
1735218312.470618,264594.000,40932,2,MY,1,100,28
1735218312.510618,264634.000,40932,2,MY,1,100,28
1735218312.550619,264674.000,40949,3,MY,1,100,28
1735218312.590619,264714.000,40949,3,MY,1,100,29
1735218312.630620,264754.000,40949,3,MY,1,100,28
1735218312.670620,264794.000,40965,2,MY,1,100,29
1735218312.710620,264834.000,40965,2,MY,1,100,29
1735218312.750620,264874.000,40981,3,MY,1,100,29
1735218312.790621,264914.000,40981,3,MY,1,100,28
1735218312.830621,264954.000,40981,3,MY,1,100,28
1735218312.866288,264989.667,40997,3,MY,1,100,28
1735218312.901955,265025.333,40997,3,MY,1,100,28
1735218312.937622,265061.000,40997,3,MY,1,100,28
1735218312.977122,265100.500,41014,2,MY,1,100,27
1735218313.016623,265140.000,41014,2,MY,1,100,29
1735218313.056623,265180.000,41031,3,MY,1,100,27
1735218313.096623,265220.000,41031,3,MY,1,100,29
1735218313.136624,265260.000,41031,3,MY,1,100,28
1735218313.177124,265300.500,41048,2,MY,1,100,28
1735218313.217624,265341.000,41048,2,MY,1,100,29
1735218313.257625,265381.000,41066,3,MY,1,100,28
1735218313.297625,265421.000,41066,3,MY,1,100,28
1735218313.337626,265461.000,41066,3,MY,1,100,28
1735218313.377626,265501.000,41083,3,MY,1,100,28
