LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1735218488.086133,440208.000,3869,1,BV,1,100,3.87
1735218493.086177,445208.000,4691,1,BV,1,100,3.87
1735218498.085220,450207.000,5493,1,BV,1,100,3.87
1735218503.085263,455207.000,6313,1,BV,1,100,3.88
1735218508.084306,460206.000,7132,1,BV,1,100,3.88
1735218513.084349,465206.000,7957,1,BV,1,100,3.87
1735218518.083392,470205.000,8777,1,BV,1,100,3.87
1735218523.083436,475205.000,9579,1,BV,1,100,3.87
1735218528.082479,480204.000,10399,1,BV,1,100,3.87
1735218533.082522,485204.000,11221,1,BV,1,100,3.87
1735218538.081565,490203.000,12024,1,BV,1,100,3.87
1735218543.081608,495203.000,12847,1,BV,1,100,3.87
1735218548.080651,500202.000,13663,1,BV,1,100,3.87
1735218553.080694,505202.000,14484,1,BV,1,100,3.87
1735218558.079737,510201.000,15304,1,BV,1,100,3.88
1735218563.079781,515201.000,16105,1,BV,1,100,3.87
1735218568.078824,520200.000,16927,1,BV,1,100,3.87
1735218573.078867,525200.000,17747,1,BV,1,100,3.87
1735218578.078910,530200.000,18566,1,BV,1,100,3.87
1735218583.077953,535199.000,19366,1,BV,1,100,3.87
1735218588.076996,540198.000,20169,1,BV,1,100,3.87
1735218593.077039,545198.000,20985,1,BV,1,100,3.87
1735218598.076082,550197.000,21804,1,BV,1,100,3.87
1735218603.076126,555197.000,22607,1,BV,1,100,3.87
1735218608.075169,560196.000,23422,1,BV,1,100,3.87
1735218613.075212,565196.000,24242,1,BV,1,100,3.87
1735218618.074255,570195.000,25063,1,BV,1,100,3.87
1735218623.074298,575195.000,25883,1,BV,1,100,3.87
1735218628.073341,580194.000,26704,1,BV,1,100,3.87
1735218633.073385,585194.000,27525,1,BV,1,100,3.86
1735218638.072428,590193.000,28328,1,BV,1,100,3.87
1735218643.072471,595193.000,29145,1,BV,1,100,3.87
1735218648.071514,600192.000,29966,1,BV,1,100,3.87
1735218653.071557,605192.000,30786,1,BV,1,100,3.87
1735218658.070600,610191.000,31604,1,BV,1,100,3.87
1735218663.070643,615191.000,32422,1,BV,1,100,3.87
1735218668.069687,620190.000,33229,1,BV,1,100,3.87
1735218673.069730,625190.000,34032,1,BV,1,100,3.87
1735218678.068773,630189.000,34857,1,BV,1,100,3.87
1735218683.068816,635189.000,35676,1,BV,1,100,3.87
1735218688.067859,640188.000,36491,1,BV,1,100,3.87
1735218693.067902,645188.000,37314,1,BV,1,100,3.86
1735218698.067945,650188.000,38125,1,BV,1,100,3.86
