LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735218296.471480,248595.000,38293,2,EL,1,100,-17828.199219
1735218296.537481,248661.000,38310,1,EL,1,100,-17828.000000
1735218296.604481,248728.000,38326,2,EL,1,100,-17828.000000
1735218296.671482,248795.000,38326,2,EL,1,100,-17828.000000
1735218296.738482,248862.000,38343,1,EL,1,100,-17828.000000
1735218296.804983,248928.500,38360,2,EL,1,100,-17828.000000
1735218296.871483,248995.000,38360,2,EL,1,100,-17828.199219
1735218296.938484,249062.000,38377,1,EL,1,100,-17829.000000
1735218297.004985,249128.500,38392,2,EL,1,100,-17829.199219
1735218297.071485,249195.000,38392,2,EL,1,100,-17830.000000
1735218297.138486,249262.000,38409,1,EL,1,100,-17830.000000
1735218297.204986,249328.500,38425,2,EL,1,100,-17831.000000
1735218297.271487,249395.000,38425,2,EL,1,100,-17832.000000
1735218297.337987,249461.500,38442,2,EL,1,100,-17832.599609
1735218297.404488,249528.000,38442,2,EL,1,100,-17834.199219
1735218297.471489,249595.000,38461,1,EL,1,100,-17834.400391
1735218297.537989,249661.500,38476,2,EL,1,100,-17835.000000
1735218297.604490,249728.000,38476,2,EL,1,100,-17835.199219
1735218297.671490,249795.000,38492,1,EL,1,100,-17836.000000
1735218297.737991,249861.500,38510,2,EL,1,100,-17836.000000
1735218297.804492,249928.000,38510,2,EL,1,100,-17836.000000
1735218297.871492,249995.000,38526,1,EL,1,100,-17836.199219
1735218297.937993,250061.500,38541,2,EL,1,100,-17836.199219
1735218298.004493,250128.000,38541,2,EL,1,100,-17836.000000
1735218298.071494,250195.000,38557,1,EL,1,100,-17836.000000
1735218298.137994,250261.500,38577,2,EL,1,100,-17835.800781
1735218298.204495,250328.000,38577,2,EL,1,100,-17835.400391
1735218298.271496,250395.000,38595,1,EL,1,100,-17834.800781
1735218298.337996,250461.500,38610,2,EL,1,100,-17834.000000
1735218298.404497,250528.000,38610,2,EL,1,100,-17834.000000
1735218298.471497,250595.000,38627,1,EL,1,100,-17833.599609
1735218298.537998,250661.500,38644,2,EL,1,100,-17833.000000
1735218298.604498,250728.000,38644,2,EL,1,100,-17832.000000
1735218298.671499,250795.000,38660,1,EL,1,100,-17831.800781
1735218298.737999,250861.500,38676,2,EL,1,100,-17831.000000
1735218298.804500,250928.000,38676,2,EL,1,100,-17831.000000
1735218298.871501,250995.000,38692,1,EL,1,100,-17831.000000
1735218298.938001,251061.500,38711,2,EL,1,100,-17830.800781
1735218299.004502,251128.000,38711,2,EL,1,100,-17830.000000
1735218299.071002,251194.500,38731,2,EL,1,100,-17829.000000
1735218299.137503,251261.000,38731,2,EL,1,100,-17829.000000
1735218299.204504,251328.000,38748,1,EL,1,100,-17828.199219
1735218299.271004,251394.500,38763,2,EL,1,100,-17827.400391
1735218299.337505,251461.000,38763,2,EL,1,100,-17827.000000
1735218299.404505,251528.000,38779,1,EL,1,100,-17826.400391
