LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1734423590.010294,97369,13423,1,BI,1,100,600
1734423590.610295,97969,13526,1,BI,1,100,600
1734423591.170295,98529,13611,1,BI,1,100,560
1734423591.770296,99129,13712,1,BI,1,100,600
1734423592.330297,99689,13813,1,BI,1,100,560
1734423592.930298,100289,13894,1,BI,1,100,600
1734423593.490299,100849,13997,1,BI,1,100,560
1734423594.263300,101622,14130,1,BI,1,100,760
1734423594.703300,102062,14199,1,BI,1,100,440
1734423595.223301,102582,14283,1,BI,1,100,520
1734423595.863302,103222,14389,1,BI,1,100,640
1734423596.423303,103782,14476,1,BI,1,100,560
1734423596.943304,104302,14577,1,BI,1,100,520
1734423597.556305,104915,14677,1,BI,1,100,600
1734423598.156306,105515,14763,1,BI,1,100,600
1734423598.676306,106035,14864,1,BI,1,100,520
1734423599.196307,106555,14948,1,BI,1,100,520
1734423599.716308,107075,15032,1,BI,1,100,520
1734423600.436309,107795,15148,1,BI,1,100,720
1734423601.076310,108435,15254,1,BI,1,100,640
1734423601.649311,109008,15337,1,BI,1,100,560
1734423602.249311,109608,15438,1,BI,1,100,600
1734423602.809312,110168,15523,1,BI,1,100,560
1734423603.369313,110728,15624,1,BI,1,100,560
1734423603.969314,111328,15725,1,BI,1,100,600
1734423604.489315,111848,15808,1,BI,1,100,520
1734423605.049315,112408,15891,1,BI,1,100,560
1734423605.622316,112981,15993,1,BI,1,100,560
1734423606.142317,113501,16066,1,BI,1,100,520
1734423606.742318,114101,16165,1,BI,1,100,600
1734423607.342319,114701,16268,1,BI,1,100,600
1734423607.942319,115301,16368,1,BI,1,100,600
1734423608.582320,115941,16469,1,BI,1,100,640
1734423609.315321,116674,16602,1,BI,1,100,720
1734423610.315323,117674,16751,1,BI,1,100,1000
1734423610.835324,118194,16850,1,BI,1,100,520
1734423611.754325,119113,16990,1,BI,1,100,920
1734423612.314326,119673,17089,1,BI,1,100,560
1734423613.008327,120367,17208,1,BI,1,100,680
1734423613.728328,121087,17324,1,BI,1,100,720
1734423614.368329,121727,17425,1,BI,1,100,640
1734423615.007329,122366,17524,1,BI,1,100,640
1734423615.647330,123006,17640,1,BI,1,100,640
1734423616.447331,123806,17762,1,BI,1,100,800
1734423617.101332,124460,17863,1,BI,1,100,640
1734423617.700333,125059,17962,1,BI,1,100,600
1734423618.340334,125699,18081,1,BI,1,100,640
1734423618.901335,126260,18163,1,BI,1,100,560
1734423619.620336,126979,18280,1,BI,1,100,720
1734423620.674338,128033,18462,1,BI,1,100,1040
1734423621.554339,128913,18601,1,BI,1,100,880
1734423622.113340,129472,18702,1,BI,1,100,560
1734423623.033341,130392,18853,1,BI,1,100,920
1734423623.553342,130912,18935,1,BI,1,100,520
1734423624.327343,131686,19069,1,BI,1,100,760
1734423625.006344,132365,19169,1,BI,1,100,680
1734423625.726345,133085,19284,1,BI,1,100,720
1734423626.606346,133965,19441,1,BI,1,100,880
1734423627.406347,134765,19573,1,BI,1,100,800
