LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1734424424.614482,931972.000,19064,2,RD,1,100,TU
1734424427.167985,934525.500,19907,2,RD,1,100,TL
1734424429.721489,937079.000,19907,2,RD,1,100,TU
1734424432.274993,939632.500,20750,2,RD,1,100,TL
1734424434.828496,942186.000,20750,2,RD,1,100,TU
1734424437.387500,944745.000,21593,2,RD,1,100,TL
1734424439.946504,947304.000,21593,2,RD,1,100,TU
1734424442.500507,949858.000,22433,2,RD,1,100,TL
1734424445.054511,952412.000,22433,2,RD,1,100,TU
1734424447.608515,954966.000,23276,2,RD,1,100,TL
1734424450.162518,957520.000,23276,2,RD,1,100,TU
1734424452.718522,960076.000,24118,2,RD,1,100,TL
1734424455.274525,962632.000,24118,2,RD,1,100,TU
1734424457.828529,965186.000,24963,2,RD,1,100,TL
1734424460.382533,967740.000,24963,2,RD,1,100,TU
1734424462.936536,970294.000,25802,2,RD,1,100,TL
1734424465.490540,972848.000,25802,2,RD,1,100,TU
1734424468.044544,975402.000,26644,2,RD,1,100,TL
1734424470.598547,977956.000,26644,2,RD,1,100,TU
1734424473.156051,980513.500,27469,2,RD,1,100,TL
1734424475.713554,983071.000,27469,2,RD,1,100,TU
1734424478.266058,985623.500,28308,2,RD,1,100,TL
1734424480.818562,988176.000,28308,2,RD,1,100,TU
1734424483.379565,990737.000,29148,2,RD,1,100,TL
1734424485.940569,993298.000,29148,2,RD,1,100,TU
1734424488.492573,995850.000,29988,2,RD,1,100,TL
1734424491.044576,998402.000,29988,2,RD,1,100,TU
1734424493.598580,1000956.000,30829,2,RD,1,100,TL
1734424496.152584,1003510.000,30829,2,RD,1,100,TU
1734424498.706587,1006064.000,31673,2,RD,1,100,TL
1734424501.260591,1008618.000,31673,2,RD,1,100,TU
1734424503.833094,1011190.500,32532,2,RD,1,100,TL
1734424506.405598,1013763.000,32532,2,RD,1,100,TU
1734424508.959602,1016317.000,33347,2,RD,1,100,TL
1734424511.513605,1018871.000,33347,2,RD,1,100,TU
1734424514.078109,1021435.500,34177,2,RD,1,100,TL
1734424516.642613,1024000.000,34177,2,RD,1,100,TU
1734424519.202616,1026560.000,34997,2,RD,1,100,TL
1734424521.762620,1029120.000,34997,2,RD,1,100,TU
1734424524.329124,1031686.500,35772,2,RD,1,100,TL
1734424526.895627,1034253.000,35772,2,RD,1,100,TU
1734424529.456131,1036813.500,36613,2,RD,1,100,TL
1734424532.016634,1039374.000,36613,2,RD,1,100,TU
1734424534.576138,1041933.500,37452,2,RD,1,100,TL
1734424537.135642,1044493.000,37452,2,RD,1,100,TU
1734424539.695646,1047053.000,38291,2,RD,1,100,TL
1734424542.255649,1049613.000,38291,2,RD,1,100,TU
1734424544.811153,1052168.500,39112,2,RD,1,100,TL
1734424547.366656,1054724.000,39112,2,RD,1,100,TU
1734424549.929660,1057287.000,39951,2,RD,1,100,TL
1734424552.492664,1059850.000,39951,2,RD,1,100,TU
1734424555.049167,1062406.500,40791,2,RD,1,100,TL
1734424557.605671,1064963.000,40791,2,RD,1,100,TU
1734424560.164175,1067521.500,41630,2,RD,1,100,TL
1734424562.722678,1070080.000,41630,2,RD,1,100,TU
1734424565.287182,1072644.500,42471,2,RD,1,100,TL
1734424567.851686,1075209.000,42471,2,RD,1,100,TU
1734424570.407189,1077764.500,43305,2,RD,1,100,TL
1734424572.962693,1080320.000,43305,2,RD,1,100,TU
1734424575.525697,1082883.000,44140,2,RD,1,100,TL
1734424578.088700,1085446.000,44140,2,RD,1,100,TU
1734424580.645704,1088003.000,44982,2,RD,1,100,TL
1734424583.202707,1090560.000,44982,2,RD,1,100,TU
1734424585.758211,1093115.500,45821,2,RD,1,100,TL
1734424588.313715,1095671.000,45821,2,RD,1,100,TU
1734424590.874218,1098231.500,46660,2,RD,1,100,TL
1734424593.434722,1100792.000,46660,2,RD,1,100,TU
1734424595.991226,1103348.500,47499,2,RD,1,100,TL
1734424598.547729,1105905.000,47499,2,RD,1,100,TU
1734424601.107233,1108464.500,48340,2,RD,1,100,TL
1734424603.666737,1111024.000,48340,2,RD,1,100,TU
1734424606.226240,1113583.500,49180,2,RD,1,100,TL
1734424608.785744,1116143.000,49180,2,RD,1,100,TU
1734424611.339247,1118696.500,50004,2,RD,1,100,TL
1734424613.892751,1121250.000,50004,2,RD,1,100,TU
1734424616.447755,1123805.000,50841,2,RD,1,100,TL
1734424619.002758,1126360.000,50841,2,RD,1,100,TU
1734424621.566262,1128923.500,51680,2,RD,1,100,TL
1734424624.129766,1131487.000,51680,2,RD,1,100,TU
1734424626.689269,1134046.500,52518,2,RD,1,100,TL
1734424629.248773,1136606.000,52518,2,RD,1,100,TU
1734424631.812277,1139169.500,53357,2,RD,1,100,TL
1734424634.375780,1141733.000,53357,2,RD,1,100,TU
1734424636.939784,1144297.000,54200,2,RD,1,100,TL
1734424639.503788,1146861.000,54200,2,RD,1,100,TU
1734424642.064791,1149422.000,55040,2,RD,1,100,TL
1734424644.625795,1151983.000,55040,2,RD,1,100,TU
1734424647.192798,1154550.000,55883,2,RD,1,100,TL
1734424649.759802,1157117.000,55883,2,RD,1,100,TU
1734424652.321306,1159678.500,56721,2,RD,1,100,TL
1734424654.882809,1162240.000,56721,2,RD,1,100,TU
1734424657.442313,1164799.500,57564,2,RD,1,100,TL
1734424660.001817,1167359.000,57564,2,RD,1,100,TU
1734424662.567820,1169925.000,58405,2,RD,1,100,TL
1734424665.133824,1172491.000,58405,2,RD,1,100,TU
1734424667.695828,1175053.000,59241,2,RD,1,100,TL
1734424670.257831,1177615.000,59241,2,RD,1,100,TU
1734424672.823835,1180181.000,60078,2,RD,1,100,TL
1734424675.389839,1182747.000,60078,2,RD,1,100,TU
1734424677.949842,1185307.000,60918,2,RD,1,100,TL
1734424680.509846,1187867.000,60918,2,RD,1,100,TU
1734424683.063349,1190420.500,61727,2,RD,1,100,TL
1734424685.616853,1192974.000,61727,2,RD,1,100,TU
1734424688.170357,1195527.500,62558,2,RD,1,100,TL
1734424690.723861,1198081.000,62558,2,RD,1,100,TU
1734424693.280364,1200637.500,63383,2,RD,1,100,TL
