LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1734423707.870462,215229.000,32748,1,BV,1,100,3.83
1734423712.869469,220228.000,33570,1,BV,1,100,3.83
1734423717.869476,225228.000,34380,1,BV,1,100,3.83
1734423722.868483,230227.000,35207,1,BV,1,100,3.83
1734423727.868490,235227.000,36043,1,BV,1,100,3.83
1734423732.867497,240226.000,36867,1,BV,1,100,3.83
1734423737.867504,245226.000,37689,1,BV,1,100,3.83
1734423742.866511,250225.000,38491,1,BV,1,100,3.82
1734423747.866518,255225.000,39294,1,BV,1,100,3.83
1734423752.865526,260224.000,40114,1,BV,1,100,3.83
1734423757.865533,265224.000,40937,1,BV,1,100,3.83
1734423762.864540,270223.000,41768,1,BV,1,100,3.83
1734423767.864547,275223.000,42594,1,BV,1,100,3.82
1734423772.863554,280222.000,43403,1,BV,1,100,3.83
1734423777.863561,285222.000,44221,1,BV,1,100,3.82
1734423782.862568,290221.000,45010,1,BV,1,100,3.82
1734423787.862576,295221.000,45834,1,BV,1,100,3.83
1734423792.861583,300220.000,46599,1,BV,1,100,3.82
1734423797.861590,305220.000,47425,1,BV,1,100,3.83
1734423802.860597,310219.000,48229,1,BV,1,100,3.82
1734423807.860604,315219.000,49049,1,BV,1,100,3.82
1734423812.859611,320218.000,49875,1,BV,1,100,3.82
1734423817.859618,325218.000,50699,1,BV,1,100,3.82
1734423822.858625,330217.000,51516,1,BV,1,100,3.82
1734423827.858632,335217.000,52320,1,BV,1,100,3.82
1734423832.857640,340216.000,53151,1,BV,1,100,3.82
1734423837.857647,345216.000,53987,1,BV,1,100,3.82
1734423842.856654,350215.000,54811,1,BV,1,100,3.82
1734423847.856661,355215.000,55624,1,BV,1,100,3.82
1734423852.855668,360214.000,56431,1,BV,1,100,3.82
1734423857.855675,365214.000,57251,1,BV,1,100,3.82
1734423862.854682,370213.000,58074,1,BV,1,100,3.82
1734423867.854689,375213.000,58900,1,BV,1,100,3.82
1734423872.853696,380212.000,59723,1,BV,1,100,3.82
1734423877.853703,385212.000,60530,1,BV,1,100,3.82
1734423882.852711,390211.000,61343,1,BV,1,100,3.82
1734423887.852718,395211.000,62167,1,BV,1,100,3.82
1734423892.851725,400210.000,62987,1,BV,1,100,3.82
1734423897.851732,405210.000,63813,1,BV,1,100,3.82
1734423902.850739,410209.000,64620,1,BV,1,100,3.81
1734423907.850746,415209.000,65460,1,BV,1,100,3.82
1734423912.849753,420208.000,730,1,BV,1,100,3.81
1734423917.849761,425208.000,1555,1,BV,1,100,3.82
1734423922.848768,430207.000,2376,1,BV,1,100,3.81
1734423927.848775,435207.000,3198,1,BV,1,100,3.81
1734423932.847782,440206.000,4021,1,BV,1,100,3.81
1734423937.847789,445206.000,4844,1,BV,1,100,3.81
1734423942.846796,450205.000,5667,1,BV,1,100,3.81
1734423947.846803,455205.000,6511,1,BV,1,100,3.81
1734423952.845810,460204.000,7324,1,BV,1,100,3.81
1734423957.845817,465204.000,8134,1,BV,1,100,3.81
1734423962.844825,470203.000,8958,1,BV,1,100,3.81
1734423967.844832,475203.000,9783,1,BV,1,100,3.81
1734423972.843839,480202.000,10606,1,BV,1,100,3.81
1734423977.843846,485202.000,11410,1,BV,1,100,3.80
1734423982.842853,490201.000,12240,1,BV,1,100,3.81
1734423987.842860,495201.000,13068,1,BV,1,100,3.81
1734423992.841867,500200.000,13888,1,BV,1,100,3.81
1734423997.841874,505200.000,14692,1,BV,1,100,3.81
1734424002.840881,510199.000,15532,1,BV,1,100,3.80
1734424007.840889,515199.000,16356,1,BV,1,100,3.81
1734424012.839896,520198.000,17163,1,BV,1,100,3.80
1734424017.839903,525198.000,18003,1,BV,1,100,3.81
1734424022.838910,530197.000,18808,1,BV,1,100,3.81
1734424027.838917,535197.000,19629,1,BV,1,100,3.81
1734424032.837924,540196.000,20452,1,BV,1,100,3.80
1734424037.837931,545196.000,21277,1,BV,1,100,3.80
1734424042.836938,550195.000,22080,1,BV,1,100,3.80
1734424047.836946,555195.000,22922,1,BV,1,100,3.80
1734424052.835953,560194.000,23747,1,BV,1,100,3.80
1734424057.835960,565194.000,24573,1,BV,1,100,3.80
1734424062.834967,570193.000,25394,1,BV,1,100,3.80
1734424067.834974,575193.000,26216,1,BV,1,100,3.80
