LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1734423543.107227,50466.000,5704,2,MZ,1,100,-2
1734423543.147227,50506.000,5704,2,MZ,1,100,-1
1734423543.187227,50546.000,5721,3,MZ,1,100,-1
1734423543.227227,50586.000,5721,3,MZ,1,100,-2
1734423543.267227,50626.000,5721,3,MZ,1,100,-1
1734423543.307227,50666.000,5738,2,MZ,1,100,-2
1734423543.347228,50706.000,5738,2,MZ,1,100,-2
1734423543.387228,50746.000,5754,3,MZ,1,100,-2
1734423543.427228,50786.000,5754,3,MZ,1,100,-2
1734423543.467228,50826.000,5754,3,MZ,1,100,-1
1734423543.507228,50866.000,5771,2,MZ,1,100,-2
1734423543.547228,50906.000,5771,2,MZ,1,100,-2
1734423543.587228,50946.000,5788,3,MZ,1,100,-2
1734423543.627228,50986.000,5788,3,MZ,1,100,-2
1734423543.667228,51026.000,5788,3,MZ,1,100,-3
1734423543.707228,51066.000,5803,2,MZ,1,100,-3
1734423543.747228,51106.000,5803,2,MZ,1,100,-3
1734423543.782895,51141.667,5819,3,MZ,1,100,-2
1734423543.818562,51177.333,5819,3,MZ,1,100,-2
1734423543.854228,51213.000,5819,3,MZ,1,100,-2
1734423543.894228,51253.000,5839,3,MZ,1,100,-1
1734423543.934228,51293.000,5839,3,MZ,1,100, 0
1734423543.974228,51333.000,5839,3,MZ,1,100, 0
1734423544.014228,51373.000,5855,2,MZ,1,100,-1
1734423544.054229,51413.000,5855,2,MZ,1,100,-2
1734423544.094229,51453.000,5871,3,MZ,1,100,-2
1734423544.134229,51493.000,5871,3,MZ,1,100,-2
1734423544.174229,51533.000,5871,3,MZ,1,100,-4
1734423544.214229,51573.000,5887,2,MZ,1,100,-2
1734423544.254229,51613.000,5887,2,MZ,1,100,-2
1734423544.294562,51653.333,5904,3,MZ,1,100,-2
1734423544.334896,51693.667,5904,3,MZ,1,100,-3
1734423544.375229,51734.000,5904,3,MZ,1,100,-2
1734423544.415229,51774.000,5920,2,MZ,1,100,-2
1734423544.455229,51814.000,5920,2,MZ,1,100,-2
1734423544.494979,51853.750,5945,4,MZ,1,100,-2
1734423544.534729,51893.500,5945,4,MZ,1,100,-1
1734423544.574479,51933.250,5945,4,MZ,1,100,-2
1734423544.614229,51973.000,5945,4,MZ,1,100, 0
1734423544.654563,52013.333,5961,3,MZ,1,100,-2
1734423544.694896,52053.667,5961,3,MZ,1,100,-1
1734423544.735229,52094.000,5961,3,MZ,1,100,-1
1734423544.775229,52134.000,5976,2,MZ,1,100,-1
1734423544.815230,52174.000,5976,2,MZ,1,100,-2
1734423544.855230,52214.000,5993,3,MZ,1,100, 0
1734423544.895230,52254.000,5993,3,MZ,1,100,-2
1734423544.935230,52294.000,5993,3,MZ,1,100,-1
1734423544.970230,52329.000,6010,3,MZ,1,100,-1
1734423545.005230,52364.000,6010,3,MZ,1,100, 0
1734423545.040230,52399.000,6010,3,MZ,1,100, 0
1734423545.080730,52439.500,6026,2,MZ,1,100, 0
1734423545.121230,52480.000,6026,2,MZ,1,100, 0
1734423545.160897,52519.667,6043,3,MZ,1,100, 1
1734423545.200563,52559.333,6043,3,MZ,1,100, 1
1734423545.240230,52599.000,6043,3,MZ,1,100, 0
1734423545.280230,52639.000,6060,2,MZ,1,100, 0
1734423545.320230,52679.000,6060,2,MZ,1,100, 1
1734423545.360564,52719.333,6077,3,MZ,1,100, 0
1734423545.400897,52759.667,6077,3,MZ,1,100, 0
1734423545.441231,52800.000,6077,3,MZ,1,100,-1
1734423545.480731,52839.500,6093,2,MZ,1,100, 0
1734423545.520231,52879.000,6093,2,MZ,1,100, 0
1734423545.560231,52919.000,6110,3,MZ,1,100,-1
1734423545.600231,52959.000,6110,3,MZ,1,100, 0
1734423545.640231,52999.000,6110,3,MZ,1,100, 0
1734423545.680731,53039.500,6125,2,MZ,1,100,-2
1734423545.721231,53080.000,6125,2,MZ,1,100,-2
1734423545.760898,53119.667,6144,3,MZ,1,100,-2
1734423545.800564,53159.333,6144,3,MZ,1,100,-3
1734423545.840231,53199.000,6144,3,MZ,1,100,-4
1734423545.880731,53239.500,6161,2,MZ,1,100,-3
1734423545.921231,53280.000,6161,2,MZ,1,100,-4
1734423545.961231,53320.000,6178,3,MZ,1,100,-4
1734423546.001231,53360.000,6178,3,MZ,1,100,-4
1734423546.041231,53400.000,6178,3,MZ,1,100,-4
1734423546.080898,53439.667,6192,3,MZ,1,100,-2
1734423546.120565,53479.333,6192,3,MZ,1,100,-3
1734423546.160232,53519.000,6192,3,MZ,1,100,-2
1734423546.193732,53552.500,6210,2,MZ,1,100,-2
1734423546.227232,53586.000,6210,2,MZ,1,100,-2
1734423546.267232,53626.000,6226,3,MZ,1,100, 0
1734423546.307232,53666.000,6226,3,MZ,1,100,-1
1734423546.347232,53706.000,6226,3,MZ,1,100,-1
1734423546.387232,53746.000,6245,3,MZ,1,100, 1
1734423546.427232,53786.000,6245,3,MZ,1,100,-2
1734423546.467232,53826.000,6245,3,MZ,1,100, 0
1734423546.507232,53866.000,6259,2,MZ,1,100,-1
1734423546.547232,53906.000,6259,2,MZ,1,100, 0
1734423546.587232,53946.000,6277,3,MZ,1,100,-1
1734423546.627232,53986.000,6277,3,MZ,1,100,-1
1734423546.667232,54026.000,6277,3,MZ,1,100,-2
1734423546.707232,54066.000,6293,2,MZ,1,100,-1
1734423546.747232,54106.000,6293,2,MZ,1,100, 0
1734423546.787232,54146.000,6310,3,MZ,1,100,-1
1734423546.827232,54186.000,6310,3,MZ,1,100,-1
1734423546.867233,54226.000,6310,3,MZ,1,100,-2
1734423546.907233,54266.000,6325,2,MZ,1,100,-3
1734423546.947233,54306.000,6325,2,MZ,1,100,-2
1734423546.987233,54346.000,6342,3,MZ,1,100,-3
1734423547.027233,54386.000,6342,3,MZ,1,100,-2
1734423547.067233,54426.000,6342,3,MZ,1,100,-2
1734423547.107233,54466.000,6360,2,MZ,1,100,-2
1734423547.147233,54506.000,6360,2,MZ,1,100,-2
1734423547.187233,54546.000,6378,3,MZ,1,100,-2
1734423547.227233,54586.000,6378,3,MZ,1,100,-4
1734423547.267233,54626.000,6378,3,MZ,1,100,-2
1734423547.302900,54661.667,6393,3,MZ,1,100,-2
1734423547.338567,54697.333,6393,3,MZ,1,100,-2
1734423547.374233,54733.000,6393,3,MZ,1,100,-2
1734423547.414233,54773.000,6409,2,MZ,1,100,-3
1734423547.454233,54813.000,6409,2,MZ,1,100,-3
1734423547.494233,54853.000,6425,3,MZ,1,100,-2
1734423547.534234,54893.000,6425,3,MZ,1,100,-3
1734423547.574234,54933.000,6425,3,MZ,1,100,-2
1734423547.614233,54973.000,6443,2,MZ,1,100,-2
1734423547.654234,55013.000,6443,2,MZ,1,100,-2
1734423547.694234,55053.000,6461,3,MZ,1,100, 0
1734423547.734234,55093.000,6461,3,MZ,1,100,-2
1734423547.774234,55133.000,6461,3,MZ,1,100,-2
1734423547.814234,55173.000,6476,2,MZ,1,100, 0
1734423547.854234,55213.000,6476,2,MZ,1,100,-2
1734423547.894234,55253.000,6495,3,MZ,1,100,-2
1734423547.934234,55293.000,6495,3,MZ,1,100,-2
1734423547.974234,55333.000,6495,3,MZ,1,100,-2
1734423548.014234,55373.000,6512,3,MZ,1,100,-2
1734423548.054234,55413.000,6512,3,MZ,1,100,-4
1734423548.094234,55453.000,6512,3,MZ,1,100,-2
1734423548.133734,55492.500,6528,2,MZ,1,100,-2
1734423548.173234,55532.000,6528,2,MZ,1,100,-2
1734423548.213568,55572.333,6546,3,MZ,1,100,-1
1734423548.253901,55612.667,6546,3,MZ,1,100,-2
1734423548.294235,55653.000,6546,3,MZ,1,100,-2
1734423548.334235,55693.000,6562,2,MZ,1,100,-3
1734423548.374235,55733.000,6562,2,MZ,1,100,-3
1734423548.414235,55773.000,6579,3,MZ,1,100,-3
1734423548.454235,55813.000,6579,3,MZ,1,100,-2
1734423548.494235,55853.000,6579,3,MZ,1,100,-2
1734423548.529568,55888.333,6596,3,MZ,1,100,-1
1734423548.564902,55923.667,6596,3,MZ,1,100,-2
1734423548.600235,55959.000,6596,3,MZ,1,100,-1
1734423548.640235,55999.000,6611,2,MZ,1,100,-2
1734423548.680235,56039.000,6611,2,MZ,1,100,-3
1734423548.720235,56079.000,6629,3,MZ,1,100,-1
1734423548.760235,56119.000,6629,3,MZ,1,100,-2
1734423548.800235,56159.000,6629,3,MZ,1,100,-2
1734423548.840235,56199.000,6646,2,MZ,1,100,-1
1734423548.880235,56239.000,6646,2,MZ,1,100, 0
1734423548.920235,56279.000,6663,3,MZ,1,100,-1
1734423548.960236,56319.000,6663,3,MZ,1,100, 0
1734423549.000236,56359.000,6663,3,MZ,1,100, 0
1734423549.040236,56399.000,6678,2,MZ,1,100, 0
1734423549.080236,56439.000,6678,2,MZ,1,100, 0
1734423549.120236,56479.000,6694,3,MZ,1,100,-1
1734423549.160236,56519.000,6694,3,MZ,1,100, 0
1734423549.200236,56559.000,6694,3,MZ,1,100, 0
1734423549.240236,56599.000,6712,2,MZ,1,100,-1
1734423549.280236,56639.000,6712,2,MZ,1,100,-1
1734423549.320236,56679.000,6730,3,MZ,1,100,-1
1734423549.360236,56719.000,6730,3,MZ,1,100,-2
1734423549.400236,56759.000,6730,3,MZ,1,100,-1
1734423549.440236,56799.000,6746,2,MZ,1,100, 0
1734423549.480236,56839.000,6746,2,MZ,1,100,-1
1734423549.520236,56879.000,6762,3,MZ,1,100, 0
1734423549.560236,56919.000,6762,3,MZ,1,100,-1
1734423549.600236,56959.000,6762,3,MZ,1,100, 0
1734423549.636986,56995.750,6782,4,MZ,1,100, 0
1734423549.673737,57032.500,6782,4,MZ,1,100,-1
1734423549.710487,57069.250,6782,4,MZ,1,100, 0
1734423549.747237,57106.000,6782,4,MZ,1,100,-1
1734423549.787237,57146.000,6798,2,MZ,1,100,-1
1734423549.827237,57186.000,6798,2,MZ,1,100,-2
1734423549.867237,57226.000,6818,3,MZ,1,100,-2
1734423549.907237,57266.000,6818,3,MZ,1,100,-2
1734423549.947237,57306.000,6818,3,MZ,1,100,-2
1734423549.987237,57346.000,6834,3,MZ,1,100,-1
1734423550.027237,57386.000,6834,3,MZ,1,100,-2
1734423550.067237,57426.000,6834,3,MZ,1,100,-2
1734423550.107237,57466.000,6849,2,MZ,1,100,-1
1734423550.147237,57506.000,6849,2,MZ,1,100, 0
1734423550.187237,57546.000,6866,3,MZ,1,100,-2
1734423550.227237,57586.000,6866,3,MZ,1,100,-2
1734423550.267237,57626.000,6866,3,MZ,1,100,-2
1734423550.307237,57666.000,6883,2,MZ,1,100,-1
1734423550.347237,57706.000,6883,2,MZ,1,100,-1
1734423550.387238,57746.000,6899,3,MZ,1,100,-1
1734423550.427238,57786.000,6899,3,MZ,1,100, 0
1734423550.467238,57826.000,6899,3,MZ,1,100,-1
1734423550.507238,57866.000,6917,2,MZ,1,100, 0
1734423550.547238,57906.000,6917,2,MZ,1,100, 0
1734423550.587238,57946.000,6933,3,MZ,1,100, 0
1734423550.627238,57986.000,6933,3,MZ,1,100, 0
1734423550.667238,58026.000,6933,3,MZ,1,100, 0
1734423550.707238,58066.000,6950,3,MZ,1,100, 0
1734423550.747238,58106.000,6950,3,MZ,1,100, 0
1734423550.787238,58146.000,6950,3,MZ,1,100, 0
1734423550.827238,58186.000,6966,2,MZ,1,100,-1
1734423550.867238,58226.000,6966,2,MZ,1,100, 0
1734423550.902572,58261.333,6984,3,MZ,1,100, 0
1734423550.937905,58296.667,6984,3,MZ,1,100, 0
1734423550.973238,58332.000,6984,3,MZ,1,100,-1
1734423551.013238,58372.000,7000,2,MZ,1,100, 0
1734423551.053238,58412.000,7000,2,MZ,1,100, 0
1734423551.093239,58452.000,7017,3,MZ,1,100, 0
1734423551.133239,58492.000,7017,3,MZ,1,100, 1
1734423551.173239,58532.000,7017,3,MZ,1,100, 0
1734423551.213239,58572.000,7034,3,MZ,1,100, 0
1734423551.253239,58612.000,7034,3,MZ,1,100, 0
1734423551.293239,58652.000,7034,3,MZ,1,100, 0
1734423551.333239,58692.000,7051,2,MZ,1,100, 0
1734423551.373239,58732.000,7051,2,MZ,1,100, 0
1734423551.413239,58772.000,7065,3,MZ,1,100, 0
1734423551.453239,58812.000,7065,3,MZ,1,100, 0
1734423551.493239,58852.000,7065,3,MZ,1,100, 0
1734423551.533239,58892.000,7083,2,MZ,1,100, 0
1734423551.573239,58932.000,7083,2,MZ,1,100, 2
1734423551.613239,58972.000,7101,3,MZ,1,100, 0
1734423551.653239,59012.000,7101,3,MZ,1,100,-2
1734423551.693239,59052.000,7101,3,MZ,1,100,-2
1734423551.733239,59092.000,7118,2,MZ,1,100,-2
1734423551.773240,59132.000,7118,2,MZ,1,100,-2
1734423551.813240,59172.000,7132,3,MZ,1,100, 0
1734423551.853240,59212.000,7132,3,MZ,1,100,-1
1734423551.893240,59252.000,7132,3,MZ,1,100, 0
1734423551.928906,59287.667,7150,3,MZ,1,100,-2
1734423551.964573,59323.333,7150,3,MZ,1,100, 0
1734423552.000240,59359.000,7150,3,MZ,1,100, 0
1734423552.040740,59399.500,7166,2,MZ,1,100, 0
1734423552.081240,59440.000,7166,2,MZ,1,100, 0
1734423552.120907,59479.667,7185,3,MZ,1,100, 0
1734423552.160573,59519.333,7185,3,MZ,1,100, 0
1734423552.200240,59559.000,7185,3,MZ,1,100, 0
1734423552.240240,59599.000,7200,2,MZ,1,100, 0
1734423552.280240,59639.000,7200,2,MZ,1,100,-1
1734423552.320574,59679.333,7217,3,MZ,1,100, 0
1734423552.360907,59719.667,7217,3,MZ,1,100,-1
1734423552.401240,59760.000,7217,3,MZ,1,100,-2
1734423552.440740,59799.500,7233,2,MZ,1,100,-2
1734423552.480241,59839.000,7233,2,MZ,1,100,-1
1734423552.520241,59879.000,7251,3,MZ,1,100, 0
1734423552.560241,59919.000,7251,3,MZ,1,100,-1
1734423552.600241,59959.000,7251,3,MZ,1,100, 0
1734423552.640241,59999.000,7266,2,MZ,1,100, 0
1734423552.680241,60039.000,7266,2,MZ,1,100, 0
1734423552.720241,60079.000,7284,3,MZ,1,100, 0
1734423552.760241,60119.000,7284,3,MZ,1,100, 0
1734423552.800241,60159.000,7284,3,MZ,1,100, 0
1734423552.840741,60199.500,7300,2,MZ,1,100, 0
1734423552.881241,60240.000,7300,2,MZ,1,100, 0
1734423552.920908,60279.667,7320,3,MZ,1,100, 0
1734423552.960575,60319.333,7320,3,MZ,1,100, 0
1734423553.000241,60359.000,7320,3,MZ,1,100, 0
1734423553.040241,60399.000,7336,3,MZ,1,100, 0
1734423553.080241,60439.000,7336,3,MZ,1,100, 0
1734423553.120241,60479.000,7336,3,MZ,1,100, 1
1734423553.153241,60512.000,7351,2,MZ,1,100, 0
1734423553.186241,60545.000,7351,2,MZ,1,100, 0
1734423553.226242,60585.000,7372,3,MZ,1,100, 0
1734423553.266242,60625.000,7372,3,MZ,1,100, 0
1734423553.306242,60665.000,7372,3,MZ,1,100, 0
1734423553.346242,60705.000,7389,3,MZ,1,100, 0
1734423553.386242,60745.000,7389,3,MZ,1,100, 0
1734423553.426242,60785.000,7389,3,MZ,1,100, 0
1734423553.466242,60825.000,7405,2,MZ,1,100, 0
1734423553.506242,60865.000,7405,2,MZ,1,100, 0
1734423553.546242,60905.000,7421,3,MZ,1,100, 0
1734423553.586242,60945.000,7421,3,MZ,1,100, 1
1734423553.626242,60985.000,7421,3,MZ,1,100, 0
1734423553.666242,61025.000,7437,2,MZ,1,100, 0
1734423553.706242,61065.000,7437,2,MZ,1,100, 0
1734423553.746242,61105.000,7454,3,MZ,1,100, 0
1734423553.786242,61145.000,7454,3,MZ,1,100, 0
1734423553.826242,61185.000,7454,3,MZ,1,100, 0
1734423553.866242,61225.000,7473,2,MZ,1,100, 0
1734423553.906243,61265.000,7473,2,MZ,1,100, 1
1734423553.946243,61305.000,7488,3,MZ,1,100, 2
1734423553.986243,61345.000,7488,3,MZ,1,100, 0
1734423554.026243,61385.000,7488,3,MZ,1,100, 0
1734423554.066243,61425.000,7504,2,MZ,1,100, 1
1734423554.106243,61465.000,7504,2,MZ,1,100, 1
1734423554.146243,61505.000,7521,3,MZ,1,100, 0
1734423554.186243,61545.000,7521,3,MZ,1,100, 0
1734423554.226243,61585.000,7521,3,MZ,1,100, 1
1734423554.266243,61625.000,7538,2,MZ,1,100, 1
1734423554.306243,61665.000,7538,2,MZ,1,100, 0
1734423554.341910,61700.667,7555,3,MZ,1,100, 0
1734423554.377577,61736.333,7555,3,MZ,1,100, 0
1734423554.413243,61772.000,7555,3,MZ,1,100, 1
1734423554.453243,61812.000,7571,3,MZ,1,100, 2
1734423554.493243,61852.000,7571,3,MZ,1,100, 2
1734423554.533243,61892.000,7571,3,MZ,1,100, 2
1734423554.573243,61932.000,7589,2,MZ,1,100, 1
1734423554.613244,61972.000,7589,2,MZ,1,100, 2
1734423554.653244,62012.000,7605,3,MZ,1,100, 1
1734423554.693244,62052.000,7605,3,MZ,1,100, 1
1734423554.733244,62092.000,7605,3,MZ,1,100, 2
1734423554.773244,62132.000,7627,3,MZ,1,100, 0
1734423554.813244,62172.000,7627,3,MZ,1,100, 0
1734423554.853244,62212.000,7627,3,MZ,1,100, 2
1734423554.893244,62252.000,7646,3,MZ,1,100, 1
1734423554.933244,62292.000,7646,3,MZ,1,100, 2
1734423554.973244,62332.000,7646,3,MZ,1,100, 0
1734423555.013244,62372.000,7663,2,MZ,1,100, 2
1734423555.053244,62412.000,7663,2,MZ,1,100, 0
1734423555.093244,62452.000,7679,3,MZ,1,100, 1
1734423555.133244,62492.000,7679,3,MZ,1,100, 0
1734423555.173244,62532.000,7679,3,MZ,1,100, 2
1734423555.213244,62572.000,7697,2,MZ,1,100, 1
1734423555.253244,62612.000,7697,2,MZ,1,100, 2
1734423555.293245,62652.000,7713,3,MZ,1,100, 1
1734423555.333245,62692.000,7713,3,MZ,1,100, 1
1734423555.373245,62732.000,7713,3,MZ,1,100, 3
1734423555.408911,62767.667,7728,3,MZ,1,100, 0
1734423555.444578,62803.333,7728,3,MZ,1,100, 1
1734423555.480245,62839.000,7728,3,MZ,1,100, 2
1734423555.520245,62879.000,7745,2,MZ,1,100, 1
1734423555.560245,62919.000,7745,2,MZ,1,100, 2
1734423555.600245,62959.000,7764,3,MZ,1,100, 2
1734423555.640245,62999.000,7764,3,MZ,1,100, 1
