LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1735117647.322136,181041.000,26732,1,SF,1,100,4.3865
1735117647.722137,181441.000,26804,1,SF,1,100,6.4180
1735117648.055137,181774.000,26855,1,SF,1,100,6.3437
1735117648.322137,182041.000,26905,1,SF,1,100,6.2703
1735117648.655138,182374.000,26954,1,SF,1,100,6.1978
1735117649.055138,182774.000,27021,1,SF,1,100,6.1261
1735117649.322138,183041.000,27069,1,SF,1,100,6.0552
1735117649.655139,183374.000,27118,1,SF,1,100,5.9852
1735117650.055139,183774.000,27186,1,SF,1,100,5.9160
1735117650.388139,184107.000,27235,1,SF,1,100,5.8475
1735117650.655140,184374.000,27286,1,SF,1,100,7.8621
1735117650.988140,184707.000,27336,1,SF,1,100,7.7712
1735117651.388140,185107.000,27403,1,SF,1,100,7.6813
1735117651.655141,185374.000,27454,1,SF,1,100,7.5924
1735117651.988141,185707.000,27504,1,SF,1,100,7.5046
1735117652.388142,186107.000,27573,1,SF,1,100,7.4178
1735117652.721142,186440.000,27631,1,SF,1,100,9.4142
1735117652.988142,186707.000,27681,1,SF,1,100,9.3053
1735117653.321142,187040.000,27730,1,SF,1,100,9.1977
1735117653.655143,187374.000,27780,1,SF,1,100,9.0913
1735117654.055143,187774.000,27845,1,SF,1,100,8.9861
1735117654.321144,188040.000,27898,1,SF,1,100,8.8822
1735117654.654144,188373.000,27948,1,SF,1,100,8.7794
1735117655.054144,188773.000,28013,1,SF,1,100,8.6778
1735117655.321145,189040.000,28062,1,SF,1,100,8.5775
1735117655.654145,189373.000,28111,1,SF,1,100,8.4782
1735117655.988145,189707.000,28161,1,SF,1,100,8.3802
1735117656.388146,190107.000,28228,1,SF,1,100,8.2832
1735117656.654146,190373.000,28276,1,SF,1,100,8.1874
1735117656.988146,190707.000,28327,1,SF,1,100,8.0927
1735117657.388147,191107.000,28394,1,SF,1,100,7.9991
1735117657.654147,191373.000,28446,1,SF,1,100,7.9065
1735117657.987147,191706.000,28500,1,SF,1,100,7.8151
1735117658.321148,192040.000,28550,1,SF,1,100,9.8069
1735117658.721148,192440.000,28617,1,SF,1,100,9.6935
1735117658.987149,192706.000,28668,1,SF,1,100,9.5813
1735117659.321149,193040.000,28716,1,SF,1,100,9.4705
1735117659.721149,193440.000,28783,1,SF,1,100,9.3609
1735117659.987149,193706.000,28832,1,SF,1,100,9.2527
1735117660.321150,194040.000,28884,1,SF,1,100,9.1456
1735117660.654150,194373.000,28933,1,SF,1,100,9.0398
