LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1735117890.979392,424698,803,1,HR,1,100,58
1735117891.779393,425498,918,1,HR,1,100,62
1735117892.619394,426338,1069,1,HR,1,100,64
1735117893.579395,427298,1223,1,HR,1,100,64
1735117894.352396,428071,1356,1,HR,1,100,67
1735117895.912397,429631,1604,1,HR,1,100,61
1735117897.511399,431230,1869,1,HR,1,100,56
1735117898.565400,432284,2040,1,HR,1,100,56
1735117899.445401,433164,2187,1,HR,1,100,59
1735117900.125402,433844,2305,1,HR,1,100,65
1735117901.004403,434723,2437,1,HR,1,100,66
1735117901.698403,435417,2553,1,HR,1,100,71
1735117903.138405,436857,2786,1,HR,1,100,64
1735117904.018406,437737,2941,1,HR,1,100,65
1735117904.778407,438497,3056,1,HR,1,100,68
1735117905.351407,439070,3157,1,HR,1,100,77
1735117905.671407,439390,3207,1,HR,1,100,101
1735117906.231408,439950,3306,1,HR,1,100,103
1735117907.031409,440750,3442,1,HR,1,100,97
1735117907.951410,441670,3589,1,HR,1,100,90
1735117908.751411,442470,3713,1,HR,1,100,86
1735117909.884412,443603,3910,1,HR,1,100,79
1735117910.604413,444323,4025,1,HR,1,100,80
1735117911.403414,445122,4158,1,HR,1,100,79
1735117913.017415,446736,4408,1,HR,1,100,70
1735117914.057416,447776,4594,1,HR,1,100,67
1735117915.016417,448735,4743,1,HR,1,100,66
1735117915.897418,449616,4892,1,HR,1,100,67
1735117917.749420,451468,5191,1,HR,1,100,59
1735117917.990420,451709,5224,1,HR,1,100,101
1735117918.630421,452349,5325,1,HR,1,100,100
1735117919.349422,453068,5446,1,HR,1,100,96
1735117920.243423,453962,5595,1,HR,1,100,90
1735117921.562424,455281,5810,1,HR,1,100,80
1735117921.842424,455561,5860,1,HR,1,100,110
1735117922.482425,456201,5963,1,HR,1,100,106
1735117923.442426,457161,6128,1,HR,1,100,97
1735117924.576427,458295,6317,1,HR,1,100,87
1735117925.295428,459014,6432,1,HR,1,100,86
1735117926.015429,459734,6549,1,HR,1,100,86
1735117927.095430,460814,6733,1,HR,1,100,79
1735117928.269431,461988,6914,1,HR,1,100,73
1735117929.068432,462787,7050,1,HR,1,100,73
1735117931.321434,465040,7413,1,HR,1,100,63
1735117931.961435,465680,7530,1,HR,1,100,70
1735117933.241436,466960,7730,1,HR,1,100,65
