LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1735117625.018113,158737.000,23160,2,AY,1,100,-0.085
1735117625.058113,158777.000,23178,3,AY,1,100,-0.085
1735117625.098113,158817.000,23178,3,AY,1,100,-0.087
1735117625.138113,158857.000,23178,3,AY,1,100,-0.087
1735117625.178113,158897.000,23195,2,AY,1,100,-0.087
1735117625.218113,158937.000,23195,2,AY,1,100,-0.085
1735117625.258113,158977.000,23212,3,AY,1,100,-0.086
1735117625.298113,159017.000,23212,3,AY,1,100,-0.087
1735117625.338113,159057.000,23212,3,AY,1,100,-0.086
1735117625.378113,159097.000,23227,2,AY,1,100,-0.083
1735117625.418113,159137.000,23227,2,AY,1,100,-0.086
1735117625.458113,159177.000,23243,3,AY,1,100,-0.089
1735117625.498113,159217.000,23243,3,AY,1,100,-0.089
1735117625.538113,159257.000,23243,3,AY,1,100,-0.090
1735117625.578113,159297.000,23260,2,AY,1,100,-0.088
1735117625.618114,159337.000,23260,2,AY,1,100,-0.084
1735117625.658113,159377.000,23277,3,AY,1,100,-0.087
1735117625.698113,159417.000,23277,3,AY,1,100,-0.090
1735117625.738114,159457.000,23277,3,AY,1,100,-0.089
1735117625.773780,159492.667,23293,3,AY,1,100,-0.084
1735117625.809447,159528.333,23293,3,AY,1,100,-0.087
1735117625.845114,159564.000,23293,3,AY,1,100,-0.089
1735117625.885114,159604.000,23308,2,AY,1,100,-0.090
1735117625.925114,159644.000,23308,2,AY,1,100,-0.088
1735117625.965114,159684.000,23326,3,AY,1,100,-0.086
1735117626.005114,159724.000,23326,3,AY,1,100,-0.086
1735117626.045114,159764.000,23326,3,AY,1,100,-0.091
1735117626.085114,159804.000,23344,2,AY,1,100,-0.088
1735117626.125114,159844.000,23344,2,AY,1,100,-0.085
1735117626.165114,159884.000,23360,3,AY,1,100,-0.087
1735117626.205114,159924.000,23360,3,AY,1,100,-0.088
1735117626.245114,159964.000,23360,3,AY,1,100,-0.085
1735117626.285114,160004.000,23377,3,AY,1,100,-0.086
1735117626.325114,160044.000,23377,3,AY,1,100,-0.091
1735117626.365114,160084.000,23377,3,AY,1,100,-0.088
1735117626.405114,160124.000,23393,3,AY,1,100,-0.082
1735117626.445114,160164.000,23393,3,AY,1,100,-0.086
1735117626.485114,160204.000,23393,3,AY,1,100,-0.089
1735117626.525114,160244.000,23409,2,AY,1,100,-0.088
1735117626.565114,160284.000,23409,2,AY,1,100,-0.084
1735117626.605114,160324.000,23427,3,AY,1,100,-0.083
1735117626.645114,160364.000,23427,3,AY,1,100,-0.085
1735117626.685115,160404.000,23427,3,AY,1,100,-0.086
1735117626.725115,160444.000,23443,2,AY,1,100,-0.086
1735117626.765115,160484.000,23443,2,AY,1,100,-0.085
1735117626.805115,160524.000,23460,3,AY,1,100,-0.084
1735117626.845115,160564.000,23460,3,AY,1,100,-0.089
1735117626.885115,160604.000,23460,3,AY,1,100,-0.089
1735117626.925115,160644.000,23477,2,AY,1,100,-0.088
1735117626.965115,160684.000,23477,2,AY,1,100,-0.082
1735117627.000448,160719.333,23496,3,AY,1,100,-0.087
1735117627.035782,160754.667,23496,3,AY,1,100,-0.091
1735117627.071115,160790.000,23496,3,AY,1,100,-0.086
1735117627.111115,160830.000,23517,3,AY,1,100,-0.080
1735117627.151115,160870.000,23517,3,AY,1,100,-0.084
1735117627.191115,160910.000,23517,3,AY,1,100,-0.092
1735117627.231115,160950.000,23532,2,AY,1,100,-0.086
1735117627.271115,160990.000,23532,2,AY,1,100,-0.080
1735117627.311115,161030.000,23549,3,AY,1,100,-0.087
1735117627.351115,161070.000,23549,3,AY,1,100,-0.088
1735117627.391115,161110.000,23549,3,AY,1,100,-0.085
1735117627.431115,161150.000,23566,2,AY,1,100,-0.083
1735117627.471115,161190.000,23566,2,AY,1,100,-0.087
1735117627.511115,161230.000,23582,3,AY,1,100,-0.089
1735117627.551116,161270.000,23582,3,AY,1,100,-0.083
1735117627.591115,161310.000,23582,3,AY,1,100,-0.085
1735117627.631115,161350.000,23598,2,AY,1,100,-0.086
1735117627.671116,161390.000,23598,2,AY,1,100,-0.087
1735117627.711116,161430.000,23614,3,AY,1,100,-0.088
1735117627.751116,161470.000,23614,3,AY,1,100,-0.086
1735117627.791116,161510.000,23614,3,AY,1,100,-0.085
1735117627.831116,161550.000,23631,2,AY,1,100,-0.087
1735117627.871116,161590.000,23631,2,AY,1,100,-0.087
1735117627.911116,161630.000,23648,3,AY,1,100,-0.087
1735117627.951116,161670.000,23648,3,AY,1,100,-0.086
1735117627.991116,161710.000,23648,3,AY,1,100,-0.085
1735117628.031116,161750.000,23663,2,AY,1,100,-0.089
1735117628.071116,161790.000,23663,2,AY,1,100,-0.086
1735117628.107116,161826.000,23679,3,AY,1,100,-0.088
1735117628.143116,161862.000,23679,3,AY,1,100,-0.086
1735117628.179116,161898.000,23679,3,AY,1,100,-0.083
1735117628.219116,161938.000,23696,3,AY,1,100,-0.085
1735117628.259116,161978.000,23696,3,AY,1,100,-0.088
1735117628.299116,162018.000,23696,3,AY,1,100,-0.087
1735117628.338616,162057.500,23713,2,AY,1,100,-0.087
1735117628.378116,162097.000,23713,2,AY,1,100,-0.087
1735117628.418450,162137.333,23728,3,AY,1,100,-0.088
1735117628.458783,162177.667,23728,3,AY,1,100,-0.090
1735117628.499116,162218.000,23728,3,AY,1,100,-0.084
1735117628.538783,162257.667,23744,3,AY,1,100,-0.085
1735117628.578450,162297.333,23744,3,AY,1,100,-0.086
1735117628.618117,162337.000,23744,3,AY,1,100,-0.089
1735117628.658450,162377.333,23762,3,AY,1,100,-0.086
1735117628.698783,162417.667,23762,3,AY,1,100,-0.083
1735117628.739117,162458.000,23762,3,AY,1,100,-0.085
1735117628.778617,162497.500,23780,2,AY,1,100,-0.089
1735117628.818117,162537.000,23780,2,AY,1,100,-0.091
1735117628.858117,162577.000,23797,3,AY,1,100,-0.087
1735117628.898117,162617.000,23797,3,AY,1,100,-0.085
1735117628.938117,162657.000,23797,3,AY,1,100,-0.086
1735117628.978617,162697.500,23812,2,AY,1,100,-0.087
1735117629.019117,162738.000,23812,2,AY,1,100,-0.086
1735117629.058784,162777.667,23829,3,AY,1,100,-0.088
1735117629.098450,162817.333,23829,3,AY,1,100,-0.088
1735117629.138117,162857.000,23829,3,AY,1,100,-0.085
1735117629.178617,162897.500,23845,2,AY,1,100,-0.087
1735117629.219117,162938.000,23845,2,AY,1,100,-0.086
1735117629.258784,162977.667,23863,3,AY,1,100,-0.087
1735117629.298451,163017.333,23863,3,AY,1,100,-0.084
1735117629.338117,163057.000,23863,3,AY,1,100,-0.089
1735117629.373451,163092.333,23877,3,AY,1,100,-0.086
1735117629.408784,163127.667,23877,3,AY,1,100,-0.087
1735117629.444118,163163.000,23877,3,AY,1,100,-0.088
1735117629.484617,163203.500,23894,2,AY,1,100,-0.087
1735117629.525118,163244.000,23894,2,AY,1,100,-0.086
1735117629.564784,163283.667,23910,3,AY,1,100,-0.090
1735117629.604451,163323.333,23910,3,AY,1,100,-0.089
1735117629.644118,163363.000,23910,3,AY,1,100,-0.087
1735117629.684618,163403.500,23930,2,AY,1,100,-0.083
1735117629.725118,163444.000,23930,2,AY,1,100,-0.087
1735117629.764784,163483.667,23945,3,AY,1,100,-0.089
1735117629.804451,163523.333,23945,3,AY,1,100,-0.085
1735117629.844118,163563.000,23945,3,AY,1,100,-0.087
1735117629.884118,163603.000,23961,2,AY,1,100,-0.085
1735117629.924118,163643.000,23961,2,AY,1,100,-0.089
1735117629.964118,163683.000,23978,3,AY,1,100,-0.087
1735117630.004118,163723.000,23978,3,AY,1,100,-0.085
1735117630.044118,163763.000,23978,3,AY,1,100,-0.085
1735117630.084118,163803.000,23995,2,AY,1,100,-0.086
1735117630.124118,163843.000,23995,2,AY,1,100,-0.086
1735117630.164118,163883.000,24011,3,AY,1,100,-0.080
1735117630.204118,163923.000,24011,3,AY,1,100,-0.088
1735117630.244118,163963.000,24011,3,AY,1,100,-0.085
1735117630.284618,164003.500,24027,2,AY,1,100,-0.087
1735117630.325118,164044.000,24027,2,AY,1,100,-0.087
1735117630.364785,164083.667,24043,3,AY,1,100,-0.087
1735117630.404452,164123.333,24043,3,AY,1,100,-0.088
1735117630.444118,164163.000,24043,3,AY,1,100,-0.084
1735117630.484118,164203.000,24060,3,AY,1,100,-0.086
1735117630.524119,164243.000,24060,3,AY,1,100,-0.087
1735117630.564119,164283.000,24060,3,AY,1,100,-0.088
1735117630.597619,164316.500,24077,2,AY,1,100,-0.086
1735117630.631119,164350.000,24077,2,AY,1,100,-0.085
1735117630.671119,164390.000,24092,3,AY,1,100,-0.089
1735117630.711119,164430.000,24092,3,AY,1,100,-0.083
1735117630.751119,164470.000,24092,3,AY,1,100,-0.085
1735117630.791119,164510.000,24108,3,AY,1,100,-0.086
1735117630.831119,164550.000,24108,3,AY,1,100,-0.088
1735117630.871119,164590.000,24108,3,AY,1,100,-0.084
1735117630.911119,164630.000,24127,2,AY,1,100,-0.087
1735117630.951119,164670.000,24127,2,AY,1,100,-0.090
1735117630.991452,164710.333,24144,3,AY,1,100,-0.084
1735117631.031786,164750.667,24144,3,AY,1,100,-0.087
1735117631.072119,164791.000,24144,3,AY,1,100,-0.085
1735117631.112119,164831.000,24160,2,AY,1,100,-0.089
1735117631.152119,164871.000,24160,2,AY,1,100,-0.086
1735117631.192119,164911.000,24175,3,AY,1,100,-0.088
1735117631.232119,164951.000,24175,3,AY,1,100,-0.088
1735117631.272119,164991.000,24175,3,AY,1,100,-0.088
1735117631.312119,165031.000,24193,3,AY,1,100,-0.087
1735117631.352119,165071.000,24193,3,AY,1,100,-0.085
1735117631.392119,165111.000,24193,3,AY,1,100,-0.085
1735117631.432120,165151.000,24209,2,AY,1,100,-0.090
1735117631.472120,165191.000,24209,2,AY,1,100,-0.085
1735117631.511786,165230.667,24226,3,AY,1,100,-0.088
1735117631.551453,165270.333,24226,3,AY,1,100,-0.088
1735117631.591120,165310.000,24226,3,AY,1,100,-0.090
1735117631.631620,165350.500,24241,2,AY,1,100,-0.088
1735117631.672120,165391.000,24241,2,AY,1,100,-0.086
1735117631.707453,165426.333,24258,3,AY,1,100,-0.086
1735117631.742786,165461.667,24258,3,AY,1,100,-0.086
1735117631.778120,165497.000,24258,3,AY,1,100,-0.085
1735117631.817787,165536.667,24274,3,AY,1,100,-0.090
1735117631.857453,165576.333,24274,3,AY,1,100,-0.090
1735117631.897120,165616.000,24274,3,AY,1,100,-0.087
1735117631.937620,165656.500,24292,2,AY,1,100,-0.083
1735117631.978120,165697.000,24292,2,AY,1,100,-0.092
1735117632.017787,165736.667,24308,3,AY,1,100,-0.095
1735117632.057454,165776.333,24308,3,AY,1,100,-0.096
1735117632.097120,165816.000,24308,3,AY,1,100,-0.088
1735117632.137120,165856.000,24325,2,AY,1,100,-0.087
1735117632.177120,165896.000,24325,2,AY,1,100,-0.090
1735117632.217454,165936.333,24346,3,AY,1,100,-0.090
1735117632.257787,165976.667,24346,3,AY,1,100,-0.090
1735117632.298120,166017.000,24346,3,AY,1,100,-0.093
1735117632.337620,166056.500,24364,2,AY,1,100,-0.089
1735117632.377120,166096.000,24364,2,AY,1,100,-0.086
1735117632.417120,166136.000,24378,3,AY,1,100,-0.085
1735117632.457121,166176.000,24378,3,AY,1,100,-0.090
1735117632.497121,166216.000,24378,3,AY,1,100,-0.101
1735117632.537121,166256.000,24395,3,AY,1,100,-0.100
1735117632.577121,166296.000,24395,3,AY,1,100,-0.089
1735117632.617121,166336.000,24395,3,AY,1,100,-0.087
1735117632.657121,166376.000,24412,2,AY,1,100,-0.083
1735117632.697121,166416.000,24412,2,AY,1,100,-0.089
1735117632.737121,166456.000,24429,3,AY,1,100,-0.093
1735117632.777121,166496.000,24429,3,AY,1,100,-0.093
1735117632.817121,166536.000,24429,3,AY,1,100,-0.088
1735117632.857121,166576.000,24444,2,AY,1,100,-0.094
1735117632.897121,166616.000,24444,2,AY,1,100,-0.097
1735117632.932788,166651.667,24461,3,AY,1,100,-0.089
1735117632.968454,166687.333,24461,3,AY,1,100,-0.092
1735117633.004121,166723.000,24461,3,AY,1,100,-0.092
1735117633.044121,166763.000,24477,3,AY,1,100,-0.095
1735117633.084121,166803.000,24477,3,AY,1,100,-0.092
1735117633.124121,166843.000,24477,3,AY,1,100,-0.094
1735117633.164121,166883.000,24494,3,AY,1,100,-0.093
1735117633.204121,166923.000,24494,3,AY,1,100,-0.093
1735117633.244121,166963.000,24494,3,AY,1,100,-0.091
1735117633.284122,167003.000,24511,2,AY,1,100,-0.089
1735117633.324121,167043.000,24511,2,AY,1,100,-0.096
1735117633.364122,167083.000,24528,3,AY,1,100,-0.091
1735117633.404122,167123.000,24528,3,AY,1,100,-0.093
1735117633.444122,167163.000,24528,3,AY,1,100,-0.091
1735117633.484122,167203.000,24544,2,AY,1,100,-0.090
1735117633.524122,167243.000,24544,2,AY,1,100,-0.092
1735117633.564122,167283.000,24561,3,AY,1,100,-0.089
1735117633.604122,167323.000,24561,3,AY,1,100,-0.094
1735117633.644122,167363.000,24561,3,AY,1,100,-0.097
1735117633.684122,167403.000,24578,2,AY,1,100,-0.090
1735117633.724122,167443.000,24578,2,AY,1,100,-0.091
1735117633.764122,167483.000,24594,3,AY,1,100,-0.094
1735117633.804122,167523.000,24594,3,AY,1,100,-0.093
1735117633.844122,167563.000,24594,3,AY,1,100,-0.091
1735117633.884122,167603.000,24609,2,AY,1,100,-0.093
1735117633.924122,167643.000,24609,2,AY,1,100,-0.097
1735117633.964122,167683.000,24629,3,AY,1,100,-0.091
1735117634.004122,167723.000,24629,3,AY,1,100,-0.091
1735117634.044122,167763.000,24629,3,AY,1,100,-0.089
1735117634.079789,167798.667,24645,3,AY,1,100,-0.092
1735117634.115456,167834.333,24645,3,AY,1,100,-0.093
1735117634.151122,167870.000,24645,3,AY,1,100,-0.092
1735117634.191123,167910.000,24662,2,AY,1,100,-0.090
1735117634.231122,167950.000,24662,2,AY,1,100,-0.095
1735117634.271122,167990.000,24677,3,AY,1,100,-0.092
1735117634.311123,168030.000,24677,3,AY,1,100,-0.091
1735117634.351123,168070.000,24677,3,AY,1,100,-0.090
1735117634.391123,168110.000,24694,2,AY,1,100,-0.087
1735117634.431123,168150.000,24694,2,AY,1,100,-0.091
1735117634.471123,168190.000,24710,3,AY,1,100,-0.097
1735117634.511123,168230.000,24710,3,AY,1,100,-0.089
1735117634.551123,168270.000,24710,3,AY,1,100,-0.089
1735117634.591123,168310.000,24728,2,AY,1,100,-0.094
1735117634.631123,168350.000,24728,2,AY,1,100,-0.093
1735117634.671123,168390.000,24742,3,AY,1,100,-0.092
1735117634.711123,168430.000,24742,3,AY,1,100,-0.088
1735117634.751123,168470.000,24742,3,AY,1,100,-0.092
1735117634.790790,168509.667,24759,3,AY,1,100,-0.090
1735117634.830456,168549.333,24759,3,AY,1,100,-0.092
1735117634.870123,168589.000,24759,3,AY,1,100,-0.091
1735117634.910123,168629.000,24777,2,AY,1,100,-0.095
1735117634.950123,168669.000,24777,2,AY,1,100,-0.092
1735117634.990457,168709.333,24795,3,AY,1,100,-0.092
1735117635.030790,168749.667,24795,3,AY,1,100,-0.094
1735117635.071123,168790.000,24795,3,AY,1,100,-0.092
1735117635.110623,168829.500,24809,2,AY,1,100,-0.092
1735117635.150123,168869.000,24809,2,AY,1,100,-0.090
1735117635.190124,168909.000,24826,3,AY,1,100,-0.089
1735117635.230124,168949.000,24826,3,AY,1,100,-0.090
1735117635.270123,168989.000,24826,3,AY,1,100,-0.090
1735117635.307523,169026.400,24844,5,AY,1,100,-0.088
1735117635.344924,169063.800,24844,5,AY,1,100,-0.091
1735117635.382324,169101.200,24844,5,AY,1,100,-0.087
1735117635.419724,169138.600,24844,5,AY,1,100,-0.091
1735117635.457124,169176.000,24844,5,AY,1,100,-0.094
1735117635.497124,169216.000,24864,8,AY,1,100,-0.090
1735117635.537124,169256.000,24864,8,AY,1,100,-0.088
1735117635.577124,169296.000,24864,8,AY,1,100,-0.092
1735117635.617124,169336.000,24864,8,AY,1,100,-0.093
1735117635.657124,169376.000,24864,8,AY,1,100,-0.089
1735117635.697124,169416.000,24864,8,AY,1,100,-0.091
1735117635.737124,169456.000,24864,8,AY,1,100,-0.090
1735117635.777124,169496.000,24864,8,AY,1,100,-0.093
1735117635.817124,169536.000,24880,5,AY,1,100,-0.090
1735117635.857124,169576.000,24880,5,AY,1,100,-0.091
1735117635.897124,169616.000,24880,5,AY,1,100,-0.094
1735117635.937124,169656.000,24880,5,AY,1,100,-0.094
1735117635.977124,169696.000,24880,5,AY,1,100,-0.091
1735117636.017124,169736.000,24898,2,AY,1,100,-0.092
1735117636.057124,169776.000,24898,2,AY,1,100,-0.094
1735117636.097124,169816.000,24914,3,AY,1,100,-0.094
1735117636.137125,169856.000,24914,3,AY,1,100,-0.093
1735117636.177125,169896.000,24914,3,AY,1,100,-0.088
1735117636.217124,169936.000,24933,2,AY,1,100,-0.094
1735117636.257125,169976.000,24933,2,AY,1,100,-0.091
1735117636.297125,170016.000,24949,3,AY,1,100,-0.089
1735117636.337125,170056.000,24949,3,AY,1,100,-0.090
1735117636.377125,170096.000,24949,3,AY,1,100,-0.091
1735117636.412791,170131.667,24965,3,AY,1,100,-0.090
1735117636.448458,170167.333,24965,3,AY,1,100,-0.089
1735117636.484125,170203.000,24965,3,AY,1,100,-0.089
1735117636.524125,170243.000,24981,2,AY,1,100,-0.094
1735117636.564125,170283.000,24981,2,AY,1,100,-0.094
1735117636.604125,170323.000,24999,3,AY,1,100,-0.086
1735117636.644125,170363.000,24999,3,AY,1,100,-0.089
1735117636.684125,170403.000,24999,3,AY,1,100,-0.094
1735117636.724125,170443.000,25015,2,AY,1,100,-0.092
1735117636.764125,170483.000,25015,2,AY,1,100,-0.091
1735117636.804125,170523.000,25030,3,AY,1,100,-0.093
1735117636.844125,170563.000,25030,3,AY,1,100,-0.089
1735117636.884125,170603.000,25030,3,AY,1,100,-0.094
1735117636.924625,170643.500,25047,2,AY,1,100,-0.091
1735117636.965125,170684.000,25047,2,AY,1,100,-0.092
1735117637.004792,170723.667,25066,3,AY,1,100,-0.092
1735117637.044459,170763.333,25066,3,AY,1,100,-0.093
1735117637.084126,170803.000,25066,3,AY,1,100,-0.088
1735117637.124125,170843.000,25084,2,AY,1,100,-0.090
1735117637.164125,170883.000,25084,2,AY,1,100,-0.091
1735117637.204126,170923.000,25099,3,AY,1,100,-0.090
1735117637.244126,170963.000,25099,3,AY,1,100,-0.090
1735117637.284126,171003.000,25099,3,AY,1,100,-0.095
1735117637.324126,171043.000,25121,3,AY,1,100,-0.094
1735117637.364126,171083.000,25121,3,AY,1,100,-0.089
1735117637.404126,171123.000,25121,3,AY,1,100,-0.093
1735117637.444126,171163.000,25138,2,AY,1,100,-0.092
1735117637.484126,171203.000,25138,2,AY,1,100,-0.090
1735117637.524126,171243.000,25154,3,AY,1,100,-0.093
1735117637.564126,171283.000,25154,3,AY,1,100,-0.093
1735117637.604126,171323.000,25154,3,AY,1,100,-0.092
1735117637.639459,171358.333,25170,3,AY,1,100,-0.095
1735117637.674793,171393.667,25170,3,AY,1,100,-0.093
1735117637.710126,171429.000,25170,3,AY,1,100,-0.089
1735117637.750126,171469.000,25188,2,AY,1,100,-0.089
1735117637.790126,171509.000,25188,2,AY,1,100,-0.089
1735117637.830126,171549.000,25205,3,AY,1,100,-0.092
1735117637.870126,171589.000,25205,3,AY,1,100,-0.090
1735117637.910126,171629.000,25205,3,AY,1,100,-0.090
1735117637.950126,171669.000,25222,2,AY,1,100,-0.092
1735117637.990126,171709.000,25222,2,AY,1,100,-0.092
1735117638.030127,171749.000,25238,3,AY,1,100,-0.092
1735117638.070127,171789.000,25238,3,AY,1,100,-0.092
