LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1735117788.368284,322087.000,50143,2,RD,1,100,TL
1735117790.927287,324646.000,50143,2,RD,1,100,TU
1735117793.485790,327204.500,50978,2,RD,1,100,TL
1735117796.044292,329763.000,50978,2,RD,1,100,TU
1735117798.601295,332320.000,51817,2,RD,1,100,TL
1735117801.158298,334877.000,51817,2,RD,1,100,TU
1735117803.726300,337445.000,52650,2,RD,1,100,TL
1735117806.294303,340013.000,52650,2,RD,1,100,TU
1735117808.848306,342567.000,53476,2,RD,1,100,TL
1735117811.402308,345121.000,53476,2,RD,1,100,TU
1735117813.958811,347677.500,54309,2,RD,1,100,TL
1735117816.515314,350234.000,54309,2,RD,1,100,TU
1735117819.075317,352794.000,55144,2,RD,1,100,TL
1735117821.635319,355354.000,55144,2,RD,1,100,TU
1735117824.195322,357914.000,55980,2,RD,1,100,TL
1735117826.755325,360474.000,55980,2,RD,1,100,TU
1735117829.313327,363032.000,56810,2,RD,1,100,TL
1735117831.871330,365590.000,56810,2,RD,1,100,TU
1735117834.436333,368155.000,57645,2,RD,1,100,TL
1735117837.001335,370720.000,57645,2,RD,1,100,TU
1735117839.560838,373279.500,58481,2,RD,1,100,TL
1735117842.120341,375839.000,58481,2,RD,1,100,TU
1735117844.675344,378394.000,59299,2,RD,1,100,TL
1735117847.230346,380949.000,59299,2,RD,1,100,TU
1735117849.783349,383502.000,60118,2,RD,1,100,TL
1735117852.336351,386055.000,60118,2,RD,1,100,TU
1735117854.893354,388612.000,60934,2,RD,1,100,TL
1735117857.450357,391169.000,60934,2,RD,1,100,TU
1735117860.009860,393728.500,61716,2,RD,1,100,TL
1735117862.569362,396288.000,61716,2,RD,1,100,TU
1735117865.133365,398852.000,62550,2,RD,1,100,TL
1735117867.697368,401416.000,62550,2,RD,1,100,TU
1735117870.255870,403974.500,63387,2,RD,1,100,TL
1735117872.814373,406533.000,63387,2,RD,1,100,TU
1735117875.368876,409087.500,64220,2,RD,1,100,TL
1735117877.923378,411642.000,64220,2,RD,1,100,TU
1735117880.479381,414198.000,65037,2,RD,1,100,TL
1735117883.035384,416754.000,65037,2,RD,1,100,TU
1735117885.596386,419315.000,335,2,RD,1,100,TL
1735117888.157389,421876.000,335,2,RD,1,100,TU
1735117890.711892,424430.500,1171,2,RD,1,100,TL
1735117893.266394,426985.000,1171,2,RD,1,100,TU
1735117895.823897,429542.500,2002,2,RD,1,100,TL
1735117898.381400,432100.000,2002,2,RD,1,100,TU
1735117900.942403,434661.000,2854,2,RD,1,100,TL
1735117903.503405,437222.000,2854,2,RD,1,100,TU
1735117906.057908,439776.500,3691,2,RD,1,100,TL
1735117908.612411,442331.000,3691,2,RD,1,100,TU
1735117911.165913,444884.500,4524,2,RD,1,100,TL
1735117913.719416,447438.000,4524,2,RD,1,100,TU
1735117916.275419,449994.000,5360,2,RD,1,100,TL
1735117918.831421,452550.000,5360,2,RD,1,100,TU
1735117921.396924,455115.500,6211,2,RD,1,100,TL
1735117923.962427,457681.000,6211,2,RD,1,100,TU
1735117926.513929,460232.500,7046,2,RD,1,100,TL
1735117929.065432,462784.000,7046,2,RD,1,100,TU
1735117931.622435,465341.000,7879,2,RD,1,100,TL
1735117934.179437,467898.000,7879,2,RD,1,100,TU
1735117936.733940,470452.500,8712,2,RD,1,100,TL
1735117939.288443,473007.000,8712,2,RD,1,100,TU
1735117941.840945,475559.500,9548,2,RD,1,100,TL
1735117944.393448,478112.000,9548,2,RD,1,100,TU
1735117946.958451,480677.000,10399,2,RD,1,100,TL
1735117949.523453,483242.000,10399,2,RD,1,100,TU
1735117952.089456,485808.000,11233,2,RD,1,100,TL
1735117954.655459,488374.000,11233,2,RD,1,100,TU
1735117957.208961,490927.500,12067,2,RD,1,100,TL
1735117959.762464,493481.000,12067,2,RD,1,100,TU
1735117962.316467,496035.000,12901,2,RD,1,100,TL
1735117964.870470,498589.000,12901,2,RD,1,100,TU
1735117967.435972,501154.500,13757,2,RD,1,100,TL
1735117970.001475,503720.000,13757,2,RD,1,100,TU
1735117972.554978,506273.500,14595,2,RD,1,100,TL
1735117975.108480,508827.000,14595,2,RD,1,100,TU
1735117977.663983,511382.500,15430,2,RD,1,100,TL
1735117980.219486,513938.000,15430,2,RD,1,100,TU
1735117982.772488,516491.000,16259,2,RD,1,100,TL
1735117985.325491,519044.000,16259,2,RD,1,100,TU
1735117987.881494,521600.000,17099,2,RD,1,100,TL
1735117990.437496,524156.000,17099,2,RD,1,100,TU
1735117992.993499,526712.000,17931,2,RD,1,100,TL
1735117995.549502,529268.000,17931,2,RD,1,100,TU
