LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1735117642.530131,176249.000,25963,1,TH,1,100,33.808
1735117642.664131,176383.000,25980,1,TH,1,100,33.775
1735117642.797132,176516.000,26011,1,TH,1,100,33.775
1735117642.930132,176649.000,26028,1,TH,1,100,33.788
1735117643.064132,176783.000,26045,1,TH,1,100,33.788
1735117643.197132,176916.000,26076,1,TH,1,100,33.781
1735117643.330132,177049.000,26094,1,TH,1,100,33.773
1735117643.464132,177183.000,26110,1,TH,1,100,33.722
1735117643.597132,177316.000,26127,1,TH,1,100,33.722
1735117643.731133,177450.000,26159,1,TH,1,100,33.778
1735117643.864133,177583.000,26175,1,TH,1,100,33.778
1735117643.997133,177716.000,26193,1,TH,1,100,33.742
1735117644.130133,177849.000,26224,1,TH,1,100,33.750
1735117644.264133,177983.000,26240,1,TH,1,100,33.762
1735117644.397133,178116.000,26258,1,TH,1,100,33.762
1735117644.530133,178249.000,26289,1,TH,1,100,33.750
1735117644.664133,178383.000,26306,1,TH,1,100,33.750
1735117644.797133,178516.000,26323,1,TH,1,100,33.822
1735117644.930134,178649.000,26355,1,TH,1,100,33.822
1735117645.064134,178783.000,26371,1,TH,1,100,33.734
1735117645.197134,178916.000,26390,1,TH,1,100,33.734
1735117645.330134,179049.000,26422,1,TH,1,100,33.819
1735117645.464134,179183.000,26438,1,TH,1,100,33.811
1735117645.597134,179316.000,26455,1,TH,1,100,33.781
1735117645.730134,179449.000,26472,1,TH,1,100,33.788
1735117645.864135,179583.000,26503,1,TH,1,100,33.763
1735117645.997135,179716.000,26521,1,TH,1,100,33.763
1735117646.130135,179849.000,26537,1,TH,1,100,33.772
1735117646.263135,179982.000,26569,1,TH,1,100,33.772
1735117646.397135,180116.000,26588,1,TH,1,100,33.834
1735117646.530135,180249.000,26604,1,TH,1,100,33.827
1735117646.664135,180383.000,26638,1,TH,1,100,33.820
1735117646.797136,180516.000,26655,1,TH,1,100,33.827
1735117646.930136,180649.000,26671,1,TH,1,100,33.781
1735117647.063136,180782.000,26705,1,TH,1,100,33.781
1735117647.197136,180916.000,26722,1,TH,1,100,33.741
1735117647.330136,181049.000,26739,1,TH,1,100,33.741
1735117647.463136,181182.000,26772,1,TH,1,100,33.798
1735117647.597136,181316.000,26794,1,TH,1,100,33.798
1735117647.730137,181449.000,26811,1,TH,1,100,33.781
1735117647.863137,181582.000,26844,1,TH,1,100,33.781
1735117647.997137,181716.000,26862,1,TH,1,100,33.683
1735117648.130137,181849.000,26878,1,TH,1,100,33.683
1735117648.263137,181982.000,26895,1,TH,1,100,33.678
1735117648.397137,182116.000,26927,1,TH,1,100,33.678
1735117648.530138,182249.000,26943,1,TH,1,100,33.873
1735117648.663138,182382.000,26961,1,TH,1,100,33.873
1735117648.797138,182516.000,26994,1,TH,1,100,33.755
1735117648.930138,182649.000,27010,1,TH,1,100,33.755
1735117649.063138,182782.000,27028,1,TH,1,100,33.839
1735117649.197138,182916.000,27059,1,TH,1,100,33.839
1735117649.330138,183049.000,27076,1,TH,1,100,33.739
1735117649.463139,183182.000,27093,1,TH,1,100,33.739
1735117649.596139,183315.000,27125,1,TH,1,100,33.695
1735117649.730139,183449.000,27141,1,TH,1,100,33.695
1735117649.863139,183582.000,27160,1,TH,1,100,33.788
1735117649.996139,183715.000,27192,1,TH,1,100,33.788
1735117650.130139,183849.000,27208,1,TH,1,100,33.796
1735117650.263139,183982.000,27225,1,TH,1,100,33.796
1735117650.396139,184115.000,27244,1,TH,1,100,33.824
1735117650.530140,184249.000,27275,1,TH,1,100,33.824
1735117650.663140,184382.000,27293,1,TH,1,100,33.772
1735117650.796140,184515.000,27311,1,TH,1,100,33.772
1735117650.930140,184649.000,27343,1,TH,1,100,33.798
1735117651.063140,184782.000,27360,1,TH,1,100,33.798
1735117651.196140,184915.000,27376,1,TH,1,100,33.788
1735117651.330140,185049.000,27410,1,TH,1,100,33.788
1735117651.463140,185182.000,27427,1,TH,1,100,33.736
1735117651.596141,185315.000,27443,1,TH,1,100,33.736
1735117651.730141,185449.000,27477,1,TH,1,100,33.786
1735117651.863141,185582.000,27494,1,TH,1,100,33.786
1735117651.996141,185715.000,27511,1,TH,1,100,33.752
1735117652.130141,185849.000,27546,1,TH,1,100,33.752
1735117652.263141,185982.000,27563,1,TH,1,100,33.767
1735117652.396142,186115.000,27580,1,TH,1,100,33.767
1735117652.529142,186248.000,27597,1,TH,1,100,33.741
1735117652.663142,186382.000,27638,1,TH,1,100,33.741
1735117652.796142,186515.000,27654,1,TH,1,100,33.770
1735117652.929142,186648.000,27671,1,TH,1,100,33.770
1735117653.063142,186782.000,27703,1,TH,1,100,33.711
1735117653.196142,186915.000,27719,1,TH,1,100,33.711
1735117653.330142,187049.000,27737,1,TH,1,100,33.757
1735117653.463143,187182.000,27770,1,TH,1,100,33.757
1735117653.596143,187315.000,27787,1,TH,1,100,33.672
1735117653.729143,187448.000,27804,1,TH,1,100,33.672
1735117653.863143,187582.000,27820,1,TH,1,100,33.662
1735117653.996143,187715.000,27852,1,TH,1,100,33.662
1735117654.129143,187848.000,27869,1,TH,1,100,33.726
1735117654.263144,187982.000,27887,1,TH,1,100,33.726
1735117654.396144,188115.000,27919,1,TH,1,100,33.744
1735117654.529144,188248.000,27938,1,TH,1,100,33.744
1735117654.663144,188382.000,27955,1,TH,1,100,33.777
1735117654.796144,188515.000,27986,1,TH,1,100,33.778
1735117654.929144,188648.000,28003,1,TH,1,100,33.778
1735117655.063144,188782.000,28020,1,TH,1,100,33.778
1735117655.196145,188915.000,28051,1,TH,1,100,33.785
1735117655.329145,189048.000,28069,1,TH,1,100,33.785
1735117655.462145,189181.000,28085,1,TH,1,100,33.798
1735117655.596145,189315.000,28117,1,TH,1,100,33.798
1735117655.729145,189448.000,28134,1,TH,1,100,33.798
1735117655.862145,189581.000,28150,1,TH,1,100,33.798
1735117655.996145,189715.000,28168,1,TH,1,100,33.806
1735117656.129145,189848.000,28201,1,TH,1,100,33.806
1735117656.263146,189982.000,28217,1,TH,1,100,33.808
1735117656.396146,190115.000,28235,1,TH,1,100,33.808
1735117656.529146,190248.000,28266,1,TH,1,100,33.747
1735117656.663146,190382.000,28283,1,TH,1,100,33.747
1735117656.796146,190515.000,28300,1,TH,1,100,33.777
1735117656.929146,190648.000,28334,1,TH,1,100,33.778
1735117657.062146,190781.000,28352,1,TH,1,100,33.850
1735117657.196146,190915.000,28369,1,TH,1,100,33.850
