LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1735117708.984201,242703,36844,1,BI,1,100,760
1735117709.784202,243503,36962,1,BI,1,100,800
1735117710.783203,244502,37126,1,BI,1,100,1000
1735117711.744204,245463,37275,1,BI,1,100,960
1735117713.037205,246756,37491,1,BI,1,100,1280
1735117714.157206,247876,37678,1,BI,1,100,1120
1735117715.276208,248995,37860,1,BI,1,100,1120
1735117716.090209,249809,37993,1,BI,1,100,800
1735117717.050210,250769,38144,1,BI,1,100,960
1735117718.129210,251848,38327,1,BI,1,100,1080
1735117719.170212,252889,38493,1,BI,1,100,1040
1735117720.503213,254222,38713,1,BI,1,100,1320
1735117721.622214,255341,38895,1,BI,1,100,1120
1735117723.716216,257435,39225,1,BI,1,100,2080
1735117724.076217,257795,39293,1,BI,1,100,360
1735117725.035218,258754,39448,1,BI,1,100,960
1735117725.555218,259274,39531,1,BI,1,100,520
1735117727.849221,261568,39910,1,BI,1,100,2280
1735117729.408222,263127,40158,1,BI,1,100,1560
1735117730.368223,264087,40313,1,BI,1,100,960
1735117730.982224,264701,40413,1,BI,1,100,600
1735117732.221225,265940,40615,1,BI,1,100,1240
1735117733.341227,267060,40795,1,BI,1,100,1120
1735117734.301228,268020,40961,1,BI,1,100,960
1735117735.275229,268994,41116,1,BI,1,100,960
1735117735.994229,269713,41231,1,BI,1,100,720
1735117736.434230,270153,41299,1,BI,1,100,440
1735117737.474231,271193,41467,1,BI,1,100,1040
1735117738.074232,271793,41568,1,BI,1,100,600
1735117739.287233,273006,41765,1,BI,1,100,1200
1735117740.567234,274286,41967,1,BI,1,100,1280
1735117741.407235,275126,42117,1,BI,1,100,840
1735117744.700238,278419,42647,1,BI,1,100,3280
1735117745.420239,279139,42751,1,BI,1,100,720
1735117746.873241,280592,42982,1,BI,1,100,1440
1735117747.753242,281472,43132,1,BI,1,100,880
1735117748.513242,282232,43266,1,BI,1,100,760
1735117749.606244,283325,43430,1,BI,1,100,1080
1735117752.086246,285805,43833,1,BI,1,100,2480
1735117754.019248,287738,44143,1,BI,1,100,1920
1735117754.619249,288338,44244,1,BI,1,100,600
1735117755.579250,289298,44401,1,BI,1,100,960
1735117756.619251,290338,44567,1,BI,1,100,1040
1735117764.458259,298177,45840,1,BI,1,100,7800
1735117765.378260,299097,45995,1,BI,1,100,920
1735117766.178261,299897,46127,1,BI,1,100,800
1735117767.018262,300737,46262,1,BI,1,100,840
1735117769.351264,303070,46640,1,BI,1,100,2320
1735117770.151265,303870,46774,1,BI,1,100,800
1735117771.191266,304910,46945,1,BI,1,100,1040
1735117771.924267,305643,47061,1,BI,1,100,720
1735117773.524269,307243,47326,1,BI,1,100,1600
1735117774.044269,307763,47410,1,BI,1,100,520
1735117775.497271,309216,47643,1,BI,1,100,1440
1735117776.617272,310336,47829,1,BI,1,100,1120
1735117778.617274,312336,48144,1,BI,1,100,2000
1735117779.910275,313629,48359,1,BI,1,100,1280
1735117782.310278,316029,48726,1,BI,1,100,2400
1735117783.043279,316762,48860,1,BI,1,100,720
1735117783.603279,317322,48943,1,BI,1,100,560
1735117784.363280,318082,49076,1,BI,1,100,760
