LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1734179627.515568,315679.000,48642,2,AK,1,100,RD
1734179630.064567,318228.000,49476,2,AK,1,100,48640
1734179632.613566,320777.000,49476,2,AK,1,100,RD
1734179632.624567,320788.000,49479,2,AK,1,100,49477
1734179632.635566,320799.000,49479,2,AK,1,100,RD
1734179635.188066,323351.500,50312,2,AK,1,100,49477
1734179637.740566,325904.000,50312,2,AK,1,100,RD
1734179637.748065,325911.500,50315,2,AK,1,100,50313
1734179637.755565,325919.000,50315,2,AK,1,100,RD
1734179640.304065,328467.500,51148,2,AK,1,100,50313
1734179642.852565,331016.000,51148,2,AK,1,100,RD
1734179642.863564,331027.000,51151,2,AK,1,100,51149
1734179642.874564,331038.000,51151,2,AK,1,100,RD
1734179645.419564,333583.000,51983,2,AK,1,100,51149
1734179647.964564,336128.000,51983,2,AK,1,100,RD
1734179647.969563,336133.000,51986,2,AK,1,100,51984
1734179647.974564,336138.000,51986,2,AK,1,100,RD
1734179650.532063,338695.500,52821,2,AK,1,100,51984
1734179653.089562,341253.000,52821,2,AK,1,100,RD
1734179653.097063,341260.500,52824,2,AK,1,100,52822
1734179653.104563,341268.000,52824,2,AK,1,100,RD
1734179655.675062,343838.500,53654,2,AK,1,100,52822
1734179658.245562,346409.000,53654,2,AK,1,100,RD
1734179658.252062,346415.500,53657,2,AK,1,100,53655
1734179658.258562,346422.000,53657,2,AK,1,100,RD
1734179660.806061,348969.500,54471,2,AK,1,100,53655
1734179663.353560,351517.000,54471,2,AK,1,100,RD
1734179663.360060,351523.500,54474,2,AK,1,100,54472
1734179663.366560,351530.000,54474,2,AK,1,100,RD
1734179665.916060,354079.500,55309,2,AK,1,100,54472
1734179668.465559,356629.000,55309,2,AK,1,100,RD
1734179668.495559,356659.000,55312,2,AK,1,100,55310
1734179668.525560,356689.000,55312,2,AK,1,100,RD
1734179671.055059,359218.500,56142,2,AK,1,100,55310
1734179673.584558,361748.000,56142,2,AK,1,100,RD
1734179673.591558,361755.000,56145,2,AK,1,100,56143
1734179673.598559,361762.000,56145,2,AK,1,100,RD
1734179676.148058,364311.500,56977,2,AK,1,100,56143
1734179678.697558,366861.000,56977,2,AK,1,100,RD
1734179678.704558,366868.000,56980,2,AK,1,100,56978
1734179678.711558,366875.000,56980,2,AK,1,100,RD
1734179681.263557,369427.000,57811,2,AK,1,100,56978
1734179683.815557,371979.000,57811,2,AK,1,100,RD
1734179683.827057,371990.500,57814,2,AK,1,100,57812
1734179683.838557,372002.000,57814,2,AK,1,100,RD
1734179686.389556,374553.000,58648,2,AK,1,100,57812
1734179688.940556,377104.000,58648,2,AK,1,100,RD
1734179688.948056,377111.500,58651,2,AK,1,100,58649
1734179688.955556,377119.000,58651,2,AK,1,100,RD
1734179691.509055,379672.500,59470,2,AK,1,100,58649
1734179694.062555,382226.000,59470,2,AK,1,100,RD
1734179694.069555,382233.000,59473,2,AK,1,100,59471
1734179694.076555,382240.000,59473,2,AK,1,100,RD
1734179696.636054,384799.500,60308,2,AK,1,100,60306
1734179699.195554,387359.000,60308,2,AK,1,100,RD
1734179701.747553,389911.000,61141,2,AK,1,100,60306
1734179704.299553,392463.000,61141,2,AK,1,100,RD
1734179704.310553,392474.000,61144,2,AK,1,100,61142
1734179704.321553,392485.000,61144,2,AK,1,100,RD
1734179706.867052,395030.500,61975,2,AK,1,100,61142
