LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1734179443.491603,131655.000,18739,2,PI,1,100,164413
1734179443.531603,131695.000,18739,2,PI,1,100,164437
1734179443.571603,131735.000,18754,3,PI,1,100,164455
1734179443.611603,131775.000,18754,3,PI,1,100,164521
1734179443.651603,131815.000,18754,3,PI,1,100,164562
1734179443.691603,131855.000,18771,2,PI,1,100,164580
1734179443.731603,131895.000,18771,2,PI,1,100,164514
1734179443.771603,131935.000,18788,3,PI,1,100,164403
1734179443.811603,131975.000,18788,3,PI,1,100,164317
1734179443.851603,132015.000,18788,3,PI,1,100,164269
1734179443.891603,132055.000,18804,3,PI,1,100,164276
1734179443.931603,132095.000,18804,3,PI,1,100,164253
1734179443.971603,132135.000,18804,3,PI,1,100,164287
1734179444.011603,132175.000,18820,2,PI,1,100,164335
1734179444.051603,132215.000,18820,2,PI,1,100,164316
1734179444.091603,132255.000,18838,3,PI,1,100,164301
1734179444.131603,132295.000,18838,3,PI,1,100,164318
1734179444.171603,132335.000,18838,3,PI,1,100,164303
1734179444.211603,132375.000,18857,2,PI,1,100,164352
1734179444.251603,132415.000,18857,2,PI,1,100,164426
1734179444.291603,132455.000,18873,3,PI,1,100,164512
1734179444.331603,132495.000,18873,3,PI,1,100,164580
1734179444.371603,132535.000,18873,3,PI,1,100,164663
1734179444.411603,132575.000,18890,2,PI,1,100,164726
1734179444.451603,132615.000,18890,2,PI,1,100,164790
1734179444.491603,132655.000,18905,3,PI,1,100,164828
1734179444.531603,132695.000,18905,3,PI,1,100,165263
1734179444.571603,132735.000,18905,3,PI,1,100,165684
1734179444.611603,132775.000,18922,2,PI,1,100,165620
1734179444.651603,132815.000,18922,2,PI,1,100,165187
1734179444.691603,132855.000,18939,3,PI,1,100,164853
1734179444.731603,132895.000,18939,3,PI,1,100,164748
1734179444.771603,132935.000,18939,3,PI,1,100,164700
1734179444.811603,132975.000,18956,2,PI,1,100,164617
1734179444.851603,133015.000,18956,2,PI,1,100,164568
1734179444.891603,133055.000,18970,3,PI,1,100,164510
1734179444.931603,133095.000,18970,3,PI,1,100,164474
1734179444.971603,133135.000,18970,3,PI,1,100,164421
1734179445.011603,133175.000,18988,2,PI,1,100,164433
1734179445.051603,133215.000,18988,2,PI,1,100,164433
1734179445.091603,133255.000,19004,3,PI,1,100,164457
1734179445.131603,133295.000,19004,3,PI,1,100,164484
1734179445.171603,133335.000,19004,3,PI,1,100,164538
1734179445.211603,133375.000,19023,3,PI,1,100,164593
1734179445.251603,133415.000,19023,3,PI,1,100,164637
1734179445.291603,133455.000,19023,3,PI,1,100,164697
1734179445.331603,133495.000,19038,2,PI,1,100,164756
1734179445.371603,133535.000,19038,2,PI,1,100,164810
1734179445.411602,133575.000,19055,3,PI,1,100,164881
1734179445.451603,133615.000,19055,3,PI,1,100,164921
1734179445.491603,133655.000,19055,3,PI,1,100,164907
1734179445.531603,133695.000,19071,2,PI,1,100,164776
1734179445.571603,133735.000,19071,2,PI,1,100,164713
1734179445.611603,133775.000,19088,3,PI,1,100,164691
1734179445.651603,133815.000,19088,3,PI,1,100,164634
1734179445.691602,133855.000,19088,3,PI,1,100,164654
1734179445.731602,133895.000,19103,2,PI,1,100,164700
1734179445.771603,133935.000,19103,2,PI,1,100,164725
1734179445.811603,133975.000,19120,2,PI,1,100,164702
1734179445.851603,134015.000,19120,2,PI,1,100,164658
1734179445.895936,134059.333,19136,3,PI,1,100,164626
1734179445.940269,134103.667,19136,3,PI,1,100,164695
1734179445.984602,134148.000,19136,3,PI,1,100,164733
1734179446.024602,134188.000,19156,3,PI,1,100,164740
1734179446.064602,134228.000,19156,3,PI,1,100,164761
1734179446.104603,134268.000,19156,3,PI,1,100,164795
1734179446.144603,134308.000,19170,2,PI,1,100,164832
1734179446.184602,134348.000,19170,2,PI,1,100,164867
1734179446.224602,134388.000,19187,3,PI,1,100,164894
1734179446.264602,134428.000,19187,3,PI,1,100,164936
1734179446.304602,134468.000,19187,3,PI,1,100,164951
1734179446.344602,134508.000,19205,4,PI,1,100,164831
1734179446.384602,134548.000,19205,4,PI,1,100,164694
1734179446.424603,134588.000,19205,4,PI,1,100,164624
1734179446.464602,134628.000,19205,4,PI,1,100,164552
1734179446.504602,134668.000,19221,3,PI,1,100,164538
1734179446.544602,134708.000,19221,3,PI,1,100,164577
1734179446.584602,134748.000,19221,3,PI,1,100,164561
1734179446.624602,134788.000,19238,2,PI,1,100,164588
1734179446.664602,134828.000,19238,2,PI,1,100,164561
1734179446.704602,134868.000,19255,3,PI,1,100,164506
1734179446.744602,134908.000,19255,3,PI,1,100,164536
1734179446.784602,134948.000,19255,3,PI,1,100,164575
1734179446.824602,134988.000,19272,2,PI,1,100,164595
1734179446.864602,135028.000,19272,2,PI,1,100,164628
1734179446.904602,135068.000,19288,3,PI,1,100,164664
1734179446.944602,135108.000,19288,3,PI,1,100,164693
1734179446.984602,135148.000,19288,3,PI,1,100,164710
1734179447.024602,135188.000,19306,3,PI,1,100,164738
1734179447.064602,135228.000,19306,3,PI,1,100,164696
1734179447.104602,135268.000,19306,3,PI,1,100,164577
1734179447.144602,135308.000,19322,2,PI,1,100,164437
1734179447.184602,135348.000,19322,2,PI,1,100,164382
1734179447.224602,135388.000,19339,3,PI,1,100,164362
1734179447.264602,135428.000,19339,3,PI,1,100,164327
1734179447.304602,135468.000,19339,3,PI,1,100,164372
1734179447.344602,135508.000,19355,2,PI,1,100,164419
1734179447.384602,135548.000,19355,2,PI,1,100,164418
1734179447.424602,135588.000,19371,3,PI,1,100,164383
1734179447.464602,135628.000,19371,3,PI,1,100,164352
1734179447.504602,135668.000,19371,3,PI,1,100,164350
1734179447.544602,135708.000,19387,2,PI,1,100,164370
1734179447.584602,135748.000,19387,2,PI,1,100,164377
1734179447.624602,135788.000,19406,3,PI,1,100,164384
1734179447.664602,135828.000,19406,3,PI,1,100,164414
1734179447.704602,135868.000,19406,3,PI,1,100,164430
1734179447.744602,135908.000,19422,2,PI,1,100,164483
1734179447.784602,135948.000,19422,2,PI,1,100,164466
1734179447.824602,135988.000,19438,3,PI,1,100,164506
1734179447.864602,136028.000,19438,3,PI,1,100,164396
1734179447.904602,136068.000,19438,3,PI,1,100,164209
1734179447.944602,136108.000,19454,2,PI,1,100,164104
1734179447.984602,136148.000,19454,2,PI,1,100,164018
1734179448.024602,136188.000,19472,3,PI,1,100,164025
1734179448.064602,136228.000,19472,3,PI,1,100,164013
1734179448.104602,136268.000,19472,3,PI,1,100,164028
1734179448.144602,136308.000,19488,2,PI,1,100,164051
1734179448.184602,136348.000,19488,2,PI,1,100,164040
1734179448.224602,136388.000,19503,3,PI,1,100,163995
1734179448.264602,136428.000,19503,3,PI,1,100,164033
1734179448.304602,136468.000,19503,3,PI,1,100,164043
