LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1734181479.473844,144467.000,20725,3,MZ,1,100,26
1734181479.513844,144507.000,20739,2,MZ,1,100,25
1734181479.553843,144547.000,20739,2,MZ,1,100,26
1734181479.593843,144587.000,20759,3,MZ,1,100,26
1734181479.633843,144627.000,20759,3,MZ,1,100,26
1734181479.673843,144667.000,20759,3,MZ,1,100,25
1734181479.713844,144707.000,20775,2,MZ,1,100,27
1734181479.753844,144747.000,20775,2,MZ,1,100,27
1734181479.793844,144787.000,20794,3,MZ,1,100,27
1734181479.833843,144827.000,20794,3,MZ,1,100,26
1734181479.873843,144867.000,20794,3,MZ,1,100,26
1734181479.913843,144907.000,20809,2,MZ,1,100,26
1734181479.953843,144947.000,20809,2,MZ,1,100,26
1734181479.993843,144987.000,20826,3,MZ,1,100,25
1734181480.033844,145027.000,20826,3,MZ,1,100,27
1734181480.073843,145067.000,20826,3,MZ,1,100,24
1734181480.113843,145107.000,20842,2,MZ,1,100,25
1734181480.153843,145147.000,20842,2,MZ,1,100,25
1734181480.193843,145187.000,20859,3,MZ,1,100,26
1734181480.233843,145227.000,20859,3,MZ,1,100,26
1734181480.273843,145267.000,20859,3,MZ,1,100,27
1734181480.313843,145307.000,20875,2,MZ,1,100,27
1734181480.353843,145347.000,20875,2,MZ,1,100,26
1734181480.393843,145387.000,20891,3,MZ,1,100,25
1734181480.433843,145427.000,20891,3,MZ,1,100,26
1734181480.473843,145467.000,20891,3,MZ,1,100,26
1734181480.513843,145507.000,20907,3,MZ,1,100,26
1734181480.553843,145547.000,20907,3,MZ,1,100,26
1734181480.593843,145587.000,20907,3,MZ,1,100,26
1734181480.631843,145625.000,20928,7,MZ,1,100,26
1734181480.669843,145663.000,20928,7,MZ,1,100,25
1734181480.707843,145701.000,20928,7,MZ,1,100,26
1734181480.745843,145739.000,20928,7,MZ,1,100,26
1734181480.783843,145777.000,20928,7,MZ,1,100,26
1734181480.821843,145815.000,20928,7,MZ,1,100,25
1734181480.859843,145853.000,20928,7,MZ,1,100,27
1734181480.899843,145893.000,20947,3,MZ,1,100,26
1734181480.939843,145933.000,20947,3,MZ,1,100,26
1734181480.979843,145973.000,20947,3,MZ,1,100,25
1734181481.019843,146013.000,20964,2,MZ,1,100,26
1734181481.059843,146053.000,20964,2,MZ,1,100,26
1734181481.099843,146093.000,20980,3,MZ,1,100,25
1734181481.139843,146133.000,20980,3,MZ,1,100,26
1734181481.179843,146173.000,20980,3,MZ,1,100,26
1734181481.219843,146213.000,20995,3,MZ,1,100,26
1734181481.259843,146253.000,20995,3,MZ,1,100,26
1734181481.299843,146293.000,20995,3,MZ,1,100,25
1734181481.339843,146333.000,21012,2,MZ,1,100,27
1734181481.379843,146373.000,21012,2,MZ,1,100,26
1734181481.419843,146413.000,21029,3,MZ,1,100,25
1734181481.459843,146453.000,21029,3,MZ,1,100,27
1734181481.499843,146493.000,21029,3,MZ,1,100,28
1734181481.539843,146533.000,21045,2,MZ,1,100,27
1734181481.579843,146573.000,21045,2,MZ,1,100,27
1734181481.619843,146613.000,21061,3,MZ,1,100,26
1734181481.659843,146653.000,21061,3,MZ,1,100,27
1734181481.699843,146693.000,21061,3,MZ,1,100,26
1734181481.735510,146728.667,21077,3,MZ,1,100,26
1734181481.771176,146764.333,21077,3,MZ,1,100,27
1734181481.806843,146800.000,21077,3,MZ,1,100,26
1734181481.846843,146840.000,21094,2,MZ,1,100,27
1734181481.886843,146880.000,21094,2,MZ,1,100,27
1734181481.926843,146920.000,21111,3,MZ,1,100,27
1734181481.966843,146960.000,21111,3,MZ,1,100,27
