LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1734182082.564698,747558.000,53431,1,B%,1,100,66
1734182087.564697,752558.000,54250,1,B%,1,100,67
1734182092.563696,757557.000,55066,1,B%,1,100,66
1734182097.563695,762557.000,55882,1,B%,1,100,67
1734182102.562694,767556.000,56680,1,B%,1,100,66
1734182107.562692,772556.000,57499,1,B%,1,100,66
1734182112.561691,777555.000,58321,1,B%,1,100,66
1734182117.561690,782555.000,59124,1,B%,1,100,66
1734182122.560689,787554.000,59947,1,B%,1,100,66
1734182127.560688,792554.000,60765,1,B%,1,100,66
1734182132.559686,797553.000,61568,1,B%,1,100,66
1734182137.559685,802553.000,62390,1,B%,1,100,66
1734182142.558684,807552.000,63210,1,B%,1,100,66
1734182147.558683,812552.000,64031,1,B%,1,100,66
1734182152.557682,817551.000,64833,1,B%,1,100,66
1734182157.557680,822551.000,99,1,B%,1,100,66
1734182162.556679,827550.000,918,1,B%,1,100,66
1734182167.556678,832550.000,1754,1,B%,1,100,65
1734182172.555677,837549.000,2554,1,B%,1,100,66
1734182177.555676,842549.000,3373,1,B%,1,100,65
1734182182.554674,847548.000,4190,1,B%,1,100,66
1734182187.554673,852548.000,5013,1,B%,1,100,66
1734182192.553672,857547.000,5829,1,B%,1,100,65
1734182197.553671,862547.000,6649,1,B%,1,100,65
1734182202.552670,867546.000,7483,1,B%,1,100,65
1734182207.552668,872546.000,8303,1,B%,1,100,65
1734182212.551667,877545.000,9117,1,B%,1,100,65
1734182217.551666,882545.000,9933,1,B%,1,100,65
1734182222.550665,887544.000,10755,1,B%,1,100,65
1734182227.550663,892544.000,11569,1,B%,1,100,65
1734182232.549662,897543.000,12387,1,B%,1,100,65
1734182237.549661,902543.000,13223,1,B%,1,100,65
1734182242.548660,907542.000,14021,1,B%,1,100,65
1734182247.548659,912542.000,14841,1,B%,1,100,64
1734182252.547657,917541.000,15679,1,B%,1,100,64
1734182257.547656,922541.000,16484,1,B%,1,100,65
1734182262.546655,927540.000,17322,1,B%,1,100,64
