LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BV
1734181962.576727,627570.000,33966,1,BV,1,100,3.85
1734181967.576726,632570.000,34788,1,BV,1,100,3.85
1734181972.575725,637569.000,35592,1,BV,1,100,3.84
1734181977.575724,642569.000,36413,1,BV,1,100,3.84
1734181982.574722,647568.000,37216,1,BV,1,100,3.84
1734181987.574721,652568.000,38037,1,BV,1,100,3.85
1734181992.573720,657567.000,38856,1,BV,1,100,3.84
1734181997.573719,662567.000,39669,1,BV,1,100,3.84
1734182002.572718,667566.000,40492,1,BV,1,100,3.84
1734182007.572716,672566.000,41292,1,BV,1,100,3.84
1734182012.571715,677565.000,42097,1,BV,1,100,3.84
1734182017.571714,682565.000,42900,1,BV,1,100,3.84
1734182022.570713,687564.000,43705,1,BV,1,100,3.84
1734182027.570712,692564.000,44462,1,BV,1,100,3.84
1734182032.569710,697563.000,45265,1,BV,1,100,3.84
1734182037.569709,702563.000,46087,1,BV,1,100,3.84
1734182042.568708,707562.000,46913,1,BV,1,100,3.84
1734182047.568707,712562.000,47713,1,BV,1,100,3.84
1734182052.567706,717561.000,48536,1,BV,1,100,3.84
1734182057.567704,722561.000,49354,1,BV,1,100,3.84
1734182062.566703,727560.000,50171,1,BV,1,100,3.84
1734182067.566702,732560.000,50987,1,BV,1,100,3.84
1734182072.565701,737559.000,51790,1,BV,1,100,3.83
1734182077.565700,742559.000,52611,1,BV,1,100,3.84
1734182082.564698,747558.000,53430,1,BV,1,100,3.83
1734182087.564697,752558.000,54249,1,BV,1,100,3.84
1734182092.563696,757557.000,55065,1,BV,1,100,3.83
1734182097.563695,762557.000,55881,1,BV,1,100,3.84
1734182102.562694,767556.000,56679,1,BV,1,100,3.83
1734182107.562692,772556.000,57498,1,BV,1,100,3.83
1734182112.561691,777555.000,58320,1,BV,1,100,3.83
1734182117.561690,782555.000,59123,1,BV,1,100,3.83
1734182122.560689,787554.000,59946,1,BV,1,100,3.83
1734182127.560688,792554.000,60764,1,BV,1,100,3.83
