LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1734181512.388836,177382.000,26022,1,SF,1,100,13.8716
1734181512.655836,177649.000,26071,1,SF,1,100,13.7111
1734181512.988836,177982.000,26121,1,SF,1,100,13.5525
1734181513.388835,178382.000,26188,1,SF,1,100,13.3957
1734181513.655835,178649.000,26239,1,SF,1,100,13.2408
1734181513.988835,178982.000,26287,1,SF,1,100,13.0876
1734181514.388835,179382.000,26352,1,SF,1,100,12.9362
1734181514.721835,179715.000,26403,1,SF,1,100,12.7866
1734181514.988835,179982.000,26453,1,SF,1,100,12.6386
1734181515.321835,180315.000,26502,1,SF,1,100,12.4924
1734181515.721835,180715.000,26569,1,SF,1,100,12.3479
1734181515.988835,180982.000,26617,1,SF,1,100,12.2051
1734181516.321835,181315.000,26668,1,SF,1,100,12.0639
1734181516.655835,181649.000,26707,1,SF,1,100,11.9243
1734181517.055835,182049.000,26772,1,SF,1,100,11.7864
1734181517.321834,182315.000,26822,1,SF,1,100,11.6501
1734181517.655834,182649.000,26872,1,SF,1,100,11.5153
1734181517.988834,182982.000,26923,1,SF,1,100,11.3821
1734181518.388834,183382.000,26990,1,SF,1,100,11.2504
1734181518.654834,183648.000,27039,1,SF,1,100,11.1203
1734181518.988834,183982.000,27089,1,SF,1,100,10.9916
1734181519.321834,184315.000,27140,1,SF,1,100,10.8645
1734181519.721834,184715.000,27205,1,SF,1,100,10.7388
1734181519.988834,184982.000,27253,1,SF,1,100,10.6146
1734181520.321834,185315.000,27304,1,SF,1,100,10.4918
1734181520.721834,185715.000,27369,1,SF,1,100,10.3704
1734181521.054833,186048.000,27421,1,SF,1,100,10.2504
1734181521.321833,186315.000,27470,1,SF,1,100,10.1319
1734181521.654833,186648.000,27520,1,SF,1,100,10.0147
1734181521.988833,186982.000,27574,1,SF,1,100,9.8988
1734181522.387833,187381.000,27641,1,SF,1,100,9.7843
1734181522.654833,187648.000,27689,1,SF,1,100,9.6711
1734181522.987833,187981.000,27742,1,SF,1,100,9.5592
1734181523.321833,188315.000,27792,1,SF,1,100,9.4487
1734181523.721833,188715.000,27859,1,SF,1,100,9.3393
1734181523.987833,188981.000,27910,1,SF,1,100,11.3136
1734181524.321833,189315.000,27959,1,SF,1,100,11.1827
1734181524.654833,189648.000,28011,1,SF,1,100,13.1356
1734181525.054832,190048.000,28080,1,SF,1,100,15.0659
1734181525.320832,190314.000,28128,1,SF,1,100,14.8916
1734181525.654832,190648.000,28177,1,SF,1,100,14.7193
1734181526.054832,191048.000,28245,1,SF,1,100,14.5491
1734181526.387832,191381.000,28294,1,SF,1,100,14.3807
1734181526.654832,191648.000,28343,1,SF,1,100,14.2144
1734181526.987832,191981.000,28398,1,SF,1,100,14.0500
1734181527.387832,192381.000,28463,1,SF,1,100,13.8874
1734181527.720832,192714.000,28518,1,SF,1,100,13.7268
1734181527.987832,192981.000,28566,1,SF,1,100,13.5680
1734181528.320832,193314.000,28615,1,SF,1,100,13.4110
1734181528.720832,193714.000,28682,1,SF,1,100,13.2559
1734181528.987832,193981.000,28732,1,SF,1,100,13.1025
1734181529.320832,194314.000,28781,1,SF,1,100,12.9510
1734181529.720831,194714.000,28848,1,SF,1,100,12.8012
1734181529.987831,194981.000,28882,1,SF,1,100,12.6531
1734181530.387831,195381.000,28949,1,SF,1,100,12.5067
1734181530.653831,195647.000,28997,1,SF,1,100,12.3620
1734181530.987831,195981.000,29049,1,SF,1,100,12.2190
1734181531.320831,196314.000,29098,1,SF,1,100,12.0777
1734181531.720831,196714.000,29163,1,SF,1,100,11.9379
1734181531.986831,196980.000,29219,1,SF,1,100,11.7999
1734181532.453831,197447.000,29253,1,SF,1,100,11.6633
1734181532.653831,197647.000,29271,1,SF,1,100,11.5284
1734181533.053831,198047.000,29340,1,SF,1,100,11.3951
1734181533.320831,198314.000,29388,1,SF,1,100,11.2632
1734181533.653831,198647.000,29439,1,SF,1,100,11.1330
1734181534.053830,199047.000,29505,1,SF,1,100,11.0042
1734181534.320830,199314.000,29554,1,SF,1,100,10.8769
1734181534.653830,199647.000,29603,1,SF,1,100,10.7510
1734181534.986830,199980.000,29653,1,SF,1,100,10.6267
1734181535.386830,200380.000,29718,1,SF,1,100,10.5037
1734181535.653830,200647.000,29769,1,SF,1,100,10.3822
1734181535.986830,200980.000,29819,1,SF,1,100,10.2621
1734181536.386830,201380.000,29886,1,SF,1,100,10.1434
1734181536.653830,201647.000,29935,1,SF,1,100,10.0261
1734181536.986830,201980.000,29987,1,SF,1,100,9.9101
1734181537.319830,202313.000,30041,1,SF,1,100,9.7955
1734181537.652830,202646.000,30091,1,SF,1,100,9.6821
1734181538.052830,203046.000,30158,1,SF,1,100,9.5701
1734181538.319829,203313.000,30209,1,SF,1,100,9.4594
1734181538.652829,203646.000,30259,1,SF,1,100,9.3500
1734181539.052829,204046.000,30324,1,SF,1,100,9.2418
1734181539.319829,204313.000,30373,1,SF,1,100,9.1349
1734181539.652829,204646.000,30424,1,SF,1,100,9.0293
1734181539.986829,204980.000,30474,1,SF,1,100,8.9248
1734181540.386829,205380.000,30539,1,SF,1,100,8.8216
1734181540.652829,205646.000,30589,1,SF,1,100,8.7195
1734181540.985829,205979.000,30638,1,SF,1,100,8.6186
1734181541.385829,206379.000,30705,1,SF,1,100,8.5189
1734181541.652828,206646.000,30755,1,SF,1,100,8.4204
1734181541.985828,206979.000,30804,1,SF,1,100,8.3230
1734181542.319829,207313.000,30857,1,SF,1,100,8.2267
1734181542.719828,207713.000,30926,1,SF,1,100,8.1315
1734181542.985828,207979.000,30977,1,SF,1,100,8.0375
1734181543.319828,208313.000,31025,1,SF,1,100,7.9445
1734181543.719828,208713.000,31092,1,SF,1,100,7.8526
