LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1735118512.784998,1046502.000,36857,3,AY,1,100,-0.015
1735118512.824998,1046542.000,36857,3,AY,1,100,-0.027
1735118512.864998,1046582.000,36875,2,AY,1,100,-0.020
1735118512.904998,1046622.000,36875,2,AY,1,100,-0.026
1735118512.944998,1046662.000,36891,3,AY,1,100,-0.019
1735118512.984998,1046702.000,36891,3,AY,1,100,-0.006
1735118513.024998,1046742.000,36891,3,AY,1,100,0.014
1735118513.065498,1046782.500,36908,2,AY,1,100,-0.006
1735118513.105999,1046823.000,36908,2,AY,1,100,-0.008
1735118513.145665,1046862.667,36923,3,AY,1,100,-0.021
1735118513.185332,1046902.333,36923,3,AY,1,100,-0.029
1735118513.224999,1046942.000,36923,3,AY,1,100,-0.026
1735118513.264999,1046982.000,36940,2,AY,1,100,-0.030
1735118513.304999,1047022.000,36940,2,AY,1,100,-0.016
1735118513.344999,1047062.000,36956,3,AY,1,100,-0.015
1735118513.384999,1047102.000,36956,3,AY,1,100,-0.012
1735118513.424999,1047142.000,36956,3,AY,1,100,0.003
1735118513.460666,1047177.667,36975,3,AY,1,100,-0.011
1735118513.496332,1047213.333,36975,3,AY,1,100,-0.011
1735118513.531999,1047249.000,36975,3,AY,1,100,-0.009
1735118513.571499,1047288.500,36992,2,AY,1,100,-0.011
1735118513.610999,1047328.000,36992,2,AY,1,100,-0.005
1735118513.650999,1047368.000,37007,3,AY,1,100,0.000
1735118513.690999,1047408.000,37007,3,AY,1,100,-0.015
1735118513.730999,1047448.000,37007,3,AY,1,100,-0.018
1735118513.770999,1047488.000,37023,2,AY,1,100,-0.014
1735118513.811000,1047528.000,37023,2,AY,1,100,-0.019
1735118513.851000,1047568.000,37041,4,AY,1,100,-0.019
1735118513.891000,1047608.000,37041,4,AY,1,100,-0.016
1735118513.931000,1047648.000,37041,4,AY,1,100,-0.016
1735118513.971000,1047688.000,37041,4,AY,1,100,-0.002
1735118514.011000,1047728.000,37057,2,AY,1,100,-0.012
1735118514.051000,1047768.000,37057,2,AY,1,100,-0.019
1735118514.091000,1047808.000,37074,3,AY,1,100,-0.014
1735118514.131000,1047848.000,37074,3,AY,1,100,-0.010
1735118514.171000,1047888.000,37074,3,AY,1,100,-0.007
1735118514.211000,1047928.000,37089,2,AY,1,100,-0.017
1735118514.251000,1047968.000,37089,2,AY,1,100,-0.030
1735118514.291000,1048008.000,37106,3,AY,1,100,-0.019
1735118514.331000,1048048.000,37106,3,AY,1,100,-0.004
1735118514.371000,1048088.000,37106,3,AY,1,100,-0.003
1735118514.411000,1048128.000,37124,3,AY,1,100,-0.006
1735118514.451000,1048168.000,37124,3,AY,1,100,-0.018
1735118514.491000,1048208.000,37124,3,AY,1,100,-0.025
1735118514.531001,1048248.000,37142,2,AY,1,100,-0.021
1735118514.571001,1048288.000,37142,2,AY,1,100,-0.011
1735118514.606667,1048323.667,37156,3,AY,1,100,-0.016
1735118514.642334,1048359.333,37156,3,AY,1,100,-0.021
1735118514.678001,1048395.000,37156,3,AY,1,100,-0.019
1735118514.718001,1048435.000,37173,2,AY,1,100,-0.025
1735118514.758001,1048475.000,37173,2,AY,1,100,-0.005
1735118514.798001,1048515.000,37189,3,AY,1,100,-0.010
1735118514.838001,1048555.000,37189,3,AY,1,100,-0.010
1735118514.878001,1048595.000,37189,3,AY,1,100,-0.012
1735118514.918001,1048635.000,37207,2,AY,1,100,-0.002
1735118514.958001,1048675.000,37207,2,AY,1,100,-0.021
1735118514.998001,1048715.000,37221,3,AY,1,100,-0.027
1735118515.038001,1048755.000,37221,3,AY,1,100,-0.010
1735118515.078001,1048795.000,37221,3,AY,1,100,-0.010
1735118515.118335,1048835.333,37238,3,AY,1,100,-0.010
1735118515.158668,1048875.667,37238,3,AY,1,100,-0.011
1735118515.199002,1048916.000,37238,3,AY,1,100,-0.003
1735118515.238502,1048955.500,37255,2,AY,1,100,0.000
1735118515.278002,1048995.000,37255,2,AY,1,100,-0.008
1735118515.318002,1049035.000,37272,3,AY,1,100,-0.013
1735118515.358002,1049075.000,37272,3,AY,1,100,-0.009
1735118515.398002,1049115.000,37272,3,AY,1,100,-0.018
1735118515.438002,1049155.000,37288,2,AY,1,100,-0.022
1735118515.478002,1049195.000,37288,2,AY,1,100,-0.011
1735118515.518002,1049235.000,37306,3,AY,1,100,-0.008
1735118515.558002,1049275.000,37306,3,AY,1,100,-0.010
1735118515.598002,1049315.000,37306,3,AY,1,100,-0.006
1735118515.638002,1049355.000,37322,2,AY,1,100,-0.012
1735118515.678002,1049395.000,37322,2,AY,1,100,-0.015
1735118515.718002,1049435.000,37339,3,AY,1,100,-0.021
1735118515.758002,1049475.000,37339,3,AY,1,100,-0.009
1735118515.798002,1049515.000,37339,3,AY,1,100,-0.004
1735118515.833336,1049550.333,37356,3,AY,1,100,-0.013
1735118515.868669,1049585.667,37356,3,AY,1,100,-0.014
1735118515.904003,1049621.000,37356,3,AY,1,100,-0.008
1735118515.944003,1049661.000,37373,2,AY,1,100,-0.004
1735118515.984003,1049701.000,37373,2,AY,1,100,-0.011
1735118516.024003,1049741.000,37389,3,AY,1,100,-0.025
1735118516.064003,1049781.000,37389,3,AY,1,100,-0.012
1735118516.104003,1049821.000,37389,3,AY,1,100,-0.010
1735118516.144003,1049861.000,37406,2,AY,1,100,-0.010
1735118516.184003,1049901.000,37406,2,AY,1,100,-0.006
1735118516.224003,1049941.000,37425,3,AY,1,100,-0.009
1735118516.264003,1049981.000,37425,3,AY,1,100,-0.032
1735118516.304003,1050021.000,37425,3,AY,1,100,-0.014
1735118516.344003,1050061.000,37440,2,AY,1,100,0.007
1735118516.384003,1050101.000,37440,2,AY,1,100,0.003
1735118516.424003,1050141.000,37456,3,AY,1,100,-0.008
1735118516.464003,1050181.000,37456,3,AY,1,100,-0.024
1735118516.504004,1050221.000,37456,3,AY,1,100,-0.011
1735118516.544003,1050261.000,37474,3,AY,1,100,-0.004
1735118516.584003,1050301.000,37474,3,AY,1,100,-0.019
1735118516.624004,1050341.000,37474,3,AY,1,100,-0.034
1735118516.664504,1050381.500,37490,2,AY,1,100,-0.013
1735118516.705004,1050422.000,37490,2,AY,1,100,-0.011
1735118516.744670,1050461.667,37505,3,AY,1,100,-0.014
1735118516.784337,1050501.333,37505,3,AY,1,100,-0.015
1735118516.824004,1050541.000,37505,3,AY,1,100,-0.018
1735118516.864004,1050581.000,37522,2,AY,1,100,-0.024
1735118516.904004,1050621.000,37522,2,AY,1,100,-0.021
1735118516.939671,1050656.667,37541,3,AY,1,100,-0.018
1735118516.975338,1050692.333,37541,3,AY,1,100,-0.011
1735118517.011004,1050728.000,37541,3,AY,1,100,-0.014
1735118517.051004,1050768.000,37557,3,AY,1,100,-0.040
1735118517.091004,1050808.000,37557,3,AY,1,100,-0.025
1735118517.131004,1050848.000,37557,3,AY,1,100,-0.007
1735118517.171004,1050888.000,37577,2,AY,1,100,-0.017
1735118517.211004,1050928.000,37577,2,AY,1,100,-0.010
1735118517.251004,1050968.000,37599,5,AY,1,100,-0.017
1735118517.291005,1051008.000,37599,5,AY,1,100,-0.022
1735118517.331005,1051048.000,37599,5,AY,1,100,-0.010
1735118517.371005,1051088.000,37599,5,AY,1,100,-0.009
1735118517.411005,1051128.000,37599,5,AY,1,100,-0.021
1735118517.451005,1051168.000,37615,2,AY,1,100,-0.017
1735118517.491005,1051208.000,37615,2,AY,1,100,-0.031
1735118517.531005,1051248.000,37631,3,AY,1,100,-0.041
1735118517.571005,1051288.000,37631,3,AY,1,100,-0.021
1735118517.611005,1051328.000,37631,3,AY,1,100,-0.035
1735118517.651005,1051368.000,37647,2,AY,1,100,-0.045
1735118517.691005,1051408.000,37647,2,AY,1,100,-0.011
1735118517.731005,1051448.000,37664,3,AY,1,100,-0.006
1735118517.771005,1051488.000,37664,3,AY,1,100,-0.036
1735118517.811005,1051528.000,37664,3,AY,1,100,-0.017
1735118517.851005,1051568.000,37681,2,AY,1,100,-0.002
1735118517.891006,1051608.000,37681,2,AY,1,100,-0.002
1735118517.931005,1051648.000,37696,3,AY,1,100,-0.013
1735118517.971005,1051688.000,37696,3,AY,1,100,-0.026
1735118518.011006,1051728.000,37696,3,AY,1,100,-0.039
1735118518.046672,1051763.667,37712,3,AY,1,100,-0.045
1735118518.082339,1051799.333,37712,3,AY,1,100,-0.023
1735118518.118006,1051835.000,37712,3,AY,1,100,-0.004
1735118518.158006,1051875.000,37732,3,AY,1,100,-0.006
1735118518.198006,1051915.000,37732,3,AY,1,100,-0.027
1735118518.238006,1051955.000,37732,3,AY,1,100,-0.037
1735118518.278006,1051995.000,37748,2,AY,1,100,-0.030
1735118518.318006,1052035.000,37748,2,AY,1,100,-0.030
1735118518.358006,1052075.000,37765,3,AY,1,100,-0.016
1735118518.398006,1052115.000,37765,3,AY,1,100,-0.011
1735118518.438006,1052155.000,37765,3,AY,1,100,-0.019
1735118518.478006,1052195.000,37779,2,AY,1,100,-0.034
1735118518.518006,1052235.000,37779,2,AY,1,100,-0.029
1735118518.558007,1052275.000,37797,3,AY,1,100,-0.020
1735118518.598006,1052315.000,37797,3,AY,1,100,-0.028
1735118518.638006,1052355.000,37797,3,AY,1,100,-0.046
1735118518.678007,1052395.000,37813,2,AY,1,100,-0.050
1735118518.718007,1052435.000,37813,2,AY,1,100,0.023
1735118518.757673,1052474.667,37830,3,AY,1,100,0.023
1735118518.797340,1052514.333,37830,3,AY,1,100,-0.028
1735118518.837007,1052554.000,37830,3,AY,1,100,-0.034
1735118518.877007,1052594.000,37845,2,AY,1,100,-0.036
1735118518.917007,1052634.000,37845,2,AY,1,100,-0.023
1735118518.957007,1052674.000,37862,3,AY,1,100,-0.018
1735118518.997007,1052714.000,37862,3,AY,1,100,-0.036
1735118519.037007,1052754.000,37862,3,AY,1,100,-0.032
1735118519.077007,1052794.000,37878,2,AY,1,100,-0.019
1735118519.117007,1052834.000,37878,2,AY,1,100,-0.026
1735118519.157341,1052874.333,37896,3,AY,1,100,-0.009
1735118519.197674,1052914.667,37896,3,AY,1,100,-0.008
1735118519.238007,1052955.000,37896,3,AY,1,100,-0.021
1735118519.273341,1052990.333,37910,3,AY,1,100,-0.031
1735118519.308674,1053025.667,37910,3,AY,1,100,-0.039
1735118519.344007,1053061.000,37910,3,AY,1,100,-0.034
1735118519.384008,1053101.000,37927,2,AY,1,100,-0.020
1735118519.424008,1053141.000,37927,2,AY,1,100,-0.008
1735118519.464008,1053181.000,37943,3,AY,1,100,-0.021
1735118519.504008,1053221.000,37943,3,AY,1,100,-0.034
1735118519.544008,1053261.000,37943,3,AY,1,100,-0.032
1735118519.584008,1053301.000,37961,2,AY,1,100,-0.022
1735118519.624008,1053341.000,37961,2,AY,1,100,-0.020
1735118519.664008,1053381.000,37976,3,AY,1,100,-0.067
1735118519.704008,1053421.000,37976,3,AY,1,100,-0.011
1735118519.744008,1053461.000,37976,3,AY,1,100,-0.030
1735118519.784008,1053501.000,37994,3,AY,1,100,-0.024
1735118519.824008,1053541.000,37994,3,AY,1,100,-0.019
1735118519.864008,1053581.000,37994,3,AY,1,100,-0.019
1735118519.904008,1053621.000,38011,2,AY,1,100,-0.029
1735118519.944008,1053661.000,38011,2,AY,1,100,-0.027
1735118519.984009,1053701.000,38028,3,AY,1,100,-0.036
1735118520.024009,1053741.000,38028,3,AY,1,100,-0.032
1735118520.064009,1053781.000,38028,3,AY,1,100,-0.042
1735118520.104009,1053821.000,38045,2,AY,1,100,-0.036
1735118520.144009,1053861.000,38045,2,AY,1,100,-0.028
1735118520.184009,1053901.000,38062,3,AY,1,100,-0.033
1735118520.224009,1053941.000,38062,3,AY,1,100,-0.029
1735118520.264009,1053981.000,38062,3,AY,1,100,-0.036
1735118520.304009,1054021.000,38080,2,AY,1,100,-0.060
1735118520.344009,1054061.000,38080,2,AY,1,100,-0.056
1735118520.384009,1054101.000,38097,3,AY,1,100,-0.039
1735118520.424009,1054141.000,38097,3,AY,1,100,-0.044
1735118520.464009,1054181.000,38097,3,AY,1,100,-0.053
1735118520.499676,1054216.667,38114,3,AY,1,100,-0.040
1735118520.535343,1054252.333,38114,3,AY,1,100,-0.038
1735118520.571009,1054288.000,38114,3,AY,1,100,-0.058
1735118520.611009,1054328.000,38129,2,AY,1,100,-0.093
1735118520.651010,1054368.000,38129,2,AY,1,100,-0.055
1735118520.691343,1054408.333,38147,3,AY,1,100,0.006
1735118520.731676,1054448.667,38147,3,AY,1,100,-0.024
1735118520.772010,1054489.000,38147,3,AY,1,100,-0.047
1735118520.811510,1054528.500,38164,2,AY,1,100,-0.065
1735118520.851010,1054568.000,38164,2,AY,1,100,-0.062
1735118520.891010,1054608.000,38181,3,AY,1,100,0.007
1735118520.931010,1054648.000,38181,3,AY,1,100,0.039
1735118520.971010,1054688.000,38181,3,AY,1,100,0.024
1735118521.011010,1054728.000,38196,2,AY,1,100,-0.037
1735118521.051010,1054768.000,38196,2,AY,1,100,-0.053
1735118521.091010,1054808.000,38214,3,AY,1,100,-0.032
1735118521.131010,1054848.000,38214,3,AY,1,100,-0.036
1735118521.171010,1054888.000,38214,3,AY,1,100,-0.043
1735118521.211010,1054928.000,38232,2,AY,1,100,-0.029
1735118521.251010,1054968.000,38232,2,AY,1,100,-0.026
1735118521.291010,1055008.000,38250,3,AY,1,100,-0.060
1735118521.331010,1055048.000,38250,3,AY,1,100,-0.010
1735118521.371011,1055088.000,38250,3,AY,1,100,0.009
1735118521.411011,1055128.000,38265,2,AY,1,100,-0.017
1735118521.451011,1055168.000,38265,2,AY,1,100,-0.072
1735118521.491011,1055208.000,38282,3,AY,1,100,-0.053
1735118521.531011,1055248.000,38282,3,AY,1,100,-0.022
1735118521.571011,1055288.000,38282,3,AY,1,100,-0.007
1735118521.611011,1055328.000,38299,3,AY,1,100,-0.030
1735118521.651011,1055368.000,38299,3,AY,1,100,-0.016
1735118521.691011,1055408.000,38299,3,AY,1,100,-0.032
1735118521.724011,1055441.000,38315,2,AY,1,100,-0.039
1735118521.757011,1055474.000,38315,2,AY,1,100,-0.026
1735118521.797011,1055514.000,38330,3,AY,1,100,-0.015
1735118521.837011,1055554.000,38330,3,AY,1,100,-0.043
1735118521.877011,1055594.000,38330,3,AY,1,100,-0.029
1735118521.917011,1055634.000,38349,2,AY,1,100,-0.022
1735118521.957011,1055674.000,38349,2,AY,1,100,-0.023
1735118521.997011,1055714.000,38366,3,AY,1,100,-0.063
1735118522.037011,1055754.000,38366,3,AY,1,100,-0.020
1735118522.077012,1055794.000,38366,3,AY,1,100,0.002
1735118522.117012,1055834.000,38382,2,AY,1,100,-0.064
1735118522.157012,1055874.000,38382,2,AY,1,100,-0.023
1735118522.197012,1055914.000,38398,3,AY,1,100,-0.023
1735118522.237012,1055954.000,38398,3,AY,1,100,-0.028
1735118522.277012,1055994.000,38398,3,AY,1,100,-0.028
1735118522.317012,1056034.000,38416,3,AY,1,100,-0.046
1735118522.357012,1056074.000,38416,3,AY,1,100,-0.050
1735118522.397012,1056114.000,38416,3,AY,1,100,-0.041
1735118522.437012,1056154.000,38438,3,AY,1,100,-0.032
1735118522.477012,1056194.000,38438,3,AY,1,100,-0.042
1735118522.517012,1056234.000,38438,3,AY,1,100,-0.052
1735118522.557012,1056274.000,38455,3,AY,1,100,-0.035
1735118522.597012,1056314.000,38455,3,AY,1,100,-0.013
1735118522.637012,1056354.000,38455,3,AY,1,100,-0.032
1735118522.677012,1056394.000,38472,3,AY,1,100,-0.033
1735118522.717012,1056434.000,38472,3,AY,1,100,-0.062
1735118522.757013,1056474.000,38472,3,AY,1,100,-0.036
1735118522.790513,1056507.500,38488,2,AY,1,100,-0.022
1735118522.824013,1056541.000,38488,2,AY,1,100,-0.035
1735118522.864013,1056581.000,38504,3,AY,1,100,-0.032
1735118522.904013,1056621.000,38504,3,AY,1,100,-0.028
1735118522.944013,1056661.000,38504,3,AY,1,100,-0.041
1735118522.984013,1056701.000,38520,2,AY,1,100,-0.032
1735118523.024013,1056741.000,38520,2,AY,1,100,-0.040
1735118523.064013,1056781.000,38537,3,AY,1,100,-0.065
1735118523.104013,1056821.000,38537,3,AY,1,100,-0.046
1735118523.144013,1056861.000,38537,3,AY,1,100,-0.031
1735118523.184013,1056901.000,38554,3,AY,1,100,-0.001
1735118523.224013,1056941.000,38554,3,AY,1,100,-0.008
1735118523.264013,1056981.000,38554,3,AY,1,100,-0.017
1735118523.304013,1057021.000,38570,2,AY,1,100,-0.040
1735118523.344013,1057061.000,38570,2,AY,1,100,-0.040
1735118523.384013,1057101.000,38585,3,AY,1,100,-0.023
1735118523.424013,1057141.000,38585,3,AY,1,100,-0.024
1735118523.464014,1057181.000,38585,3,AY,1,100,-0.018
1735118523.504014,1057221.000,38605,2,AY,1,100,-0.028
1735118523.544014,1057261.000,38605,2,AY,1,100,-0.036
1735118523.584014,1057301.000,38621,3,AY,1,100,-0.046
1735118523.624014,1057341.000,38621,3,AY,1,100,-0.033
1735118523.664014,1057381.000,38621,3,AY,1,100,-0.024
1735118523.704014,1057421.000,38638,2,AY,1,100,-0.003
1735118523.744014,1057461.000,38638,2,AY,1,100,-0.036
1735118523.784014,1057501.000,38652,3,AY,1,100,-0.052
1735118523.824014,1057541.000,38652,3,AY,1,100,-0.013
1735118523.864014,1057581.000,38652,3,AY,1,100,0.001
1735118523.904014,1057621.000,38672,2,AY,1,100,-0.006
1735118523.944014,1057661.000,38672,2,AY,1,100,-0.035
1735118523.984014,1057701.000,38688,3,AY,1,100,-0.011
1735118524.024014,1057741.000,38688,3,AY,1,100,0.000
1735118524.064014,1057781.000,38688,3,AY,1,100,-0.002
1735118524.099348,1057816.333,38705,3,AY,1,100,-0.025
1735118524.134681,1057851.667,38705,3,AY,1,100,-0.041
1735118524.170015,1057887.000,38705,3,AY,1,100,-0.035
1735118524.210015,1057927.000,38722,2,AY,1,100,-0.025
1735118524.250015,1057967.000,38722,2,AY,1,100,-0.017
1735118524.290015,1058007.000,38739,3,AY,1,100,-0.024
1735118524.330015,1058047.000,38739,3,AY,1,100,0.004
1735118524.370015,1058087.000,38739,3,AY,1,100,-0.007
1735118524.410015,1058127.000,38755,2,AY,1,100,-0.028
1735118524.450015,1058167.000,38755,2,AY,1,100,-0.011
1735118524.490015,1058207.000,38775,3,AY,1,100,-0.013
1735118524.530015,1058247.000,38775,3,AY,1,100,-0.015
1735118524.570015,1058287.000,38775,3,AY,1,100,-0.010
1735118524.610015,1058327.000,38789,2,AY,1,100,-0.023
1735118524.650015,1058367.000,38789,2,AY,1,100,-0.019
1735118524.690015,1058407.000,38806,3,AY,1,100,-0.004
1735118524.730015,1058447.000,38806,3,AY,1,100,0.001
1735118524.770015,1058487.000,38806,3,AY,1,100,-0.016
1735118524.810015,1058527.000,38822,3,AY,1,100,-0.025
1735118524.850016,1058567.000,38822,3,AY,1,100,-0.008
1735118524.890016,1058607.000,38822,3,AY,1,100,-0.015
1735118524.930016,1058647.000,38840,2,AY,1,100,-0.033
1735118524.970016,1058687.000,38840,2,AY,1,100,-0.010
1735118525.010016,1058727.000,38854,3,AY,1,100,0.003
1735118525.050016,1058767.000,38854,3,AY,1,100,-0.009
1735118525.090016,1058807.000,38854,3,AY,1,100,-0.033
1735118525.130016,1058847.000,38871,2,AY,1,100,-0.011
1735118525.170016,1058887.000,38871,2,AY,1,100,-0.015
1735118525.205683,1058922.667,38890,3,AY,1,100,-0.005
1735118525.241349,1058958.333,38890,3,AY,1,100,0.001
1735118525.277016,1058994.000,38890,3,AY,1,100,-0.007
1735118525.317016,1059034.000,38907,3,AY,1,100,-0.009
1735118525.357016,1059074.000,38907,3,AY,1,100,-0.015
1735118525.397016,1059114.000,38907,3,AY,1,100,-0.026
1735118525.437016,1059154.000,38922,2,AY,1,100,-0.013
1735118525.477016,1059194.000,38922,2,AY,1,100,-0.000
1735118525.517016,1059234.000,38939,3,AY,1,100,-0.018
1735118525.557017,1059274.000,38939,3,AY,1,100,-0.024
1735118525.597017,1059314.000,38939,3,AY,1,100,-0.011
1735118525.637017,1059354.000,38955,2,AY,1,100,-0.010
1735118525.677017,1059394.000,38955,2,AY,1,100,-0.009
1735118525.717017,1059434.000,38972,3,AY,1,100,-0.015
1735118525.757017,1059474.000,38972,3,AY,1,100,-0.022
1735118525.797017,1059514.000,38972,3,AY,1,100,-0.025
1735118525.837017,1059554.000,38991,2,AY,1,100,-0.010
1735118525.877017,1059594.000,38991,2,AY,1,100,-0.014
1735118525.917017,1059634.000,39006,3,AY,1,100,-0.010
