LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1735118624.959161,1158676.000,55078,2,EL,1,100,-18478.599609
1735118625.026161,1158743.000,55094,2,EL,1,100,-18480.400391
1735118625.093161,1158810.000,55094,2,EL,1,100,-18481.599609
1735118625.159161,1158876.000,55111,1,EL,1,100,-18482.800781
1735118625.226161,1158943.000,55126,2,EL,1,100,-18484.800781
1735118625.293161,1159010.000,55126,2,EL,1,100,-18488.199219
1735118625.359162,1159076.000,55143,1,EL,1,100,-18491.199219
1735118625.426162,1159143.000,55159,2,EL,1,100,-18492.400391
1735118625.493162,1159210.000,55159,2,EL,1,100,-18493.400391
1735118625.559162,1159276.000,55179,1,EL,1,100,-18494.000000
1735118625.626162,1159343.000,55193,2,EL,1,100,-18497.400391
1735118625.693162,1159410.000,55193,2,EL,1,100,-18500.199219
1735118625.760162,1159477.000,55212,1,EL,1,100,-18497.400391
1735118625.826662,1159543.500,55229,2,EL,1,100,-18496.800781
1735118625.893162,1159610.000,55229,2,EL,1,100,-18497.199219
1735118625.960162,1159677.000,55248,1,EL,1,100,-18497.800781
1735118626.026663,1159743.500,55262,2,EL,1,100,-18498.000000
1735118626.093163,1159810.000,55262,2,EL,1,100,-18498.000000
1735118626.159163,1159876.000,55279,1,EL,1,100,-18498.000000
1735118626.226163,1159943.000,55296,2,EL,1,100,-18497.000000
1735118626.293163,1160010.000,55296,2,EL,1,100,-18496.400391
1735118626.359163,1160076.000,55313,1,EL,1,100,-18496.599609
1735118626.426163,1160143.000,55327,2,EL,1,100,-18496.199219
1735118626.493163,1160210.000,55327,2,EL,1,100,-18495.400391
1735118626.559163,1160276.000,55345,1,EL,1,100,-18498.000000
1735118626.626163,1160343.000,55361,2,EL,1,100,-18499.400391
1735118626.693163,1160410.000,55361,2,EL,1,100,-18497.000000
1735118626.760164,1160477.000,55378,1,EL,1,100,-18495.599609
1735118626.826664,1160543.500,55395,2,EL,1,100,-18494.400391
1735118626.893164,1160610.000,55395,2,EL,1,100,-18493.400391
1735118626.959164,1160676.000,55414,1,EL,1,100,-18492.400391
1735118627.026164,1160743.000,55430,2,EL,1,100,-18490.400391
1735118627.093164,1160810.000,55430,2,EL,1,100,-18489.199219
1735118627.159164,1160876.000,55447,1,EL,1,100,-18488.800781
1735118627.226164,1160943.000,55463,2,EL,1,100,-18488.000000
1735118627.293164,1161010.000,55463,2,EL,1,100,-18486.800781
1735118627.359164,1161076.000,55479,1,EL,1,100,-18486.000000
1735118627.426164,1161143.000,55495,2,EL,1,100,-18487.599609
1735118627.493165,1161210.000,55495,2,EL,1,100,-18486.000000
1735118627.559665,1161276.500,55513,2,EL,1,100,-18482.800781
1735118627.626165,1161343.000,55513,2,EL,1,100,-18482.199219
1735118627.693165,1161410.000,55531,1,EL,1,100,-18482.000000
1735118627.759665,1161476.500,55546,2,EL,1,100,-18482.800781
1735118627.826165,1161543.000,55546,2,EL,1,100,-18483.000000
1735118627.893165,1161610.000,55563,1,EL,1,100,-18482.000000
1735118627.959665,1161676.500,55580,2,EL,1,100,-18481.599609
1735118628.026165,1161743.000,55580,2,EL,1,100,-18480.599609
1735118628.092165,1161809.000,55596,1,EL,1,100,-18478.199219
1735118628.159166,1161876.000,55612,2,EL,1,100,-18476.400391
1735118628.226166,1161943.000,55612,2,EL,1,100,-18475.000000
1735118628.292166,1162009.000,55628,1,EL,1,100,-18474.199219
1735118628.359166,1162076.000,55645,2,EL,1,100,-18473.800781
1735118628.426166,1162143.000,55645,2,EL,1,100,-18476.000000
1735118628.492166,1162209.000,55661,1,EL,1,100,-18477.599609
1735118628.559166,1162276.000,55677,2,EL,1,100,-18475.000000
1735118628.626166,1162343.000,55677,2,EL,1,100,-18473.599609
1735118628.693166,1162410.000,55693,1,EL,1,100,-18472.599609
1735118628.759666,1162476.500,55710,2,EL,1,100,-18472.000000
1735118628.826167,1162543.000,55710,2,EL,1,100,-18472.599609
1735118628.892167,1162609.000,55727,1,EL,1,100,-18472.400391
1735118628.959167,1162676.000,55743,2,EL,1,100,-18471.000000
1735118629.026167,1162743.000,55743,2,EL,1,100,-18469.400391
1735118629.092167,1162809.000,55760,1,EL,1,100,-18468.800781
1735118629.159167,1162876.000,55778,2,EL,1,100,-18468.000000
1735118629.226167,1162943.000,55778,2,EL,1,100,-18468.800781
1735118629.292167,1163009.000,55794,1,EL,1,100,-18469.000000
1735118629.359167,1163076.000,55810,2,EL,1,100,-18471.000000
1735118629.426167,1163143.000,55810,2,EL,1,100,-18473.400391
1735118629.492667,1163209.500,55826,2,EL,1,100,-18471.599609
1735118629.559168,1163276.000,55826,2,EL,1,100,-18469.800781
1735118629.626168,1163343.000,55843,1,EL,1,100,-18469.199219
